Category,value
tests,858076
Apache,27877
Cochise,54425
Coconino,88499
Gila,27286
Graham,11502
Greenlee,1919
La Paz,6995
Maricopa,2513908
Mohave,94565
Navajo,54233
Pima,629683
Pinal,254652
Santa Cruz,28650
Yavapai,100401
Yuma,132093
Unknown,10160
65 years and older,677279
55 - 64 years,520556
45 - 54 years,546979
20 - 44 years,1703527
Less than 20 years,751488
positive,0.13477945
