date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-23 00:00:00,34706,4761884,16203.0,1366464.0
2021-04-22 00:00:00,52917,4727178,14572.0,1350261.0
2021-04-21 00:00:00,55477,4674261,16326.0,1335689.0
2021-04-20 00:00:00,47674,4618784,13864.0,1319363.0
2021-04-19 00:00:00,42618,4571110,12969.0,1305499.0
2021-04-18 00:00:00,27550,4528492,15119.0,1292530.0
2021-04-17 00:00:00,39517,4500942,15952.0,1277411.0
2021-04-16 00:00:00,60053,4461425,17565.0,1261459.0
2021-04-15 00:00:00,62496,4401372,17046.0,1243894.0
2021-04-14 00:00:00,58998,4338876,16563.0,1226848.0
2021-04-13 00:00:00,49426,4279878,14773.0,1210285.0
2021-04-12 00:00:00,50822,4230452,13268.0,1195512.0
2021-04-11 00:00:00,30510,4179630,16818.0,1182244.0
2021-04-10 00:00:00,46929,4149120,17695.0,1165426.0
2021-04-09 00:00:00,67602,4102191,18209.0,1147731.0
2021-04-08 00:00:00,73171,4034589,16986.0,1129522.0
2021-04-07 00:00:00,72881,3961418,18040.0,1112536.0
2021-04-06 00:00:00,64161,3888537,16628.0,1094496.0
2021-04-05 00:00:00,56906,3824376,16487.0,1077868.0
2021-04-04 00:00:00,20845,3767470,10412.0,1061381.0
2021-04-03 00:00:00,47828,3746625,23328.0,1050969.0
2021-04-02 00:00:00,67330,3698797,24780.0,1027641.0
2021-04-01 00:00:00,73037,3631467,24097.0,1002861.0
2021-03-31 00:00:00,75286,3558430,24419.0,978764.0
2021-03-30 00:00:00,66064,3483144,24236.0,954345.0
2021-03-29 00:00:00,59631,3417080,24129.0,930109.0
2021-03-28 00:00:00,37679,3357449,22842.0,905980.0
2021-03-27 00:00:00,52429,3319770,22574.0,883138.0
2021-03-26 00:00:00,69599,3267341,23048.0,860564.0
2021-03-25 00:00:00,70522,3197742,22028.0,837516.0
2021-03-24 00:00:00,62828,3127220,19057.0,815488.0
2021-03-23 00:00:00,48367,3064392,12943.0,796431.0
2021-03-22 00:00:00,42772,3016025,12899.0,783488.0
2021-03-21 00:00:00,30869,2973253,17062.0,770589.0
2021-03-20 00:00:00,46227,2942384,17703.0,753527.0
2021-03-19 00:00:00,59513,2896157,17467.0,735824.0
2021-03-18 00:00:00,62445,2836644,16472.0,718357.0
2021-03-17 00:00:00,62004,2774199,16715.0,701885.0
2021-03-16 00:00:00,54156,2712195,14686.0,685170.0
2021-03-15 00:00:00,46848,2658039,13741.0,670484.0
2021-03-14 00:00:00,28709,2611191,16102.0,656743.0
2021-03-13 00:00:00,51217,2582482,17896.0,640641.0
2021-03-12 00:00:00,72815,2531265,16837.0,622745.0
2021-03-11 00:00:00,70021,2458450,17634.0,605908.0
2021-03-10 00:00:00,66949,2388429,16902.0,588274.0
2021-03-09 00:00:00,56588,2321480,16195.0,571372.0
2021-03-08 00:00:00,50902,2264892,16646.0,555177.0
2021-03-07 00:00:00,26008,2213990,16283.0,538531.0
2021-03-06 00:00:00,44506,2187982,16442.0,522248.0
2021-03-05 00:00:00,58160,2143476,16393.0,505806.0
2021-03-04 00:00:00,57563,2085316,15922.0,489413.0
2021-03-03 00:00:00,58449,2027753,15403.0,473491.0
2021-03-02 00:00:00,50463,1969304,14456.0,458088.0
2021-03-01 00:00:00,45077,1918841,12849.0,443632.0
2021-02-28 00:00:00,25451,1873764,15591.0,430783.0
2021-02-27 00:00:00,51680,1848313,15107.0,415192.0
2021-02-26 00:00:00,66616,1796633,13993.0,400085.0
2021-02-25 00:00:00,60147,1730017,13365.0,386092.0
2021-02-24 00:00:00,56478,1669870,13717.0,372727.0
2021-02-23 00:00:00,43993,1613392,12732.0,359010.0
2021-02-22 00:00:00,27795,1569399,11778.0,346278.0
2021-02-21 00:00:00,14841,1541604,10822.0,334500.0
2021-02-20 00:00:00,34968,1526763,11256.0,323678.0
2021-02-19 00:00:00,42099,1491795,10223.0,312422.0
2021-02-18 00:00:00,44292,1449696,9843.0,302199.0
2021-02-17 00:00:00,46714,1405404,10555.0,292356.0
2021-02-16 00:00:00,44322,1358690,11079.0,281801.0
2021-02-15 00:00:00,31139,1314368,11030.0,270722.0
2021-02-14 00:00:00,17297,1283229,10228.0,259692.0
2021-02-13 00:00:00,45537,1265932,10477.0,249464.0
2021-02-12 00:00:00,60861,1220395,11058.0,238987.0
2021-02-11 00:00:00,50668,1159534,10848.0,227929.0
2021-02-10 00:00:00,50257,1108866,11071.0,217081.0
2021-02-09 00:00:00,43950,1058609,11037.0,206010.0
2021-02-08 00:00:00,38446,1014659,13488.0,194973.0
2021-02-07 00:00:00,16289,976213,11448.0,181485.0
2021-02-06 00:00:00,38041,959924,10992.0,170037.0
2021-02-05 00:00:00,43630,921883,9143.0,159045.0
2021-02-04 00:00:00,46078,878253,9950.0,149902.0
2021-02-03 00:00:00,43463,832175,8977.0,139952.0
2021-02-02 00:00:00,38216,788712,8730.0,130975.0
