date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-02-17 00:00:00,35967,1339829,9877.0,290977.0
2021-02-16 00:00:00,39603,1303862,11037.0,281100.0
2021-02-15 00:00:00,29293,1264259,11029.0,270063.0
2021-02-14 00:00:00,16142,1234966,10108.0,259034.0
2021-02-13 00:00:00,43414,1218824,10394.0,248926.0
2021-02-12 00:00:00,57713,1175410,11055.0,238532.0
2021-02-11 00:00:00,48987,1117697,10869.0,227477.0
2021-02-10 00:00:00,48590,1068710,11095.0,216608.0
2021-02-09 00:00:00,42456,1020120,11042.0,205513.0
2021-02-08 00:00:00,37502,977664,13483.0,194471.0
2021-02-07 00:00:00,15866,940162,11441.0,180988.0
2021-02-06 00:00:00,36862,924296,10992.0,169547.0
2021-02-05 00:00:00,42208,887434,9138.0,158555.0
2021-02-04 00:00:00,44770,845226,9939.0,149417.0
2021-02-03 00:00:00,40857,800456,8972.0,139478.0
2021-02-02 00:00:00,35579,759599,8729.0,130506.0
2021-02-01 00:00:00,28136,724020,8253.0,121777.0
2021-01-31 00:00:00,10092,695884,4835.0,113524.0
2021-01-30 00:00:00,23403,685792,4759.0,108689.0
2021-01-29 00:00:00,36869,662389,4890.0,103930.0
2021-01-28 00:00:00,36426,625520,5334.0,99040.0
2021-01-27 00:00:00,37333,589094,5503.0,93706.0
2021-01-26 00:00:00,35784,551761,6127.0,88203.0
2021-01-25 00:00:00,28165,515977,5020.0,82076.0
2021-01-24 00:00:00,15770,487812,5713.0,77056.0
2021-01-23 00:00:00,27575,472042,5759.0,71343.0
2021-01-22 00:00:00,36406,444467,5557.0,65584.0
2021-01-21 00:00:00,33849,408061,6163.0,60027.0
2021-01-20 00:00:00,30855,374212,5694.0,53864.0
2021-01-19 00:00:00,26089,343357,6002.0,48170.0
2021-01-18 00:00:00,18679,317268,6008.0,42168.0
2021-01-17 00:00:00,9222,298589,5971.0,36160.0
2021-01-16 00:00:00,15618,289367,5663.0,30189.0
2021-01-15 00:00:00,23901,273749,5947.0,24526.0
2021-01-14 00:00:00,24159,249848,5885.0,18579.0
2021-01-13 00:00:00,24640,225689,6323.0,12694.0
2021-01-12 00:00:00,22623,201049,5637.0,6371.0
2021-01-11 00:00:00,15295,178426,734.0,734.0
2021-01-10 00:00:00,3130,163131,,
2021-01-09 00:00:00,7832,160001,,
2021-01-08 00:00:00,11434,152169,,
2021-01-07 00:00:00,11986,140735,,
2021-01-06 00:00:00,11518,128749,,
2021-01-05 00:00:00,8574,117231,,
2021-01-04 00:00:00,8296,108657,,
2021-01-03 00:00:00,3150,100361,,
2021-01-02 00:00:00,7490,97211,,
2021-01-01 00:00:00,339,89721,,
2020-12-31 00:00:00,7621,89382,,
2020-12-30 00:00:00,14553,81761,,
2020-12-29 00:00:00,12487,67208,,
2020-12-28 00:00:00,8949,54721,,
2020-12-27 00:00:00,2620,45772,,
2020-12-26 00:00:00,6487,43152,,
2020-12-25 00:00:00,132,36665,,
2020-12-24 00:00:00,3715,36533,,
2020-12-23 00:00:00,9514,32818,,
2020-12-22 00:00:00,7577,23304,,
2020-12-21 00:00:00,5309,15727,,
2020-12-20 00:00:00,993,10418,,
2020-12-19 00:00:00,2539,9425,,
2020-12-18 00:00:00,3443,6886,,
2020-12-17 00:00:00,2852,3443,,
2020-12-16 00:00:00,532,591,,
2020-12-15 00:00:00,23,59,,
2020-12-14 00:00:00,3,36,,
2020-12-13 00:00:00,1,33,,
2020-12-12 00:00:00,1,32,,
2020-12-11 00:00:00,6,31,,
2020-12-10 00:00:00,1,25,,
2020-12-09 00:00:00,2,24,,
2020-12-07 00:00:00,5,22,,
2020-12-04 00:00:00,1,17,,
2020-12-03 00:00:00,3,16,,
2020-12-02 00:00:00,2,13,,
2020-12-01 00:00:00,11,11,,
