date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2021-02-16 00:00:00,227,18,0.079295154185022,1.0,1.0,1
2021-02-15 00:00:00,1325,99,0.0747169811320755,9.0,3.0,0.3333333333333333
2021-02-14 00:00:00,468,45,0.0961538461538462,10.0,0.0,0
2021-02-13 00:00:00,682,82,0.1202346041055719,17.0,7.0,0.4117647058823529
2021-02-12 00:00:00,1445,115,0.0795847750865052,61.0,35.0,0.5737704918032788
2021-02-11 00:00:00,2096,153,0.0729961832061069,61.0,17.0,0.2786885245901639
2021-02-10 00:00:00,1778,174,0.0978627671541057,50.0,28.0,0.5600000000000002
2021-02-09 00:00:00,2746,175,0.0637290604515659,78.0,34.0,0.4358974358974359
2021-02-08 00:00:00,2665,199,0.074671669793621,73.0,34.0,0.4657534246575342
2021-02-07 00:00:00,839,92,0.1096543504171633,7.0,5.0,0.7142857142857144
2021-02-06 00:00:00,995,119,0.1195979899497488,49.0,24.0,0.489795918367347
2021-02-05 00:00:00,2520,184,0.073015873015873,81.0,40.0,0.4938271604938272
2021-02-04 00:00:00,2843,190,0.0668308125219838,102.0,41.0,0.4019607843137255
2021-02-03 00:00:00,3229,246,0.0761845772685042,95.0,30.0,0.3157894736842105
2021-02-02 00:00:00,2288,236,0.1031468531468532,82.0,39.0,0.475609756097561
2021-02-01 00:00:00,2677,337,0.1258871871497946,100.0,56.0,0.5600000000000002
2021-01-31 00:00:00,1215,193,0.1588477366255144,11.0,6.0,0.5454545454545454
2021-01-30 00:00:00,1276,209,0.1637931034482759,135.0,49.0,0.362962962962963
2021-01-29 00:00:00,2041,312,0.1528662420382166,81.0,38.0,0.4691358024691358
2021-01-28 00:00:00,3029,343,0.1132386926378343,100.0,59.0,0.59
2021-01-27 00:00:00,3354,370,0.1103160405485987,78.0,27.0,0.3461538461538462
2021-01-26 00:00:00,3345,387,0.115695067264574,82.0,49.0,0.5975609756097562
2021-01-25 00:00:00,3209,410,0.1277656590838267,75.0,30.0,0.4
2021-01-24 00:00:00,1221,222,0.1818181818181818,62.0,29.0,0.467741935483871
2021-01-23 00:00:00,1714,347,0.2024504084014003,67.0,24.0,0.3582089552238806
2021-01-22 00:00:00,3386,504,0.1488481984642646,102.0,40.0,0.3921568627450981
2021-01-21 00:00:00,4554,589,0.1293368467281511,87.0,33.0,0.3793103448275862
2021-01-20 00:00:00,5649,963,0.1704726500265534,74.0,25.0,0.3378378378378379
2021-01-19 00:00:00,3894,685,0.1759116589625064,155.0,63.0,0.4064516129032258
2021-01-18 00:00:00,3407,550,0.1614323451717053,68.0,21.0,0.3088235294117647
2021-01-17 00:00:00,1605,272,0.1694704049844237,27.0,11.0,0.4074074074074074
2021-01-16 00:00:00,1936,398,0.2055785123966942,24.0,7.0,0.2916666666666667
2021-01-15 00:00:00,3184,583,0.1831030150753769,102.0,34.0,0.3333333333333333
2021-01-14 00:00:00,3399,522,0.1535745807590468,89.0,22.0,0.2471910112359551
2021-01-13 00:00:00,3036,539,0.177536231884058,71.0,24.0,0.3380281690140845
2021-01-12 00:00:00,3444,609,0.1768292682926829,106.0,43.0,0.4056603773584906
2021-01-11 00:00:00,4127,681,0.1650109038042161,73.0,33.0,0.452054794520548
2021-01-10 00:00:00,1740,340,0.1954022988505747,10.0,3.0,0.3
2021-01-09 00:00:00,2241,437,0.1950022311468095,28.0,13.0,0.4642857142857144
2021-01-08 00:00:00,3755,673,0.1792276964047936,118.0,34.0,0.288135593220339
2021-01-07 00:00:00,4211,738,0.1752552837805747,87.0,33.0,0.3793103448275862
2021-01-06 00:00:00,3337,728,0.218160023973629,110.0,42.0,0.3818181818181819
2021-01-05 00:00:00,3338,761,0.2279808268424206,101.0,38.0,0.3762376237623763
2021-01-04 00:00:00,4204,901,0.2143196955280685,75.0,25.0,0.3333333333333333
2021-01-03 00:00:00,1803,460,0.2551303383250139,34.0,11.0,0.3235294117647059
2021-01-02 00:00:00,2152,555,0.2578996282527881,22.0,8.0,0.3636363636363637
2021-01-01 00:00:00,1669,384,0.2300778909526663,13.0,1.0,0.0769230769230769
2020-12-31 00:00:00,3131,600,0.1916320664324497,49.0,13.0,0.2653061224489796
2020-12-30 00:00:00,3756,767,0.2042066027689031,77.0,17.0,0.2207792207792208
2020-12-29 00:00:00,3580,826,0.2307262569832403,123.0,34.0,0.2764227642276423
2020-12-28 00:00:00,3823,840,0.2197227308396547,92.0,24.0,0.2608695652173913
2020-12-27 00:00:00,1791,429,0.2395309882747069,10.0,2.0,0.2
2020-12-26 00:00:00,1453,354,0.2436338609772884,29.0,7.0,0.2413793103448276
2020-12-25 00:00:00,326,92,0.2822085889570552,5.0,1.0,0.2
2020-12-24 00:00:00,1596,282,0.1766917293233083,40.0,11.0,0.275
2020-12-23 00:00:00,2917,521,0.1786081590675351,77.0,22.0,0.2857142857142857
2020-12-22 00:00:00,3770,616,0.163395225464191,103.0,21.0,0.2038834951456311
2020-12-21 00:00:00,4023,615,0.1528709917971663,90.0,32.0,0.3555555555555556
2020-12-20 00:00:00,1545,250,0.1618122977346278,15.0,2.0,0.1333333333333333
2020-12-19 00:00:00,2098,423,0.2016205910390848,16.0,5.0,0.3125
2020-12-18 00:00:00,3251,633,0.1947093202091664,57.0,18.0,0.3157894736842105
2020-12-17 00:00:00,3287,584,0.1776696075448737,103.0,32.0,0.3106796116504854
2020-12-16 00:00:00,3700,527,0.1424324324324324,136.0,26.0,0.1911764705882353
2020-12-15 00:00:00,2751,322,0.1170483460559797,54.0,17.0,0.3148148148148149
2020-12-14 00:00:00,3492,502,0.1437571592210767,86.0,15.0,0.1744186046511628
2020-12-13 00:00:00,1323,283,0.2139077853363568,15.0,4.0,0.2666666666666667
2020-12-12 00:00:00,1126,285,0.2531083481349911,79.0,15.0,0.189873417721519
2020-12-11 00:00:00,3236,487,0.1504944375772559,51.0,15.0,0.2941176470588236
2020-12-10 00:00:00,2382,431,0.1809403862300588,73.0,11.0,0.1506849315068493
2020-12-09 00:00:00,2824,586,0.2075070821529745,79.0,24.0,0.3037974683544304
2020-12-08 00:00:00,3785,562,0.1484808454425364,99.0,16.0,0.1616161616161616
2020-12-07 00:00:00,3281,530,0.1615361170374886,66.0,12.0,0.1818181818181818
2020-12-06 00:00:00,790,171,0.2164556962025316,30.0,4.0,0.1333333333333333
2020-12-05 00:00:00,1536,252,0.1640625,24.0,5.0,0.2083333333333334
2020-12-04 00:00:00,2267,376,0.1658579620644023,56.0,14.0,0.25
2020-12-03 00:00:00,3049,522,0.1712036733355198,102.0,25.0,0.2450980392156863
2020-12-02 00:00:00,3255,489,0.1502304147465438,101.0,21.0,0.2079207920792079
2020-12-01 00:00:00,3560,526,0.1477528089887641,162.0,31.0,0.191358024691358
2020-11-30 00:00:00,2947,451,0.1530369867662029,141.0,16.0,0.1134751773049645
2020-11-29 00:00:00,1433,271,0.1891137473831124,67.0,6.0,0.0895522388059702
2020-11-28 00:00:00,1493,285,0.1908908238446082,132.0,10.0,0.0757575757575758
2020-11-27 00:00:00,1517,229,0.1509558338826632,94.0,9.0,0.0957446808510638
2020-11-26 00:00:00,664,113,0.1701807228915663,12.0,2.0,0.1666666666666667
2020-11-25 00:00:00,2558,331,0.1293979671618452,97.0,12.0,0.1237113402061856
2020-11-24 00:00:00,2792,328,0.1174785100286533,102.0,13.0,0.1274509803921569
2020-11-23 00:00:00,2815,385,0.1367673179396092,83.0,11.0,0.1325301204819277
2020-11-22 00:00:00,1216,162,0.1332236842105263,48.0,7.0,0.1458333333333334
2020-11-21 00:00:00,1654,184,0.1112454655380895,78.0,5.0,0.0641025641025641
2020-11-20 00:00:00,2699,294,0.1089292330492775,137.0,21.0,0.1532846715328467
2020-11-19 00:00:00,2729,302,0.11066324661048,61.0,11.0,0.180327868852459
2020-11-18 00:00:00,2487,296,0.1190188982710093,99.0,19.0,0.1919191919191919
2020-11-17 00:00:00,2683,307,0.11442415206858,120.0,16.0,0.1333333333333333
2020-11-16 00:00:00,3012,267,0.0886454183266932,119.0,10.0,0.0840336134453782
2020-11-15 00:00:00,878,112,0.1275626423690205,73.0,2.0,0.0273972602739726
2020-11-14 00:00:00,1268,183,0.1443217665615142,125.0,10.0,0.08
2020-11-13 00:00:00,2154,214,0.0993500464252553,184.0,17.0,0.0923913043478261
2020-11-12 00:00:00,1932,209,0.1081780538302278,92.0,11.0,0.1195652173913044
2020-11-11 00:00:00,1801,179,0.0993892282065519,105.0,7.0,0.0666666666666667
2020-11-10 00:00:00,2085,179,0.0858513189448441,94.0,9.0,0.0957446808510638
2020-11-09 00:00:00,2191,176,0.0803286170698311,143.0,11.0,0.0769230769230769
2020-11-08 00:00:00,1048,114,0.1087786259541985,76.0,5.0,0.0657894736842105
2020-11-07 00:00:00,1006,131,0.1302186878727634,78.0,3.0,0.0384615384615385
2020-11-06 00:00:00,2033,145,0.0713231677324152,121.0,15.0,0.1239669421487603
2020-11-05 00:00:00,1753,131,0.0747290359383913,71.0,11.0,0.1549295774647887
2020-11-04 00:00:00,1976,170,0.0860323886639676,81.0,14.0,0.1728395061728395
2020-11-03 00:00:00,1880,152,0.0808510638297872,118.0,16.0,0.1355932203389831
2020-11-02 00:00:00,2173,149,0.0685687988955361,135.0,9.0,0.0666666666666667
2020-11-01 00:00:00,753,81,0.1075697211155379,67.0,2.0,0.0298507462686567
2020-10-31 00:00:00,794,97,0.1221662468513854,125.0,8.0,0.064
2020-10-30 00:00:00,1617,116,0.0717377860235003,130.0,8.0,0.0615384615384615
2020-10-29 00:00:00,1800,102,0.0566666666666667,89.0,2.0,0.0224719101123596
2020-10-28 00:00:00,1928,109,0.0565352697095436,81.0,9.0,0.1111111111111111
2020-10-27 00:00:00,1960,86,0.0438775510204082,131.0,15.0,0.1145038167938931
2020-10-26 00:00:00,1786,109,0.061030235162374,114.0,10.0,0.087719298245614
2020-10-25 00:00:00,520,55,0.1057692307692308,66.0,1.0,0.0151515151515152
2020-10-24 00:00:00,717,68,0.094839609483961,98.0,5.0,0.0510204081632653
2020-10-23 00:00:00,1274,75,0.0588697017268446,198.0,14.0,0.0707070707070707
2020-10-22 00:00:00,1564,94,0.0601023017902813,104.0,5.0,0.0480769230769231
2020-10-21 00:00:00,1636,68,0.0415647921760391,58.0,9.0,0.1551724137931035
2020-10-20 00:00:00,1830,82,0.0448087431693989,113.0,12.0,0.1061946902654867
2020-10-19 00:00:00,1465,76,0.051877133105802,173.0,12.0,0.069364161849711
2020-10-18 00:00:00,522,32,0.0613026819923372,76.0,4.0,0.0526315789473684
2020-10-17 00:00:00,644,38,0.0590062111801242,129.0,4.0,0.0310077519379845
2020-10-16 00:00:00,1436,70,0.0487465181058496,109.0,9.0,0.0825688073394496
2020-10-15 00:00:00,1444,80,0.0554016620498615,96.0,21.0,0.21875
2020-10-14 00:00:00,1589,73,0.0459408432976715,79.0,4.0,0.0506329113924051
2020-10-13 00:00:00,1552,56,0.0360824742268041,121.0,16.0,0.1322314049586777
2020-10-12 00:00:00,1477,63,0.042654028436019,168.0,10.0,0.0595238095238095
2020-10-11 00:00:00,548,53,0.0967153284671533,73.0,4.0,0.0547945205479452
2020-10-10 00:00:00,554,33,0.0595667870036101,75.0,5.0,0.0666666666666667
2020-10-09 00:00:00,944,67,0.0709745762711865,149.0,10.0,0.0671140939597316
2020-10-08 00:00:00,1743,63,0.036144578313253,92.0,8.0,0.0869565217391304
2020-10-07 00:00:00,1194,47,0.0393634840871022,70.0,5.0,0.0714285714285714
2020-10-06 00:00:00,1345,65,0.0483271375464684,109.0,8.0,0.073394495412844
2020-10-05 00:00:00,1428,42,0.0294117647058824,126.0,5.0,0.0396825396825397
2020-10-04 00:00:00,461,28,0.0607375271149675,75.0,5.0,0.0666666666666667
2020-10-03 00:00:00,608,27,0.0444078947368421,93.0,6.0,0.0645161290322581
2020-10-02 00:00:00,1018,41,0.0402750491159136,119.0,5.0,0.0420168067226891
2020-10-01 00:00:00,1190,35,0.0294117647058824,81.0,16.0,0.1975308641975309
2020-09-30 00:00:00,1177,40,0.0339847068819031,88.0,13.0,0.1477272727272727
2020-09-29 00:00:00,1095,28,0.0255707762557078,118.0,20.0,0.1694915254237288
2020-09-28 00:00:00,1308,44,0.0336391437308869,179.0,18.0,0.1005586592178771
2020-09-27 00:00:00,349,20,0.0573065902578797,59.0,5.0,0.0847457627118644
2020-09-26 00:00:00,463,21,0.0453563714902808,133.0,11.0,0.0827067669172932
2020-09-25 00:00:00,1098,48,0.0437158469945355,135.0,9.0,0.0666666666666667
2020-09-24 00:00:00,1357,36,0.0265291083271923,79.0,5.0,0.0632911392405063
2020-09-23 00:00:00,915,45,0.0491803278688525,88.0,6.0,0.0681818181818182
2020-09-22 00:00:00,958,41,0.0427974947807933,143.0,11.0,0.0769230769230769
2020-09-21 00:00:00,924,38,0.0411255411255411,120.0,13.0,0.1083333333333333
2020-09-20 00:00:00,501,21,0.0419161676646707,56.0,4.0,0.0714285714285714
2020-09-19 00:00:00,525,17,0.0323809523809524,78.0,12.0,0.1538461538461539
2020-09-18 00:00:00,696,23,0.0330459770114943,139.0,11.0,0.079136690647482
2020-09-17 00:00:00,1000,29,0.029,53.0,9.0,0.169811320754717
2020-09-16 00:00:00,1138,23,0.0202108963093146,53.0,3.0,0.0566037735849057
2020-09-15 00:00:00,1145,32,0.0279475982532751,109.0,8.0,0.073394495412844
2020-09-14 00:00:00,1002,27,0.0269461077844311,103.0,9.0,0.087378640776699
2020-09-13 00:00:00,273,11,0.0402930402930403,54.0,0.0,0
2020-09-12 00:00:00,329,11,0.0334346504559271,88.0,5.0,0.0568181818181818
2020-09-11 00:00:00,650,21,0.0323076923076923,125.0,6.0,0.048
2020-09-10 00:00:00,614,19,0.0309446254071661,55.0,7.0,0.1272727272727273
2020-09-09 00:00:00,748,26,0.0347593582887701,52.0,8.0,0.1538461538461539
2020-09-08 00:00:00,717,18,0.0251046025104603,83.0,13.0,0.1566265060240964
2020-09-07 00:00:00,330,10,0.0303030303030303,68.0,2.0,0.0294117647058824
2020-09-06 00:00:00,288,16,0.0555555555555556,88.0,2.0,0.0227272727272727
2020-09-05 00:00:00,259,7,0.027027027027027,67.0,2.0,0.0298507462686567
2020-09-04 00:00:00,778,18,0.0231362467866324,77.0,8.0,0.1038961038961039
2020-09-03 00:00:00,846,24,0.0283687943262411,47.0,3.0,0.0638297872340426
2020-09-02 00:00:00,1069,12,0.0112254443405051,68.0,10.0,0.1470588235294118
2020-09-01 00:00:00,1176,19,0.016156462585034,114.0,16.0,0.1403508771929825
2020-08-31 00:00:00,979,25,0.0255362614913177,172.0,12.0,0.0697674418604651
2020-08-30 00:00:00,266,14,0.0526315789473684,80.0,4.0,0.05
2020-08-29 00:00:00,279,11,0.039426523297491,90.0,11.0,0.1222222222222222
2020-08-28 00:00:00,889,25,0.0281214848143982,114.0,16.0,0.1403508771929825
2020-08-27 00:00:00,2667,88,0.0329958755155606,71.0,20.0,0.2816901408450705
2020-08-26 00:00:00,3153,20,0.0063431652394545,89.0,10.0,0.1123595505617978
2020-08-25 00:00:00,3490,38,0.0108882521489971,112.0,11.0,0.0982142857142857
2020-08-24 00:00:00,3225,206,0.0638759689922481,118.0,10.0,0.0847457627118644
2020-08-23 00:00:00,417,13,0.0311750599520384,59.0,3.0,0.0508474576271187
2020-08-22 00:00:00,396,12,0.0303030303030303,98.0,8.0,0.0816326530612245
2020-08-21 00:00:00,1888,34,0.0180084745762712,137.0,12.0,0.0875912408759124
2020-08-20 00:00:00,1345,33,0.0245353159851301,80.0,11.0,0.1375
2020-08-19 00:00:00,1660,54,0.0325301204819277,60.0,7.0,0.1166666666666667
2020-08-18 00:00:00,969,38,0.0392156862745098,114.0,10.0,0.087719298245614
2020-08-17 00:00:00,870,49,0.0563218390804598,140.0,19.0,0.1357142857142857
2020-08-16 00:00:00,480,21,0.04375,57.0,6.0,0.1052631578947368
2020-08-15 00:00:00,475,34,0.0715789473684211,74.0,7.0,0.0945945945945946
2020-08-14 00:00:00,853,39,0.0457209847596718,138.0,15.0,0.108695652173913
2020-08-13 00:00:00,910,51,0.056043956043956,112.0,27.0,0.2410714285714286
2020-08-12 00:00:00,877,40,0.0456100342075257,86.0,15.0,0.1744186046511628
2020-08-11 00:00:00,881,45,0.0510783200908059,128.0,23.0,0.1796875
2020-08-10 00:00:00,931,47,0.0504833512352309,143.0,19.0,0.1328671328671329
2020-08-09 00:00:00,430,22,0.0511627906976744,56.0,1.0,0.0178571428571429
2020-08-08 00:00:00,434,33,0.076036866359447,60.0,4.0,0.0666666666666667
2020-08-07 00:00:00,857,48,0.0560093348891482,141.0,16.0,0.1134751773049645
2020-08-06 00:00:00,869,43,0.049482163406214,125.0,17.0,0.136
2020-08-05 00:00:00,1071,63,0.0588235294117647,86.0,13.0,0.1511627906976744
2020-08-04 00:00:00,1204,50,0.0415282392026578,154.0,12.0,0.0779220779220779
2020-08-03 00:00:00,909,77,0.0847084708470847,166.0,20.0,0.1204819277108434
2020-08-02 00:00:00,386,33,0.0854922279792746,61.0,3.0,0.0491803278688525
2020-08-01 00:00:00,394,40,0.1015228426395939,75.0,6.0,0.08
2020-07-31 00:00:00,931,49,0.0526315789473684,188.0,27.0,0.1436170212765958
2020-07-30 00:00:00,1010,73,0.0722772277227723,132.0,16.0,0.1212121212121212
2020-07-29 00:00:00,999,59,0.0590590590590591,172.0,25.0,0.1453488372093023
2020-07-28 00:00:00,1235,84,0.0680161943319838,136.0,17.0,0.125
2020-07-27 00:00:00,1717,106,0.0617355853232382,207.0,19.0,0.0917874396135266
2020-07-26 00:00:00,398,45,0.1130653266331658,55.0,4.0,0.0727272727272727
2020-07-25 00:00:00,654,67,0.1024464831804281,65.0,7.0,0.1076923076923077
2020-07-24 00:00:00,1202,74,0.0615640599001664,173.0,17.0,0.0982658959537572
2020-07-23 00:00:00,990,91,0.0919191919191919,157.0,6.0,0.0382165605095541
2020-07-22 00:00:00,1036,93,0.0897683397683398,108.0,8.0,0.0740740740740741
2020-07-21 00:00:00,1365,86,0.063003663003663,177.0,22.0,0.1242937853107345
2020-07-20 00:00:00,1511,111,0.0734612839179352,190.0,27.0,0.1421052631578947
2020-07-19 00:00:00,338,39,0.1153846153846154,60.0,1.0,0.0166666666666667
2020-07-18 00:00:00,885,107,0.1209039548022599,100.0,4.0,0.04
2020-07-17 00:00:00,1201,138,0.1149042464612823,170.0,17.0,0.1
2020-07-16 00:00:00,1434,137,0.095536959553696,136.0,15.0,0.1102941176470588
2020-07-15 00:00:00,1781,159,0.0892756878158338,123.0,15.0,0.1219512195121951
2020-07-14 00:00:00,1894,209,0.1103484688489968,185.0,18.0,0.0972972972972973
2020-07-13 00:00:00,1285,200,0.1556420233463035,182.0,8.0,0.043956043956044
2020-07-12 00:00:00,516,84,0.1627906976744186,58.0,3.0,0.0517241379310345
2020-07-11 00:00:00,800,120,0.15,125.0,7.0,0.056
2020-07-10 00:00:00,1537,201,0.1307742355237476,180.0,12.0,0.0666666666666667
2020-07-09 00:00:00,1585,232,0.1463722397476341,140.0,6.0,0.0428571428571429
2020-07-08 00:00:00,1561,252,0.1614349775784753,158.0,8.0,0.0506329113924051
2020-07-07 00:00:00,2001,237,0.1184407796101949,204.0,14.0,0.0686274509803922
2020-07-06 00:00:00,1475,251,0.1701694915254238,180.0,5.0,0.0277777777777778
2020-07-05 00:00:00,414,90,0.2173913043478261,31.0,0.0,0
2020-07-04 00:00:00,528,109,0.206439393939394,49.0,2.0,0.0408163265306122
2020-07-03 00:00:00,1393,195,0.1399856424982053,76.0,2.0,0.0263157894736842
2020-07-02 00:00:00,2207,284,0.1286814680561849,172.0,16.0,0.0930232558139535
2020-07-01 00:00:00,1740,249,0.1431034482758621,185.0,5.0,0.027027027027027
2020-06-30 00:00:00,1661,267,0.160746538229982,182.0,8.0,0.043956043956044
2020-06-29 00:00:00,1321,269,0.2036336109008327,269.0,14.0,0.0520446096654275
2020-06-28 00:00:00,450,92,0.2044444444444445,76.0,1.0,0.0131578947368421
2020-06-27 00:00:00,671,133,0.1982116244411326,92.0,3.0,0.0326086956521739
2020-06-26 00:00:00,1061,170,0.1602262016965127,256.0,7.0,0.02734375
2020-06-25 00:00:00,1145,189,0.1650655021834061,209.0,11.0,0.0526315789473684
2020-06-24 00:00:00,1732,209,0.1206697459584296,226.0,9.0,0.0398230088495575
2020-06-23 00:00:00,2163,230,0.106333795654184,270.0,24.0,0.0888888888888889
2020-06-22 00:00:00,1421,212,0.1491907107670655,259.0,5.0,0.0193050193050193
2020-06-21 00:00:00,474,89,0.1877637130801688,92.0,0.0,0
2020-06-20 00:00:00,697,107,0.1535150645624103,93.0,9.0,0.0967741935483871
2020-06-19 00:00:00,1655,171,0.1033232628398792,227.0,10.0,0.0440528634361234
2020-06-18 00:00:00,1216,169,0.1389802631578948,192.0,7.0,0.0364583333333333
2020-06-17 00:00:00,981,168,0.1712538226299694,165.0,6.0,0.0363636363636364
2020-06-16 00:00:00,1225,173,0.1412244897959184,316.0,5.0,0.0158227848101266
2020-06-15 00:00:00,783,149,0.1902937420178799,230.0,3.0,0.0130434782608696
2020-06-14 00:00:00,363,59,0.162534435261708,59.0,2.0,0.0338983050847458
2020-06-13 00:00:00,383,59,0.1540469973890339,95.0,1.0,0.0105263157894737
2020-06-12 00:00:00,832,132,0.1586538461538462,224.0,6.0,0.0267857142857143
2020-06-11 00:00:00,727,89,0.1224209078404402,216.0,8.0,0.037037037037037
2020-06-10 00:00:00,1206,91,0.0754560530679934,414.0,13.0,0.0314009661835749
2020-06-09 00:00:00,1723,183,0.106210098665119,325.0,6.0,0.0184615384615385
2020-06-08 00:00:00,823,87,0.1057108140947752,219.0,11.0,0.0502283105022831
2020-06-07 00:00:00,218,20,0.0917431192660551,68.0,1.0,0.0147058823529412
2020-06-06 00:00:00,321,29,0.0903426791277259,95.0,3.0,0.0315789473684211
2020-06-05 00:00:00,987,67,0.0678824721377913,211.0,16.0,0.0758293838862559
2020-06-04 00:00:00,973,46,0.0472764645426516,187.0,6.0,0.0320855614973262
2020-06-03 00:00:00,546,48,0.0879120879120879,191.0,6.0,0.031413612565445
2020-06-02 00:00:00,537,66,0.1229050279329609,244.0,4.0,0.0163934426229508
2020-06-01 00:00:00,636,38,0.059748427672956,286.0,4.0,0.013986013986014
