date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,628,744,573,439,356,3
1/1/2022,24293,12607,11413,12661,17836,12791
1/10/2021,1128,1162,952,776,709,10
1/10/2022,24523,12687,11470,12717,17862,13238
1/11/2021,1197,1243,1030,826,771,11
1/11/2022,24541,12692,11470,12720,17867,13262
1/12/2021,1303,1329,1102,909,970,12
1/12/2022,24564,12704,11472,12731,17873,13311
1/13/2021,1359,1393,1180,971,1211,13
1/13/2022,24584,12709,11478,12736,17877,13322
1/14/2021,1456,1480,1274,1053,1466,13
1/14/2022,24636,12726,11485,12743,17889,13404
1/15/2021,1571,1574,1354,1140,2213,13
1/15/2022,24659,12728,11487,12747,17892,13439
1/16/2021,1579,1588,1366,1153,2298,13
1/16/2022,24670,12729,11489,12748,17892,13460
1/17/2021,1585,1596,1374,1157,2305,13
1/17/2022,24679,12729,11492,12750,17894,13466
1/18/2021,1653,1667,1433,1212,2368,14
1/18/2022,24690,12734,11494,12755,17900,13491
1/19/2021,1739,1727,1497,1286,2606,15
1/19/2022,24701,12743,11502,12763,17901,13528
1/2/2021,653,760,581,452,363,3
1/2/2022,24297,12612,11417,12661,17836,12799
1/20/2021,1984,1997,1816,1581,2807,20
1/20/2022,24710,12752,11506,12769,17906,13576
1/21/2021,2128,2113,1914,1679,3015,21
1/21/2022,24733,12762,11514,12778,17910,13605
1/22/2021,2220,2190,2008,1781,3340,22
1/22/2022,24746,12769,11518,12778,17912,13648
1/23/2021,2261,2225,2039,1811,3492,25
1/23/2022,24753,12769,11518,12779,17912,13661
1/24/2021,2266,2228,2039,1812,3507,25
1/24/2022,24765,12772,11524,12779,17917,13686
1/25/2021,2315,2278,2102,1902,3727,26
1/25/2022,24772,12776,11528,12781,17918,13707
1/26/2021,2375,2332,2158,1976,4002,28
1/26/2022,24784,12781,11533,12787,17927,13736
1/27/2021,2628,2474,2306,2128,4302,30
1/27/2022,24796,12786,11534,12791,17930,13789
1/28/2021,2820,2594,2439,2281,4634,34
