date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20764,23410,21557,18817,13958,166
1/1/2022,935439,622818,634160,720025,1296211,568360
1/10/2021,34196,35696,33899,30740,31939,385
1/10/2022,947079,628586,639613,725654,1302113,587580
1/11/2021,36101,37515,35889,32454,36390,438
1/11/2022,948560,629335,640251,726305,1302864,589834
1/12/2021,38845,40197,38704,35025,44328,533
1/12/2022,949962,630050,640906,727024,1303556,592385
1/13/2021,41569,43120,41872,37807,53439,607
1/13/2022,951600,630809,641581,727733,1304262,594885
1/14/2021,44294,46179,45160,40883,63200,662
1/14/2022,953200,631613,642214,728353,1304785,598129
1/15/2021,47756,49418,48596,44057,72773,749
1/15/2022,954110,632108,642601,728694,1304979,600258
1/16/2021,49520,50983,50293,45674,78241,784
1/16/2022,954644,632356,642830,728900,1305155,601159
1/17/2021,50617,51986,51372,46763,81772,813
1/17/2022,955559,632789,643249,729350,1305567,602849
1/18/2021,52242,53503,53122,48510,89870,844
1/18/2022,956826,633384,643761,729861,1306096,604677
1/19/2021,54272,55352,55200,50718,100067,920
1/19/2022,958176,634048,644365,730446,1306630,606946
1/2/2021,22626,25128,23135,20241,15123,189
1/2/2022,935996,623120,634439,720326,1296496,569029
1/20/2021,56794,57908,58286,53923,112662,1024
1/20/2022,959430,634661,644910,730996,1307167,608949
1/21/2021,59595,60865,61811,57611,128815,1156
1/21/2022,960680,635286,645459,731458,1307581,611227
1/22/2021,64025,65009,66428,62554,144841,1278
1/22/2022,961390,635710,645792,731711,1307777,612805
1/23/2021,67248,67749,69506,65739,155495,1403
1/23/2022,961893,636002,646024,731872,1307905,613596
1/24/2021,68742,69123,71013,67421,163225,1450
1/24/2022,962952,636550,646472,732351,1308393,615185
1/25/2021,71092,71274,73603,70391,177067,1515
1/25/2022,963864,637021,646903,732755,1308816,616756
1/26/2021,73968,73789,76503,73645,194542,1605
1/26/2022,964878,637533,647342,733168,1309235,618553
1/27/2021,77067,76442,79467,77092,213633,1687
1/27/2022,965869,638028,647741,733557,1309610,620130
1/28/2021,80176,79103,82553,80854,235179,1797
1/28/2022,966879,638539,648167,733943,1309920,622113
1/29/2021,84006,82278,85948,84653,255442,1960
1/29/2022,967475,638843,648497,734158,1310054,623607
1/3/2021,23504,25870,23800,20800,15520,205
1/3/2022,937385,623751,635103,721079,1297384,571188
1/30/2021,86776,84406,88293,87108,266980,2112
1/30/2022,967954,639061,648680,734292,1310188,624354
1/31/2021,87679,85135,89157,88164,273097,2147
1/31/2022,968815,639478,649050,734682,1310561,625744
1/4/2021,25202,27528,25438,22331,17620,224
1/4/2022,938881,624460,635724,721794,1298278,573453
1/5/2021,26958,29211,27064,23917,19913,253
1/5/2022,940544,625253,636415,722608,1299228,576188
1/6/2021,29128,31159,29130,26009,23168,307
1/6/2022,942129,625974,637175,723374,1300076,578565
1/7/2021,30907,32814,30927,27840,26642,338
1/7/2022,943756,626843,638025,724208,1300814,581930
1/8/2021,32599,34413,32608,29538,29202,360
1/8/2022,944774,627396,638556,724660,1301134,584487
1/9/2021,33672,35255,33459,30333,31423,380
1/9/2022,945529,627817,638939,724949,1301377,585485
10/1/2021,826550,562844,580617,661940,1202412,363652
10/10/2021,836714,568252,585043,665584,1208712,368448
10/11/2021,838022,568998,585603,666123,1209735,369106
10/12/2021,839149,569551,586020,666487,1210486,369681
10/13/2021,840423,570197,586572,666930,1211278,370285
10/14/2021,841668,570831,587132,667411,1212041,370809
10/15/2021,843243,571622,587817,667974,1212811,371434
10/16/2021,844246,572073,588191,668293,1213161,372842
10/17/2021,844994,572385,588428,668466,1213378,373095
10/18/2021,846304,573097,589002,668963,1214189,373630
10/19/2021,847433,573737,589481,669455,1214912,374163
10/2/2021,827572,563347,581074,662294,1202928,364178
10/20/2021,848557,574316,589953,669943,1215728,374687
10/21/2021,849736,574952,590519,670413,1216460,375221
10/22/2021,851213,575823,591228,671067,1217924,375977
10/23/2021,852129,576324,591696,671510,1218894,376572
