date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,528,793,788,674,644,6
1/1/2022,38129,29406,30162,36697,82977,22092
1/10/2021,997,1412,1512,1377,3010,13
1/10/2022,38609,29681,30406,37027,83433,23145
1/11/2021,1033,1472,1580,1439,3206,17
1/11/2022,38667,29698,30440,37059,83487,23269
1/12/2021,1108,1564,1682,1531,3512,17
1/12/2022,38734,29729,30468,37086,83525,23402
1/13/2021,1196,1661,1801,1690,3924,17
1/13/2022,38805,29758,30506,37131,83575,23505
1/14/2021,1275,1810,1919,1823,4438,18
1/14/2022,38894,29800,30542,37167,83620,23654
1/15/2021,1375,1948,2072,1958,4833,19
1/15/2022,38949,29823,30560,37190,83634,23788
1/16/2021,1430,2026,2162,2045,5450,20
1/16/2022,38968,29835,30568,37198,83641,23827
1/17/2021,1447,2053,2189,2077,5504,21
1/17/2022,39010,29859,30583,37213,83681,23920
1/18/2021,1504,2158,2257,2170,5717,22
1/18/2022,39077,29883,30605,37227,83710,24019
1/19/2021,1566,2221,2330,2247,6230,24
1/19/2022,39124,29908,30635,37252,83735,24093
1/2/2021,598,883,891,768,732,7
1/2/2022,38151,29419,30171,36717,83012,22118
1/20/2021,1626,2327,2425,2359,7043,29
1/20/2022,39176,29942,30660,37286,83769,24187
1/21/2021,1712,2440,2564,2516,7800,32
1/21/2022,39210,29969,30687,37315,83793,24279
1/22/2021,1837,2574,2712,2696,8591,34
1/22/2022,39238,29988,30702,37330,83803,24366
1/23/2021,1912,2709,2858,2843,9943,36
1/23/2022,39258,30000,30706,37342,83810,24397
1/24/2021,1937,2738,2896,2868,10086,37
1/24/2022,39289,30030,30729,37365,83831,24456
1/25/2021,2004,2798,2966,2982,10687,39
1/25/2022,39333,30047,30749,37380,83848,24554
1/26/2021,2062,2860,3056,3086,11246,40
1/26/2022,39376,30072,30762,37400,83877,24653
1/27/2021,2163,2959,3193,3259,11958,41
1/27/2022,39428,30097,30790,37426,83898,24720
1/28/2021,2235,3060,3303,3399,12967,41
1/28/2022,39480,30126,30804,37445,83918,24787
1/29/2021,2326,3157,3433,3559,13941,47
1/29/2022,39506,30139,30820,37456,83923,24895
1/3/2021,618,919,925,788,763,8
1/3/2022,38202,29447,30205,36774,83080,22221
1/30/2021,2384,3229,3534,3684,15872,49
1/30/2022,39523,30145,30835,37463,83936,24927
1/31/2021,2412,3241,3556,3704,16013,50
1/31/2022,39570,30161,30846,37488,83953,24981
1/4/2021,678,1000,1000,876,1009,8
1/4/2022,38264,29481,30233,36821,83160,22354
1/5/2021,759,1097,1089,976,1251,9
1/5/2022,38325,29515,30258,36861,83219,22532
1/6/2021,859,1208,1218,1100,1552,9
1/6/2022,38390,29545,30302,36900,83284,22661
1/7/2021,917,1282,1322,1203,1907,12
1/7/2022,38480,29594,30337,36949,83351,22855
1/8/2021,965,1362,1455,1330,2347,13
1/8/2022,38523,29619,30350,36971,83366,23015
1/9/2021,991,1399,1496,1369,2985,13
1/9/2022,38545,29630,30356,36982,83377,23050
10/1/2021,32790,26203,27554,33946,77911,15163
10/10/2021,33446,26591,27825,34153,78182,15461
10/11/2021,33535,26651,27867,34182,78220,15507
10/12/2021,33615,26692,27895,34202,78252,15531
10/13/2021,33704,26730,27928,34216,78274,15557
10/14/2021,33774,26765,27952,34244,78294,15579
10/15/2021,33868,26822,27992,34284,78327,15623
10/16/2021,33927,26855,28019,34301,78341,15644
10/17/2021,33961,26882,28039,34314,78354,15656
10/18/2021,34030,26925,28077,34339,78397,15677
