date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21160,22660,20580,17936,11852,211
1/10/2021,34914,34753,32661,29546,28461,497
1/11/2021,36855,36566,34604,31216,32189,557
1/12/2021,39673,39253,37389,33726,39694,674
1/13/2021,42459,42161,40475,36423,48400,769
1/14/2021,45241,45198,43697,39410,57706,840
1/15/2021,48741,48432,47057,42520,66780,965
1/16/2021,50548,50009,48727,44130,72135,1013
1/17/2021,51663,51028,49799,45222,75574,1057
1/18/2021,53316,52568,51534,46953,83329,1105
1/19/2021,55361,54446,53558,49134,93356,1206
1/2/2021,23077,24352,22112,19347,12861,244
1/20/2021,57781,56955,56483,52065,105551,1336
1/21/2021,60496,59823,59821,55534,121194,1488
1/22/2021,65012,63970,64436,60390,136812,1662
1/23/2021,68330,66735,67536,63559,147300,1815
1/24/2021,69869,68127,69056,65243,154932,1870
1/25/2021,72271,70274,71660,68182,168495,1957
1/26/2021,75214,72793,74560,71428,185714,2072
1/27/2021,78342,75410,77502,74788,204580,2178
1/28/2021,81391,77985,80470,78435,225786,2328
1/29/2021,85256,81119,83830,82188,245679,2545
1/3/2021,23980,25090,22760,19894,13200,266
1/30/2021,88085,83253,86163,84653,257079,2733
1/31/2021,88995,83991,87030,85682,263034,2781
1/4/2021,25713,26725,24349,21365,15049,292
1/5/2021,27509,28363,25924,22919,17129,328
1/6/2021,29725,30306,27963,24931,20155,397
1/7/2021,31543,31928,29733,26714,23454,435
1/8/2021,33274,33481,31397,28362,25843,464
1/9/2021,34377,34311,32242,29153,28008,491
12/1/2020,32,21,27,18,30,1
12/10/2020,45,30,40,35,52,2
12/11/2020,46,33,42,40,54,2
12/12/2020,47,33,44,43,55,2
12/13/2020,48,34,46,45,57,2
12/14/2020,49,39,49,46,64,2
12/15/2020,59,50,62,60,72,2
12/16/2020,167,199,221,181,128,2
12/17/2020,795,1031,1013,834,378,9
12/18/2020,1655,2034,1852,1486,668,10
12/19/2020,2276,2750,2428,1920,866,15
12/2/2020,35,22,29,22,35,2
12/20/2020,2488,3010,2684,2130,960,17
12/21/2020,3856,4430,3944,3098,1434,26
12/22/2020,5714,6473,5746,4533,2065,35
12/23/2020,7980,9035,7983,6348,2951,53
12/24/2020,8950,10003,8794,7083,3299,56
12/25/2020,8988,10037,8821,7108,3315,56
12/26/2020,10514,11765,10245,8378,3859,70
12/27/2020,11138,12418,10851,8884,4107,81
12/28/2020,13286,14588,12846,10725,5324,106
12/29/2020,16151,17527,15562,13241,7456,154
12/3/2020,38,22,32,24,38,2
12/30/2020,19317,20855,18770,16212,9742,186
12/31/2020,21018,22517,20412,17745,11113,205
12/4/2020,38,22,34,27,39,2
12/5/2020,39,22,34,27,40,2
12/6/2020,40,22,34,28,40,2
12/7/2020,40,24,38,29,41,2
12/8/2020,42,25,38,32,42,2
12/9/2020,43,25,39,33,48,2
2/1/2021,90838,85673,88794,87963,278563,2899
2/10/2021,110399,101558,106884,111647,441896,4847
2/11/2021,113118,103775,109176,114843,464523,5225
2/12/2021,116406,106469,112012,118549,491691,5555
2/13/2021,120072,109297,114996,121929,511022,5971
2/14/2021,120999,110004,115909,123090,518384,6023
2/15/2021,122158,110984,116981,124532,532627,6091
2/16/2021,124053,112321,118482,126580,549317,6255
2/17/2021,126472,114170,120303,128869,565937,6901
2/18/2021,127948,115381,121571,130610,582017,7027
2/19/2021,129878,116883,123094,132545,593976,7457
2/2/2021,92926,87506,90828,90632,296623,3007
2/20/2021,132658,118873,125054,134725,603794,7819
2/21/2021,133339,119504,125726,135545,609672,7877
2/22/2021,134354,120299,126513,136594,617456,7980
2/23/2021,136067,121560,127970,138543,629312,8161
2/24/2021,138369,123384,129874,141208,646209,8399
