date,Arizona_cume,Arizona
2020-12-01 00:00:00,94,
2020-12-02 00:00:00,108,14
2020-12-03 00:00:00,118,10
2020-12-04 00:00:00,123,5
2020-12-05 00:00:00,125,2
2020-12-06 00:00:00,127,2
2020-12-07 00:00:00,135,8
2020-12-08 00:00:00,141,6
2020-12-09 00:00:00,149,8
2020-12-10 00:00:00,162,13
2020-12-11 00:00:00,174,12
2020-12-12 00:00:00,181,7
2020-12-13 00:00:00,186,5
2020-12-14 00:00:00,200,14
2020-12-15 00:00:00,247,47
2020-12-16 00:00:00,836,589
2020-12-17 00:00:00,3996,3160
2020-12-18 00:00:00,7648,3652
2020-12-19 00:00:00,10207,2559
2020-12-20 00:00:00,11234,1027
2020-12-21 00:00:00,16753,5519
2020-12-22 00:00:00,24544,7791
2020-12-23 00:00:00,34264,9720
2020-12-24 00:00:00,38114,3850
2020-12-25 00:00:00,38253,139
2020-12-26 00:00:00,44780,6527
2020-12-27 00:00:00,47435,2655
2020-12-28 00:00:00,56845,9410
2020-12-29 00:00:00,69746,12901
2020-12-30 00:00:00,84620,14874
2020-12-31 00:00:00,92437,7817
2021-01-01 00:00:00,93666,1229
2021-01-02 00:00:00,101261,7595
2021-01-03 00:00:00,104477,3216
2021-01-04 00:00:00,113193,8716
2021-01-05 00:00:00,122181,8988
2021-01-06 00:00:00,134135,11954
2021-01-07 00:00:00,146765,12630
2021-01-08 00:00:00,158800,12035
2021-01-09 00:00:00,166756,7956
2021-01-10 00:00:00,170001,3245
2021-01-11 00:00:00,185796,15795
2021-01-12 00:00:00,209021,23225
2021-01-13 00:00:00,234337,25316
2021-01-14 00:00:00,259094,24757
2021-01-15 00:00:00,284156,25062
2021-01-16 00:00:00,299943,15787
2021-01-17 00:00:00,309292,9349
2021-01-18 00:00:00,328355,19063
2021-01-19 00:00:00,355452,27097
2021-01-20 00:00:00,387549,32097
2021-01-21 00:00:00,422704,35155
2021-01-22 00:00:00,460745,38041
2021-01-23 00:00:00,489518,28773
2021-01-24 00:00:00,505750,16232
2021-01-25 00:00:00,535311,29561
2021-01-26 00:00:00,572137,36826
2021-01-27 00:00:00,612075,39938
2021-01-28 00:00:00,652085,40010
2021-01-29 00:00:00,692076,39991
2021-01-30 00:00:00,718428,26352
2021-01-31 00:00:00,730053,11625
2021-02-01 00:00:00,761292,31239
2021-02-02 00:00:00,800237,38945
2021-02-03 00:00:00,844222,43985
2021-02-04 00:00:00,891113,46891
2021-02-05 00:00:00,935149,44036
2021-02-06 00:00:00,973575,38426
2021-02-07 00:00:00,989976,16401
2021-02-08 00:00:00,1028975,38999
2021-02-09 00:00:00,1073436,44461
2021-02-10 00:00:00,1124380,50944
2021-02-11 00:00:00,1176147,51767
2021-02-12 00:00:00,1238182,62035
2021-02-13 00:00:00,1283944,45762
2021-02-14 00:00:00,1301375,17431
2021-02-15 00:00:00,1332979,31604
2021-02-16 00:00:00,1377793,44814
2021-02-17 00:00:00,1425176,47383
2021-02-18 00:00:00,1470488,45312
2021-02-19 00:00:00,1513510,43022
2021-02-20 00:00:00,1548962,35452
2021-02-21 00:00:00,1564006,15044
2021-02-22 00:00:00,1592497,28491
2021-02-23 00:00:00,1636934,44437
2021-02-24 00:00:00,1694224,57290
2021-02-25 00:00:00,1754916,60692
2021-02-26 00:00:00,1822170,67254
2021-02-27 00:00:00,1874028,51858
2021-02-28 00:00:00,1899838,25810
2021-03-01 00:00:00,1947038,47200
2021-03-02 00:00:00,1998292,51254
2021-03-03 00:00:00,2057360,59068
2021-03-04 00:00:00,2116299,58939
2021-03-05 00:00:00,2175915,59616
