date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1982,70
2021-01-02,2031,49
2021-01-03,2057,26
2021-01-04,2245,188
2021-01-05,2379,134
2021-01-06,2631,252
2021-01-07,2883,252
2021-01-08,3141,258
2021-01-09,3197,56
2021-01-10,3247,50
2021-01-11,3446,199
2021-01-12,3731,285
2021-01-13,4037,306
2021-01-14,4421,384
2021-01-15,4834,413
2021-01-16,5189,355
2021-01-17,5220,31
2021-01-18,5592,372
2021-01-19,5921,329
2021-01-20,6486,565
2021-01-21,6935,449
2021-01-22,7351,416
2021-01-23,8158,807
2021-01-24,8775,617
2021-01-25,9330,555
2021-01-26,9956,626
2021-01-27,10766,810
2021-01-28,11679,913
2021-01-29,12206,527
2021-01-30,12667,461
2021-01-31,13196,529
2021-02-01,13875,679
2021-02-02,14489,614
2021-02-03,15641,1152
2021-02-04,16354,713
2021-02-05,17017,663
2021-02-06,17357,340
2021-02-07,17543,186
2021-02-08,17940,397
2021-02-09,18383,443
2021-02-10,19346,963
2021-02-11,19985,639
2021-02-12,20891,906
2021-02-13,21390,499
2021-02-14,21499,109
2021-02-15,22042,543
2021-02-16,22610,568
2021-02-17,23146,536
2021-02-18,23526,380
2021-02-19,23942,416
2021-02-20,24102,160
2021-02-21,24165,63
2021-02-22,24472,307
2021-02-23,24712,240
2021-02-24,25460,748
2021-02-25,26481,1021
2021-02-26,27370,889
2021-02-27,28196,826
2021-02-28,28718,522
2021-03-01,29597,879
2021-03-02,30546,949
2021-03-03,32797,2251
2021-03-04,34296,1499
2021-03-05,35848,1552
2021-03-06,36674,826
2021-03-07,37102,428
2021-03-08,37902,800
2021-03-09,38864,962
2021-03-10,40792,1928
2021-03-11,42383,1591
2021-03-12,43793,1410
2021-03-13,44617,824
2021-03-14,44987,370
2021-03-15,45790,803
2021-03-16,46793,1003
2021-03-17,48588,1795
2021-03-18,49902,1314
2021-03-19,51087,1185
2021-03-20,52256,1169
2021-03-21,52802,546
2021-03-22,54060,1258
2021-03-23,55285,1225
2021-03-24,56815,1530
2021-03-25,58225,1410
2021-03-26,59762,1537
2021-03-27,60771,1009
2021-03-28,61580,809
2021-03-29,63114,1534
2021-03-30,64625,1511
2021-03-31,66863,2238
2021-04-01,68589,1726
2021-04-02,70104,1515
2021-04-03,70825,721
2021-04-04,71117,292
2021-04-05,72328,1211
2021-04-06,73692,1364
2021-04-07,75378,1686
2021-04-08,76869,1491
2021-04-09,78475,1606
2021-04-10,79446,971
2021-04-11,79880,434
2021-04-12,81875,1995
2021-04-13,82940,1065
2021-04-14,84666,1726
2021-04-15,86172,1506
2021-04-16,87427,1255
2021-04-17,88306,879
2021-04-18,88737,431
2021-04-19,89763,1026
2021-04-20,90931,1168
2021-04-21,92307,1376
2021-04-22,93575,1268
2021-04-23,94876,1301
2021-04-24,95668,792
2021-04-25,95997,329
2021-04-26,97190,1193
2021-04-27,98541,1351
2021-04-28,99792,1251
2021-04-29,100959,1167
2021-04-30,102180,1221
2021-05-01,102846,666
2021-05-02,103088,242
2021-05-03,103905,817
2021-05-04,104766,861
2021-05-05,105707,941
2021-05-06,106516,809
2021-05-07,107360,844
2021-05-08,107952,592
2021-05-09,108089,137
2021-05-10,108673,584
2021-05-11,109280,607
2021-05-12,109816,536
2021-05-13,110587,771
2021-05-14,111276,689
2021-05-15,111689,413
2021-05-16,111859,170
2021-05-17,113097,1238
2021-05-18,113694,597
2021-05-19,114356,662
2021-05-20,115044,688
2021-05-21,115720,676
2021-05-22,116087,367
2021-05-23,116215,128
2021-05-24,116662,447
2021-05-25,117113,451
2021-05-26,117484,371
2021-05-27,117879,395
2021-05-28,118403,524
2021-05-29,118537,134
2021-05-30,118608,71
2021-05-31,118683,75
2021-06-01,119136,453
2021-06-02,119492,356
2021-06-03,119836,344
2021-06-04,120244,408
2021-06-05,120451,207
2021-06-06,120526,75
2021-06-07,120936,410
2021-06-08,121210,274
2021-06-09,121632,422
2021-06-10,121979,347
2021-06-11,122424,445
2021-06-12,122696,272
2021-06-13,122783,87
2021-06-14,123097,314
2021-06-15,123447,350
2021-06-16,123765,318
2021-06-17,124021,256
2021-06-18,124374,353
2021-06-19,124553,179
2021-06-20,124644,91
2021-06-21,124879,235
2021-06-22,125135,256
2021-06-23,125399,264
2021-06-24,125620,221
2021-06-25,125941,321
2021-06-26,126082,141
2021-06-27,126150,68
2021-06-28,126360,210
2021-06-29,126592,232
2021-06-30,126854,262
2021-07-01,127094,240
2021-07-02,127405,311
2021-07-03,127502,97
2021-07-04,127526,24
2021-07-05,127716,190
2021-07-06,127918,202
2021-07-07,128129,211
2021-07-08,128358,229
2021-07-09,128635,277
2021-07-10,128820,185
2021-07-11,128888,68
2021-07-12,129119,231
