date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,182,163,192,245,5
1/10/2021,271,300,302,315,530,6
1/11/2021,278,312,310,329,577,6
1/12/2021,287,319,324,357,643,9
1/13/2021,298,328,336,374,741,9
1/14/2021,314,359,362,421,866,10
1/15/2021,422,474,470,548,995,27
1/16/2021,425,474,471,548,1050,27
1/17/2021,426,474,471,548,1052,27
1/18/2021,438,479,484,560,1130,27
1/19/2021,445,494,492,580,1183,28
1/2/2021,177,182,163,193,246,5
1/20/2021,469,505,508,600,1264,28
1/21/2021,484,513,518,623,1398,29
1/22/2021,552,569,553,665,1463,33
1/23/2021,558,580,563,672,1672,33
1/24/2021,559,580,565,672,1672,33
1/25/2021,572,591,580,690,1718,34
1/26/2021,581,597,584,703,1789,34
1/27/2021,607,611,607,720,1900,36
1/28/2021,631,641,644,750,1985,36
1/29/2021,676,673,663,784,2206,43
1/3/2021,177,182,163,193,246,5
1/30/2021,711,697,686,791,2212,46
1/31/2021,711,697,686,792,2212,46
1/4/2021,196,216,197,212,282,5
1/5/2021,208,230,213,228,336,5
1/6/2021,226,254,230,249,374,6
1/7/2021,249,269,251,267,468,6
1/8/2021,271,300,302,315,529,6
1/9/2021,271,300,302,315,530,6
10/1/2021,3733,2811,2690,3179,5145,1661
10/10/2021,3784,2842,2713,3189,5160,1684
10/11/2021,3792,2850,2714,3189,5161,1686
10/12/2021,3795,2856,2719,3190,5163,1689
10/13/2021,3800,2856,2723,3194,5164,1693
10/14/2021,3810,2862,2728,3194,5164,1695
10/15/2021,3821,2869,2733,3197,5166,1697
10/16/2021,3828,2870,2734,3198,5167,1699
10/17/2021,3830,2871,2734,3198,5167,1699
10/18/2021,3837,2881,2737,3198,5168,1701
10/19/2021,3842,2883,2740,3199,5169,1703
10/2/2021,3734,2812,2690,3179,5147,1661
10/20/2021,3846,2885,2740,3200,5169,1707
10/21/2021,3853,2892,2742,3202,5171,1713
10/22/2021,3861,2895,2744,3206,5173,1723
10/23/2021,3865,2896,2744,3207,5173,1727
10/24/2021,3866,2896,2744,3209,5173,1729
10/25/2021,3875,2897,2745,3212,5175,1730
10/26/2021,3882,2899,2746,3212,5177,1732
10/27/2021,3887,2901,2746,3212,5179,1733
10/28/2021,3897,2917,2752,3214,5181,1746
10/29/2021,3904,2919,2756,3218,5184,1752
10/3/2021,3735,2814,2690,3179,5147,1661
10/30/2021,3908,2919,2758,3219,5185,1754
10/31/2021,3909,2919,2758,3219,5185,1754
10/4/2021,3738,2823,2694,3181,5148,1664
10/5/2021,3747,2825,2697,3182,5150,1666
10/6/2021,3755,2827,2705,3183,5152,1666
10/7/2021,3769,2834,2708,3185,5155,1676
10/8/2021,3776,2839,2711,3185,5159,1681
10/9/2021,3782,2840,2712,3188,5159,1684
11/1/2021,3911,2919,2759,3219,5186,1757
11/10/2021,3956,2938,2772,3231,5208,1849
11/11/2021,3958,2939,2774,3232,5210,1858
11/12/2021,3963,2943,2777,3235,5212,1877
11/13/2021,3965,2944,2777,3235,5214,1890
11/14/2021,3966,2944,2778,3235,5216,1891
11/15/2021,3972,2946,2780,3238,5220,1902
11/16/2021,3976,2947,2780,3238,5223,1917
11/17/2021,3980,2949,2784,3241,5224,1940
11/18/2021,3984,2952,2788,3244,5227,2000
11/19/2021,3992,2958,2796,3250,5231,2052
11/2/2021,3915,2921,2759,3219,5188,1761
11/20/2021,3994,2960,2797,3250,5233,2055
11/21/2021,4000,2961,2797,3252,5234,2057
11/22/2021,4010,2965,2800,3254,5235,2074
11/23/2021,4016,2971,2804,3254,5238,2087
11/24/2021,4024,2977,2805,3255,5238,2099
11/25/2021,4024,2977,2805,3255,5238,2099
11/26/2021,4030,2977,2807,3255,5239,2110
11/27/2021,4031,2977,2809,3255,5239,2110
11/28/2021,4032,2977,2809,3256,5239,2110
11/29/2021,4035,2978,2811,3263,5240,2120
11/3/2021,3917,2923,2759,3219,5194,1765
11/30/2021,4047,2985,2815,3270,5245,2132
11/4/2021,3926,2924,2761,3220,5198,1769
11/5/2021,3938,2927,2765,3224,5199,1806
11/6/2021,3940,2929,2766,3225,5200,1810
11/7/2021,3941,2930,2767,3226,5200,1811
11/8/2021,3945,2933,2769,3227,5203,1827
11/9/2021,3952,2934,2769,3227,5205,1839
12/1/2021,4053,2990,2820,3272,5248,2156
12/10/2021,4116,3018,2851,3298,5286,2307
12/11/2021,4118,3019,2851,3299,5286,2308
12/12/2021,4119,3021,2852,3299,5286,2309
12/13/2021,4121,3024,2855,3301,5291,2314
12/14/2021,4126,3029,2855,3301,5293,2323
12/15/2021,4128,3031,2857,3302,5293,2325
12/16/2021,4133,3033,2858,3304,5299,2335
12/17/2020,23,18,10,19,9,1
12/18/2020,39,36,20,37,14,1
12/19/2020,39,36,20,37,14,1
12/2/2021,4064,2996,2824,3275,5258,2184
12/20/2020,39,36,20,37,14,2
12/21/2020,54,46,29,46,18,2
12/22/2020,59,60,36,60,24,2
12/23/2020,90,91,71,84,34,2
12/24/2020,108,101,77,101,44,2
12/25/2020,108,101,77,101,44,2
12/26/2020,109,103,79,102,48,2
12/27/2020,110,103,80,102,48,2
12/28/2020,130,124,96,130,112,4
12/29/2020,151,148,121,145,180,4
12/3/2021,4075,3008,2832,3286,5267,2235
12/30/2020,162,170,142,172,217,5
12/31/2020,176,181,159,192,241,5
12/4/2021,4080,3010,2835,3288,5271,2238
12/5/2021,4081,3011,2836,3288,5272,2238
12/6/2021,4086,3012,2838,3291,5275,2255
12/7/2021,4093,3012,2842,3293,5276,2261
12/8/2021,4098,3012,2842,3293,5277,2274
12/9/2021,4102,3013,2848,3297,5286,2281
2/1/2021,721,706,699,796,2268,47
2/10/2021,861,779,790,895,3048,62
2/11/2021,881,805,826,929,3117,64
2/12/2021,918,831,849,976,3186,70
2/13/2021,923,836,849,991,3329,70
2/14/2021,923,836,849,991,3329,70
2/15/2021,928,839,854,993,3358,70
2/16/2021,945,851,865,1011,3396,73
2/17/2021,958,863,874,1021,3441,74
2/18/2021,996,904,916,1050,3479,83
2/19/2021,1033,928,938,1075,3505,84
2/2/2021,731,714,711,807,2331,48
2/20/2021,1043,933,945,1083,3519,100
2/21/2021,1043,933,945,1083,3519,100
2/22/2021,1057,939,955,1094,3540,103
2/23/2021,1075,953,968,1111,3578,105
2/24/2021,1099,967,984,1130,3612,108
2/25/2021,1124,987,1002,1154,3663,109
2/26/2021,1132,998,1014,1173,3696,109
2/27/2021,1138,1008,1016,1175,3699,110
2/28/2021,1138,1008,1018,1175,3707,110
2/3/2021,743,725,716,815,2464,49
2/4/2021,749,731,724,826,2558,49
2/5/2021,766,740,743,850,2633,50
2/6/2021,799,754,755,862,2824,52
2/7/2021,799,754,755,862,2824,52
2/8/2021,830,764,761,870,2882,60
2/9/2021,840,770,770,877,2955,61
3/1/2021,1160,1024,1036,1200,3733,117
3/10/2021,1320,1133,1155,1509,3941,129
3/11/2021,1339,1147,1172,1569,3972,129
3/12/2021,1404,1191,1213,1660,4005,134
3/13/2021,1410,1194,1219,1732,4022,136
3/14/2021,1411,1194,1219,1732,4024,136
3/15/2021,1424,1209,1239,1812,4088,138
3/16/2021,1430,1219,1250,1863,4117,138
3/17/2021,1450,1236,1276,1922,4162,141
3/18/2021,1472,1246,1300,1954,4197,144
3/19/2021,1504,1256,1320,1979,4216,150
3/2/2021,1189,1041,1056,1242,3757,120
3/20/2021,1507,1256,1320,1983,4222,150
3/21/2021,1508,1257,1320,1984,4223,150
3/22/2021,1537,1292,1350,1997,4235,150
3/23/2021,1580,1314,1382,2035,4252,154
3/24/2021,1624,1335,1411,2076,4280,162
3/25/2021,1659,1356,1447,2115,4301,163
3/26/2021,1701,1384,1481,2150,4324,166
3/27/2021,1738,1409,1495,2157,4334,176
3/28/2021,1738,1409,1495,2157,4335,176
3/29/2021,1753,1425,1524,2205,4351,183
3/3/2021,1228,1065,1074,1281,3814,123
3/30/2021,1775,1444,1543,2227,4369,186
3/31/2021,1810,1474,1613,2276,4389,186
3/4/2021,1256,1086,1097,1325,3843,125
3/5/2021,1262,1096,1108,1349,3855,125
3/6/2021,1269,1098,1113,1363,3861,126
3/7/2021,1270,1098,1113,1363,3862,127
3/8/2021,1280,1106,1125,1396,3888,127
3/9/2021,1299,1119,1141,1446,3913,128
4/1/2021,1852,1504,1646,2319,4401,191
