date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20782,22996,21154,18479,13309,178
1/10/2021,34303,35253,33412,30333,30906,399
1/11/2021,36223,37076,35386,32033,35275,454
1/12/2021,38993,39763,38200,34587,43139,549
1/13/2021,41737,42698,41350,37345,52161,629
1/14/2021,44486,45755,44609,40399,61791,690
1/15/2021,47950,49013,48025,43563,71244,787
1/16/2021,49727,50585,49703,45186,76668,825
1/17/2021,50822,51603,50779,46275,80173,855
1/18/2021,52467,53121,52531,48022,88234,892
1/19/2021,54513,54991,54589,50224,98407,980
1/2/2021,22667,24707,22720,19901,14430,203
1/20/2021,57042,57554,57641,53444,110887,1090
1/21/2021,59843,60504,61138,57099,126853,1227
1/22/2021,64311,64669,65764,62024,142743,1363
1/23/2021,67565,67422,68839,65217,153355,1499
1/24/2021,69066,68807,70355,66905,161057,1550
1/25/2021,71422,70962,72949,69855,174792,1620
1/26/2021,74324,73472,75844,73091,192188,1714
1/27/2021,77441,76123,78818,76525,211229,1805
1/28/2021,80534,78780,81883,80277,232675,1932
1/29/2021,84388,81949,85289,84072,252799,2108
1/3/2021,23547,25451,23383,20449,14811,220
1/30/2021,87174,84074,87632,86532,264274,2271
1/31/2021,88083,84803,88496,87579,270337,2308
1/4/2021,25249,27108,25007,21972,16835,240
1/5/2021,27023,28780,26605,23563,19058,268
1/6/2021,29202,30716,28669,25629,22253,326
1/7/2021,30996,32371,30452,27446,25687,357
1/8/2021,32703,33965,32133,29126,28206,375
1/9/2021,33779,34812,32979,29923,30405,394
10/1/2021,817620,559002,576803,659100,1183171,367273
10/10/2021,827231,564065,580892,662408,1188101,371890
10/11/2021,828569,564834,581464,662915,1188922,372562
10/12/2021,829334,565203,581765,663151,1189326,372987
10/13/2021,830382,565767,582249,663539,1189972,373476
10/14/2021,831706,566419,582833,664035,1190726,373990
10/15/2021,833260,567173,583512,664556,1191344,374572
10/16/2021,834235,567596,583877,664861,1191615,375839
10/17/2021,834954,567892,584098,665020,1191786,376101
10/18/2021,836220,568609,584669,665521,1192511,376589
10/19/2021,837305,569228,585130,665993,1193165,377116
10/2/2021,818600,559488,577253,659448,1183566,367813
10/20/2021,838370,569785,585572,666429,1193809,377637
10/21/2021,839494,570395,586104,666880,1194434,378078
10/22/2021,840919,571235,586790,667499,1195727,378698
10/23/2021,841756,571701,587223,667896,1196510,379086
10/24/2021,842223,571983,587450,668148,1197022,379324
10/25/2021,843445,572661,588050,668763,1198671,379790
10/26/2021,844664,573380,588661,669357,1200256,380402
10/27/2021,845953,574116,589354,670053,1201846,381120
10/28/2021,847257,574827,589942,670733,1203382,381585
10/29/2021,848542,575614,590627,671432,1204664,382141
10/3/2021,819118,559730,577431,659599,1183777,368060
10/30/2021,849228,575986,590934,671767,1205192,382422
10/31/2021,849601,576193,591126,671938,1205556,382542
10/4/2021,820511,560399,578035,660029,1184638,368687
10/5/2021,821991,561124,578573,660493,1185538,369296
10/6/2021,823392,561898,579169,660936,1186240,369939
10/7/2021,824390,562502,579641,661368,1186814,370478
10/8/2021,825699,563233,580208,661837,1187431,371168
10/9/2021,826670,563764,580641,662195,1187806,371657
11/1/2021,850758,576820,591685,672535,1206881,383000
11/10/2021,861303,582514,596714,677665,1216936,416197
11/11/2021,862508,583137,597313,678273,1218213,421171
11/12/2021,863928,583957,598026,678949,1219409,426760
11/13/2021,864895,584569,598503,679456,1220023,434488
11/14/2021,865568,584972,598870,679791,1220481,437095
11/15/2021,867003,585800,599614,680567,1221881,441222
11/16/2021,868482,586628,600377,681347,1223410,445160
11/17/2021,869785,587386,601001,682136,1224975,449911
11/18/2021,871296,588161,601674,682936,1226441,453951
11/19/2021,872962,589154,602493,683795,1227666,458702
11/2/2021,852076,577515,592288,673135,1208208,383503
11/20/2021,874013,589840,603091,684355,1228235,465112
11/21/2021,874778,590230,603479,684775,1228629,466804
11/22/2021,876178,591021,604220,685764,1229859,469833
11/23/2021,877935,591874,605056,686748,1231118,473374
11/24/2021,879349,592734,605792,687605,1232173,477461
11/25/2021,879369,592740,605794,687609,1232193,477472
11/26/2021,880466,593389,606366,688322,1232880,479654
11/27/2021,881213,593866,606765,688807,1233353,481195
11/28/2021,881863,594251,607110,689230,1233737,482056
11/29/2021,883103,595023,607805,690099,1234963,484881
11/3/2021,853195,578091,592809,673661,1209265,384325
11/30/2021,884507,595854,608614,691035,1236264,488063
11/4/2021,854303,578680,593340,674226,1210512,386531
11/5/2021,855831,579478,594107,674937,1211758,390124
11/6/2021,856761,580006,594561,675365,1212482,395622
11/7/2021,857448,580398,594871,675658,1212925,398204
11/8/2021,858803,581162,595504,676404,1214344,403170
11/9/2021,860131,581870,596133,677089,1215800,407656
12/1/2020,61,51,62,38,56,1
12/1/2021,886079,596803,609425,692130,1237749,490867
12/10/2020,83,73,91,72,99,3
12/10/2021,897498,603254,615529,699856,1247980,512913
12/11/2020,85,77,95,78,101,3
12/11/2021,898284,603757,615980,700341,1248466,515055
12/12/2020,87,77,98,83,106,3
12/12/2021,898886,604136,616315,700655,1248868,516144
12/13/2020,89,78,101,86,109,3
12/13/2021,900111,604745,616859,701462,1250066,517936
12/14/2020,91,84,104,88,120,3
12/14/2021,901148,605267,617399,702107,1251041,519735
12/15/2020,110,102,125,112,133,3
12/15/2021,902291,605849,617975,702794,1252083,521365
12/16/2020,220,265,305,247,198,3
12/16/2021,902797,606127,618212,703149,1252625,522436
12/17/2020,841,1109,1139,926,481,7
12/18/2020,1677,2139,2003,1604,807,8
12/19/2020,2273,2861,2592,2033,1022,13
12/2/2020,64,55,65,44,65,2
12/2/2021,887431,597608,610200,693180,1239104,493125
12/20/2020,2486,3133,2861,2258,1131,15
12/21/2020,3823,4564,4131,3256,1639,22
12/22/2020,5617,6618,5948,4716,2323,29
12/23/2020,7824,9185,8242,6561,3267,42
12/24/2020,8766,10172,9055,7304,3637,45
12/25/2020,8803,10208,9084,7329,3656,45
12/26/2020,10273,11947,10524,8616,4232,57
12/27/2020,10883,12596,11142,9124,4492,65
12/28/2020,12962,14794,13162,10988,5769,84
12/29/2020,15747,17741,15899,13505,7993,120
12/3/2020,70,56,73,50,69,2
12/3/2021,888885,598445,610994,694143,1240333,496103
12/30/2020,18837,21050,19142,16499,10391,150
12/31/2020,20504,22726,20804,18090,11914,168
12/4/2020,70,59,75,53,71,2
12/4/2021,889773,598975,611463,694728,1240866,498655
12/5/2020,72,59,75,53,73,2
12/5/2021,890474,599379,611816,695111,1241295,499695
12/6/2020,73,59,76,54,74,2
12/6/2021,891799,600118,612549,696059,1242651,501512
12/7/2020,76,62,81,60,79,3
12/7/2021,893256,600887,613288,697022,1243947,503935
12/8/2020,78,64,83,65,85,3
12/8/2021,894731,601673,614052,697957,1245314,507155
12/9/2020,80,67,88,66,94,3
12/9/2021,896124,602477,614812,699007,1246888,510082
2/1/2021,90063,86607,90428,90058,286944,2405
2/10/2021,109679,102625,108769,113768,452164,4105
2/11/2021,112400,104878,111093,116915,475001,4434
2/12/2021,115684,107544,113954,120591,502381,4712
2/13/2021,119337,110369,116970,123912,521871,5076
2/14/2021,120264,111070,117884,125047,529299,5117
2/15/2021,121397,112062,118943,126475,543573,5179
2/16/2021,123275,113407,120446,128481,560418,5325
2/17/2021,125695,115277,122277,130746,577166,5922
2/18/2021,127177,116483,123535,132481,593335,6027
2/19/2021,129109,117969,125078,134386,605424,6421
2/2/2021,92155,88472,92510,92765,305385,2496
2/20/2021,131880,119992,127038,136569,615390,6737
2/21/2021,132566,120617,127712,137386,621339,6785
2/22/2021,133580,121416,128500,138435,629189,6872
2/23/2021,135275,122682,129954,140369,641134,7029
2/24/2021,137568,124522,131884,143019,658156,7236
2/25/2021,139686,126260,133708,145522,677302,7743
2/26/2021,142387,128411,135907,148693,695691,7988
2/27/2021,144420,130115,137636,151131,708038,8194
2/28/2021,145247,130741,138439,152691,715903,8249
2/3/2021,94619,90560,94868,95750,326448,2636
2/4/2021,97155,92610,97440,98943,346455,2787
2/5/2021,99857,94907,99995,102201,364208,2923
2/6/2021,102630,97002,102513,105280,380912,3557
2/7/2021,103303,97605,103144,106068,388876,3587
2/8/2021,105147,99077,104791,108283,406723,3723
2/9/2021,107040,100719,106592,110825,426874,3879
3/1/2021,146963,132171,140092,155405,727919,8465
3/10/2021,166333,146930,156467,236238,835674,10639
3/11/2021,169988,149837,159509,250970,850728,10929
3/12/2021,173747,152545,162640,264241,863877,11193
3/13/2021,176232,154547,164958,275173,871599,11398
3/14/2021,177988,155986,166515,283265,876804,11519
3/15/2021,180543,158080,169048,296084,886182,11738
3/16/2021,184406,161057,172537,308968,896546,12105
3/17/2021,189804,165168,177137,323821,909604,12531
3/18/2021,194847,169208,181972,337962,921655,12902
3/19/2021,201006,173787,187120,351323,932110,13409
3/2/2021,148887,133626,141671,158652,741064,8733
3/20/2021,205346,177246,191398,360651,939677,13760
3/21/2021,208564,180042,194588,367077,943638,14066
3/22/2021,213850,184399,199481,375805,950957,14606
3/23/2021,220838,189816,205307,385471,958413,15395
3/24/2021,231009,197661,213776,394984,966086,17230
3/25/2021,242732,206505,223365,404362,973875,19216
3/26/2021,253268,214482,231995,412735,979928,21258
3/27/2021,261805,221006,238887,417822,983115,23480
3/28/2021,268487,225993,244345,420547,984891,25376
3/29/2021,280035,234383,253673,424898,988230,27990
3/3/2021,150812,135142,143432,163824,756421,9012
3/30/2021,292570,243293,263541,430165,992426,30838
3/31/2021,306255,252804,274755,436395,997515,34149
3/4/2021,152853,136843,145244,173782,770864,9288
3/5/2021,155837,138989,147579,184963,783635,9618
3/6/2021,157718,140337,149046,193442,792546,9908
3/7/2021,158946,141285,150069,200156,798280,9987
3/8/2021,160751,142642,151590,211270,809579,10129
3/9/2021,163321,144720,153895,222971,821885,10339
4/1/2021,319360,261857,285838,442182,1002882,37195
4/10/2021,405015,317069,347892,484472,1038543,57024
4/11/2021,409683,319889,351000,486527,1040046,58620
4/12/2021,417507,324802,356761,490940,1044113,60277
4/13/2021,424170,328744,361202,494382,1047152,61820
4/14/2021,431624,333200,365879,497675,1049854,63457
4/15/2021,439676,338680,371031,501376,1052825,64967
4/16/2021,446663,343281,375819,504807,1055529,66459
4/17/2021,451343,346493,379474,507311,1057508,67901
4/18/2021,454048,348121,381290,508554,1058418,68836
4/19/2021,459159,351454,384802,511434,1060968,70131
4/2/2021,330292,269377,294549,447072,1006800,39989
4/20/2021,464063,354534,388204,514045,1063422,71350
4/21/2021,470376,358650,392361,517153,1066196,72761
4/22/2021,476413,362532,396288,520104,1068777,74011
4/23/2021,482389,366557,400263,523167,1071121,75532
4/24/2021,486129,368855,402791,525118,1072657,76996
4/25/2021,488549,370248,404296,526124,1073389,77966
4/26/2021,492947,373084,407284,528540,1075463,79304
4/27/2021,497604,375996,410469,531080,1077747,80416
4/28/2021,502539,378871,413654,533742,1080257,81612
4/29/2021,507206,381593,416520,536216,1082689,82625
4/3/2021,337552,274247,300225,450243,1009083,42108
4/30/2021,512324,384567,419863,539055,1085162,83843
4/4/2021,341285,276352,302665,451513,1009938,43149
4/5/2021,350645,282146,309374,456400,1014314,45323
4/6/2021,361201,288664,317120,462161,1019845,47689
4/7/2021,373538,297170,325961,468299,1025138,50029
4/8/2021,385119,304709,334166,474600,1030779,52207
4/9/2021,396801,311811,342230,480594,1035676,54740
5/1/2021,515300,386367,421907,540748,1086326,84775
5/10/2021,541767,401599,437666,554318,1098561,91566
5/11/2021,544760,403176,439339,555854,1100029,92380
5/12/2021,547831,404937,441137,557356,1101494,93814
5/13/2021,551182,406908,443091,558903,1102843,101507
5/14/2021,555131,409272,445418,560735,1104379,109624
5/15/2021,557826,410988,447156,562109,1105242,119367
5/16/2021,559727,412065,448238,562896,1105787,123877
5/17/2021,563284,414095,450418,564587,1107341,128811
5/18/2021,566701,416030,452345,566176,1108859,132930
5/19/2021,570322,418015,454437,567909,1110371,138398
5/2/2021,517325,387558,423119,541661,1086961,85410
5/20/2021,573544,419927,456272,569452,1111731,142596
5/21/2021,577157,422090,458427,571093,1113026,148761
5/22/2021,579949,423668,460099,572302,1113776,154864
5/23/2021,581587,424595,460969,572946,1114160,157012
5/24/2021,584372,426147,462483,574236,1115250,160178
5/25/2021,586952,427663,463965,575487,1116272,162940
5/26/2021,589772,429167,465403,576582,1117251,166040
5/27/2021,592297,430586,466770,577710,1118166,169126
5/28/2021,595059,432180,468377,578975,1119143,172564
5/29/2021,596804,433143,469405,579742,1119617,174547
5/3/2021,520470,389253,424968,543363,1088592,86139
5/30/2021,597884,433766,470002,580194,1119847,175570
5/31/2021,598403,434079,470293,580425,1120009,176025
5/4/2021,524360,391482,427256,545395,1090627,86978
5/5/2021,528166,393710,429536,547276,1092359,87857
5/6/2021,531916,395874,431695,549172,1094153,88765
5/7/2021,535486,398065,433925,551092,1095865,89784
5/8/2021,537828,399422,435440,552329,1096771,90565
5/9/2021,539243,400225,436288,553018,1097221,91009
6/1/2021,600987,435515,471694,581435,1120942,178684
6/10/2021,618308,445224,480857,588604,1126793,198401
6/11/2021,620640,446668,482168,589521,1127466,201696
6/12/2021,622031,447586,483057,590028,1127726,203609
6/13/2021,622647,447933,483433,590288,1127869,204022
6/14/2021,624342,448861,484299,590982,1128357,205914
6/15/2021,626004,449824,485094,591605,1128818,207778
6/16/2021,627860,450808,485980,592248,1129302,209763
6/17/2021,629551,451831,486821,592944,1129852,211595
6/18/2021,631695,452997,487899,593756,1130463,213504
6/19/2021,632812,453703,488519,594214,1130747,214671
6/2/2021,603191,436746,472985,582405,1121791,181489
6/20/2021,633478,454067,488819,594481,1130869,215202
6/21/2021,635128,454916,489664,595086,1131363,216874
6/22/2021,637151,455900,490439,595649,1131897,218460
6/23/2021,639321,457049,491277,596268,1132481,220252
6/24/2021,641609,458228,492087,596897,1133015,221883
6/25/2021,643572,459367,493102,597684,1133628,223658
6/26/2021,644796,460050,493777,598193,1133901,224628
6/27/2021,645554,460521,494184,598496,1134019,225337
6/28/2021,647167,461369,495024,599102,1134493,226991
6/29/2021,648806,462216,495789,599683,1134965,228539
6/3/2021,605430,437982,474141,583342,1122605,184066
6/30/2021,650818,463350,496613,600362,1135525,230240
6/4/2021,607992,439500,475561,584428,1123460,186816
6/5/2021,609717,440545,476535,585153,1123934,189037
6/6/2021,610684,441019,477040,585494,1124138,190055
6/7/2021,612551,442062,478001,586264,1124773,192131
6/8/2021,614496,443035,478913,587068,1125408,194197
6/9/2021,616398,444105,479809,587810,1126097,196374
7/1/2021,652882,464386,497423,600926,1136067,231807
7/10/2021,665156,471367,504009,605859,1139545,244468
7/11/2021,665917,471776,504365,606091,1139694,245242
7/12/2021,667392,472583,505130,606633,1140142,247050
7/13/2021,668839,473305,505785,607129,1140550,248724
7/14/2021,670452,474163,506556,607671,1140976,250392
7/15/2021,672114,475090,507275,608195,1141409,252045
7/16/2021,673992,476261,508332,609030,1141975,254188
7/17/2021,675199,476996,509070,609557,1142295,255383
7/18/2021,676090,477517,509516,609885,1142464,256231
7/19/2021,677802,478574,510475,610691,1143074,258431
7/2/2021,654717,465431,498372,601698,1136632,233541
7/20/2021,679538,479537,511507,611384,1143714,260584
7/21/2021,681468,480687,512541,612185,1144420,262912
7/22/2021,683389,481924,513637,613120,1145196,265171
7/23/2021,685709,483564,515189,614333,1145958,267741
7/24/2021,687469,484682,516362,615175,1146391,269275
7/25/2021,688912,485514,517052,615653,1146659,270527
7/26/2021,691291,486934,518289,616647,1147471,273044
7/27/2021,693657,488347,519539,617599,1148281,275769
7/28/2021,696163,489757,520798,618553,1149085,278588
7/29/2021,698589,491149,521986,619406,1149869,281468
7/3/2021,655865,466123,499020,602200,1136913,234534
7/30/2021,701657,493197,523758,620587,1150769,285176
7/31/2021,704112,494626,524994,621393,1151197,287393
7/4/2021,656093,466245,499138,602282,1136966,234683
7/5/2021,657494,466957,499861,602842,1137302,235911
7/6/2021,658885,467673,500575,603392,1137779,237440
7/7/2021,660457,468534,501298,604004,1138260,239108
7/8/2021,662000,469398,502068,604593,1138750,240610
7/9/2021,663859,470548,503200,605350,1139253,242727
8/1/2021,705674,495531,525757,621921,1151500,288665
8/10/2021,729500,509821,537498,630424,1157973,308581
8/11/2021,732014,511304,538598,631266,1158636,310654
8/12/2021,734796,512854,539904,632169,1159430,312700
8/13/2021,738336,514993,541598,633315,1160259,315709
8/14/2021,740330,516331,542661,633999,1160698,317904
8/15/2021,741586,517036,543254,634353,1160907,318783
8/16/2021,744106,518524,544395,635209,1161634,320514
8/17/2021,746575,519910,545462,636010,1162306,322191
8/18/2021,748988,521223,546529,636761,1163001,323836
8/19/2021,750951,522460,547515,637464,1163591,325279
8/2/2021,708386,497215,527087,622979,1152328,291299
8/20/2021,753267,523942,548684,638327,1164189,327388
8/21/2021,754769,524896,549546,638827,1164478,329017
8/22/2021,755814,525515,549985,639133,1164676,329811
8/23/2021,758083,526803,551055,639943,1165314,331222
8/24/2021,760449,528080,552096,640698,1165908,332589
8/25/2021,762677,529308,553111,641467,1166522,333991
8/26/2021,764943,530564,554117,642204,1167104,335273
8/27/2021,767414,531963,555296,643024,1167772,337173
8/28/2021,768813,532865,556064,643512,1168080,338545
8/29/2021,769757,533390,556497,643760,1168268,339081
8/3/2021,710991,498736,528365,623940,1153178,293575
8/30/2021,771611,534490,557321,644405,1168739,340144
8/31/2021,773259,535413,558021,644946,1169216,341035
8/4/2021,713748,500386,529729,624930,1154026,295877
8/5/2021,716610,502082,531145,625957,1154839,297898
8/6/2021,720130,504327,533051,627223,1155733,301004
8/7/2021,722408,505713,534235,628028,1156191,303496
8/8/2021,723855,506575,534951,628509,1156450,304645
8/9/2021,726655,508187,536259,629487,1157273,306757
9/1/2021,775063,536456,558844,645583,1169729,342236
9/10/2021,787974,543568,564545,650004,1172910,350459
9/11/2021,789468,544340,565182,650450,1173158,351641
9/12/2021,790444,544795,565557,650720,1173299,352198
9/13/2021,792422,545796,566320,651328,1173747,353240
9/14/2021,794141,546705,567039,651852,1174206,354171
9/15/2021,795206,547302,567451,652156,1174483,354874
9/16/2021,796533,548011,568038,652556,1174805,355617
9/17/2021,798664,549166,568889,653261,1175242,356873
9/18/2021,800042,549882,569497,653646,1175485,357848
9/19/2021,800795,550271,569800,653847,1175612,358313
9/2/2021,776508,537267,559460,646070,1170185,343088
9/20/2021,801752,550812,570212,654147,1175888,358851
9/21/2021,803384,551615,570828,654588,1176300,359546
9/22/2021,804976,552406,571471,655069,1176692,360459
9/23/2021,806592,553217,572081,655550,1177128,361242
9/24/2021,808434,554179,572876,656134,1177877,362226
9/25/2021,809571,554799,573399,656504,1178413,363001
9/26/2021,810195,555129,573684,656705,1178724,363359
9/27/2021,811584,555850,574285,657155,1179686,364026
9/28/2021,812984,556576,574843,657589,1180576,364887
9/29/2021,814459,557297,575460,658025,1181452,365737
9/3/2021,778545,538487,560406,646796,1170700,344703
9/30/2021,816053,558106,576062,658540,1182317,366408
9/4/2021,779693,539178,561009,647229,1170958,345669
9/5/2021,780503,539627,561398,647506,1171102,346199
9/6/2021,780756,539787,561552,647630,1171175,346360
9/7/2021,782305,540615,562201,648176,1171563,347233
