date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11627,13043,12215,9847,6044,100
1/10/2021,19798,20065,19081,16016,11824,199
1/11/2021,21030,21174,20305,16993,13657,231
1/12/2021,23007,23144,22322,18673,18467,310
1/13/2021,25009,25266,24543,20344,24019,373
1/14/2021,26939,27390,26815,22253,30038,410
1/15/2021,29132,29401,28936,24044,34940,466
1/16/2021,30492,30592,30207,25220,38118,495
1/17/2021,31451,31491,31167,26187,41258,519
1/18/2021,32494,32424,32318,27309,46446,547
1/19/2021,33765,33634,33631,28604,52723,607
1/2/2021,13151,14416,13462,10934,6792,120
1/20/2021,35047,34907,35254,30144,59716,645
1/21/2021,36522,36404,37110,32011,67858,691
1/22/2021,39386,39037,40063,35024,75784,778
1/23/2021,41985,41098,42543,37505,80629,848
1/24/2021,43245,42274,43823,38916,85754,891
1/25/2021,44546,43427,45254,40499,93220,935
1/26/2021,46205,44870,46983,42387,104068,987
1/27/2021,47675,46182,48486,44032,114437,1021
1/28/2021,48881,47266,49712,45452,125280,1050
1/29/2021,50909,48931,51430,47284,135967,1112
1/3/2021,13883,14996,13977,11370,7037,135
1/30/2021,52640,50332,53022,48852,140968,1169
1/31/2021,53258,50878,53660,49537,144625,1194
1/4/2021,14904,15929,14929,12169,7905,142
1/5/2021,15850,16771,15792,12978,8687,157
1/6/2021,17017,17730,16754,13906,9433,165
1/7/2021,17927,18538,17574,14689,10191,176
1/8/2021,18737,19212,18233,15258,10685,180
1/9/2021,19423,19760,18771,15716,11499,195
10/1/2021,491258,348637,361557,382297,618031,216661
10/10/2021,496735,351530,363912,384079,620424,219394
10/11/2021,497554,351960,364263,384372,620840,219790
10/12/2021,497922,352136,364432,384499,621021,220002
10/13/2021,498502,352443,364713,384715,621361,220275
10/14/2021,499219,352787,365037,384963,621712,220554
10/15/2021,500112,353231,365432,385239,621995,220890
10/16/2021,500724,353473,365653,385414,622139,221136
10/17/2021,501159,353653,365781,385505,622229,221292
10/18/2021,501885,354039,366118,385777,622601,221574
