date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,279,299,351,928,6
1/10/2021,371,474,508,606,2234,31
1/11/2021,410,522,576,659,2475,34
1/12/2021,437,549,640,730,2725,35
1/13/2021,456,573,667,804,2922,36
1/14/2021,489,621,707,892,3145,44
1/15/2021,524,669,767,978,3413,45
1/16/2021,528,670,768,980,3421,45
1/17/2021,530,671,768,981,3423,45
1/18/2021,543,682,797,1008,3446,45
1/19/2021,574,709,840,1088,3602,46
1/2/2021,225,280,299,351,929,6
1/20/2021,602,753,901,1194,3763,52
1/21/2021,704,842,1018,1365,3977,67
1/22/2021,776,899,1072,1472,4107,80
1/23/2021,781,902,1075,1477,4232,114
1/24/2021,782,903,1075,1478,4244,116
1/25/2021,795,917,1102,1528,4361,117
1/26/2021,830,938,1133,1583,4503,119
1/27/2021,859,966,1175,1633,4674,132
1/28/2021,1011,1058,1290,1769,4895,182
1/29/2021,1094,1105,1366,1876,5137,238
1/3/2021,225,280,299,352,931,6
1/30/2021,1105,1125,1416,1905,5158,238
1/31/2021,1105,1126,1419,1906,5167,238
1/4/2021,241,300,319,384,1067,6
1/5/2021,283,335,359,421,1299,6
1/6/2021,294,359,380,453,1647,25
1/7/2021,333,428,469,552,2024,30
1/8/2021,370,473,507,601,2231,31
1/9/2021,371,474,507,606,2234,31
10/1/2021,5921,4513,5003,7218,14850,6387
10/10/2021,5962,4550,5029,7241,14887,6429
10/11/2021,5972,4557,5030,7249,14899,6442
10/12/2021,5981,4559,5033,7253,14904,6447
10/13/2021,5992,4561,5038,7257,14913,6460
10/14/2021,6005,4566,5042,7263,14923,6465
10/15/2021,6013,4574,5045,7270,14931,6475
10/16/2021,6017,4574,5046,7274,14933,6476
10/17/2021,6018,4574,5047,7274,14933,6476
10/18/2021,6028,4578,5048,7280,14943,6480
10/19/2021,6039,4584,5051,7290,14954,6488
10/2/2021,5923,4515,5005,7223,14858,6387
10/20/2021,6045,4586,5053,7297,14972,6499
10/21/2021,6051,4594,5056,7300,14985,6505
10/22/2021,6072,4604,5066,7305,14998,6515
10/23/2021,6074,4606,5067,7305,15003,6518
10/24/2021,6075,4607,5067,7307,15008,6520
10/25/2021,6084,4611,5072,7316,15027,6523
10/26/2021,6090,4618,5081,7320,15050,6530
10/27/2021,6102,4623,5087,7331,15066,6543
10/28/2021,6122,4640,5105,7352,15096,6549
10/29/2021,6137,4651,5113,7367,15115,6564
10/3/2021,5924,4515,5005,7223,14858,6387
10/30/2021,6142,4654,5115,7370,15119,6567
10/31/2021,6145,4654,5115,7370,15121,6567
10/4/2021,5931,4520,5007,7227,14864,6396
10/5/2021,5938,4524,5010,7231,14871,6404
10/6/2021,5944,4532,5016,7232,14878,6409
10/7/2021,5949,4536,5020,7236,14884,6418
10/8/2021,5956,4546,5028,7239,14887,6429
10/9/2021,5960,4548,5029,7241,14887,6429
11/1/2021,6153,4658,5122,7375,15130,6568
11/10/2021,6207,4694,5173,7431,15243,7505
11/11/2021,6214,4701,5175,7439,15252,7530
11/12/2021,6222,4705,5183,7444,15260,7676
11/13/2021,6227,4707,5184,7451,15265,7687
11/14/2021,6231,4708,5185,7455,15268,7692
11/15/2021,6250,4718,5194,7468,15286,7746
11/16/2021,6262,4721,5198,7474,15303,7781
11/17/2021,6282,4733,5214,7486,15310,7887
11/18/2021,6289,4735,5216,7489,15323,7907
11/19/2021,6304,4743,5230,7503,15333,8000
11/2/2021,6162,4664,5127,7382,15146,6571
11/20/2021,6315,4747,5234,7510,15341,8062
11/21/2021,6315,4747,5237,7512,15347,8064
11/22/2021,6325,4759,5250,7517,15357,8127
11/23/2021,6339,4764,5253,7523,15364,8151
11/24/2021,6346,4769,5258,7530,15370,8174
11/25/2021,6346,4769,5258,7530,15370,8174
11/26/2021,6353,4778,5264,7531,15376,8200
11/27/2021,6358,4778,5266,7534,15377,8210
11/28/2021,6363,4780,5266,7537,15380,8216
11/29/2021,6379,4789,5281,7547,15401,8247
11/3/2021,6167,4668,5135,7393,15162,6579
11/30/2021,6395,4806,5303,7556,15412,8289
11/4/2021,6175,4670,5140,7402,15178,6601
11/5/2021,6180,4672,5151,7407,15191,6661
11/6/2021,6184,4677,5160,7412,15211,6726
11/7/2021,6184,4682,5162,7413,15216,6739
11/8/2021,6192,4685,5168,7420,15227,6852
11/9/2021,6198,4690,5171,7426,15237,6947
12/1/2021,6400,4811,5307,7564,15420,8360
12/10/2020,1,,1,2,1,1
12/10/2021,6491,4853,5360,7630,15493,8568
12/11/2020,1,,1,2,1,1
12/11/2021,6497,4858,5362,7638,15498,8600
12/12/2020,1,,1,2,1,1
12/12/2021,6501,4858,5365,7638,15503,8609
12/13/2020,1,,1,2,1,1
12/13/2021,6521,4874,5374,7643,15516,8627
12/14/2020,1,,1,3,1,1
12/14/2021,6532,4884,5384,7656,15527,8686
12/15/2020,2,1,3,3,1,1
12/15/2021,6537,4886,5390,7661,15535,8712
12/16/2020,9,5,12,9,2,1
12/16/2021,6541,4889,5396,7666,15539,8716
12/17/2020,16,24,35,27,9,1
12/18/2020,26,41,50,41,24,1
12/19/2020,27,41,50,42,24,1
12/2/2020,,,,,,1
12/2/2021,6408,4817,5316,7574,15428,8378
12/20/2020,27,41,50,44,24,1
12/21/2020,28,41,50,46,27,2
12/22/2020,31,52,67,56,65,2
12/23/2020,61,82,92,88,114,2
12/24/2020,74,100,106,104,160,2
12/25/2020,76,101,107,104,160,2
12/26/2020,76,101,108,105,160,2
12/27/2020,77,101,108,105,160,2
12/28/2020,114,153,166,181,278,2
12/29/2020,135,198,222,243,468,3
12/3/2020,,,,,,1
12/3/2021,6424,4824,5320,7587,15438,8448
12/30/2020,176,239,265,296,659,4
12/31/2020,221,276,299,347,847,6
12/4/2020,,,,1,,1
12/4/2021,6441,4829,5329,7595,15462,8489
12/5/2020,,,,1,,1
12/5/2021,6444,4833,5332,7596,15464,8492
12/6/2020,,,1,1,,1
12/6/2021,6454,4838,5338,7604,15470,8504
12/7/2020,1,,1,1,,1
12/7/2021,6462,4841,5342,7609,15471,8517
12/8/2020,1,,1,1,,1
12/8/2021,6468,4844,5350,7617,15476,8532
12/9/2020,1,,1,1,,1
12/9/2021,6477,4848,5354,7623,15486,8550
2/1/2021,1133,1158,1458,1999,5434,251
2/10/2021,1369,1420,1876,2676,7157,447
2/11/2021,1491,1505,1952,2778,7420,486
2/12/2021,1555,1555,1999,2853,7673,501
2/13/2021,1762,1659,2092,2931,7781,534
2/14/2021,1765,1660,2094,2938,7811,536
2/15/2021,1772,1666,2100,2953,7901,537
2/16/2021,1800,1689,2132,2989,8186,559
2/17/2021,1850,1732,2182,3037,8428,642
2/18/2021,1887,1760,2217,3095,8634,661
2/19/2021,1937,1790,2252,3144,8718,676
2/2/2021,1151,1177,1488,2033,5677,258
2/20/2021,1971,1807,2266,3159,8739,696
2/21/2021,1976,1808,2268,3160,8751,699
2/22/2021,2031,1848,2308,3196,8808,710
2/23/2021,2102,1889,2341,3263,8936,744
2/24/2021,2140,1910,2361,3308,9063,753
2/25/2021,2186,1960,2411,3384,9353,883
2/26/2021,2247,2001,2460,3417,9474,965
2/27/2021,2262,2011,2468,3433,9514,967
2/28/2021,2265,2011,2472,3437,9520,969
2/3/2021,1176,1206,1524,2101,5990,261
2/4/2021,1195,1234,1571,2157,6210,281
2/5/2021,1210,1252,1603,2284,6372,288
2/6/2021,1268,1317,1755,2534,6485,388
2/7/2021,1268,1317,1756,2534,6493,389
2/8/2021,1298,1358,1796,2561,6690,402
2/9/2021,1308,1381,1825,2611,6900,413
3/1/2021,2306,2033,2496,3465,9614,978
3/10/2021,2558,2191,2711,3975,10580,1134
3/11/2021,2592,2225,2731,4095,10777,1141
3/12/2021,2622,2236,2748,4169,10880,1145
3/13/2021,2632,2239,2756,4189,10913,1148
3/14/2021,2632,2240,2757,4197,10928,1149
3/15/2021,2658,2264,2809,4353,11095,1160
3/16/2021,2686,2281,2835,4394,11174,1166
3/17/2021,2728,2321,2881,4502,11288,1169
3/18/2021,2775,2353,2918,4643,11501,1195
3/19/2021,2801,2377,2947,4713,11591,1204
3/2/2021,2343,2054,2516,3511,9736,986
3/20/2021,2811,2381,2950,4722,11616,1209
3/21/2021,2813,2381,2954,4725,11633,1213
3/22/2021,2847,2410,2976,4775,11713,1218
3/23/2021,2888,2453,3031,4894,11926,1253
3/24/2021,2941,2513,3085,4990,12047,1286
3/25/2021,2981,2537,3126,5063,12155,1321
3/26/2021,3012,2566,3172,5124,12217,1359
3/27/2021,3052,2587,3190,5141,12232,1365
3/28/2021,3060,2589,3192,5147,12235,1367
3/29/2021,3106,2621,3235,5203,12321,1374
3/3/2021,2364,2073,2552,3579,9901,1028
3/30/2021,3151,2643,3261,5255,12381,1388
3/31/2021,3214,2689,3308,5321,12460,1416
3/4/2021,2386,2084,2568,3650,10126,1076
3/5/2021,2412,2100,2588,3695,10192,1092
3/6/2021,2461,2125,2627,3742,10224,1100
3/7/2021,2462,2127,2632,3754,10234,1102
3/8/2021,2474,2135,2644,3802,10328,1107
3/9/2021,2516,2161,2673,3869,10411,1118
4/1/2021,3257,2721,3363,5379,12544,1430
4/10/2021,3557,2936,3579,5646,12938,1574
4/11/2021,3562,2941,3584,5655,12949,1578
4/12/2021,3597,2988,3627,5686,13002,1586
4/13/2021,3619,3006,3652,5716,13049,1609
4/14/2021,3658,3033,3670,5746,13085,1619
4/15/2021,3702,3058,3702,5775,13117,1634
4/16/2021,3740,3082,3721,5804,13134,1649
4/17/2021,3750,3089,3727,5814,13148,1650
4/18/2021,3753,3092,3730,5817,13156,1650
4/19/2021,3788,3126,3750,5842,13182,1657
4/2/2021,3290,2750,3397,5409,12596,1468
4/20/2021,3831,3171,3770,5865,13210,1667
4/21/2021,3866,3213,3801,5877,13240,1673
4/22/2021,3916,3251,3831,5901,13253,1678
4/23/2021,3944,3274,3845,5919,13273,1690
4/24/2021,3952,3279,3857,5926,13286,1691
4/25/2021,3953,3284,3860,5929,13287,1694
4/26/2021,3968,3293,3874,5946,13313,1700
4/27/2021,3988,3308,3882,5969,13345,1715
4/28/2021,4013,3325,3891,5987,13374,1723
4/29/2021,4039,3339,3913,6006,13404,1738
4/3/2021,3300,2755,3403,5416,12607,1470
4/30/2021,4054,3349,3926,6022,13419,1751
4/4/2021,3301,2757,3405,5420,12608,1470
4/5/2021,3325,2782,3430,5452,12681,1481
4/6/2021,3365,2808,3452,5496,12740,1495
4/7/2021,3419,2843,3478,5529,12781,1514
4/8/2021,3486,2897,3535,5582,12857,1527
4/9/2021,3537,2922,3562,5618,12913,1536
5/1/2021,4058,3351,3930,6030,13424,1752
5/10/2021,4185,3413,3999,6129,13554,1793
5/11/2021,4201,3417,4005,6143,13574,1825
5/12/2021,4219,3422,4016,6155,13584,1847
5/13/2021,4238,3442,4024,6167,13599,1998
5/14/2021,4255,3449,4046,6181,13618,2271
5/15/2021,4261,3457,4052,6188,13623,2289
5/16/2021,4262,3460,4055,6191,13628,2299
5/17/2021,4284,3473,4064,6203,13637,2391
5/18/2021,4309,3490,4076,6216,13649,2542
5/19/2021,4334,3503,4097,6220,13668,2705
5/2/2021,4059,3351,3930,6031,13427,1752
5/20/2021,4349,3512,4106,6234,13681,2813
5/21/2021,4367,3525,4114,6243,13691,2920
5/22/2021,4377,3535,4116,6245,13696,3128
5/23/2021,4382,3538,4122,6252,13704,3135
5/24/2021,4396,3553,4137,6271,13724,3191
5/25/2021,4416,3564,4151,6289,13736,3294
5/26/2021,4434,3568,4159,6301,13751,3372
5/27/2021,4453,3575,4163,6313,13765,3434
5/28/2021,4467,3578,4172,6320,13771,3486
5/29/2021,4470,3578,4176,6325,13776,3492
5/3/2021,4084,3360,3947,6048,13451,1762
5/30/2021,4475,3580,4177,6326,13778,3497
5/31/2021,4477,3582,4179,6329,13780,3499
5/4/2021,4107,3374,3958,6071,13475,1764
5/5/2021,4118,3382,3967,6079,13489,1772
5/6/2021,4145,3394,3982,6097,13518,1778
5/7/2021,4160,3403,3988,6106,13532,1786
5/8/2021,4166,3405,3992,6108,13534,1787
5/9/2021,4167,3407,3993,6111,13536,1788
6/1/2021,4494,3593,4181,6345,13794,3544
6/10/2021,4593,3652,4227,6393,13866,3843
6/11/2021,4604,3658,4235,6403,13872,3885
6/12/2021,4607,3659,4237,6403,13874,3893
6/13/2021,4608,3659,4237,6403,13874,3893
6/14/2021,4619,3669,4245,6410,13886,3921
6/15/2021,4627,3676,4255,6416,13896,3970
6/16/2021,4638,3684,4264,6425,13903,4016
6/17/2021,4647,3693,4268,6430,13908,4037
6/18/2021,4657,3698,4274,6437,13918,4060
6/19/2021,4661,3701,4275,6443,13918,4063
6/2/2021,4510,3601,4185,6351,13803,3582
6/20/2021,4666,3702,4279,6444,13918,4065
6/21/2021,4675,3710,4287,6453,13926,4091
6/22/2021,4687,3715,4294,6454,13934,4156
6/23/2021,4697,3720,4298,6460,13941,4185
6/24/2021,4710,3725,4302,6466,13947,4217
6/25/2021,4719,3734,4303,6471,13954,4250
6/26/2021,4722,3735,4304,6472,13958,4254
6/27/2021,4724,3738,4304,6474,13959,4255
6/28/2021,4734,3745,4313,6480,13965,4285
6/29/2021,4746,3752,4316,6483,13971,4319
6/3/2021,4521,3608,4191,6356,13821,3621
6/30/2021,4764,3759,4319,6492,13985,4357
6/4/2021,4537,3616,4194,6363,13834,3661
6/5/2021,4539,3616,4197,6365,13837,3668
6/6/2021,4539,3618,4198,6366,13839,3676
6/7/2021,4549,3631,4203,6374,13843,3712
6/8/2021,4560,3638,4208,6381,13846,3749
6/9/2021,4577,3647,4217,6387,13855,3799
7/1/2021,4775,3764,4326,6495,13994,4399
7/10/2021,4838,3810,4370,6529,14045,4530
7/11/2021,4841,3810,4372,6530,14046,4530
7/12/2021,4854,3819,4382,6534,14056,4579
7/13/2021,4871,3826,4384,6538,14067,4616
7/14/2021,4888,3838,4386,6542,14075,4680
7/15/2021,4898,3843,4391,6550,14089,4705
7/16/2021,4915,3856,4398,6560,14093,4734
7/17/2021,4920,3857,4405,6570,14095,4739
7/18/2021,4925,3859,4405,6573,14098,4740
7/19/2021,4948,3865,4413,6585,14109,4785
7/2/2021,4787,3772,4337,6501,14005,4413
7/20/2021,4964,3876,4429,6596,14125,4840
7/21/2021,4982,3887,4438,6608,14138,4891
7/22/2021,4994,3899,4445,6626,14149,4943
7/23/2021,5008,3903,4457,6635,14158,4978
7/24/2021,5014,3907,4465,6641,14170,4979
7/25/2021,5016,3909,4467,6642,14172,4986
7/26/2021,5030,3922,4480,6653,14181,5025
7/27/2021,5055,3932,4491,6661,14201,5062
7/28/2021,5072,3945,4505,6677,14211,5104
7/29/2021,5086,3957,4514,6689,14223,5143
7/3/2021,4791,3773,4338,6502,14008,4415
7/30/2021,5091,3961,4517,6699,14235,5171
7/31/2021,5101,3963,4523,6702,14238,5175
7/4/2021,4793,3773,4338,6502,14008,4415
7/5/2021,4797,3775,4344,6504,14009,4422
7/6/2021,4801,3777,4352,6512,14023,4444
7/7/2021,4808,3782,4354,6515,14029,4483
7/8/2021,4821,3799,4362,6519,14034,4504
7/9/2021,4835,3808,4368,6527,14042,4527
8/1/2021,5105,3966,4525,6707,14242,5180
8/10/2021,5258,4060,4604,6811,14334,5540
8/11/2021,5281,4081,4611,6820,14343,5590
8/12/2021,5305,4093,4622,6828,14350,5651
8/13/2021,5332,4113,4635,6844,14371,5729
8/14/2021,5340,4122,4643,6848,14377,5739
8/15/2021,5342,4123,4644,6854,14380,5741
8/16/2021,5369,4159,4661,6871,14407,5769
8/17/2021,5392,4177,4674,6884,14436,5807
8/18/2021,5410,4188,4686,6895,14451,5832
8/19/2021,5433,4201,4696,6916,14462,5859
8/2/2021,5124,3982,4535,6719,14257,5237
8/20/2021,5451,4221,4707,6937,14476,5906
8/21/2021,5454,4221,4710,6941,14477,5910
8/22/2021,5456,4223,4711,6947,14480,5910
8/23/2021,5479,4235,4725,6961,14497,5925
8/24/2021,5496,4250,4741,6969,14523,5940
8/25/2021,5512,4261,4750,6982,14543,5959
8/26/2021,5530,4271,4755,6992,14557,5984
8/27/2021,5549,4288,4775,7004,14577,6014
8/28/2021,5559,4295,4781,7009,14582,6027
8/29/2021,5562,4298,4784,7013,14584,6029
8/3/2021,5132,3988,4544,6730,14270,5310
8/30/2021,5568,4303,4791,7021,14588,6040
8/31/2021,5576,4310,4798,7029,14599,6053
8/4/2021,5153,3998,4555,6744,14284,5347
8/5/2021,5174,4010,4561,6758,14290,5392
8/6/2021,5205,4023,4574,6776,14295,5462
8/7/2021,5216,4027,4580,6779,14298,5471
8/8/2021,5224,4031,4582,6783,14302,5473
8/9/2021,5248,4047,4594,6795,14314,5504
9/1/2021,5583,4320,4804,7040,14604,6071
9/10/2021,5671,4378,4849,7081,14659,6151
9/11/2021,5675,4385,4855,7083,14663,6155
9/12/2021,5677,4388,4856,7084,14663,6155
9/13/2021,5705,4400,4872,7093,14674,6192
9/14/2021,5715,4411,4883,7103,14686,6205
9/15/2021,5723,4412,4885,7106,14689,6211
9/16/2021,5728,4416,4889,7110,14697,6221
9/17/2021,5742,4421,4894,7116,14703,6247
9/18/2021,5745,4425,4895,7121,14706,6248
9/19/2021,5749,4430,4898,7124,14707,6250
9/2/2021,5588,4326,4811,7041,14607,6077
9/20/2021,5761,4437,4901,7131,14710,6263
9/21/2021,5772,4442,4905,7134,14719,6272
9/22/2021,5793,4455,4914,7138,14724,6296
9/23/2021,5813,4460,4919,7142,14730,6308
9/24/2021,5828,4463,4931,7150,14743,6323
9/25/2021,5833,4465,4936,7154,14750,6327
9/26/2021,5837,4466,4937,7157,14753,6328
9/27/2021,5852,4466,4953,7162,14770,6346
9/28/2021,5868,4481,4972,7176,14791,6352
9/29/2021,5880,4485,4975,7187,14806,6361
9/3/2021,5601,4341,4818,7055,14614,6100
9/30/2021,5909,4500,4993,7208,14832,6369
9/4/2021,5604,4346,4822,7056,14618,6102
9/5/2021,5609,4346,4822,7056,14618,6102
9/6/2021,5610,4347,4823,7056,14622,6103
9/7/2021,5628,4355,4830,7063,14630,6112
9/8/2021,5646,4362,4835,7070,14643,6127
9/9/2021,5658,4369,4843,7075,14651,6141
