date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,109,97,58,69,60,2
1/10/2021,264,214,162,164,193,5
1/11/2021,280,235,187,182,209,5
1/12/2021,300,251,209,210,254,5
1/13/2021,309,260,216,221,423,5
1/14/2021,320,273,226,232,585,5
1/15/2021,337,286,237,241,751,5
1/16/2021,343,288,237,241,756,5
1/17/2021,344,289,237,243,760,5
1/18/2021,346,294,239,247,767,5
1/19/2021,351,304,241,252,810,5
1/2/2021,110,97,58,70,61,2
1/20/2021,371,320,262,272,1138,7
1/21/2021,387,341,280,289,1454,7
1/22/2021,418,371,318,317,1870,8
1/23/2021,424,376,319,319,1878,8
1/24/2021,424,378,319,321,1880,8
1/25/2021,440,388,335,340,1906,8
1/26/2021,464,406,350,362,2205,9
1/27/2021,484,426,365,386,2271,11
1/28/2021,508,452,405,458,2564,11
1/29/2021,563,515,495,533,2733,12
1/3/2021,112,99,58,71,62,2
1/30/2021,584,530,509,553,2743,12
1/31/2021,596,537,514,565,2753,12
1/4/2021,131,115,68,85,68,2
1/5/2021,158,125,86,97,78,2
1/6/2021,188,158,109,119,87,3
1/7/2021,212,176,127,134,173,4
1/8/2021,261,211,159,162,192,4
1/9/2021,264,212,161,163,193,4
10/1/2021,10239,6386,6420,6295,9745,6267
10/10/2021,10284,6415,6434,6314,9763,6341
10/11/2021,10287,6422,6440,6317,9767,6343
10/12/2021,10299,6423,6442,6318,9769,6376
10/13/2021,10303,6429,6446,6322,9770,6380
10/14/2021,10311,6438,6451,6328,9775,6391
10/15/2021,10330,6444,6458,6331,9778,6397
10/16/2021,10339,6445,6458,6331,9779,6404
10/17/2021,10344,6446,6458,6331,9779,6409
10/18/2021,10352,6452,6462,6334,9784,6413
10/19/2021,10373,6461,6469,6339,9789,6425
10/2/2021,10241,6387,6421,6297,9746,6269
10/20/2021,10377,6462,6472,6340,9790,6433
10/21/2021,10388,6464,6475,6342,9792,6438
10/22/2021,10397,6471,6478,6347,9796,6448
10/23/2021,10401,6476,6485,6350,9798,6456
10/24/2021,10402,6479,6487,6351,9799,6460
10/25/2021,10407,6485,6491,6351,9804,6463
10/26/2021,10418,6490,6496,6353,9810,6466
10/27/2021,10427,6497,6498,6357,9817,6471
10/28/2021,10440,6507,6505,6364,9827,6479
10/29/2021,10444,6512,6508,6367,9829,6488
10/3/2021,10245,6387,6421,6297,9748,6269
10/30/2021,10449,6516,6515,6376,9831,6490
10/31/2021,10449,6519,6517,6376,9831,6493
10/4/2021,10249,6389,6427,6298,9750,6273
10/5/2021,10261,6393,6429,6302,9758,6294
10/6/2021,10265,6401,6430,6304,9761,6299
10/7/2021,10274,6412,6433,6308,9762,6324
10/8/2021,10276,6415,6433,6309,9763,6335
10/9/2021,10282,6415,6433,6311,9763,6337
11/1/2021,10456,6527,6528,6378,9838,6500
11/10/2021,10605,6649,6636,6446,9914,9529
11/11/2021,10624,6672,6654,6456,9928,9592
11/12/2021,10640,6689,6667,6460,9946,9773
11/13/2021,10650,6696,6676,6464,9951,9844
11/14/2021,10658,6706,6690,6470,9955,9936
11/15/2021,10696,6744,6730,6491,9990,10062
11/16/2021,10733,6769,6750,6503,10005,10196
11/17/2021,10750,6792,6761,6517,10019,10441
11/18/2021,10772,6807,6770,6527,10026,10605
11/19/2021,10797,6828,6788,6539,10037,10709
11/2/2021,10473,6537,6540,6384,9849,6518
11/20/2021,10813,6840,6799,6548,10041,10761
11/21/2021,10827,6845,6810,6552,10045,10807
11/22/2021,10845,6853,6820,6563,10054,10856
11/23/2021,10862,6869,6831,6579,10079,10907
11/24/2021,10882,6890,6846,6594,10113,10969
11/25/2021,10887,6890,6846,6596,10121,10969
11/26/2021,10909,6907,6860,6621,10143,11038
11/27/2021,10930,6930,6869,6629,10145,11100
11/28/2021,10946,6941,6879,6633,10149,11142
11/29/2021,10963,6952,6889,6643,10166,11291
11/3/2021,10480,6544,6542,6388,9852,6581
11/30/2021,11002,7002,6942,6664,10192,11938
11/4/2021,10501,6565,6557,6401,9862,7197
11/5/2021,10524,6593,6580,6412,9869,7770
11/6/2021,10525,6594,6581,6412,9874,7786
11/7/2021,10531,6597,6585,6414,9875,7803
11/8/2021,10545,6610,6591,6422,9881,8396
11/9/2021,10574,6631,6612,6437,9906,8696
12/1/2020,,,1,,,
12/1/2021,11021,7022,6952,6676,10224,12005
12/10/2020,,,1,,,
12/10/2021,11146,7131,7037,6791,10359,12733
12/11/2020,,,1,,,
12/11/2021,11159,7140,7041,6801,10363,12760
12/12/2020,,,1,,,
12/12/2021,11168,7147,7052,6810,10367,12784
12/13/2020,,,1,,,
12/13/2021,11174,7160,7057,6820,10379,12828
12/14/2020,,,1,,,
12/14/2021,11219,7194,7112,6834,10387,13061
12/15/2020,,,1,,,
12/15/2021,11242,7207,7118,6843,10405,13091
12/16/2020,,,1,,,
12/16/2021,11248,7218,7123,6852,10412,13114
12/17/2020,5,,2,2,,
12/18/2020,6,3,3,4,,
12/19/2020,6,6,3,4,1,
12/2/2020,,,1,,,
12/2/2021,11037,7036,6965,6705,10258,12072
12/20/2020,7,6,3,4,1,
12/21/2020,8,7,3,4,2,
12/22/2020,22,16,9,13,11,
12/23/2020,29,25,11,18,14,
12/24/2020,40,29,15,22,16,
12/25/2020,40,29,15,22,16,
12/26/2020,44,31,15,22,16,
12/27/2020,44,31,15,22,16,
12/28/2020,55,44,24,27,21,
12/29/2020,76,65,34,35,22,
12/3/2020,,,1,,,
12/3/2021,11053,7057,6984,6717,10270,12166
12/30/2020,94,82,42,49,35,1
12/31/2020,109,97,53,60,48,1
12/4/2020,,,1,,,
12/4/2021,11070,7072,6996,6730,10280,12189
12/5/2020,,,1,,,
12/5/2021,11078,7079,7005,6741,10286,12227
12/6/2020,,,1,,,
12/6/2021,11088,7086,7015,6751,10293,12247
12/7/2020,,,1,,,
12/7/2021,11108,7096,7024,6763,10317,12338
12/8/2020,,,1,,,
12/8/2021,11121,7107,7032,6773,10332,12476
12/9/2020,,,1,,,
12/9/2021,11130,7115,7036,6781,10346,12647
2/1/2021,614,551,537,586,2789,12
2/10/2021,887,857,990,1223,3737,19
2/11/2021,922,905,1090,1334,3879,19
2/12/2021,946,987,1231,1417,3987,19
2/13/2021,1007,1082,1372,1497,4077,24
2/14/2021,1077,1152,1486,1570,4171,29
2/15/2021,1093,1160,1496,1586,4212,29
2/16/2021,1104,1164,1505,1597,4241,31
2/17/2021,1109,1167,1508,1598,4257,31
2/18/2021,1112,1167,1508,1599,4271,31
