date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-17,9,8
2020-12-18,16,7
2020-12-19,20,4
2020-12-20,22,2
2020-12-21,25,3
2020-12-22,72,47
2020-12-23,98,26
2020-12-24,123,25
2020-12-26,129,6
2020-12-28,172,43
2020-12-29,233,61
2020-12-30,305,72
2020-12-31,370,65
2021-01-01,397,27
2021-01-02,400,3
2021-01-03,406,6
2021-01-04,474,68
2021-01-05,551,77
2021-01-06,671,120
2021-01-07,841,170
2021-01-08,1008,167
2021-01-09,1017,9
2021-01-10,1022,5
2021-01-11,1123,101
2021-01-12,1264,141
2021-01-13,1474,210
2021-01-14,1693,219
2021-01-15,1913,220
2021-01-16,1927,14
2021-01-17,1936,9
2021-01-18,1964,28
2021-01-19,2073,109
2021-01-20,2510,437
2021-01-21,2919,409
2021-01-22,3471,552
2021-01-23,3500,29
2021-01-24,3508,8
2021-01-25,3634,126
2021-01-26,4075,441
2021-01-27,4282,207
2021-01-28,4792,510
2021-01-29,5267,475
2021-01-30,5352,85
2021-01-31,5399,47
2021-02-01,5598,199
2021-02-02,6209,611
2021-02-03,6446,237
2021-02-04,7040,594
2021-02-05,7748,708
2021-02-06,7787,39
2021-02-07,7801,14
2021-02-08,7982,181
2021-02-09,8550,568
2021-02-10,9214,664
2021-02-11,9853,639
2021-02-12,10498,645
2021-02-13,10981,483
2021-02-14,11415,434
2021-02-15,11530,115
2021-02-16,11642,112
2021-02-17,11696,54
2021-02-18,11749,53
2021-02-19,11865,116
2021-02-20,11908,43
2021-02-21,11926,18
2021-02-22,11997,71
2021-02-23,12637,640
2021-02-24,13477,840
2021-02-25,14255,778
2021-02-26,15114,859
2021-02-27,15258,144
2021-02-28,15346,88
2021-03-01,15652,306
2021-03-02,16615,963
2021-03-03,17437,822
2021-03-04,18310,873
2021-03-05,19148,838
2021-03-06,19279,131
2021-03-07,19345,66
2021-03-08,19589,244
2021-03-09,20306,717
2021-03-10,21138,832
2021-03-11,21937,799
2021-03-12,22695,758
2021-03-13,23243,548
2021-03-14,23676,433
2021-03-15,23936,260
2021-03-16,24732,796
2021-03-17,25548,816
2021-03-18,26316,768
2021-03-19,27260,944
2021-03-20,27386,126
2021-03-21,27506,120
2021-03-22,27785,279
2021-03-23,28610,825
2021-03-24,29437,827
2021-03-25,30225,788
2021-03-26,31107,882
