date,Cochise_cume,Cochise
2020-12-01,3,
2020-12-15,4,1
2020-12-16,5,1
2020-12-17,16,11
2020-12-18,24,8
2020-12-19,31,7
2020-12-20,32,1
2020-12-21,44,12
2020-12-22,305,261
2020-12-23,720,415
2020-12-24,830,110
2020-12-26,852,22
2020-12-28,936,84
2020-12-29,1010,74
2020-12-30,1216,206
2020-12-31,1410,194
2021-01-01,1443,33
2021-01-02,1456,13
2021-01-03,1534,78
2021-01-04,1581,47
2021-01-05,1669,88
2021-01-06,1772,103
2021-01-07,1841,69
2021-01-08,1995,154
2021-01-09,2368,373
2021-01-10,2383,15
2021-01-11,2661,278
2021-01-12,2914,253
2021-01-13,3352,438
2021-01-14,3653,301
2021-01-15,4122,469
2021-01-16,4524,402
2021-01-17,4548,24
2021-01-18,4758,210
2021-01-19,5160,402
2021-01-20,5828,668
2021-01-21,6438,610
2021-01-22,6771,333
2021-01-23,7341,570
2021-01-24,7460,119
2021-01-25,7878,418
2021-01-26,8343,465
2021-01-27,9024,681
2021-01-28,9983,959
2021-01-29,10664,681
2021-01-30,10702,38
2021-01-31,10818,116
2021-02-01,11145,327
2021-02-02,11386,241
2021-02-03,11930,544
2021-02-04,12389,459
2021-02-05,12946,557
2021-02-06,13137,191
2021-02-07,13168,31
2021-02-08,13603,435
2021-02-09,14427,824
2021-02-10,15729,1302
2021-02-11,17698,1969
2021-02-12,19073,1375
2021-02-13,19407,334
2021-02-14,19422,15
2021-02-15,19754,332
2021-02-16,20419,665
2021-02-17,20918,499
2021-02-18,21584,666
2021-02-19,21952,368
2021-02-20,22322,370
2021-02-21,22447,125
2021-02-22,22728,281
2021-02-23,22946,218
2021-02-24,23809,863
2021-02-25,25817,2008
2021-02-26,27306,1489
2021-02-27,28189,883
2021-02-28,28279,90
2021-03-01,28898,619
2021-03-02,29417,519
2021-03-03,30492,1075
2021-03-04,32060,1568
2021-03-05,33134,1074
2021-03-06,34170,1036
2021-03-07,34240,70
2021-03-08,34768,528
2021-03-09,35738,970
2021-03-10,37276,1538
2021-03-11,39395,2119
2021-03-12,40729,1334
2021-03-13,41585,856
2021-03-14,41631,46
2021-03-15,42531,900
2021-03-16,43444,913
2021-03-17,44332,888
2021-03-18,45704,1372
2021-03-19,46716,1012
2021-03-20,47637,921
2021-03-21,47706,69
2021-03-22,48271,565
2021-03-23,48638,367
2021-03-24,49562,924
2021-03-25,51912,2350
2021-03-26,53342,1430
2021-03-27,54413,1071
2021-03-28,54483,70
2021-03-29,55023,540
2021-03-30,55685,662
2021-03-31,57004,1319
2021-04-01,59206,2202
2021-04-02,60562,1356
2021-04-03,61889,1327
2021-04-04,61946,57
2021-04-05,62525,579
2021-04-06,63316,791
2021-04-07,64772,1456
2021-04-08,66365,1593
2021-04-09,67457,1092
2021-04-10,68238,781
2021-04-11,68339,101
2021-04-12,69039,700
2021-04-13,69588,549
2021-04-14,70543,955
2021-04-15,72402,1859
2021-04-16,73458,1056
2021-04-17,74798,1340
2021-04-18,74869,71
2021-04-19,75502,633
2021-04-20,76016,514
2021-04-21,76980,964
2021-04-22,78503,1523
2021-04-23,79497,994
2021-04-24,80370,873
2021-04-25,80427,57
2021-04-26,80892,465
2021-04-27,81390,498
2021-04-28,82335,945
2021-04-29,83349,1014
2021-04-30,84039,690
2021-05-01,84580,541
2021-05-02,84627,47
2021-05-03,84921,294
2021-05-04,85387,466
2021-05-05,86236,849
2021-05-06,87234,998
2021-05-07,87945,711
2021-05-08,88426,481
2021-05-09,88473,47
2021-05-10,88805,332
2021-05-11,89112,307
2021-05-12,89671,559
2021-05-13,90668,997
2021-05-14,91203,535
2021-05-15,91542,339
2021-05-16,91604,62
2021-05-17,92055,451
2021-05-18,92515,460
2021-05-19,93291,776
2021-05-20,94061,770
2021-05-21,94771,710
2021-05-22,95097,326
2021-05-23,95152,55
2021-05-24,95567,415
2021-05-25,95859,292
2021-05-26,96290,431
2021-05-27,96940,650
2021-05-28,97466,526
2021-05-29,97558,92
2021-05-30,97620,62
2021-05-31,97689,69
2021-06-01,98004,315
2021-06-02,98426,422
2021-06-03,99010,584
2021-06-04,99496,486
2021-06-05,99631,135
2021-06-06,99669,38
2021-06-07,99985,316
