date,pcr_tests,pcr_pos_test,pcr_positivity,pcr_tests_APACHE,pcr_pos_test_APACHE,pcr_positivity_APACHE,pcr_tests_YUMA,pcr_pos_test_YUMA,pcr_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_test_YAVAPAI,pcr_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_test_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_test_PINAL,pcr_positivity_PINAL,pcr_tests_PIMA,pcr_pos_test_PIMA,pcr_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_test_NAVAJO,pcr_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_test_MOHAVE,pcr_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_test_LA_PAZ,pcr_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_test_GREENLEE,pcr_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_test_GRAHAM,pcr_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_test_GILA,pcr_positivity_GILA,pcr_tests_COCONINO,pcr_pos_test_COCONINO,pcr_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_test_COCHISE,pcr_positivity_COCHISE
2021-12-03 00:00:00,491,21,0.0427698574338086,3.0,0.0,0.0,5.0,1.0,0.2,10.0,2.0,0.2,17.0,1.0,0.0588235294117647,13.0,1.0,0.0769230769230769,70.0,4.0,0.0571428571428571,8.0,0.0,0.0,46.0,0.0,0.0,268.0,11.0,0.041044776119403,,,,2.0,0.0,0.0,,,,1.0,0.0,0.0,15.0,1.0,0.0666666666666667,23.0,0.0,0.0
2021-12-02 00:00:00,14306,1574,0.1100237662519223,144.0,22.0,0.1527777777777778,326.0,32.0,0.098159509202454,305.0,32.0,0.1049180327868853,72.0,3.0,0.0416666666666667,707.0,130.0,0.1838755304101839,2849.0,301.0,0.1056511056511057,314.0,45.0,0.143312101910828,415.0,42.0,0.1012048192771084,8110.0,904.0,0.1114673242909988,27.0,2.0,0.0740740740740741,1.0,0.0,0.0,15.0,3.0,0.2,369.0,12.0,0.032520325203252,188.0,14.0,0.074468085106383,100.0,13.0,0.13
2021-12-01 00:00:00,31392,4349,0.1385384811416922,394.0,47.0,0.1192893401015229,407.0,40.0,0.0982800982800983,705.0,147.0,0.2085106382978723,115.0,14.0,0.1217391304347826,2346.0,391.0,0.1666666666666667,4975.0,604.0,0.1214070351758794,506.0,92.0,0.1818181818181818,744.0,106.0,0.1424731182795699,18611.0,2645.0,0.1421202514641879,51.0,7.0,0.1372549019607843,1.0,0.0,0.0,42.0,2.0,0.0476190476190476,191.0,35.0,0.1832460732984293,695.0,98.0,0.1410071942446043,565.0,69.0,0.1221238938053097
2021-11-30 00:00:00,39499,4876,0.1234461631940049,389.0,51.0,0.1311053984575836,702.0,77.0,0.1096866096866097,1026.0,199.0,0.1939571150097466,355.0,44.0,0.123943661971831,2559.0,508.0,0.1985150449394295,6467.0,744.0,0.1150456162053503,583.0,110.0,0.1886792452830189,1277.0,118.0,0.0924040720438528,22078.0,2720.0,0.1231995651780053,248.0,5.0,0.0201612903225806,2.0,0.0,0.0,77.0,3.0,0.038961038961039,183.0,34.0,0.185792349726776,893.0,96.0,0.1075027995520717,686.0,98.0,0.1428571428571429
2021-11-29 00:00:00,44699,5936,0.1327993914852681,330.0,51.0,0.1545454545454546,932.0,103.0,0.1105150214592275,1116.0,199.0,0.1783154121863799,331.0,44.0,0.1329305135951662,3163.0,621.0,0.1963325956370534,6817.0,751.0,0.1101657620654247,867.0,154.0,0.1776239907727797,1095.0,193.0,0.1762557077625571,25251.0,3387.0,0.1341333016514197,70.0,16.0,0.2285714285714286,8.0,2.0,0.25,69.0,10.0,0.1449275362318841,453.0,52.0,0.1147902869757175,1286.0,130.0,0.1010886469673406,939.0,144.0,0.1533546325878594
2021-11-28 00:00:00,19011,3288,0.1729525011835253,83.0,12.0,0.1445783132530121,153.0,24.0,0.1568627450980392,457.0,151.0,0.3304157549234136,88.0,15.0,0.1704545454545455,1299.0,278.0,0.2140107775211701,2676.0,482.0,0.180119581464873,249.0,48.0,0.1927710843373494,292.0,60.0,0.2054794520547945,12637.0,2074.0,0.1641212313048983,24.0,3.0,0.125,4.0,1.0,0.25,26.0,4.0,0.1538461538461539,50.0,7.0,0.14,250.0,42.0,0.168,160.0,41.0,0.25625
2021-11-27 00:00:00,18210,3160,0.1735310269082922,113.0,24.0,0.2123893805309735,193.0,22.0,0.1139896373056995,441.0,146.0,0.3310657596371882,49.0,8.0,0.163265306122449,1523.0,268.0,0.1759684832567302,2793.0,451.0,0.1614751163623344,246.0,61.0,0.2479674796747968,322.0,88.0,0.2732919254658386,11238.0,1918.0,0.1706709378893042,11.0,1.0,0.0909090909090909,1.0,0.0,0.0,33.0,4.0,0.1212121212121212,43.0,7.0,0.1627906976744186,391.0,61.0,0.1560102301790281,252.0,52.0,0.2063492063492064
2021-11-26 00:00:00,25430,3734,0.1468344475029493,189.0,21.0,0.1111111111111111,502.0,24.0,0.047808764940239,583.0,123.0,0.2109777015437393,65.0,8.0,0.1230769230769231,1879.0,425.0,0.2261841405002661,3877.0,557.0,0.1436677843693578,385.0,87.0,0.225974025974026,472.0,81.0,0.1716101694915254,15161.0,2132.0,0.1406239693951587,37.0,4.0,0.1081081081081081,9.0,1.0,0.1111111111111111,102.0,8.0,0.0784313725490196,200.0,29.0,0.145,538.0,88.0,0.1635687732342008,352.0,82.0,0.2329545454545455
2021-11-25 00:00:00,8226,1110,0.1349380014587892,65.0,10.0,0.1538461538461539,82.0,8.0,0.0975609756097561,189.0,36.0,0.1904761904761905,25.0,3.0,0.12,552.0,88.0,0.1594202898550725,1208.0,147.0,0.1216887417218543,199.0,29.0,0.1457286432160804,179.0,17.0,0.0949720670391061,5192.0,713.0,0.137326656394453,12.0,1.0,0.0833333333333333,1.0,0.0,0.0,19.0,4.0,0.2105263157894737,21.0,2.0,0.0952380952380952,88.0,13.0,0.1477272727272727,96.0,11.0,0.1145833333333333
2021-11-24 00:00:00,32346,4363,0.1348853026649354,245.0,44.0,0.1795918367346939,411.0,44.0,0.1070559610705596,997.0,153.0,0.1534603811434303,280.0,30.0,0.1071428571428571,2241.0,369.0,0.1646586345381526,5161.0,679.0,0.1315636504553381,461.0,86.0,0.1865509761388286,694.0,95.0,0.1368876080691643,18895.0,2575.0,0.1362794390050278,48.0,7.0,0.1458333333333334,6.0,2.0,0.3333333333333333,73.0,14.0,0.1917808219178082,455.0,19.0,0.0417582417582418,491.0,62.0,0.1262729124236253,890.0,109.0,0.1224719101123596
