date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,635,992,940,759,538,6
1/10/2021,1173,1724,1738,1480,2296,14
1/11/2021,1221,1807,1823,1547,2476,19
1/12/2021,1311,1921,1946,1647,2757,19
1/13/2021,1421,2059,2096,1823,3166,22
1/14/2021,1520,2241,2255,1972,3690,23
1/15/2021,1640,2399,2434,2106,4069,24
1/16/2021,1699,2488,2535,2196,4686,27
1/17/2021,1718,2520,2577,2232,4741,27
1/18/2021,1783,2633,2648,2325,4962,28
1/19/2021,1855,2708,2733,2407,5469,31
1/2/2021,716,1111,1068,865,619,7
1/20/2021,1931,2837,2839,2530,6241,36
1/21/2021,2025,2968,3011,2698,6990,40
1/22/2021,2173,3135,3196,2889,7747,42
1/23/2021,2257,3300,3359,3046,8340,45
1/24/2021,2294,3333,3419,3077,8501,47
1/25/2021,2373,3405,3509,3200,9100,49
1/26/2021,2447,3488,3606,3318,9672,50
1/27/2021,2560,3615,3763,3509,10398,51
1/28/2021,2637,3729,3882,3661,11415,52
1/29/2021,2749,3853,4021,3846,12421,60
1/3/2021,744,1157,1114,888,641,7
1/30/2021,2819,3944,4155,4004,13208,63
1/31/2021,2855,3966,4187,4034,13361,65
1/4/2021,808,1255,1208,976,869,8
1/5/2021,904,1364,1297,1072,1103,9
1/6/2021,1016,1488,1430,1196,1370,11
1/7/2021,1079,1578,1544,1298,1704,13
1/8/2021,1131,1663,1678,1432,2138,14
1/9/2021,1163,1708,1723,1469,2275,14
10/1/2021,35803,29770,31449,36796,75618,18128
10/10/2021,36479,30195,31741,36992,75864,18481
10/11/2021,36582,30262,31789,37021,75903,18541
10/12/2021,36640,30293,31815,37037,75924,18564
10/13/2021,36719,30335,31847,37052,75945,18593
10/14/2021,36798,30384,31882,37085,75966,18616
10/15/2021,36902,30444,31926,37128,76000,18663
10/16/2021,36967,30477,31955,37145,76014,18689
10/17/2021,37006,30507,31974,37159,76022,18705
10/18/2021,37086,30562,32017,37191,76065,18728
10/19/2021,37150,30597,32046,37218,76090,18772
10/2/2021,35852,29810,31481,36825,75632,18169
10/20/2021,37205,30640,32084,37247,76126,18794
10/21/2021,37296,30683,32115,37276,76151,18826
10/22/2021,37392,30748,32164,37314,76201,18863
10/23/2021,37462,30803,32194,37331,76230,18891
10/24/2021,37493,30817,32210,37340,76253,18907
10/25/2021,37562,30868,32252,37365,76328,18926
10/26/2021,37647,30921,32302,37388,76389,18969
10/27/2021,37737,30978,32346,37431,76453,19003
10/28/2021,37859,31040,32389,37474,76533,19028
10/29/2021,37955,31093,32441,37517,76578,19059
10/3/2021,35902,29838,31495,36836,75639,18187
10/30/2021,38016,31134,32468,37532,76601,19074
10/31/2021,38041,31153,32483,37541,76608,19085
10/4/2021,35986,29898,31539,36857,75694,18244
10/5/2021,36078,29950,31565,36887,75734,18290
10/6/2021,36189,30014,31613,36915,75775,18359
10/7/2021,36269,30064,31641,36937,75817,18395
10/8/2021,36365,30130,31685,36969,75837,18430
10/9/2021,36443,30172,31721,36984,75849,18464
11/1/2021,38095,31195,32513,37573,76678,19112
11/10/2021,38747,31563,32833,37825,77133,20006
11/11/2021,38816,31607,32869,37856,77188,20199
11/12/2021,38883,31657,32902,37879,77257,20404
11/13/2021,38927,31682,32926,37897,77278,20642
11/14/2021,38950,31702,32939,37905,77302,20716
11/15/2021,39008,31749,32980,37939,77369,20862
11/16/2021,39069,31794,33007,37971,77423,21031
11/17/2021,39142,31841,33042,38007,77477,21215
11/18/2021,39214,31883,33074,38035,77547,21351
11/19/2021,39268,31930,33112,38067,77596,21526
11/2/2021,38168,31236,32545,37599,76741,19135
11/20/2021,39318,31965,33140,38081,77615,21911
11/21/2021,39346,31974,33157,38104,77636,21963
11/22/2021,39416,32009,33200,38140,77703,22056
11/23/2021,39519,32069,33236,38182,77769,22205
11/24/2021,39592,32122,33263,38222,77813,22390
11/25/2021,39592,32122,33263,38222,77813,22390
11/26/2021,39633,32145,33295,38259,77847,22498
11/27/2021,39649,32159,33308,38273,77860,22556
11/28/2021,39666,32170,33317,38287,77877,22588
11/29/2021,39719,32207,33342,38336,77937,22665
11/3/2021,38239,31280,32585,37627,76792,19159
11/30/2021,39781,32242,33373,38378,78014,22773
