date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-09-10 00:00:00,32,,,1.0,,,1.0,3.0,,20.0,,,,,7.0,
2020-09-09 00:00:00,113,,11.0,,1.0,5.0,14.0,,1.0,70.0,,,,,8.0,3.0
2020-09-08 00:00:00,372,1.0,18.0,2.0,,12.0,94.0,14.0,2.0,196.0,2.0,,5.0,6.0,20.0,
2020-09-07 00:00:00,121,1.0,3.0,8.0,1.0,6.0,12.0,1.0,1.0,85.0,,,,,1.0,2.0
2020-09-06 00:00:00,143,1.0,2.0,3.0,,14.0,28.0,1.0,2.0,81.0,1.0,,,9.0,1.0,
2020-09-05 00:00:00,175,2.0,2.0,5.0,,4.0,25.0,1.0,5.0,119.0,,,2.0,7.0,2.0,1.0
2020-09-04 00:00:00,366,,7.0,4.0,,12.0,55.0,10.0,3.0,244.0,,,7.0,5.0,15.0,4.0
2020-09-03 00:00:00,408,2.0,18.0,15.0,5.0,20.0,89.0,5.0,4.0,221.0,,,8.0,8.0,10.0,3.0
2020-09-02 00:00:00,530,12.0,22.0,4.0,,11.0,145.0,4.0,5.0,302.0,1.0,,5.0,3.0,14.0,2.0
2020-09-01 00:00:00,608,1.0,14.0,9.0,6.0,67.0,138.0,5.0,22.0,304.0,,,13.0,13.0,12.0,4.0
2020-08-31 00:00:00,712,6.0,24.0,13.0,1.0,22.0,117.0,11.0,16.0,468.0,,,9.0,6.0,12.0,7.0
2020-08-30 00:00:00,242,3.0,6.0,3.0,4.0,14.0,28.0,7.0,7.0,165.0,,,,2.0,3.0,
2020-08-29 00:00:00,263,2.0,4.0,10.0,,5.0,48.0,2.0,7.0,176.0,,,4.0,2.0,2.0,1.0
2020-08-28 00:00:00,544,10.0,23.0,11.0,2.0,16.0,78.0,11.0,8.0,353.0,5.0,,3.0,5.0,15.0,4.0
2020-08-27 00:00:00,660,2.0,29.0,10.0,3.0,84.0,88.0,7.0,16.0,403.0,,,4.0,2.0,6.0,6.0
2020-08-26 00:00:00,732,6.0,40.0,8.0,3.0,17.0,89.0,8.0,19.0,508.0,2.0,,7.0,3.0,18.0,4.0
2020-08-25 00:00:00,539,,17.0,12.0,5.0,71.0,94.0,9.0,16.0,297.0,1.0,,1.0,7.0,5.0,4.0
2020-08-24 00:00:00,738,5.0,46.0,17.0,5.0,197.0,77.0,22.0,14.0,334.0,,,4.0,3.0,11.0,3.0
2020-08-23 00:00:00,253,,9.0,2.0,2.0,10.0,40.0,6.0,11.0,153.0,,,4.0,10.0,4.0,2.0
2020-08-22 00:00:00,331,1.0,4.0,5.0,1.0,11.0,34.0,1.0,10.0,249.0,,,5.0,4.0,4.0,2.0
2020-08-21 00:00:00,486,6.0,26.0,10.0,7.0,28.0,57.0,29.0,22.0,262.0,1.0,,15.0,8.0,12.0,3.0
2020-08-20 00:00:00,523,9.0,19.0,9.0,3.0,27.0,90.0,6.0,27.0,299.0,,1.0,13.0,8.0,9.0,3.0
2020-08-19 00:00:00,815,3.0,17.0,15.0,1.0,292.0,122.0,5.0,16.0,296.0,,,13.0,6.0,19.0,10.0
2020-08-18 00:00:00,605,14.0,43.0,17.0,7.0,66.0,97.0,5.0,18.0,295.0,1.0,,12.0,12.0,11.0,7.0
2020-08-17 00:00:00,623,5.0,54.0,19.0,3.0,38.0,93.0,13.0,30.0,318.0,,,7.0,16.0,19.0,8.0
2020-08-16 00:00:00,254,5.0,5.0,1.0,,18.0,35.0,1.0,5.0,168.0,1.0,,4.0,7.0,4.0,
2020-08-15 00:00:00,453,3.0,6.0,6.0,3.0,21.0,77.0,7.0,6.0,307.0,,,7.0,6.0,3.0,1.0
2020-08-14 00:00:00,635,17.0,41.0,13.0,6.0,26.0,87.0,11.0,20.0,384.0,,,5.0,10.0,14.0,1.0
2020-08-13 00:00:00,662,8.0,42.0,20.0,2.0,43.0,124.0,10.0,26.0,359.0,,,5.0,8.0,9.0,6.0
2020-08-12 00:00:00,708,10.0,51.0,19.0,6.0,24.0,128.0,5.0,11.0,410.0,,,10.0,16.0,10.0,8.0
2020-08-11 00:00:00,943,2.0,86.0,28.0,3.0,27.0,289.0,14.0,27.0,436.0,1.0,,13.0,4.0,11.0,2.0
2020-08-10 00:00:00,931,11.0,56.0,29.0,11.0,33.0,185.0,15.0,40.0,497.0,,,8.0,12.0,21.0,13.0
2020-08-09 00:00:00,354,2.0,4.0,8.0,1.0,17.0,40.0,7.0,13.0,254.0,1.0,,2.0,3.0,1.0,1.0
2020-08-08 00:00:00,500,2.0,7.0,12.0,1.0,30.0,83.0,3.0,6.0,331.0,,,4.0,2.0,9.0,10.0
2020-08-07 00:00:00,979,4.0,65.0,17.0,10.0,190.0,130.0,16.0,32.0,464.0,,,7.0,15.0,23.0,6.0
2020-08-06 00:00:00,912,21.0,51.0,29.0,11.0,42.0,105.0,19.0,24.0,554.0,2.0,,6.0,13.0,21.0,14.0
2020-08-05 00:00:00,932,6.0,50.0,18.0,5.0,49.0,143.0,11.0,25.0,579.0,1.0,,10.0,11.0,20.0,4.0
2020-08-04 00:00:00,1003,7.0,72.0,20.0,5.0,53.0,135.0,11.0,28.0,618.0,,,16.0,19.0,8.0,11.0
2020-08-03 00:00:00,1268,15.0,89.0,22.0,6.0,81.0,172.0,25.0,31.0,691.0,1.0,,8.0,9.0,23.0,95.0
2020-08-02 00:00:00,541,5.0,9.0,10.0,2.0,30.0,42.0,11.0,26.0,366.0,15.0,,9.0,6.0,8.0,2.0
2020-08-01 00:00:00,674,3.0,12.0,13.0,13.0,27.0,103.0,8.0,9.0,470.0,,,6.0,7.0,1.0,2.0
2020-07-31 00:00:00,1193,23.0,53.0,27.0,7.0,46.0,175.0,19.0,27.0,757.0,3.0,,3.0,13.0,21.0,19.0
2020-07-30 00:00:00,1699,19.0,77.0,27.0,9.0,90.0,638.0,22.0,40.0,707.0,1.0,1.0,5.0,20.0,22.0,21.0
2020-07-29 00:00:00,1319,13.0,69.0,33.0,7.0,71.0,168.0,28.0,41.0,832.0,2.0,,5.0,21.0,19.0,10.0
2020-07-28 00:00:00,1573,22.0,106.0,14.0,5.0,74.0,181.0,21.0,42.0,1047.0,2.0,,16.0,25.0,8.0,10.0
2020-07-27 00:00:00,1671,23.0,94.0,30.0,6.0,101.0,194.0,34.0,44.0,1049.0,1.0,,24.0,23.0,31.0,17.0
2020-07-26 00:00:00,744,2.0,22.0,5.0,12.0,43.0,50.0,4.0,10.0,576.0,,2.0,7.0,6.0,,5.0
2020-07-25 00:00:00,1132,7.0,64.0,10.0,28.0,58.0,137.0,21.0,25.0,741.0,1.0,1.0,7.0,7.0,12.0,13.0
2020-07-24 00:00:00,1842,26.0,86.0,36.0,4.0,62.0,202.0,34.0,32.0,1274.0,,2.0,22.0,21.0,21.0,20.0
2020-07-23 00:00:00,1782,19.0,100.0,24.0,9.0,70.0,203.0,34.0,69.0,1164.0,3.0,1.0,26.0,23.0,22.0,15.0
2020-07-22 00:00:00,1848,12.0,123.0,27.0,14.0,75.0,206.0,24.0,42.0,1252.0,,,10.0,15.0,24.0,24.0
