date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11806,12938,12049,9725,5591,114
1/10/2021,20099,19930,18852,15841,11128,236
1/11/2021,21342,21038,20065,16813,12893,271
1/12/2021,23343,23018,22073,18488,17648,358
1/13/2021,25378,25143,24286,20146,23157,427
1/14/2021,27334,27269,26559,22037,29118,471
1/15/2021,29546,29292,28662,23817,33933,536
1/16/2021,30919,30489,29934,24981,37096,571
1/17/2021,31895,31386,30891,25949,40211,604
1/18/2021,32944,32330,32041,27062,45183,632
1/19/2021,34221,33548,33349,28363,51413,697
1/2/2021,13350,14307,13278,10802,6303,138
1/20/2021,35509,34820,34974,29884,58344,745
1/21/2021,37009,36319,36828,31749,66425,800
1/22/2021,39917,38959,39805,34749,74261,900
1/23/2021,42546,41033,42305,37213,79048,980
1/24/2021,43828,42212,43588,38625,84144,1025
1/25/2021,45136,43368,45015,40215,91559,1081
1/26/2021,46818,44819,46751,42105,102368,1141
1/27/2021,48318,46129,48264,43751,112724,1179
1/28/2021,49544,47208,49493,45180,123534,1217
1/29/2021,51595,48885,51219,47005,134186,1289
1/3/2021,14096,14885,13785,11242,6532,156
1/30/2021,53347,50289,52810,48575,139160,1354
1/31/2021,53966,50840,53448,49263,142789,1385
1/4/2021,15128,15816,14730,12026,7365,164
1/5/2021,16090,16643,15593,12829,8114,183
1/6/2021,17267,17607,16545,13746,8825,194
1/7/2021,18187,18410,17354,14528,9557,207
1/8/2021,19014,19083,18009,15092,10024,214
1/9/2021,19713,19623,18549,15548,10821,232
12/1/2020,32,25,24,14,18,1
12/10/2020,40,31,32,24,33,1
12/11/2020,41,33,32,27,33,1
12/12/2020,42,33,32,29,33,1
12/13/2020,42,34,34,30,34,1
12/14/2020,43,37,34,32,40,1
12/15/2020,47,41,40,40,43,1
12/16/2020,59,52,53,46,47,1
12/17/2020,285,397,361,279,171,4
12/18/2020,670,878,760,541,292,4
12/19/2020,1031,1345,1157,835,414,9
12/2/2020,34,25,24,18,23,1
12/20/2020,1226,1592,1401,1031,499,10
12/21/2020,1931,2429,2163,1585,766,13
12/22/2020,2889,3529,3148,2293,1066,18
12/23/2020,3950,4813,4293,3102,1422,25
12/24/2020,4328,5189,4648,3396,1560,25
12/25/2020,4328,5189,4649,3396,1564,25
12/26/2020,5460,6486,5764,4337,1976,35
12/27/2020,5970,7022,6287,4774,2184,43
12/28/2020,7130,8202,7418,5796,2782,54
12/29/2020,8906,9958,9099,7225,3802,84
12/3/2020,36,25,27,18,24,1
12/30/2020,10779,11933,11059,8873,4777,104
12/31/2020,11728,12862,11958,9616,5132,113
12/4/2020,36,25,27,19,26,1
12/5/2020,36,25,27,19,27,1
12/6/2020,36,25,27,19,27,1
12/7/2020,36,26,30,20,28,1
12/8/2020,38,27,30,21,28,1
12/9/2020,38,27,31,22,31,1
2/1/2021,54792,51593,54236,50224,151140,1426
2/10/2021,63715,59679,62903,60797,241786,1984
2/11/2021,64793,60594,63928,62242,252742,2050
2/12/2021,66595,62065,65468,64226,267919,2153
2/13/2021,68453,63661,67282,66279,277947,2260
2/14/2021,69105,64142,67868,67032,283094,2287
2/15/2021,69774,64767,68538,67933,292609,2333
2/16/2021,70901,65562,69438,69119,302966,2388
2/17/2021,71882,66463,70373,70311,314071,2469
2/18/2021,72734,67188,71159,71389,325000,2504
2/19/2021,73856,68103,72061,72606,334150,2591
2/2/2021,55758,52473,55093,51384,161106,1471
2/20/2021,75554,69494,73444,74191,342169,2699
2/21/2021,76161,70070,74037,74920,347243,2739
2/22/2021,76774,70629,74564,75593,353090,2788
2/23/2021,77899,71501,75589,76859,361312,2860
2/24/2021,79074,72539,76712,78317,370967,2951
2/25/2021,80182,73484,77715,79630,380845,3043
2/26/2021,81716,74772,79017,81401,390078,3145
2/27/2021,82976,75860,80103,82750,396526,3231
2/28/2021,83540,76291,80608,83733,400351,3276
2/3/2021,56589,53273,55916,52369,171496,1526
2/4/2021,57529,54133,56945,53543,182267,1579
2/5/2021,58775,55232,58063,54879,191197,1653
2/6/2021,60032,56295,59194,56123,201817,1740
2/7/2021,60556,56806,59698,56709,207479,1774
2/8/2021,61517,57718,60714,57989,218120,1854
2/9/2021,62612,58717,61772,59368,229984,1927
3/1/2021,84257,76938,81397,84952,405613,3347
3/10/2021,94627,85149,90386,142262,449961,4192
3/11/2021,96740,86835,92184,152400,456061,4336
3/12/2021,99099,88601,94160,161566,461364,4490
3/13/2021,100808,90009,95789,169900,465347,4598
3/14/2021,102081,91103,96951,176245,467775,4679
3/15/2021,103580,92403,98514,184385,471534,4788
3/16/2021,105616,94010,100392,192138,475456,4946
3/17/2021,108250,96329,103009,201015,480630,5145
3/18/2021,110968,98609,105614,208912,485438,5335
3/19/2021,114406,101176,108414,216087,489969,5648
3/2/2021,85088,77683,82208,86900,411607,3402
3/20/2021,117313,103594,111259,221492,493757,5885
3/21/2021,119561,105498,113421,225599,496018,6095
3/22/2021,122835,108350,116577,230103,499132,6433
3/23/2021,126733,111642,120091,235060,502144,6898
3/24/2021,133164,116992,125746,239639,505298,8209
3/25/2021,140397,122698,131866,243786,508427,9551
3/26/2021,146842,127813,137311,247553,510645,10884
3/27/2021,152839,132635,142358,250167,512076,12585
3/28/2021,157971,136494,146507,251843,512982,14119
3/29/2021,165634,142272,152962,253689,514196,15896
3/3/2021,85991,78406,83091,90009,417303,3486
3/30/2021,173330,147998,159291,255835,515510,17744
3/31/2021,181613,154208,166418,258518,517248,19958
3/4/2021,87093,79329,84071,97080,423030,3572
3/5/2021,88683,80431,85264,105207,427965,3730
3/6/2021,89768,81223,86107,111564,431644,3807
3/7/2021,90601,81900,86807,116936,434138,3868
