date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,216,258,268,317,896,6
1/10/2021,367,442,464,559,2155,32
1/11/2021,403,491,529,609,2335,35
1/12/2021,429,519,589,678,2552,36
1/13/2021,449,540,613,743,2708,37
1/14/2021,480,586,651,827,2906,46
1/15/2021,512,631,708,905,3146,47
1/16/2021,516,632,709,907,3154,47
1/17/2021,518,633,709,908,3156,47
1/18/2021,531,644,739,935,3179,47
1/19/2021,562,670,778,1016,3328,48
1/2/2021,217,258,268,317,897,6
1/20/2021,585,707,830,1102,3475,54
1/21/2021,666,784,929,1245,3664,70
1/22/2021,736,838,981,1342,3788,86
1/23/2021,741,840,984,1347,3913,120
1/24/2021,742,841,984,1348,3926,122
1/25/2021,755,854,1009,1398,4040,124
1/26/2021,782,873,1039,1449,4180,126
1/27/2021,803,892,1062,1487,4340,139
1/28/2021,950,978,1171,1607,4551,189
1/29/2021,1023,1024,1236,1702,4782,248
1/3/2021,217,258,268,318,899,6
1/30/2021,1035,1043,1287,1731,4802,248
1/31/2021,1035,1044,1289,1732,4808,248
1/4/2021,232,277,286,346,1024,6
1/5/2021,275,310,325,381,1245,6
1/6/2021,288,332,344,409,1586,25
1/7/2021,327,401,432,505,1959,31
1/8/2021,366,441,463,554,2152,32
1/9/2021,367,442,463,559,2155,32
12/10/2020,1,,,1,1,1
12/11/2020,1,,,1,1,1
12/12/2020,1,,,1,1,1
12/13/2020,1,,,1,1,1
12/14/2020,1,,,2,1,1
12/15/2020,1,1,1,2,1,1
12/16/2020,6,4,6,5,2,1
12/17/2020,9,11,15,15,5,1
12/18/2020,17,23,25,20,17,1
12/19/2020,18,23,25,21,17,1
12/2/2020,,,,,,1
12/20/2020,18,23,25,22,17,1
12/21/2020,19,23,25,22,20,2
12/22/2020,22,35,41,29,58,2
12/23/2020,51,65,64,60,107,2
12/24/2020,64,82,79,75,153,2
12/25/2020,66,83,80,75,153,2
12/26/2020,66,83,81,75,153,2
12/27/2020,67,83,81,75,153,2
12/28/2020,105,134,140,149,270,2
12/29/2020,127,180,194,212,455,3
12/3/2020,,,,,,1
12/30/2020,168,220,236,264,640,4
12/31/2020,213,255,268,314,816,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,,1,,1
12/7/2020,1,,,1,,1
12/8/2020,1,,,1,,1
12/9/2020,1,,,1,,1
2/1/2021,1054,1063,1321,1817,5061,261
2/10/2021,1257,1311,1715,2457,6750,456
2/11/2021,1378,1398,1784,2562,7008,494
2/12/2021,1440,1447,1830,2634,7260,512
2/13/2021,1644,1550,1921,2713,7367,550
2/14/2021,1647,1551,1924,2719,7397,552
2/15/2021,1655,1556,1930,2734,7487,553
2/16/2021,1683,1579,1963,2772,7771,575
2/17/2021,1733,1621,2014,2817,8013,659
2/18/2021,1769,1651,2050,2874,8220,679
2/19/2021,1818,1681,2087,2920,8304,694
2/2/2021,1069,1077,1349,1845,5301,268
2/20/2021,1851,1696,2102,2935,8324,714
2/21/2021,1853,1696,2104,2936,8336,717
2/22/2021,1908,1736,2144,2972,8390,729
2/23/2021,1977,1777,2177,3041,8516,764
2/24/2021,2013,1800,2195,3088,8642,774
2/25/2021,2060,1848,2243,3163,8930,905
2/26/2021,2122,1891,2289,3198,9050,987
2/27/2021,2137,1900,2297,3213,9088,989
2/28/2021,2140,1900,2301,3217,9094,991
2/3/2021,1091,1104,1380,1907,5609,271
2/4/2021,1106,1133,1426,1961,5827,290
2/5/2021,1121,1151,1458,2090,5983,297
2/6/2021,1161,1207,1596,2326,6085,396
2/7/2021,1161,1207,1597,2326,6093,397
2/8/2021,1191,1248,1635,2354,6290,410
2/9/2021,1201,1273,1668,2397,6498,421
3/1/2021,2181,1924,2323,3243,9185,1000
3/10/2021,2425,2078,2536,3759,10127,1159
3/11/2021,2457,2110,2557,3881,10321,1167
3/12/2021,2480,2121,2575,3954,10421,1172
3/13/2021,2491,2123,2583,3974,10452,1175
3/14/2021,2491,2124,2584,3982,10467,1176
3/15/2021,2519,2145,2638,4141,10627,1188
3/16/2021,2546,2162,2664,4184,10703,1194
3/17/2021,2589,2202,2710,4295,10814,1197
3/18/2021,2636,2233,2747,4439,11022,1223
3/19/2021,2662,2257,2778,4508,11112,1232
3/2/2021,2218,1944,2343,3288,9307,1008
3/20/2021,2671,2260,2780,4517,11136,1237
3/21/2021,2673,2260,2784,4520,11153,1241
3/22/2021,2706,2289,2806,4573,11229,1246
3/23/2021,2745,2332,2863,4688,11439,1283
3/24/2021,2796,2390,2916,4785,11554,1318
3/25/2021,2835,2414,2958,4859,11658,1353
3/26/2021,2867,2440,3003,4922,11717,1391
3/27/2021,2906,2460,3023,4937,11730,1396
3/28/2021,2914,2462,3025,4943,11733,1398
3/29/2021,2957,2493,3068,5001,11818,1406
3/3/2021,2237,1961,2380,3358,9469,1051
3/30/2021,3001,2514,3093,5053,11876,1421
3/31/2021,3063,2558,3137,5119,11953,1449
3/4/2021,2257,1972,2396,3434,9688,1097
3/5/2021,2282,1987,2419,3476,9753,1113
3/6/2021,2333,2014,2456,3521,9784,1121
3/7/2021,2334,2016,2461,3534,9793,1123
3/8/2021,2346,2024,2472,3584,9882,1128
3/9/2021,2386,2049,2500,3650,9965,1141
4/1/2021,3102,2590,3190,5179,12032,1464
4/10/2021,3386,2799,3401,5446,12414,1608
4/11/2021,3391,2804,3406,5455,12425,1612
4/12/2021,3426,2849,3449,5484,12474,1620
4/13/2021,3448,2866,3474,5511,12520,1643
4/14/2021,3487,2892,3490,5541,12556,1653
4/15/2021,3532,2915,3518,5570,12587,1668
4/16/2021,3567,2938,3537,5599,12603,1684
4/17/2021,3577,2945,3544,5608,12617,1685
4/18/2021,3580,2948,3547,5611,12625,1685
4/19/2021,3615,2980,3568,5634,12651,1692
4/2/2021,3127,2619,3224,5205,12084,1503
4/20/2021,3657,3025,3587,5657,12679,1702
4/21/2021,3693,3063,3618,5670,12707,1709
4/22/2021,3744,3099,3648,5694,12720,1714
4/23/2021,3771,3119,3662,5712,12740,1726
4/24/2021,3780,3123,3674,5719,12753,1727
4/25/2021,3782,3127,3677,5722,12754,1730
4/26/2021,3795,3137,3689,5739,12779,1736
4/27/2021,3814,3151,3697,5761,12811,1750
4/28/2021,3835,3164,3706,5780,12839,1759
4/29/2021,3861,3178,3727,5798,12868,1774
4/3/2021,3136,2623,3229,5211,12095,1505
4/30/2021,3874,3188,3740,5812,12882,1787
4/4/2021,3137,2625,3231,5215,12096,1505
4/5/2021,3160,2650,3256,5247,12167,1516
4/6/2021,3200,2674,3277,5294,12222,1530
4/7/2021,3254,2707,3302,5327,12262,1549
4/8/2021,3319,2760,3357,5382,12337,1562
4/9/2021,3368,2784,3384,5418,12390,1570
5/1/2021,3878,3191,3741,5821,12886,1788
5/10/2021,3995,3252,3808,5917,13017,1831
5/11/2021,4010,3256,3813,5930,13037,1863
5/12/2021,4027,3262,3822,5942,13047,1884
5/13/2021,4047,3280,3830,5954,13062,2035
5/14/2021,4063,3288,3852,5967,13081,2307
5/15/2021,4070,3295,3859,5973,13085,2325
5/16/2021,4072,3297,3862,5976,13090,2335
5/17/2021,4092,3309,3869,5988,13099,2428
5/18/2021,4117,3323,3880,6000,13111,2580
5/19/2021,4140,3337,3898,6004,13129,2745
5/2/2021,3879,3191,3741,5822,12889,1788
5/20/2021,4153,3345,3906,6018,13142,2851
5/21/2021,4169,3357,3914,6027,13152,2955
5/22/2021,4180,3367,3915,6029,13156,3163
5/23/2021,4185,3370,3921,6036,13164,3170
5/24/2021,4200,3384,3936,6055,13185,3226
5/25/2021,4218,3394,3950,6072,13196,3329
5/26/2021,4236,3398,3961,6083,13210,3407
5/27/2021,4253,3404,3965,6095,13224,3469
5/28/2021,4265,3407,3972,6102,13229,3520
5/29/2021,4268,3407,3976,6107,13234,3526
5/3/2021,3903,3199,3759,5837,12912,1798
5/30/2021,4273,3409,3977,6108,13236,3531
5/31/2021,4275,3411,3979,6111,13238,3533
5/4/2021,3924,3212,3771,5858,12938,1800
5/5/2021,3934,3221,3777,5867,12951,1808
5/6/2021,3959,3234,3791,5885,12980,1816
5/7/2021,3972,3243,3797,5894,12995,1824
