date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,647,990,932,751,510,5
1/10/2021,1195,1725,1719,1465,2259,15
1/11/2021,1245,1809,1805,1529,2437,19
1/12/2021,1336,1926,1924,1629,2718,20
1/13/2021,1447,2068,2072,1805,3124,23
1/14/2021,1547,2256,2228,1953,3646,24
1/15/2021,1670,2412,2404,2090,4019,26
1/16/2021,1731,2503,2502,2181,4636,29
1/17/2021,1750,2535,2545,2216,4690,29
1/18/2021,1815,2650,2613,2308,4908,30
1/19/2021,1887,2728,2696,2392,5411,33
1/2/2021,730,1109,1057,858,588,6
1/20/2021,1963,2857,2804,2515,6179,38
1/21/2021,2059,2991,2974,2684,6926,42
1/22/2021,2208,3160,3160,2870,7680,45
1/23/2021,2294,3325,3323,3025,8272,48
1/24/2021,2331,3359,3383,3055,8433,50
1/25/2021,2412,3427,3475,3178,9028,53
1/26/2021,2488,3513,3567,3294,9598,54
1/27/2021,2602,3638,3730,3481,10322,56
1/28/2021,2678,3756,3849,3633,11332,57
1/29/2021,2790,3881,3985,3824,12329,66
1/3/2021,759,1154,1102,881,610,6
1/30/2021,2861,3973,4120,3981,13110,69
1/31/2021,2897,3996,4152,4012,13261,71
1/4/2021,825,1253,1194,968,838,7
1/5/2021,921,1363,1281,1064,1069,8
1/6/2021,1035,1490,1412,1186,1333,10
1/7/2021,1097,1582,1524,1286,1669,12
1/8/2021,1151,1666,1659,1418,2102,14
1/9/2021,1184,1710,1704,1454,2238,15
12/1/2020,,,1,,1,
12/10/2020,,,1,,2,
12/11/2020,,,1,,2,
12/12/2020,,,1,,2,
12/13/2020,,,1,,2,
12/14/2020,,,1,,2,
12/15/2020,,,1,,2,
12/16/2020,1,1,4,,2,
12/17/2020,9,13,15,4,4,
12/18/2020,19,22,23,9,5,
12/19/2020,23,31,29,14,8,
12/2/2020,,,1,,1,
12/20/2020,23,35,30,18,9,
12/21/2020,49,82,74,35,21,1
12/22/2020,108,154,130,81,36,1
12/23/2020,168,246,236,157,69,2
12/24/2020,185,265,253,171,71,2
12/25/2020,185,265,253,171,71,2
12/26/2020,242,362,330,228,94,3
12/27/2020,258,391,346,239,96,3
12/28/2020,321,505,476,335,132,3
12/29/2020,429,672,636,474,184,4
12/3/2020,,,1,,1,
12/30/2020,565,893,825,653,310,4
12/31/2020,644,986,928,746,483,5
12/4/2020,,,1,,1,
12/5/2020,,,1,,1,
12/6/2020,,,1,,1,
12/7/2020,,,1,,1,
12/8/2020,,,1,,1,
12/9/2020,,,1,,2,
2/1/2021,2976,4100,4245,4117,14091,77
2/10/2021,3698,4896,5156,5400,24376,110
2/11/2021,3768,4962,5238,5541,26123,113
2/12/2021,3871,5073,5375,5733,28146,119
2/13/2021,4071,5312,5640,5965,29619,131
2/14/2021,4100,5353,5689,6022,29966,132
2/15/2021,4149,5396,5738,6108,30750,137
2/16/2021,4225,5464,5786,6185,31759,146
2/17/2021,4307,5519,5843,6279,32797,152
2/18/2021,4379,5578,5901,6340,33924,165
2/19/2021,4449,5648,5969,6413,34555,174
2/2/2021,3049,4193,4364,4275,15012,77
2/20/2021,4589,5740,6056,6487,35054,194
2/21/2021,4601,5753,6068,6509,35331,195
2/22/2021,4634,5793,6094,6565,35747,199
2/23/2021,4673,5833,6144,6630,36344,201
2/24/2021,4728,5899,6201,6702,37351,206
2/25/2021,4814,5992,6295,6893,38987,214
2/26/2021,4900,6080,6391,7067,40783,220
2/27/2021,4949,6113,6437,7147,41321,222
2/28/2021,4961,6126,6461,7199,41682,222
2/3/2021,3164,4339,4493,4417,16042,80
2/4/2021,3240,4439,4605,4542,17075,84
