Category,value
tests,552591
Yuma,10854
Yavapai,14244
Santa Cruz,2146
Pinal,35407
Pima,54879
Navajo,4575
Mohave,12542
Maricopa,384420
La Paz,1596
Greenlee,210
Graham,1155
Gila,6159
Coconino,6809
Cochise,6414
Apache,1262
Unknown,471
65 years and older,128435
55 - 64 years,103691
45 - 54 years,97430
20 - 44 years,193748
Less than 20 years,28816
positive,0.2051680175753858
