Category,value
tests,12572154
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2123097
20 - 44 years,5363291
45 - 54 years,1662431
55 - 64 years,1542006
65 years and older,1855727
Unknown,25602
positive,0.0973167366546735
