date,Navajo_cume,Navajo
1/1/2021,1,
1/11/2021,2,1
1/12/2021,3,1
1/13/2021,5,2
1/14/2021,12,7
1/15/2021,31,19
1/16/2021,63,32
1/18/2021,64,1
1/19/2021,70,6
1/2/2021,163,93
1/20/2021,342,179
1/21/2021,448,106
1/22/2021,449,1
1/23/2021,814,365
1/24/2021,1194,380
1/25/2021,1575,381
1/26/2021,1951,376
1/27/2021,2042,91
1/28/2021,2043,1
1/29/2021,2045,2
1/3/2021,2283,238
1/30/2021,2691,408
1/31/2021,3171,480
1/4/2021,3929,758
1/5/2021,4298,369
1/6/2021,4299,1
1/7/2021,4732,433
1/8/2021,5187,455
1/9/2021,5496,309
12/14/2020,5899,403
12/15/2020,6336,437
12/16/2020,6341,5
12/17/2020,6527,186
12/18/2020,6985,458
12/2/2020,7493,508
12/20/2020,8171,678
12/21/2020,8586,415
12/22/2020,8840,254
12/23/2020,8862,22
12/24/2020,9427,565
12/26/2020,9982,555
12/28/2020,10738,756
12/29/2020,11897,1159
12/30/2020,12594,697
12/31/2020,12739,145
12/4/2020,12742,3
2/1/2021,13466,724
2/10/2021,14199,733
2/11/2021,15327,1128
2/12/2021,16243,916
2/13/2021,16880,637
2/14/2021,17597,717
2/15/2021,17600,3
2/16/2021,18395,795
2/17/2021,19318,923
2/18/2021,20093,775
2/19/2021,21162,1069
2/2/2021,22107,945
2/20/2021,22841,734
2/21/2021,22894,53
2/22/2021,23091,197
2/23/2021,24045,954
2/24/2021,25076,1031
2/25/2021,25888,812
2/26/2021,26420,532
2/27/2021,26478,58
2/28/2021,26510,32
2/3/2021,26963,453
2/4/2021,27611,648
2/5/2021,28210,599
2/6/2021,29215,1005
2/7/2021,30024,809
2/8/2021,30440,416
2/9/2021,30464,24
3/1/2021,31141,677
3/10/2021,31722,581
3/11/2021,32528,806
3/12/2021,33297,769
3/13/2021,33746,449
3/14/2021,34489,743
3/15/2021,34525,36
3/16/2021,35016,491
3/17/2021,35586,570
3/18/2021,36569,983
3/19/2021,37668,1099
3/2/2021,38407,739
3/20/2021,39108,701
3/21/2021,39178,70
3/22/2021,39854,676
3/23/2021,40482,628
3/24/2021,41295,813
3/25/2021,42394,1099
3/26/2021,42953,559
3/27/2021,43052,99
3/28/2021,43126,74
3/29/2021,43655,529
3/3/2021,44458,803
3/30/2021,45371,913
3/31/2021,46361,990
3/4/2021,47075,714
3/5/2021,47246,171
3/6/2021,47309,63
3/7/2021,47900,591
3/8/2021,48339,439
3/9/2021,49291,952
4/1/2021,49732,441
4/10/2021,50141,409
4/11/2021,50342,201
4/12/2021,50380,38
4/13/2021,50782,402
4/14/2021,51251,469
4/15/2021,51666,415
4/16/2021,52494,828
4/17/2021,52882,388
4/18/2021,53085,203
4/19/2021,53173,88
4/2/2021,53905,732
4/20/2021,54280,375
4/21/2021,54755,475
4/22/2021,55360,605
4/23/2021,55713,353
4/24/2021,55806,93
4/25/2021,55860,54
4/26/2021,56341,481
4/27/2021,56716,375
4/28/2021,57141,425
4/29/2021,57532,391
4/3/2021,57806,274
4/30/2021,57959,153
4/4/2021,57991,32
4/5/2021,58305,314
4/6/2021,58590,285
4/7/2021,58910,320
4/8/2021,59280,370
4/9/2021,59497,217
5/1/2021,59568,71
5/10/2021,59590,22
5/11/2021,59759,169
5/12/2021,60045,286
5/13/2021,60223,178
5/14/2021,60631,408
5/15/2021,60776,145
5/16/2021,60840,64
5/17/2021,60860,20
5/18/2021,61168,308
5/19/2021,61355,187
5/2/2021,61520,165
5/20/2021,61833,313
5/21/2021,62291,458
5/22/2021,62348,57
5/23/2021,62403,55
5/24/2021,62826,423
5/25/2021,63177,351
5/26/2021,63554,377
5/27/2021,64068,514
5/28/2021,64325,257
5/29/2021,64604,279
5/3/2021,64652,48
5/30/2021,64876,224
5/31/2021,65140,264
5/4/2021,65341,201
5/5/2021,65581,240
5/6/2021,65727,146
5/7/2021,65775,48
5/8/2021,65802,27
5/9/2021,65838,36
6/1/2021,66078,240
6/10/2021,66203,125
6/11/2021,66433,230
6/12/2021,66757,324
6/13/2021,66781,24
6/14/2021,66821,40
6/15/2021,67044,223
6/16/2021,67255,211
6/17/2021,67637,382
6/18/2021,67903,266
6/19/2021,68137,234
6/2/2021,68330,193
6/20/2021,68350,20
6/21/2021,68569,219
6/22/2021,68829,260
6/23/2021,69034,205
6/24/2021,69214,180
6/25/2021,69361,147
6/26/2021,69396,35
6/27/2021,69430,34
6/28/2021,69577,147
6/29/2021,69790,213
6/3/2021,69923,133
6/30/2021,70062,139
6/4/2021,70184,122
6/5/2021,70209,25
6/6/2021,70224,15
6/7/2021,70333,109
6/8/2021,70494,161
6/9/2021,70649,155
7/1/2021,70782,133
7/10/2021,70885,103
7/11/2021,70898,13
7/12/2021,70909,11
7/13/2021,70958,49
7/14/2021,71110,152
7/15/2021,71231,121
7/16/2021,71399,168
7/17/2021,71557,158
7/18/2021,71574,17
7/19/2021,71587,13
7/2/2021,71724,137
7/20/2021,71856,132
7/21/2021,72043,187
7/22/2021,72136,93
7/23/2021,72286,150
7/24/2021,72331,45
7/25/2021,72356,25
7/26/2021,72530,174
7/27/2021,72718,188
7/28/2021,72879,161
7/29/2021,73057,178
7/3/2021,73184,127
7/30/2021,73231,47
7/31/2021,73246,15
7/4/2021,73400,154
7/5/2021,73555,155
7/6/2021,73715,160
7/7/2021,73890,175
7/8/2021,74034,144
7/9/2021,74083,49
8/1/2021,74097,14
8/10/2021,74266,169
8/11/2021,74463,197
8/12/2021,74645,182
8/13/2021,74796,151
8/14/2021,75027,231
8/15/2021,75079,52
8/16/2021,75101,22
8/17/2021,75255,154
8/18/2021,75453,198
8/19/2021,75716,263
8/2/2021,75916,200
8/20/2021,76212,296
8/21/2021,76291,79
8/22/2021,76322,31
8/23/2021,76596,274
8/24/2021,76853,257
8/25/2021,77035,182
8/26/2021,77210,175
8/27/2021,77438,228
8/28/2021,77488,50
8/29/2021,77524,36
8/3/2021,77707,183
8/30/2021,77867,160
8/31/2021,78021,154
8/4/2021,78183,162
8/5/2021,78421,238
8/6/2021,78503,82
