Category,value
tests,799493
YUMA,13165
YAVAPAI,23270
SANTA CRUZ,2470
PINAL,48834
PIMA,70286
NAVAJO,6559
MOHAVE,18800
MARICOPA,573473
LA PAZ,1926
GREENLEE,321
GRAHAM,1727
GILA,8045
COCONINO,10407
COCHISE,7668
APACHE,1727
Unknown,743
65 years and older,192536
55 - 64 years,158161
45 - 54 years,144417
20 - 44 years,266275
Less than 20 years,37361
positive,0.2379082743688813
