date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,338,319,271,280,202,3
1/10/2021,460,453,381,389,631,6
1/11/2021,472,467,403,405,829,6
1/12/2021,478,472,408,414,1043,6
1/13/2021,497,505,430,438,1353,6
1/14/2021,502,513,443,449,1601,6
1/15/2021,507,520,453,459,2028,6
1/16/2021,523,525,461,471,2384,6
1/17/2021,526,526,464,472,2397,6
1/18/2021,529,531,471,481,2574,6
1/19/2021,546,543,483,496,2779,6
1/2/2021,339,322,274,283,205,3
1/20/2021,555,558,498,519,3156,6
1/21/2021,561,572,511,540,3533,6
1/22/2021,574,580,519,548,3700,6
1/23/2021,600,617,554,582,4058,6
1/24/2021,610,621,561,602,4130,6
1/25/2021,632,640,597,646,4317,6
1/26/2021,654,683,646,704,4533,8
1/27/2021,683,720,688,751,4916,8
1/28/2021,733,758,744,825,5529,9
1/29/2021,775,801,813,895,5895,10
1/3/2021,351,336,285,297,230,3
1/30/2021,777,806,815,900,5913,10
1/31/2021,782,809,819,908,5940,10
1/4/2021,357,345,290,299,251,3
1/5/2021,376,372,304,314,260,3
1/6/2021,397,391,322,339,275,4
1/7/2021,405,397,333,347,305,4
1/8/2021,435,430,362,370,335,5
1/9/2021,453,451,381,387,628,6
12/1/2020,,,,1,1,
12/10/2020,,,,1,1,
12/11/2020,,,,1,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,1,1,1,
12/16/2020,,,2,1,1,
12/17/2020,,,7,4,4,
12/18/2020,1,2,8,7,4,
12/19/2020,1,4,10,8,5,
12/2/2020,,,,1,1,
12/20/2020,1,4,10,8,5,
12/21/2020,3,5,11,12,7,
12/22/2020,74,78,62,60,18,
12/23/2020,181,177,154,150,43,1
12/24/2020,211,206,179,165,53,1
12/25/2020,211,206,179,165,53,1
12/26/2020,213,211,181,176,54,1
12/27/2020,213,211,181,176,54,1
12/28/2020,229,226,200,196,65,1
12/29/2020,247,244,212,215,72,1
12/3/2020,,,,1,1,
12/30/2020,291,282,246,248,127,1
12/31/2020,336,317,269,279,185,3
