date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,314,414,433,647,409,8
1/10/2021,570,700,805,1117,925,12
1/11/2021,579,709,813,1135,951,13
1/12/2021,598,735,841,1185,1037,13
1/13/2021,643,783,930,1276,1220,14
1/14/2021,676,828,985,1349,1332,16
1/15/2021,691,839,998,1368,1378,16
1/16/2021,713,869,1042,1415,1523,18
1/17/2021,715,871,1046,1419,1539,19
1/18/2021,722,874,1059,1439,1688,20
1/19/2021,755,929,1111,1517,1838,22
1/2/2021,334,446,457,679,419,8
1/20/2021,797,979,1177,1613,2110,22
1/21/2021,920,1136,1356,1851,2792,23
1/22/2021,1056,1273,1531,2107,3717,25
1/23/2021,1096,1330,1585,2214,4851,29
1/24/2021,1112,1347,1609,2292,6042,30
1/25/2021,1135,1372,1643,2368,6685,30
1/26/2021,1146,1384,1672,2415,7040,30
1/27/2021,1219,1438,1744,2601,8290,32
1/28/2021,1270,1507,1854,2807,9669,39
1/29/2021,1349,1565,1950,2989,10888,44
1/3/2021,334,448,457,680,420,8
1/30/2021,1398,1593,2006,3077,11520,45
1/31/2021,1435,1621,2056,3163,12219,48
1/4/2021,343,453,469,688,426,8
1/5/2021,350,461,484,708,447,8
1/6/2021,358,468,496,732,482,9
1/7/2021,442,567,638,869,679,10
1/8/2021,536,671,767,1075,880,12
1/9/2021,569,699,804,1117,922,12
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,,2,
12/17/2020,1,1,1,,4,
12/18/2020,1,1,1,,4,
12/19/2020,2,1,1,,6,
12/2/2020,,,,,1,
12/20/2020,2,1,1,3,6,
12/21/2020,2,3,1,4,6,
12/22/2020,34,75,99,120,53,
12/23/2020,109,168,178,266,99,1
12/24/2020,119,179,187,279,105,2
12/25/2020,123,182,191,282,107,2
12/26/2020,128,188,198,297,112,2
12/27/2020,131,191,200,302,113,2
12/28/2020,148,195,208,323,138,2
12/29/2020,186,238,265,398,226,5
12/3/2020,,,,,1,
12/30/2020,290,394,401,595,375,8
12/31/2020,312,412,431,641,396,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1489,1674,2119,3315,13714,53
2/10/2021,1822,1972,2516,4243,24552,68
2/11/2021,1859,2010,2568,4353,25742,70
2/12/2021,1900,2050,2622,4465,26903,72
2/13/2021,1946,2086,2665,4584,27742,76
2/14/2021,1979,2110,2704,4660,28519,77
2/15/2021,2002,2125,2728,4724,29098,77
2/16/2021,2036,2158,2767,4806,30024,79
2/17/2021,2055,2179,2783,4848,30409,79
2/18/2021,2060,2185,2790,4856,30556,80
2/19/2021,2071,2191,2814,4864,30648,80
2/2/2021,1558,1731,2193,3461,15277,56
2/20/2021,2075,2193,2819,4874,30701,80
2/21/2021,2082,2193,2821,4877,30750,81
2/22/2021,2087,2194,2833,4891,30801,81
2/23/2021,2120,2218,2867,4968,31276,83
2/24/2021,2184,2282,2942,5150,32494,84
2/25/2021,2244,2329,3003,5269,33159,84
2/26/2021,2280,2368,3042,5374,33514,85
2/27/2021,2294,2378,3054,5399,33693,86
2/28/2021,2300,2381,3062,5419,33771,86
2/3/2021,1602,1765,2253,3610,16955,57
2/4/2021,1634,1802,2304,3680,18031,59
2/5/2021,1680,1840,2337,3759,18959,60
2/6/2021,1718,1867,2380,3848,19807,62
2/7/2021,1739,1884,2406,3909,20670,63
2/8/2021,1759,1910,2436,4003,21863,65
2/9/2021,1781,1934,2470,4099,23077,66
3/1/2021,2314,2394,3078,5479,33951,87
3/10/2021,2500,2549,3309,6733,36729,100
3/11/2021,2545,2595,3357,6991,37305,105
3/12/2021,2585,2629,3414,7228,37808,108
3/13/2021,2605,2643,3433,7364,38024,108
3/14/2021,2627,2663,3452,7529,38340,111
3/15/2021,2697,2698,3513,7806,39049,117
3/16/2021,2749,2734,3556,8033,39622,122
3/17/2021,2837,2761,3621,8406,40220,129
3/18/2021,2882,2809,3691,8678,40797,133
3/19/2021,2928,2851,3750,8993,41344,142
3/2/2021,2341,2410,3095,5525,34187,88
3/20/2021,2990,2897,3828,9393,41651,148
3/21/2021,3003,2901,3835,9495,41733,150
3/22/2021,3087,2949,3935,9920,42085,164
3/23/2021,3116,2971,3974,10102,42312,169
3/24/2021,3157,3011,4031,10345,42594,172
3/25/2021,3274,3073,4140,10767,43088,199
3/26/2021,3397,3181,4297,11147,43489,224
3/27/2021,3518,3250,4412,11368,43660,255
3/28/2021,3546,3270,4434,11389,43686,265
3/29/2021,3695,3379,4597,11567,43837,303
3/3/2021,2353,2427,3127,5600,34485,88
3/30/2021,3826,3478,4734,11740,44031,328
3/31/2021,3972,3572,4881,11934,44256,364
3/4/2021,2370,2442,3141,5691,34659,90
3/5/2021,2397,2451,3165,5846,35011,90
3/6/2021,2406,2454,3170,5915,35127,90
3/7/2021,2411,2459,3174,6016,35234,91
3/8/2021,2430,2477,3208,6223,35569,93
3/9/2021,2460,2519,3254,6447,36110,97
4/1/2021,4107,3671,5027,12144,44623,393
4/10/2021,5153,4348,6067,13643,46483,625
4/11/2021,5169,4365,6090,13672,46515,631
4/12/2021,5247,4405,6164,13789,46681,664
4/13/2021,5309,4437,6218,13873,46787,677
4/14/2021,5406,4494,6299,13988,46941,694
4/15/2021,5462,4551,6361,14140,47098,704
4/16/2021,5545,4617,6426,14264,47242,724
4/17/2021,5627,4681,6482,14406,47438,738
4/18/2021,5714,4709,6537,14542,47525,764
4/19/2021,5794,4752,6597,14746,47672,774
4/2/2021,4258,3774,5184,12342,44869,436
4/20/2021,5834,4785,6644,14827,47762,785
4/21/2021,5947,4848,6730,15004,47936,811
4/22/2021,6071,4957,6841,15154,48116,835
4/23/2021,6135,5033,6927,15301,48257,883
4/24/2021,6249,5075,7002,15456,48379,913
4/25/2021,6336,5117,7056,15565,48452,940
4/26/2021,6405,5164,7117,15672,48584,965
4/27/2021,6453,5191,7173,15742,48674,979
4/28/2021,6520,5244,7248,15857,48828,999
4/29/2021,6574,5290,7300,15927,48926,1017
4/3/2021,4377,3839,5285,12468,44989,471
4/30/2021,6634,5340,7347,16010,49027,1038
4/4/2021,4399,3850,5297,12486,45016,478
4/5/2021,4555,3933,5432,12653,45215,511
4/6/2021,4694,4026,5579,12880,45508,537
4/7/2021,4815,4117,5711,13040,45741,565
4/8/2021,4934,4220,5825,13275,46057,584
4/9/2021,5099,4302,6006,13561,46407,605
5/1/2021,6675,5364,7385,16080,49082,1048
