date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,647,990,932,750,510,5
1/10/2021,1194,1725,1720,1463,2258,16
1/11/2021,1244,1809,1806,1528,2436,20
1/12/2021,1335,1926,1925,1628,2717,21
1/13/2021,1446,2068,2073,1805,3122,24
1/14/2021,1546,2256,2229,1953,3644,25
1/15/2021,1669,2412,2405,2090,4017,27
1/16/2021,1730,2503,2503,2181,4634,30
1/17/2021,1749,2535,2546,2216,4688,30
1/18/2021,1814,2650,2614,2308,4906,31
1/19/2021,1887,2727,2697,2392,5409,34
1/2/2021,729,1109,1057,857,588,7
1/20/2021,1963,2856,2805,2515,6177,39
1/21/2021,2059,2990,2976,2683,6924,43
1/22/2021,2208,3160,3161,2869,7678,46
1/23/2021,2294,3325,3323,3024,8270,49
1/24/2021,2331,3359,3383,3054,8431,51
1/25/2021,2412,3427,3475,3177,9026,54
1/26/2021,2488,3513,3567,3293,9596,55
1/27/2021,2602,3638,3730,3480,10320,57
1/28/2021,2678,3756,3849,3632,11330,58
1/29/2021,2790,3881,3986,3823,12327,67
1/3/2021,758,1154,1102,880,610,7
1/30/2021,2861,3973,4121,3980,13108,70
1/31/2021,2897,3996,4153,4011,13259,72
1/4/2021,824,1253,1194,967,837,8
1/5/2021,920,1363,1281,1063,1068,9
1/6/2021,1034,1490,1412,1185,1332,11
1/7/2021,1096,1582,1524,1285,1668,13
1/8/2021,1150,1666,1660,1416,2101,15
1/9/2021,1183,1710,1705,1452,2237,16
12/1/2020,,,1,,1,
12/10/2020,,,1,,2,
12/11/2020,,,1,,2,
12/12/2020,,,1,,2,
12/13/2020,,,1,,2,
12/14/2020,,,1,,2,
12/15/2020,,,1,,2,
12/16/2020,1,1,4,,2,
12/17/2020,9,13,15,4,4,
12/18/2020,19,22,23,9,5,
12/19/2020,23,31,29,14,8,
12/2/2020,,,1,,1,
12/20/2020,23,35,30,17,9,
12/21/2020,49,82,74,34,21,1
12/22/2020,108,154,130,80,36,1
12/23/2020,168,246,236,156,69,2
12/24/2020,185,265,253,170,71,2
12/25/2020,185,265,253,170,71,2
12/26/2020,242,362,330,227,94,3
12/27/2020,258,391,346,238,96,3
12/28/2020,321,505,476,334,132,3
12/29/2020,429,672,636,473,184,4
12/3/2020,,,1,,1,
12/30/2020,565,893,825,652,310,4
12/31/2020,644,986,928,745,483,5
12/4/2020,,,1,,1,
12/5/2020,,,1,,1,
12/6/2020,,,1,,1,
12/7/2020,,,1,,1,
12/8/2020,,,1,,1,
12/9/2020,,,1,,2,
2/1/2021,2976,4100,4246,4116,14089,78
2/10/2021,3699,4895,5157,5399,24373,111
2/11/2021,3769,4961,5239,5540,26119,114
2/12/2021,3872,5072,5376,5732,28142,120
2/13/2021,4072,5311,5641,5964,29615,132
2/14/2021,4101,5352,5690,6021,29962,133
2/15/2021,4150,5395,5739,6107,30746,138
2/16/2021,4226,5463,5787,6184,31755,147
2/17/2021,4308,5518,5844,6278,32793,153
2/18/2021,4380,5577,5902,6339,33920,166
2/19/2021,4450,5647,5970,6412,34551,175
2/2/2021,3049,4193,4365,4274,15010,78
2/20/2021,4590,5739,6057,6486,35050,195
2/21/2021,4602,5752,6069,6508,35327,196
2/22/2021,4635,5792,6095,6564,35743,200
2/23/2021,4674,5832,6145,6629,36340,202
2/24/2021,4729,5898,6202,6701,37347,207
2/25/2021,4815,5991,6296,6892,38982,215
2/26/2021,4901,6079,6392,7066,40778,221
2/27/2021,4950,6112,6438,7146,41316,223
2/28/2021,4962,6125,6462,7198,41677,223
2/3/2021,3164,4339,4494,4416,16039,81
2/4/2021,3240,4439,4606,4541,17072,85
2/5/2021,3397,4593,4782,4732,18133,89
2/6/2021,3456,4671,4873,4891,19505,97
2/7/2021,3475,4676,4888,4920,19866,97
2/8/2021,3530,4728,4962,5052,21172,98
2/9/2021,3583,4797,5047,5234,22620,103
3/1/2021,5014,6185,6548,7402,42787,227
3/10/2021,5668,6847,7428,11996,51454,288
3/11/2021,5838,7084,7628,13018,52649,295
3/12/2021,5985,7172,7808,13741,53485,305
3/13/2021,6071,7260,7896,14186,53866,311
3/14/2021,6113,7296,7964,14556,54073,315
3/15/2021,6216,7374,8121,15340,54634,327
3/16/2021,6342,7515,8334,16199,55490,336
3/17/2021,6568,7699,8612,17115,56382,351
3/18/2021,6761,7886,8888,17995,57379,362
3/19/2021,7027,8156,9227,18760,58092,396
3/2/2021,5069,6243,6649,7614,44073,234
3/20/2021,7151,8289,9456,19104,58476,412
3/21/2021,7258,8428,9632,19404,58728,426
3/22/2021,7530,8732,9979,19964,59261,474
3/23/2021,7872,9071,10427,20594,59878,519
3/24/2021,8247,9452,10946,21213,60442,597
3/25/2021,8663,9817,11413,21653,60966,660
3/26/2021,9033,10184,11840,22307,61480,724
3/27/2021,9315,10480,12173,22561,61657,800
3/28/2021,9591,10719,12439,22776,61841,881
3/29/2021,9995,11057,12866,23069,62154,961
3/3/2021,5161,6327,6760,8094,45791,251
3/30/2021,10364,11384,13295,23340,62441,1052
3/31/2021,10713,11736,13767,23664,62693,1161
3/4/2021,5275,6458,6899,8712,47422,254
3/5/2021,5382,6568,7025,9324,48383,264
3/6/2021,5430,6621,7098,9810,49074,268
3/7/2021,5461,6645,7131,10091,49377,270
3/8/2021,5515,6702,7202,10647,50042,273
3/9/2021,5591,6780,7329,11357,50829,278
4/1/2021,11065,12069,14241,23933,62965,1262
4/10/2021,13887,14598,17271,26230,65330,1995
4/11/2021,14040,14719,17418,26327,65409,2079
4/12/2021,14320,14958,17716,26550,65689,2164
4/13/2021,14595,15177,17971,26829,65975,2242
4/14/2021,14897,15491,18300,27036,66150,2313
4/15/2021,15271,15828,18658,27247,66318,2387
4/16/2021,15590,16156,18903,27409,66458,2447
4/17/2021,15751,16290,19069,27528,66577,2494
4/18/2021,15839,16372,19145,27593,66622,2542
4/19/2021,16044,16525,19335,27762,66819,2606
4/2/2021,11344,12345,14540,24122,63194,1357
4/20/2021,16282,16751,19547,27945,67018,2672
4/21/2021,16572,17018,19878,28122,67175,2748
4/22/2021,16798,17228,20094,28286,67316,2816
4/23/2021,17043,17423,20290,28463,67461,2878
4/24/2021,17169,17551,20430,28546,67560,2948
4/25/2021,17267,17620,20499,28604,67618,3001
