Category,value
tests,12535126
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2114234
20 - 44 years,5348611
45 - 54 years,1658064
55 - 64 years,1538062
65 years and older,1851157
Unknown,24998
positive,0.0973481239837557
