date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-09-22 00:00:00,49,2,0.0408163265306122,,,,,,,,,,1.0,0.0,0.0,,,,3.0,0.0,0.0,,,,1.0,0.0,0.0,,,,7.0,0.0,0.0,,,,18.0,2.0,0.1111111111111111,,,,,,,,,,,,,,,,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,,,
2021-09-21 00:00:00,5832,643,0.1102537722908093,377.0,209.0,0.5543766578249338,3.0,0.0,0.0,1.0,1.0,1.0,155.0,13.0,0.0838709677419355,3.0,2.0,0.6666666666666666,150.0,29.0,0.1933333333333333,2.0,2.0,1.0,36.0,2.0,0.0555555555555556,,,,297.0,38.0,0.127946127946128,33.0,21.0,0.6363636363636364,1086.0,95.0,0.0874769797421731,9.0,3.0,0.3333333333333333,39.0,8.0,0.2051282051282051,,,,158.0,21.0,0.1329113924050633,13.0,9.0,0.6923076923076924,3524.0,394.0,0.1118047673098751,303.0,162.0,0.5346534653465348,7.0,0.0,0.0,,,,3.0,3.0,1.0,,,,12.0,0.0,0.0,1.0,0.0,0.0,51.0,8.0,0.1568627450980392,6.0,3.0,0.5,107.0,9.0,0.0841121495327103,3.0,3.0,1.0,52.0,5.0,0.0961538461538462,,,
2021-09-20 00:00:00,13039,1597,0.1224787176930746,735.0,426.0,0.5795918367346938,115.0,13.0,0.1130434782608696,5.0,2.0,0.4,284.0,18.0,0.0633802816901409,15.0,12.0,0.8,310.0,47.0,0.1516129032258065,17.0,8.0,0.4705882352941176,78.0,9.0,0.1153846153846154,6.0,5.0,0.8333333333333334,825.0,146.0,0.176969696969697,50.0,20.0,0.4,2127.0,200.0,0.0940291490362012,55.0,34.0,0.6181818181818182,175.0,22.0,0.1257142857142857,4.0,4.0,1.0,312.0,70.0,0.2243589743589744,36.0,24.0,0.6666666666666666,7616.0,948.0,0.1244747899159664,499.0,286.0,0.5731462925851704,50.0,4.0,0.08,,,,3.0,1.0,0.3333333333333333,,,,64.0,10.0,0.15625,2.0,1.0,0.5,106.0,17.0,0.160377358490566,21.0,14.0,0.6666666666666666,204.0,24.0,0.1176470588235294,4.0,1.0,0.25,174.0,25.0,0.1436781609195402,16.0,12.0,0.75
2021-09-19 00:00:00,7049,958,0.1359058022414527,147.0,75.0,0.5102040816326532,27.0,3.0,0.1111111111111111,,,,65.0,8.0,0.1230769230769231,,,,145.0,23.0,0.1586206896551724,1.0,0.0,0.0,29.0,3.0,0.103448275862069,,,,452.0,77.0,0.170353982300885,11.0,4.0,0.3636363636363637,1053.0,117.0,0.1111111111111111,7.0,2.0,0.2857142857142857,80.0,13.0,0.1625,,,,113.0,34.0,0.3008849557522124,6.0,4.0,0.6666666666666666,4625.0,631.0,0.1364324324324325,104.0,59.0,0.5673076923076924,14.0,3.0,0.2142857142857143,,,,1.0,0.0,0.0,,,,4.0,1.0,0.25,,,,22.0,2.0,0.0909090909090909,,,,85.0,12.0,0.1411764705882353,6.0,2.0,0.3333333333333333,70.0,14.0,0.2,6.0,3.0,0.5
2021-09-18 00:00:00,8201,1072,0.1307157663699549,265.0,130.0,0.4905660377358492,34.0,6.0,0.1764705882352941,,,,87.0,12.0,0.1379310344827586,1.0,0.0,0.0,174.0,39.0,0.2241379310344828,1.0,0.0,0.0,29.0,2.0,0.0689655172413793,,,,533.0,93.0,0.174484052532833,23.0,15.0,0.6521739130434784,1149.0,105.0,0.0913838120104439,14.0,6.0,0.4285714285714286,65.0,8.0,0.1230769230769231,1.0,0.0,0.0,167.0,43.0,0.2574850299401198,11.0,7.0,0.6363636363636364,5345.0,697.0,0.1304022450888681,188.0,91.0,0.4840425531914894,4.0,0.0,0.0,,,,3.0,0.0,0.0,,,,13.0,3.0,0.2307692307692308,,,,31.0,2.0,0.0645161290322581,1.0,0.0,0.0,193.0,21.0,0.1088082901554404,6.0,1.0,0.1666666666666667,88.0,8.0,0.0909090909090909,14.0,8.0,0.5714285714285714
2021-09-17 00:00:00,14226,1461,0.1026992830029523,836.0,451.0,0.5394736842105264,51.0,6.0,0.1176470588235294,4.0,2.0,0.5,304.0,19.0,0.0625,13.0,7.0,0.5384615384615384,272.0,41.0,0.1507352941176471,15.0,9.0,0.6,74.0,10.0,0.1351351351351352,2.0,1.0,0.5,828.0,101.0,0.1219806763285024,62.0,24.0,0.3870967741935484,2368.0,154.0,0.0650337837837838,61.0,23.0,0.3770491803278689,185.0,28.0,0.1513513513513514,1.0,0.0,0.0,278.0,52.0,0.1870503597122302,39.0,18.0,0.4615384615384616,8240.0,900.0,0.1092233009708738,583.0,333.0,0.5711835334476844,20.0,4.0,0.2,,,,3.0,0.0,0.0,,,,46.0,12.0,0.2608695652173913,1.0,0.0,0.0,66.0,10.0,0.1515151515151515,13.0,5.0,0.3846153846153847,375.0,33.0,0.088,11.0,6.0,0.5454545454545454,279.0,34.0,0.1218637992831541,18.0,15.0,0.8333333333333334
2021-09-16 00:00:00,15224,1515,0.0995139253809774,870.0,458.0,0.5264367816091954,74.0,13.0,0.1756756756756757,2.0,0.0,0.0,294.0,25.0,0.0850340136054422,8.0,3.0,0.375,310.0,40.0,0.1290322580645161,20.0,8.0,0.4,146.0,7.0,0.0479452054794521,1.0,0.0,0.0,839.0,97.0,0.1156138259833135,53.0,24.0,0.4528301886792454,2612.0,207.0,0.079249617151608,54.0,28.0,0.5185185185185186,171.0,17.0,0.0994152046783626,2.0,1.0,0.5,289.0,54.0,0.1868512110726644,50.0,30.0,0.6,9077.0,923.0,0.1016855789357717,641.0,347.0,0.5413416536661466,34.0,3.0,0.0882352941176471,,,,5.0,0.0,0.0,1.0,1.0,1.0,55.0,12.0,0.2181818181818182,2.0,0.0,0.0,99.0,9.0,0.0909090909090909,13.0,7.0,0.5384615384615384,406.0,41.0,0.1009852216748769,4.0,1.0,0.25,220.0,18.0,0.0818181818181818,7.0,2.0,0.2857142857142857
2021-09-15 00:00:00,15251,1644,0.1077962100845846,906.0,450.0,0.4966887417218544,54.0,8.0,0.1481481481481482,1.0,1.0,1.0,295.0,20.0,0.0677966101694915,11.0,6.0,0.5454545454545454,384.0,64.0,0.1666666666666667,26.0,12.0,0.4615384615384616,70.0,4.0,0.0571428571428571,6.0,5.0,0.8333333333333334,876.0,110.0,0.1255707762557078,62.0,35.0,0.5645161290322582,2739.0,233.0,0.0850675428988682,73.0,37.0,0.5068493150684932,184.0,24.0,0.1304347826086957,3.0,0.0,0.0,328.0,62.0,0.1890243902439025,26.0,15.0,0.576923076923077,9011.0,962.0,0.1067584063921873,652.0,321.0,0.4923312883435584,35.0,8.0,0.2285714285714286,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,56.0,14.0,0.25,2.0,1.0,0.5,98.0,19.0,0.1938775510204082,7.0,4.0,0.5714285714285714,359.0,38.0,0.105849582172702,8.0,2.0,0.25,280.0,29.0,0.1035714285714286,10.0,3.0,0.3
2021-09-14 00:00:00,15703,1649,0.105011781188308,1078.0,558.0,0.5176252319109462,83.0,11.0,0.1325301204819277,1.0,0.0,0.0,324.0,19.0,0.058641975308642,14.0,10.0,0.7142857142857144,398.0,43.0,0.1080402010050251,29.0,15.0,0.517241379310345,82.0,11.0,0.1341463414634147,5.0,3.0,0.6,1048.0,135.0,0.1288167938931298,56.0,29.0,0.517857142857143,2762.0,181.0,0.0655322230267922,90.0,47.0,0.5222222222222224,207.0,24.0,0.1159420289855073,10.0,4.0,0.4,395.0,60.0,0.1518987341772152,41.0,16.0,0.3902439024390244,9042.0,1004.0,0.1110373811103738,782.0,411.0,0.5255754475703326,46.0,11.0,0.2391304347826087,,,,2.0,1.0,0.5,,,,53.0,17.0,0.3207547169811321,4.0,0.0,0.0,89.0,14.0,0.1573033707865169,12.0,5.0,0.4166666666666667,335.0,40.0,0.1194029850746269,4.0,2.0,0.5,286.0,29.0,0.1013986013986014,25.0,14.0,0.5600000000000002
2021-09-13 00:00:00,16429,1919,0.1168056485482988,901.0,458.0,0.5083240843507214,101.0,10.0,0.099009900990099,,,,410.0,38.0,0.0926829268292683,11.0,8.0,0.7272727272727274,370.0,60.0,0.1621621621621622,20.0,10.0,0.5,97.0,6.0,0.0618556701030928,6.0,4.0,0.6666666666666666,1087.0,167.0,0.1536338546458142,73.0,29.0,0.3972602739726027,2560.0,188.0,0.0734375,74.0,41.0,0.5540540540540542,241.0,32.0,0.1327800829875519,4.0,0.0,0.0,334.0,81.0,0.2425149700598803,35.0,8.0,0.2285714285714286,9262.0,1149.0,0.1240552796372274,633.0,332.0,0.524486571879937,20.0,6.0,0.3,,,,1.0,1.0,1.0,,,,81.0,18.0,0.2222222222222222,1.0,1.0,1.0,151.0,21.0,0.1390728476821192,17.0,8.0,0.4705882352941176,471.0,45.0,0.0955414012738854,5.0,1.0,0.2,403.0,39.0,0.0967741935483871,14.0,11.0,0.7857142857142858
