Category,value
tests,10014056
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1511768
20 - 44 years,4326679
45 - 54 years,1349273
55 - 64 years,1270471
65 years and older,1537625
Unknown,18240
positive,0.0983458650520828
