Category,value
tests,707860
YUMA,12562
YAVAPAI,20740
SANTA CRUZ,2136
PINAL,43139
PIMA,64748
NAVAJO,5742
MOHAVE,15510
MARICOPA,505513
LA PAZ,1861
GREENLEE,300
GRAHAM,1562
GILA,6774
COCONINO,9245
COCHISE,6494
APACHE,1553
Unknown,645
65 years and older,172829
55 - 64 years,140732
45 - 54 years,127658
20 - 44 years,234860
Less than 20 years,31136
positive,0.2035077557709152
