Category,value
tests,498294
Yuma,10425
Yavapai,12791
Santa Cruz,1855
Pinal,31815
Pima,51434
Navajo,4147
Mohave,10248
Maricopa,345329
La Paz,1566
Greenlee,201
Graham,1076
Gila,5276
Coconino,6304
Cochise,5395
Apache,1160
Unknown,423
65 years and older,117809
55 - 64 years,94670
45 - 54 years,88036
20 - 44 years,173338
Less than 20 years,24018
positive,0.1689323973397231
