date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11654,13015,12208,9808,5981,99
1/10/2021,19842,20038,19058,15961,11727,201
1/11/2021,21075,21147,20280,16937,13553,233
1/12/2021,23059,23117,22297,18616,18355,312
1/13/2021,25066,25239,24516,20285,23899,376
1/14/2021,27004,27362,26791,22190,29909,415
1/15/2021,29203,29371,28910,23974,34801,471
1/16/2021,30563,30564,30182,25149,37975,502
1/17/2021,31523,31462,31142,26115,41111,527
1/18/2021,32567,32394,32293,27233,46283,555
1/19/2021,33841,33606,33603,28529,52553,616
1/2/2021,13183,14386,13454,10893,6721,119
1/20/2021,35125,34877,35230,30065,59533,657
1/21/2021,36601,36376,37088,31930,67666,705
1/22/2021,39472,39006,40050,34937,75579,794
1/23/2021,42076,41069,42533,37410,80422,867
1/24/2021,43340,42246,43816,38823,85544,910
1/25/2021,44636,43401,45246,40410,93003,957
1/26/2021,46292,44848,46973,42299,103850,1014
1/27/2021,47771,46156,48480,43943,114218,1048
1/28/2021,48980,47238,49706,45365,125056,1078
1/29/2021,51011,48910,51419,47202,135736,1140
1/3/2021,13916,14970,13965,11329,6966,134
1/30/2021,52746,50310,53017,48767,140730,1197
1/31/2021,53364,50857,53656,49450,144384,1222
1/4/2021,14938,15905,14915,12122,7832,141
1/5/2021,15889,16746,15773,12929,8610,156
1/6/2021,17059,17702,16740,13852,9353,165
1/7/2021,17969,18510,17554,14637,10102,175
1/8/2021,18778,19185,18210,15207,10593,181
1/9/2021,19466,19732,18747,15663,11403,197
10/1/2021,491211,348681,361477,382166,616662,217582
10/10/2021,496691,351577,363825,383947,619054,220317
10/11/2021,497513,352006,364175,384239,619470,220713
10/12/2021,497879,352180,364344,384367,619650,220925
10/13/2021,498458,352487,364625,384583,619990,221199
10/14/2021,499170,352829,364949,384833,620340,221479
10/15/2021,500064,353273,365341,385110,620621,221816
10/16/2021,500675,353516,365562,385285,620765,222063
10/17/2021,501108,353697,365688,385376,620855,222220
10/18/2021,501834,354083,366022,385650,621226,222502
10/19/2021,502456,354446,366264,385874,621534,222792
10/2/2021,491866,349000,361758,382366,616862,217939
10/20/2021,503102,354794,366509,386101,621827,223129
10/21/2021,503726,355140,366789,386306,622108,223391
10/22/2021,504471,355582,367168,386617,622527,223750
10/23/2021,504920,355829,367417,386761,622723,223984
10/24/2021,505211,355997,367561,386890,622884,224119
10/25/2021,505910,356395,367880,387198,623363,224422
10/26/2021,506569,356757,368199,387445,623843,224694
10/27/2021,507253,357115,368566,387747,624335,224995
10/28/2021,507904,357473,368870,388022,624801,225258
10/29/2021,508557,357918,369260,388335,625171,225579
10/3/2021,492170,349143,361863,382458,616972,218090
10/30/2021,508919,358121,369427,388498,625314,225747
10/31/2021,509126,358234,369521,388575,625432,225819
10/4/2021,492990,349541,362201,382698,617412,218459
10/5/2021,493766,349974,362540,382940,617848,218823
10/6/2021,494536,350379,362874,383173,618184,219213
10/7/2021,495060,350703,363136,383396,618458,219496
10/8/2021,495752,351068,363421,383631,618718,219871
10/9/2021,496350,351391,363670,383823,618899,220169
11/1/2021,509769,358548,369818,388818,625813,226049
11/10/2021,515410,361530,372460,390870,628748,240958
11/11/2021,516075,361860,372765,391113,629147,244061
11/12/2021,516787,362268,373110,391374,629484,246567
11/13/2021,517242,362533,373310,391552,629654,250692
11/14/2021,517588,362711,373481,391680,629814,251552
11/15/2021,518329,363115,373815,391977,630241,253397
11/16/2021,519040,363480,374136,392263,630696,255038
11/17/2021,519702,363830,374431,392578,631235,257100
11/18/2021,520438,364187,374751,392916,631684,259205
11/19/2021,521264,364641,375137,393244,632060,261563
11/2/2021,510533,358920,370129,389073,626172,226318
