date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,634,740,576,443,359,3
1/10/2021,1145,1158,951,797,720,13
1/11/2021,1216,1242,1029,849,788,14
1/12/2021,1323,1327,1102,932,989,15
1/13/2021,1385,1391,1184,1007,1251,16
1/14/2021,1485,1478,1277,1094,1523,16
1/15/2021,1599,1572,1358,1185,2272,17
1/16/2021,1610,1588,1373,1209,2375,17
1/17/2021,1616,1596,1381,1213,2382,17
1/18/2021,1684,1669,1436,1267,2446,18
1/19/2021,1773,1734,1501,1346,2704,19
1/2/2021,660,756,584,458,369,3
1/20/2021,2021,2009,1825,1636,2921,24
1/21/2021,2169,2123,1926,1735,3135,25
1/22/2021,2263,2201,2023,1847,3476,26
1/23/2021,2307,2235,2057,1883,3679,29
1/24/2021,2313,2238,2057,1884,3698,29
1/25/2021,2362,2289,2120,1984,4008,30
1/26/2021,2423,2344,2176,2062,4373,32
1/27/2021,2675,2488,2325,2222,4756,35
1/28/2021,2868,2612,2460,2383,5160,41
1/29/2021,2965,2696,2539,2492,5502,45
1/3/2021,660,757,584,459,371,3
1/30/2021,3025,2739,2568,2531,5620,53
1/31/2021,3035,2741,2569,2535,5646,53
1/4/2021,729,833,644,528,432,4
1/5/2021,815,906,697,592,502,8
1/6/2021,895,957,751,645,569,9
1/7/2021,1011,1044,838,712,669,9
1/8/2021,1131,1150,939,777,710,13
1/9/2021,1145,1157,949,794,718,13
10/1/2021,22455,11830,11046,12786,19192,8317
10/10/2021,22590,11881,11102,12817,19239,8388
10/11/2021,22599,11886,11108,12819,19245,8392
10/12/2021,22605,11890,11110,12819,19246,8401
10/13/2021,22621,11894,11120,12823,19259,8409
10/14/2021,22635,11896,11121,12834,19266,8417
10/15/2021,22649,11904,11130,12837,19273,8425
10/16/2021,22664,11904,11132,12842,19274,8430
10/17/2021,22683,11907,11135,12842,19275,8438
10/18/2021,22695,11916,11139,12847,19283,8442
10/19/2021,22714,11920,11141,12852,19287,8448
10/2/2021,22468,11830,11047,12786,19197,8322
10/20/2021,22728,11929,11151,12855,19295,8457
10/21/2021,22743,11936,11156,12861,19300,8462
10/22/2021,22765,11951,11166,12879,19327,8469
10/23/2021,22780,11958,11172,12889,19343,8478
10/24/2021,22788,11962,11174,12890,19352,8480
10/25/2021,22804,11973,11184,12899,19377,8489
10/26/2021,22820,11982,11190,12914,19397,8511
10/27/2021,22850,11994,11204,12930,19439,8524
10/28/2021,22868,11999,11211,12936,19461,8530
10/29/2021,22898,12024,11224,12955,19491,8545
10/3/2021,22482,11830,11051,12789,19199,8331
10/30/2021,22920,12037,11240,12963,19502,8558
10/31/2021,22934,12043,11248,12969,19508,8564
10/4/2021,22504,11835,11057,12795,19208,8336
10/5/2021,22517,11839,11061,12800,19215,8342
10/6/2021,22542,11856,11073,12805,19220,8354
10/7/2021,22552,11866,11079,12812,19223,8363
10/8/2021,22572,11877,11099,12815,19226,8376
10/9/2021,22582,11880,11101,12817,19235,8383
11/1/2021,22955,12052,11254,12984,19520,8566
11/10/2021,23152,12153,11325,13076,19622,9763
11/11/2021,23184,12164,11334,13089,19629,9832
11/12/2021,23214,12175,11353,13102,19646,10158
11/13/2021,23230,12183,11362,13108,19654,10293
11/14/2021,23250,12187,11366,13115,19655,10338
11/15/2021,23273,12199,11379,13132,19677,10396
11/16/2021,23299,12213,11385,13142,19684,10485
11/17/2021,23321,12225,11393,13152,19711,10649
11/18/2021,23354,12238,11405,13163,19727,10716
11/19/2021,23405,12257,11419,13182,19742,10886
11/2/2021,22969,12058,11258,12991,19533,8576
11/20/2021,23427,12273,11427,13191,19753,11022
11/21/2021,23447,12281,11431,13200,19758,11064
11/22/2021,23474,12293,11445,13215,19776,11125
