date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20821,22964,21112,18401,13173,178,164.0,154.0,193,241.0,280.0,3.0,634.0,740.0,576.0,443,359.0,3.0,334.0,322,276.0,284,208,2.0,176.0,183.0,163.0,190.0,245.0,5.0,15.0,18.0,26.0,21.0,36.0,,159,151.0,165.0,209.0,203.0,5.0,11.0,7.0,20.0,15.0,16.0,,11654,13015,12208,9808,5981,99,294.0,380.0,439.0,498.0,359,7.0,227.0,278.0,297.0,350.0,925.0,6.0,635,992,940,759.0,538,6.0,4311,4499,3772,3545,2377,25.0,312.0,411.0,435.0,644.0,433,7.0,109.0,97.0,57,68.0,58.0,1.0,931,870,649,485.0,240,5.0
1/10/2021,34372,35218,33352,30231,30672,403,232.0,230.0,312,419.0,875.0,10.0,1145.0,1158.0,951.0,797,720.0,13.0,453.0,458,388.0,393,644,5.0,271.0,303.0,301.0,314.0,528.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,306,338.0,413.0,531.0,1028.0,15.0,28.0,19.0,41.0,38.0,32.0,,19842,20038,19058,15961,11727,201,444.0,548.0,650.0,745.0,830,11.0,376.0,471.0,505.0,603.0,2227.0,31.0,1173,1724,1738,1479.0,2297,14.0,6583,6494,5649,5482,4985,55.0,566.0,699.0,800.0,1120.0,963,11.0,264.0,214.0,160,163.0,190.0,4.0,1272,1210,939,717.0,517,8.0
1/11/2021,36295,37040,35323,31930,35031,458,244.0,244.0,326,444.0,1388.0,11.0,1216.0,1242.0,1029.0,849,788.0,14.0,465.0,473,410.0,410,842,5.0,278.0,315.0,309.0,328.0,575.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,320,355.0,431.0,562.0,1106.0,15.0,28.0,19.0,41.0,39.0,35.0,,21075,21147,20280,16937,13553,233,461.0,562.0,681.0,783.0,929,11.0,415.0,519.0,573.0,656.0,2468.0,34.0,1221,1807,1823,1546.0,2477,19.0,6895,6773,5919,5767,5379,65.0,575.0,707.0,809.0,1136.0,991,12.0,280.0,235.0,186,180.0,206.0,4.0,1332,1298,1004,754.0,860,8.0
1/12/2021,39074,39722,38135,34484,42873,553,255.0,259.0,348,483.0,1661.0,11.0,1323.0,1327.0,1102.0,932,989.0,15.0,471.0,479,416.0,420,1058,6.0,287.0,322.0,323.0,356.0,641.0,9.0,25.0,29.0,43.0,40.0,105.0,1.0,328,359.0,440.0,577.0,1141.0,15.0,28.0,19.0,42.0,39.0,41.0,,23059,23117,22297,18616,18355,312,481.0,585.0,710.0,831.0,1092,11.0,442.0,546.0,637.0,727.0,2718.0,35.0,1311,1921,1946,1646.0,2758,19.0,7222,7034,6184,6031,5905,73.0,594.0,731.0,839.0,1183.0,1081,12.0,300.0,251.0,209,207.0,251.0,4.0,1393,1368,1080,807.0,1184,9.0
1/13/2021,41824,42653,41283,37235,51875,635,266.0,283.0,386,534.0,1856.0,13.0,1385.0,1391.0,1184.0,1007,1251.0,16.0,490.0,512,438.0,446,1372,6.0,298.0,331.0,335.0,373.0,739.0,9.0,28.0,35.0,44.0,43.0,133.0,1.0,333,365.0,450.0,584.0,1178.0,15.0,56.0,47.0,79.0,82.0,65.0,,25066,25239,24516,20285,23899,376,499.0,616.0,750.0,879.0,1260,12.0,461.0,570.0,664.0,801.0,2913.0,36.0,1421,2059,2096,1822.0,3167,22.0,7438,7272,6427,6281,6362,81.0,638.0,779.0,926.0,1275.0,1268,13.0,309.0,260.0,216,218.0,420.0,4.0,1478,1442,1155,870.0,1520,9.0
1/14/2021,44582,45712,44540,40282,61486,698,305.0,319.0,414,605.0,2206.0,16.0,1485.0,1478.0,1277.0,1094,1523.0,16.0,495.0,520,451.0,457,1622,6.0,314.0,362.0,361.0,420.0,864.0,10.0,36.0,42.0,59.0,66.0,143.0,1.0,343,380.0,469.0,616.0,1323.0,15.0,57.0,47.0,79.0,83.0,70.0,1.0,27004,27362,26791,22190,29909,415,533.0,646.0,798.0,946.0,1462,13.0,493.0,617.0,704.0,890.0,3134.0,44.0,1520,2241,2255,1971.0,3691,23.0,7741,7581,6745,6577,6795,86.0,671.0,824.0,981.0,1347.0,1383,15.0,320.0,273.0,226,229.0,582.0,4.0,1498,1461,1183,894.0,1608,9.0
1/15/2021,48053,48969,47947,43441,70912,796,325.0,339.0,447,648.0,2386.0,21.0,1599.0,1572.0,1358.0,1185,2272.0,17.0,500.0,527,461.0,467,2048,6.0,423.0,477.0,468.0,547.0,993.0,27.0,39.0,43.0,63.0,68.0,148.0,1.0,400,425.0,511.0,670.0,1359.0,21.0,59.0,47.0,79.0,83.0,73.0,1.0,29203,29371,28910,23974,34801,471,558.0,690.0,835.0,1014.0,1696,14.0,528.0,665.0,764.0,976.0,3400.0,45.0,1640,2399,2434,2105.0,4070,24.0,8356,8158,7324,7144,8123,94.0,686.0,835.0,993.0,1367.0,1432,15.0,337.0,286.0,237,238.0,748.0,4.0,1527,1476,1203,923.0,1698,9.0
1/16/2021,49830,50543,49629,45060,76324,837,325.0,339.0,448,651.0,2400.0,21.0,1610.0,1588.0,1373.0,1209,2375.0,17.0,515.0,533,469.0,479,2405,6.0,426.0,477.0,469.0,547.0,1048.0,27.0,39.0,43.0,63.0,68.0,149.0,1.0,400,426.0,512.0,671.0,1361.0,21.0,59.0,48.0,79.0,84.0,74.0,1.0,30563,30564,30182,25149,37975,502,569.0,707.0,851.0,1054.0,1964,15.0,532.0,666.0,765.0,978.0,3408.0,45.0,1699,2488,2535,2195.0,4687,27.0,8596,8352,7508,7308,8403,97.0,707.0,867.0,1037.0,1414.0,1578,17.0,343.0,288.0,237,238.0,753.0,4.0,1531,1477,1207,924.0,1703,9.0
1/17/2021,50926,51562,50702,46149,79821,868,325.0,339.0,449,651.0,2400.0,21.0,1616.0,1596.0,1381.0,1213,2382.0,17.0,518.0,534,472.0,480,2419,6.0,427.0,477.0,469.0,547.0,1050.0,27.0,39.0,43.0,63.0,68.0,149.0,1.0,400,426.0,512.0,671.0,1364.0,21.0,59.0,48.0,79.0,85.0,75.0,1.0,31523,31462,31142,26115,41111,527,570.0,710.0,851.0,1057.0,1988,15.0,534.0,667.0,765.0,979.0,3410.0,45.0,1718,2520,2577,2231.0,4742,27.0,8678,8411,7554,7365,8539,101.0,709.0,869.0,1040.0,1419.0,1594,18.0,344.0,289.0,237,240.0,757.0,4.0,1533,1480,1208,925.0,1707,9.0
1/18/2021,52574,53078,52450,47891,87856,905,332.0,346.0,461,661.0,2427.0,21.0,1684.0,1669.0,1436.0,1267,2446.0,18.0,521.0,539,479.0,489,2596,6.0,440.0,481.0,483.0,559.0,1128.0,27.0,42.0,44.0,64.0,72.0,156.0,1.0,403,434.0,516.0,696.0,1431.0,21.0,60.0,49.0,80.0,87.0,82.0,1.0,32567,32394,32293,27233,46283,555,588.0,727.0,877.0,1091.0,2221,16.0,547.0,678.0,794.0,1006.0,3434.0,45.0,1782,2634,2648,2324.0,4963,28.0,9022,8717,7875,7657,10114,106.0,716.0,872.0,1053.0,1439.0,1744,19.0,346.0,294.0,239,244.0,764.0,4.0,1541,1487,1217,929.0,1725,9.0
1/19/2021,54623,54951,54505,50097,98011,994,350.0,366.0,480,699.0,2515.0,22.0,1773.0,1734.0,1501.0,1346,2704.0,19.0,538.0,551,491.0,505,2801,6.0,447.0,495.0,491.0,579.0,1181.0,28.0,46.0,45.0,66.0,72.0,173.0,1.0,415,438.0,526.0,711.0,1486.0,22.0,60.0,49.0,80.0,87.0,87.0,1.0,33841,33606,33603,28529,52553,616,606.0,744.0,908.0,1142.0,2405,17.0,578.0,705.0,837.0,1086.0,3590.0,46.0,1854,2709,2732,2407.0,5470,31.0,9392,9001,8201,7983,11787,116.0,750.0,926.0,1105.0,1515.0,1897,20.0,351.0,304.0,241,249.0,807.0,4.0,1584,1513,1248,958.0,1839,14.0
1/2/2021,22712,24674,22673,19822,14283,203,169.0,157.0,194,242.0,281.0,3.0,660.0,756.0,584.0,458,369.0,3.0,335.0,325,279.0,287,211,2.0,177.0,183.0,163.0,191.0,246.0,5.0,15.0,18.0,26.0,21.0,36.0,,175,167.0,188.0,246.0,304.0,8.0,11.0,7.0,20.0,15.0,16.0,,13183,14386,13454,10893,6721,119,300.0,390.0,448.0,509.0,372,7.0,228.0,278.0,297.0,350.0,926.0,6.0,716,1111,1068,865.0,619,7.0,4483,4623,3875,3658,2509,26.0,332.0,444.0,458.0,676.0,444,7.0,110.0,97.0,57,69.0,59.0,1.0,933,871,649,487.0,241,5.0
1/20/2021,57155,57511,57562,53318,110464,1107,478.0,439.0,604,949.0,2652.0,61.0,2021.0,2009.0,1825.0,1636,2921.0,24.0,547.0,566,506.0,529,3180,6.0,471.0,506.0,507.0,600.0,1261.0,28.0,47.0,48.0,68.0,75.0,190.0,1.0,425,447.0,547.0,741.0,1591.0,23.0,67.0,53.0,88.0,108.0,103.0,1.0,35125,34877,35230,30065,59533,657,640.0,772.0,932.0,1208.0,2681,17.0,606.0,749.0,898.0,1192.0,3751.0,52.0,1930,2838,2838,2530.0,6242,36.0,9885,9543,8715,8465,13935,127.0,792.0,975.0,1170.0,1610.0,2175,20.0,371.0,320.0,262,269.0,1135.0,6.0,1598,1521,1257,970.0,1870,15.0
