date,Arizona_cume,Arizona
2020-12-01,253,
2020-12-02,278,25
2020-12-03,301,23
2020-12-04,311,10
2020-12-05,315,4
2020-12-06,319,4
2020-12-07,341,22
2020-12-08,355,14
2020-12-09,375,20
2020-12-10,397,22
2020-12-11,415,18
2020-12-12,429,14
2020-12-13,439,10
2020-12-14,463,24
2020-12-15,558,95
2020-12-16,1208,650
2020-12-17,4482,3274
2020-12-18,8235,3753
2020-12-19,10815,2580
2020-12-20,11911,1096
2020-12-21,17507,5596
2020-12-22,25366,7859
2020-12-23,35289,9923
2020-12-24,39178,3889
2020-12-25,39325,147
2020-12-26,45888,6563
2020-12-27,48563,2675
2020-12-28,58096,9533
2020-12-29,71439,13343
2020-12-30,86626,15187
2020-12-31,94826,8200
2021-01-01,97694,2868
2021-01-02,105470,7776
2021-01-03,108740,3270
2021-01-04,117815,9075
2021-01-05,127215,9400
2021-01-06,139583,12368
2021-01-07,152605,13022
2021-01-08,164961,12356
2021-01-09,172983,8022
2021-01-10,176316,3333
2021-01-11,192906,16590
2021-01-12,216625,23719
2021-01-13,242481,25856
2021-01-14,267771,25290
2021-01-15,293570,25799
2021-01-16,309488,15918
2021-01-17,318926,9438
2021-01-18,338444,19518
2021-01-19,366023,27579
2021-01-20,399302,33279
2021-01-21,435587,36285
2021-01-22,474412,38825
2021-01-23,503385,28973
2021-01-24,519746,16361
2021-01-25,550069,30323
2021-01-26,587567,37498
2021-01-27,628372,40805
2021-01-28,669542,41170
2021-01-29,710415,40873
2021-01-30,736943,26528
2021-01-31,748834,11891
2021-02-01,783833,34999
2021-02-02,823992,40159
2021-02-03,869118,45126
2021-02-04,917500,48382
2021-02-05,962865,45365
2021-02-06,1002285,39420
2021-02-07,1018831,16546
2021-02-08,1058605,39774
2021-02-09,1103645,45040
2021-02-10,1156055,52410
2021-02-11,1208830,52775
2021-02-12,1271684,62854
2021-02-13,1318342,46658
2021-02-14,1335948,17606
2021-02-15,1368273,32325
2021-02-16,1414287,46014
2021-02-17,1462795,48508
2021-02-18,1509512,46717
2021-02-19,1553502,43990
2021-02-20,1589491,35989
2021-02-21,1604956,15465
2021-02-22,1634715,29759
2021-02-23,1680045,45330
2021-02-24,1738274,58229
2021-02-25,1799853,61579
2021-02-26,1867980,68127
2021-02-27,1920434,52454
2021-02-28,1946945,26511
2021-03-01,1999174,52229
2021-03-02,2051368,52194
2021-03-03,2111318,59950
2021-03-04,2171044,59726
2021-03-05,2231850,60806
2021-03-06,2278206,46356
2021-03-07,2304689,26483
2021-03-08,2357217,52528
2021-03-09,2415483,58266
2021-03-10,2484893,69410
2021-03-11,2557702,72809
2021-03-12,2632664,74962
2021-03-13,2686204,53540
2021-03-14,2715399,29195
2021-03-15,2764980,49581
2021-03-16,2821445,56465
2021-03-17,2886246,64801
2021-03-18,2952066,65820
2021-03-19,3014102,62036
2021-03-20,3062504,48402
2021-03-21,3094752,32248
2021-03-22,3140069,45317
2021-03-23,3190504,50435
2021-03-24,3255795,65291
2021-03-25,3329237,73442
2021-03-26,3401639,72402
2021-03-27,3456059,54420
2021-03-28,3495064,39005
2021-03-29,3558187,63123
2021-03-30,3627291,69104
2021-03-31,3706579,79288
2021-04-01,3787981,81402
2021-04-02,3858737,70756
2021-04-03,3909274,50537
2021-04-04,3930680,21406
2021-04-05,3990565,59885
2021-04-06,4058079,67514
2021-04-07,4134712,76633
2021-04-08,4212978,78266
2021-04-09,4285036,72058
2021-04-10,4335049,50013
2021-04-11,4366422,31373
2021-04-12,4420037,53615
2021-04-13,4471058,51021
2021-04-14,4532070,61012
2021-04-15,4597515,65445
2021-04-16,4661443,63928
2021-04-17,4704767,43324
2021-04-18,4734947,30180
2021-04-19,4788485,53538
2021-04-20,4844101,55616
2021-04-21,4907059,62958
2021-04-22,4970439,63380
2021-04-23,5029607,59168
2021-04-24,5069867,40260
2021-04-25,5095787,25920
2021-04-26,5143122,47335
2021-04-27,5193065,49943
2021-04-28,5243639,50574
2021-04-29,5290287,46648
2021-04-30,5336431,46144
2021-05-01,5364943,28512
2021-05-02,5386195,21252
2021-05-03,5416875,30680
2021-05-04,5456609,39734
2021-05-05,5492407,35798
2021-05-06,5530535,38128
2021-05-07,5569471,38936
2021-05-08,5596384,26913
2021-05-09,5609335,12951
2021-05-10,5635764,26429
2021-05-11,5662387,26623
2021-05-12,5693326,30939
2021-05-13,5733201,39875
2021-05-14,5773474,40273
2021-05-15,5804595,31121
2021-05-16,5821857,17262
2021-05-17,5854569,32712
2021-05-18,5882642,28073
2021-05-19,5919129,36487
2021-05-20,5950201,31072
2021-05-21,5984382,34181
2021-05-22,6010588,26206
2021-05-23,6021510,10922
2021-05-24,6044309,22799
2021-05-25,6066054,21745
2021-05-26,6089609,23555
2021-05-27,6111282,21673
2021-05-28,6135481,24199
2021-05-29,6148798,13317
2021-05-30,6156263,7465
2021-05-31,6160791,4528
2021-06-01,6182084,21293
2021-06-02,6202584,20500
2021-06-03,6226092,23508
2021-06-04,6252500,26408
2021-06-05,6273210,20710
2021-06-06,6282952,9742
2021-06-07,6303070,20118
2021-06-08,6322216,19146
2021-06-09,6342768,20552
2021-06-10,6363466,20698
2021-06-11,6389034,25568
2021-06-12,6405949,16915
2021-06-13,6413997,8048
2021-06-14,6431759,17762
2021-06-15,6448117,16358
2021-06-16,6464787,16670
2021-06-17,6480957,16170
2021-06-18,6499982,19025
2021-06-19,6511151,11169
2021-06-20,6516915,5764
2021-06-21,6528591,11676
2021-06-22,6542638,14047
2021-06-23,6557860,15222
2021-06-24,6572171,14311
2021-06-25,6588511,16340
2021-06-26,6598487,9976
2021-06-27,6604421,5934
2021-06-28,6616332,11911
2021-06-29,6628306,11974
2021-06-30,6641419,13113
2021-07-01,6654297,12878
2021-07-02,6667668,13371
2021-07-03,6675371,7703
2021-07-04,6676705,1334
2021-07-05,6686055,9350
2021-07-06,6697037,10982
2021-07-07,6708298,11261
2021-07-08,6719411,11113
2021-07-09,6734633,15222
2021-07-10,6744738,10105
2021-07-11,6749751,5013
2021-07-12,6760865,11114
2021-07-13,6770945,10080
2021-07-14,6781550,10605
2021-07-15,6792287,10737
2021-07-16,6805964,13677
2021-07-17,6814451,8487
2021-07-18,6819789,5338
2021-07-19,6832269,12480
2021-07-20,6844116,11847
2021-07-21,6857070,12954
2021-07-22,6870168,13098
2021-07-23,6886187,16019
2021-07-24,6896931,10744
2021-07-25,6903599,6668
2021-07-26,6917613,14014
2021-07-27,6931682,14069
2021-07-28,6946417,14735
2021-07-29,6960825,14408
2021-07-30,6980331,19506
2021-07-31,6993735,13404
2021-08-01,7001503,7768
2021-08-02,7016545,15042
2021-08-03,7030338,13793
2021-08-04,7044865,14527
2021-08-05,7059100,14235
2021-08-06,7078885,19785
2021-08-07,7092019,13134
2021-08-08,7099738,7719
2021-08-09,7115198,15460
2021-08-10,7129575,14377
2021-08-11,7143931,14356
2021-08-12,7159197,15266
2021-08-13,7179854,20657
2021-08-14,7193811,13957
2021-08-15,7202386,8575
2021-08-16,7219555,17169
2021-08-17,7235890,16335
2021-08-18,7252792,16902
2021-08-19,7268377,15585
2021-08-20,7288550,20173
2021-08-21,7302472,13922
2021-08-22,7310541,8069
2021-08-23,7327417,16876
2021-08-24,7343566,16149
2021-08-25,7359731,16165
2021-08-26,7375469,15738
2021-08-27,7396040,20571
2021-08-28,7409658,13618
2021-08-29,7417745,8087
2021-08-30,7433221,15476
2021-08-31,7446515,13294
2021-09-01,7460965,14450
2021-09-02,7472370,11405
2021-09-03,7490667,18297
2021-09-04,7501258,10591
2021-09-05,7507803,6545
2021-09-06,7510187,2384
2021-09-07,7523941,13754
2021-09-08,7537003,13062
2021-09-09,7548010,11007
2021-09-10,7564897,16887
2021-09-11,7576105,11208
2021-09-12,7582703,6598
2021-09-13,7596367,13664
2021-09-14,7608729,12362
2021-09-15,7616298,7569
2021-09-16,7626328,10030
2021-09-17,7642060,15732
2021-09-18,7652038,9978
2021-09-19,7657511,5473
2021-09-20,7664849,7338
2021-09-21,7675678,10829
2021-09-22,7687029,11351
2021-09-23,7698098,11069
2021-09-24,7718377,20279
2021-09-25,7733634,15257
2021-09-26,7742407,8773
2021-09-27,7762825,20418
2021-09-28,7782963,20138
2021-09-29,7803492,20529
2021-09-30,7824241,20749
2021-10-01,7847259,23018
2021-10-02,7859279,12020
2021-10-03,7865692,6413
2021-10-04,7884195,18503
2021-10-05,7903080,18885
2021-10-06,7919841,16761
2021-10-07,7934351,14510
2021-10-08,7951305,16954
2021-10-09,7962374,11069
2021-10-10,7969600,7226
2021-10-11,7986663,17063
2021-10-12,7996239,9576
2021-10-13,8009502,13263
2021-10-14,8025761,16259
2021-10-15,8043521,17760
2021-10-16,8053823,10302
2021-10-17,8060194,6371
2021-10-18,8075884,15690
2021-10-19,8090592,14708
2021-10-20,8105201,14609
2021-10-21,8119638,14437
2021-10-22,8144204,24566
2021-10-23,8159385,15181
2021-10-24,8169175,9790
2021-10-25,8195290,26115
