date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1980,68
2021-01-02,2029,49
2021-01-03,2055,26
2021-01-04,2243,188
2021-01-05,2377,134
2021-01-06,2629,252
2021-01-07,2881,252
2021-01-08,3138,257
2021-01-09,3194,56
2021-01-10,3244,50
2021-01-11,3443,199
2021-01-12,3728,285
2021-01-13,4034,306
2021-01-14,4417,383
2021-01-15,4830,413
2021-01-16,5185,355
2021-01-17,5216,31
2021-01-18,5582,366
2021-01-19,5911,329
2021-01-20,6476,565
2021-01-21,6922,446
2021-01-22,7338,416
2021-01-23,8144,806
2021-01-24,8761,617
2021-01-25,9316,555
2021-01-26,9942,626
2021-01-27,10752,810
2021-01-28,11664,912
2021-01-29,12190,526
2021-01-30,12651,461
2021-01-31,13180,529
2021-02-01,13855,675
2021-02-02,14469,614
2021-02-03,15616,1147
2021-02-04,16326,710
2021-02-05,16989,663
2021-02-06,17329,340
2021-02-07,17515,186
2021-02-08,17912,397
2021-02-09,18355,443
2021-02-10,19317,962
2021-02-11,19956,639
2021-02-12,20861,905
2021-02-13,21360,499
2021-02-14,21469,109
2021-02-15,22010,541
2021-02-16,22578,568
2021-02-17,23114,536
2021-02-18,23494,380
2021-02-19,23910,416
2021-02-20,24069,159
2021-02-21,24132,63
2021-02-22,24439,307
2021-02-23,24679,240
2021-02-24,25426,747
2021-02-25,26447,1021
2021-02-26,27336,889
2021-02-27,28159,823
2021-02-28,28679,520
2021-03-01,29556,877
2021-03-02,30505,949
2021-03-03,32754,2249
2021-03-04,34250,1496
2021-03-05,35799,1549
2021-03-06,36625,826
2021-03-07,37053,428
2021-03-08,37850,797
2021-03-09,38812,962
2021-03-10,40738,1926
2021-03-11,42327,1589
2021-03-12,43736,1409
2021-03-13,44560,824
2021-03-14,44929,369
2021-03-15,45732,803
2021-03-16,46733,1001
2021-03-17,48522,1789
2021-03-18,49836,1314
2021-03-19,51020,1184
2021-03-20,52188,1168
2021-03-21,52734,546
2021-03-22,53992,1258
2021-03-23,55217,1225
2021-03-24,56746,1529
2021-03-25,58154,1408
2021-03-26,59690,1536
2021-03-27,60699,1009
2021-03-28,61508,809
2021-03-29,63042,1534
2021-03-30,64553,1511
2021-03-31,66791,2238
2021-04-01,68514,1723
2021-04-02,70027,1513
2021-04-03,70748,721
2021-04-04,71040,292
2021-04-05,72250,1210
2021-04-06,73613,1363
2021-04-07,75299,1686
2021-04-08,76788,1489
2021-04-09,78394,1606
2021-04-10,79364,970
2021-04-11,79798,434
2021-04-12,81790,1992
2021-04-13,82855,1065
2021-04-14,84581,1726
2021-04-15,86087,1506
2021-04-16,87341,1254
2021-04-17,88219,878
2021-04-18,88650,431
2021-04-19,89676,1026
2021-04-20,90843,1167
2021-04-21,92219,1376
2021-04-22,93487,1268
2021-04-23,94787,1300
2021-04-24,95578,791
2021-04-25,95906,328
2021-04-26,97099,1193
2021-04-27,98450,1351
2021-04-28,99701,1251
2021-04-29,100865,1164
2021-04-30,102083,1218
2021-05-01,102745,662
2021-05-02,102987,242
2021-05-03,103804,817
2021-05-04,104664,860
2021-05-05,105604,940
2021-05-06,106413,809
2021-05-07,107257,844
2021-05-08,107849,592
2021-05-09,107986,137
2021-05-10,108570,584
2021-05-11,109177,607
2021-05-12,109712,535
2021-05-13,110482,770
2021-05-14,111171,689
2021-05-15,111584,413
2021-05-16,111754,170
2021-05-17,112992,1238
2021-05-18,113589,597
2021-05-19,114251,662
2021-05-20,114939,688
2021-05-21,115614,675
2021-05-22,115980,366
2021-05-23,116108,128
2021-05-24,116555,447
2021-05-25,117006,451
2021-05-26,117376,370
2021-05-27,117771,395
2021-05-28,118293,522
2021-05-29,118427,134
2021-05-30,118498,71
2021-05-31,118573,75
2021-06-01,119025,452
2021-06-02,119381,356
2021-06-03,119724,343
2021-06-04,120132,408
2021-06-05,120339,207
2021-06-06,120414,75
2021-06-07,120824,410
2021-06-08,121098,274
2021-06-09,121520,422
2021-06-10,121867,347
2021-06-11,122311,444
2021-06-12,122583,272
2021-06-13,122670,87
2021-06-14,122984,314
2021-06-15,123334,350
2021-06-16,123652,318
2021-06-17,123908,256
2021-06-18,124261,353
2021-06-19,124440,179
2021-06-20,124531,91
2021-06-21,124765,234
2021-06-22,125021,256
2021-06-23,125285,264
2021-06-24,125506,221
2021-06-25,125827,321
2021-06-26,125968,141
2021-06-27,126036,68
2021-06-28,126246,210
2021-06-29,126478,232
2021-06-30,126740,262
2021-07-01,126979,239
2021-07-02,127290,311
2021-07-03,127387,97
2021-07-04,127411,24
2021-07-05,127601,190
2021-07-06,127803,202
2021-07-07,128014,211
2021-07-08,128243,229
2021-07-09,128520,277
2021-07-10,128705,185
2021-07-11,128773,68
2021-07-12,129004,231
