date,pcr_tests,pcr_positivity,ser_tests,ser_positivity,pcr_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_positivity_COCHISE
2020-08-24 00:00:00,16,0.0,,,,,,,2.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,
2020-08-23 00:00:00,921,0.0390879478827362,141.0,0.0780141843971631,3.0,0.0,,,19.0,0.0,2.0,0.0,16.0,0.0,1.0,0.0,7.0,0.1428571428571429,,,45.0,0.0,26.0,0.0384615384615385,46.0,0.0652173913043478,19.0,0.1052631578947368,6.0,0.0,1.0,0.0,4.0,0.0,,,742.0,0.0377358490566038,88.0,0.0909090909090909,1.0,0.0,,,1.0,0.0,,,3.0,0.3333333333333333,2.0,0.0,4.0,0.25,1.0,0.0,11.0,0.0909090909090909,,,1.0,0.0,1.0,0.0
2020-08-22 00:00:00,3461,0.0595203698353077,472.0,0.0911016949152542,10.0,0.0,,,36.0,0.0555555555555556,2.0,0.5,208.0,0.0192307692307692,5.0,0.0,18.0,0.0555555555555556,1.0,0.0,236.0,0.0296610169491525,77.0,0.0779220779220779,255.0,0.0509803921568627,65.0,0.1230769230769231,32.0,0.0,,,59.0,0.0677966101694915,,,2495.0,0.0649298597194389,300.0,0.0866666666666667,4.0,0.0,,,2.0,0.0,,,13.0,0.2307692307692308,1.0,0.0,23.0,0.0434782608695652,4.0,0.25,13.0,0.1538461538461539,1.0,0.0,14.0,0.0,13.0,0.0
2020-08-21 00:00:00,6768,0.0481678486997636,1377.0,0.1532316630355846,36.0,0.0555555555555556,2.0,0.0,270.0,0.0777777777777778,47.0,0.5531914893617021,193.0,0.0207253886010363,70.0,0.1,100.0,0.08,8.0,0.5,1380.0,0.0166666666666667,120.0,0.0833333333333333,797.0,0.0564617314930991,136.0,0.0588235294117647,97.0,0.1855670103092784,4.0,0.25,111.0,0.0720720720720721,16.0,0.1875,3410.0,0.050733137829912005,915.0,0.1617486338797814,5.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,40.0,0.2,3.0,0.0,56.0,0.0892857142857143,15.0,0.0,61.0,0.0983606557377049,13.0,0.1538461538461539,82.0,0.0365853658536585,14.0,0.0714285714285714
2020-08-20 00:00:00,6920,0.0476878612716763,1293.0,0.151585460170147,53.0,0.0377358490566038,3.0,0.0,316.0,0.0664556962025316,30.0,0.3333333333333333,125.0,0.008,23.0,0.2173913043478261,136.0,0.0147058823529412,1.0,0.0,735.0,0.0258503401360544,74.0,0.1216216216216216,1303.0,0.0314658480429777,142.0,0.1197183098591549,86.0,0.0116279069767442,6.0,0.3333333333333333,126.0,0.0793650793650794,18.0,0.1666666666666667,3505.0,0.0576319543509273,841.0,0.1557669441141498,9.0,0.0,,,3.0,0.0,,,21.0,0.0952380952380952,1.0,0.0,50.0,0.12,10.0,0.2,154.0,0.038961038961039,2.0,0.0,77.0,0.012987012987013,127.0,0.1102362204724409
2020-08-19 00:00:00,8013,0.0519156370897292,1112.0,0.1348920863309353,46.0,0.0217391304347826,,,333.0,0.0630630630630631,27.0,0.2962962962962963,175.0,0.0628571428571429,41.0,0.0731707317073171,57.0,0.0350877192982456,6.0,0.0,1038.0,0.0385356454720617,56.0,0.125,1160.0,0.0732758620689655,86.0,0.0930232558139535,87.0,0.0229885057471264,8.0,0.25,77.0,0.0779220779220779,24.0,0.0833333333333333,4189.0,0.0486989735020291,771.0,0.1517509727626459,5.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,38.0,0.2105263157894737,39.0,0.0,76.0,0.0394736842105263,1.0,0.0,295.0,0.0542372881355932,14.0,0.0714285714285714,106.0,0.0566037735849057,27.0,0.0
2020-08-18 00:00:00,9735,0.0441705187467899,1716.0,0.1282051282051282,75.0,0.04,1.0,0.0,1738.0,0.0184119677790564,23.0,0.5652173913043478,235.0,0.0382978723404255,34.0,0.2352941176470588,86.0,0.0813953488372093,3.0,0.0,419.0,0.0548926014319809,90.0,0.0888888888888889,1194.0,0.0644891122278057,147.0,0.1224489795918367,87.0,0.0459770114942529,16.0,0.125,80.0,0.2,19.0,0.2105263157894737,4943.0,0.0459235282217277,1015.0,0.1330049261083744,5.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,35.0,0.1428571428571429,3.0,0.0,78.0,0.0512820512820513,20.0,0.05,233.0,0.0214592274678112,10.0,0.0,63.0,0.0793650793650794,321.0,0.0965732087227414
2020-08-17 00:00:00,10828,0.0449759881787957,1581.0,0.1480075901328273,56.0,0.0178571428571429,1.0,0.0,2525.0,0.0194059405940594,26.0,0.2692307692307692,310.0,0.0483870967741936,30.0,0.1666666666666667,115.0,0.0173913043478261,5.0,0.0,527.0,0.0607210626185958,105.0,0.1523809523809524,1336.0,0.0538922155688623,166.0,0.1566265060240964,81.0,0.0493827160493827,7.0,0.1428571428571429,97.0,0.1649484536082474,20.0,0.2,4679.0,0.0551399871767472,1087.0,0.1527138914443422,4.0,0.0,2.0,0.5,5.0,0.0,3.0,0.0,39.0,0.0769230769230769,55.0,0.0545454545454545,98.0,0.1122448979591837,17.0,0.0,374.0,0.0320855614973262,13.0,0.0769230769230769,95.0,0.0315789473684211,34.0,0.0882352941176471
2020-08-16 00:00:00,4288,0.045009328358209005,480.0,0.0958333333333333,5.0,0.2,,,51.0,0.0980392156862745,4.0,0.25,78.0,0.0256410256410256,4.0,0.0,11.0,0.0909090909090909,1.0,1.0,368.0,0.0407608695652174,49.0,0.1224489795918367,836.0,0.0227272727272727,67.0,0.0149253731343284,16.0,0.0,1.0,0.0,41.0,0.0731707317073171,1.0,0.0,2418.0,0.05459057071960299,342.0,0.10818713450292401,1.0,0.0,,,,,,,18.0,0.1111111111111111,1.0,0.0,35.0,0.0857142857142857,3.0,0.0,216.0,0.0046296296296296,1.0,0.0,17.0,0.0,2.0,0.0
2020-08-15 00:00:00,5604,0.0645967166309779,580.0,0.1206896551724138,33.0,0.0,2.0,0.5,271.0,0.025830258302582995,,,227.0,0.0176211453744493,3.0,0.0,15.0,0.0666666666666667,4.0,0.25,348.0,0.0632183908045977,67.0,0.1044776119402985,765.0,0.065359477124183,85.0,0.0470588235294118,45.0,0.1333333333333333,1.0,0.0,47.0,0.0638297872340426,1.0,0.0,3434.0,0.0754222481071637,392.0,0.1326530612244898,2.0,0.0,,,,,,,8.0,0.25,1.0,0.0,22.0,0.0909090909090909,9.0,0.1111111111111111,225.0,0.0044444444444444,,,75.0,0.0133333333333333,10.0,0.3
2020-08-14 00:00:00,9176,0.0505666957279861,1609.0,0.1417029210689869,231.0,0.0476190476190476,1.0,0.0,540.0,0.0481481481481482,83.0,0.3253012048192771,228.0,0.0526315789473684,85.0,0.0823529411764706,80.0,0.0625,2.0,0.0,507.0,0.0414201183431953,122.0,0.1147540983606558,1657.0,0.0404345202172601,182.0,0.0934065934065934,121.0,0.1074380165289256,3.0,0.0,113.0,0.0707964601769912,20.0,0.25,4797.0,0.0577444235980821,1060.0,0.1452830188679245,2.0,0.0,,,3.0,0.0,,,24.0,0.0833333333333333,4.0,0.0,85.0,0.0823529411764706,17.0,0.0588235294117647,255.0,0.0235294117647059,9.0,0.1111111111111111,195.0,0.0051282051282051,14.0,0.0714285714285714
