date,Maricopa_cume,Maricopa
2020-12-01,160,
2020-12-02,177,17
2020-12-03,186,9
2020-12-04,191,5
2020-12-05,193,2
2020-12-07,202,9
2020-12-08,209,7
2020-12-09,217,8
2020-12-10,231,14
2020-12-11,239,8
2020-12-12,242,3
2020-12-13,249,7
2020-12-14,262,13
2020-12-15,297,35
2020-12-16,349,52
2020-12-17,1605,1256
2020-12-18,3274,1669
2020-12-19,4931,1657
2020-12-20,5929,998
2020-12-21,9092,3163
2020-12-22,13180,4088
2020-12-23,17879,4699
2020-12-24,19436,1557
2020-12-25,19441,5
2020-12-26,24386,4945
2020-12-27,26620,2234
2020-12-28,31774,5154
2020-12-29,39536,7762
2020-12-30,48072,8536
2020-12-31,52082,4010
2021-01-01,53495,1413
2021-01-02,59536,6041
2021-01-03,62087,2551
2021-01-04,66757,4670
2021-01-05,71083,4326
2021-01-06,75973,4890
2021-01-07,81289,5316
2021-01-08,85860,4571
2021-01-09,90490,4630
2021-01-10,93099,2609
2021-01-11,102628,9529
2021-01-12,118569,15941
2021-01-13,135768,17199
2021-01-14,152377,16609
2021-01-15,167678,15301
2021-01-16,179177,11499
2021-01-17,187537,8360
2021-01-18,200304,12767
2021-01-19,217900,17596
2021-01-20,236677,18777
2021-01-21,256453,19776
2021-01-22,278551,22098
2021-01-23,297472,18921
2021-01-24,309782,12310
2021-01-25,325979,16197
2021-01-26,348159,22180
2021-01-27,368515,20356
2021-01-28,387450,18935
2021-01-29,408911,21461
2021-01-30,424410,15499
2021-01-31,432465,8055
2021-02-01,450633,18168
2021-02-02,472851,22218
2021-02-03,494938,22087
2021-02-04,520157,25219
2021-02-05,542842,22685
2021-02-06,566832,23990
2021-02-07,579737,12905
2021-02-08,603374,23637
2021-02-09,630743,27369
2021-02-10,656831,26088
2021-02-11,683252,26421
2021-02-12,718820,35568
2021-02-13,746770,27950
2021-02-14,760004,13234
2021-02-15,779545,19541
2021-02-16,807207,27662
2021-02-17,835756,28549
2021-02-18,863982,28226
2021-02-19,892635,28653
2021-02-20,918037,25402
2021-02-21,931197,13160
2021-02-22,950095,18898
2021-02-23,978943,28848
2021-02-24,1009926,30983
2021-02-25,1039671,29745
2021-02-26,1076232,36561
2021-02-27,1106727,30495
2021-02-28,1124131,17404
2021-03-01,1150622,26491
2021-03-02,1178434,27812
2021-03-03,1208213,29779
2021-03-04,1238935,30722
2021-03-05,1270927,31992
2021-03-06,1298043,27116
2021-03-07,1315536,17493
2021-03-08,1344997,29461
2021-03-09,1376624,31627
2021-03-10,1411806,35182
2021-03-11,1448343,36537
2021-03-12,1489529,41186
2021-03-13,1520800,31271
2021-03-14,1540626,19826
2021-03-15,1568639,28013
2021-03-16,1599546,30907
2021-03-17,1635519,35973
2021-03-18,1671445,35926
2021-03-19,1705787,34342
2021-03-20,1737305,31518
2021-03-21,1759316,22011
2021-03-22,1785442,26126
2021-03-23,1812204,26762
2021-03-24,1848067,35863
2021-03-25,1888882,40815
2021-03-26,1929236,40354
2021-03-27,1964634,35398
2021-03-28,1991783,27149
2021-03-29,2030750,38967
2021-03-30,2070765,40015
2021-03-31,2115532,44767
2021-04-01,2163089,47557
2021-04-02,2205237,42148
2021-04-03,2236894,31657
2021-04-04,2249246,12352
2021-04-05,2283840,34594
2021-04-06,2322553,38713
2021-04-07,2366474,43921
2021-04-08,2411598,45124
2021-04-09,2452457,40859
2021-04-10,2484093,31636
2021-04-11,2506272,22179
2021-04-12,2537173,30901
2021-04-13,2567601,30428
2021-04-14,2601779,34178
2021-04-15,2638483,36704
2021-04-16,2674749,36266
2021-04-17,2702908,28159
2021-04-18,2724011,21103
2021-04-19,2756404,32393
2021-04-20,2789549,33145
2021-04-21,2826951,37402
2021-04-22,2864612,37661
2021-04-23,2898165,33553
2021-04-24,2922215,24050
2021-04-25,2939668,17453
2021-04-26,2966241,26573
2021-04-27,2993172,26931
2021-04-28,3020836,27664
2021-04-29,3046418,25582
2021-04-30,3072253,25835
2021-05-01,3090494,18241
2021-05-02,3105890,15396
2021-05-03,3122402,16512
2021-05-04,3146233,23831
2021-05-05,3165057,18824
2021-05-06,3187800,22743
2021-05-07,3211542,23742
2021-05-08,3230197,18655
2021-05-09,3239614,9417
2021-05-10,3255573,15959
2021-05-11,3272419,16846
2021-05-12,3290684,18265
2021-05-13,3314972,24288
2021-05-14,3339234,24262
2021-05-15,3358946,19712
2021-05-16,3370799,11853
2021-05-17,3390306,19507
2021-05-18,3407526,17220
2021-05-19,3430764,23238
2021-05-20,3449876,19112
2021-05-21,3471319,21443
2021-05-22,3488685,17366
2021-05-23,3496289,7604
2021-05-24,3510516,14227
2021-05-25,3523277,12761
2021-05-26,3537414,14137
2021-05-27,3550387,12973
2021-05-28,3564795,14408
2021-05-29,3574139,9344
2021-05-30,3579415,5276
2021-05-31,3582330,2915
2021-06-01,3595391,13061
2021-06-02,3607009,11618
2021-06-03,3621296,14287
2021-06-04,3637283,15987
2021-06-05,3650846,13563
2021-06-06,3657542,6696
2021-06-07,3669509,11967
2021-06-08,3680938,11429
2021-06-09,3692285,11347
2021-06-10,3705187,12902
2021-06-11,3721483,16296
2021-06-12,3732892,11409
2021-06-13,3738578,5686
2021-06-14,3749175,10597
2021-06-15,3759341,10166
2021-06-16,3769432,10091
2021-06-17,3778890,9458
2021-06-18,3790710,11820
2021-06-19,3798061,7351
2021-06-20,3801988,3927
2021-06-21,3808919,6931
2021-06-22,3816722,7803
2021-06-23,3824954,8232
2021-06-24,3832591,7637
2021-06-25,3842268,9677
2021-06-26,3849064,6796
2021-06-27,3853198,4134
2021-06-28,3860534,7336
2021-06-29,3867555,7021
2021-06-30,3874610,7055
2021-07-01,3881609,6999
2021-07-02,3889735,8126
2021-07-03,3894886,5151
2021-07-04,3895747,861
2021-07-05,3901975,6228
2021-07-06,3908496,6521
2021-07-07,3915043,6547
2021-07-08,3921387,6344
2021-07-09,3931473,10086
2021-07-10,3938668,7195
2021-07-11,3942308,3640
2021-07-12,3949052,6744
2021-07-13,3954995,5943
2021-07-14,3961037,6042
2021-07-15,3967033,5996
2021-07-16,3975223,8190
2021-07-17,3980710,5487
2021-07-18,3984309,3599
2021-07-19,3992113,7804
2021-07-20,3999099,6986
2021-07-21,4006834,7735
2021-07-22,4014751,7917
2021-07-23,4024686,9935
2021-07-24,4031778,7092
2021-07-25,4036426,4648
2021-07-26,4045081,8655
2021-07-27,4053461,8380
2021-07-28,4061978,8517
2021-07-29,4070512,8534
2021-07-30,4083080,12568
2021-07-31,4091704,8624
2021-08-01,4097048,5344
2021-08-02,4106336,9288
2021-08-03,4114541,8205
2021-08-04,4123195,8654
2021-08-05,4131596,8401
2021-08-06,4143353,11757
2021-08-07,4152113,8760
2021-08-08,4157432,5319
2021-08-09,4166725,9293
2021-08-10,4175249,8524
2021-08-11,4183922,8673
2021-08-12,4193054,9132
2021-08-13,4204857,11803
2021-08-14,4214212,9355
2021-08-15,4220012,5800
2021-08-16,4230414,10402
2021-08-17,4240209,9795
2021-08-18,4249981,9772
2021-08-19,4259096,9115
2021-08-20,4271234,12138
2021-08-21,4279768,8534
2021-08-22,4285131,5363
2021-08-23,4295256,10125
2021-08-24,4304670,9414
2021-08-25,4314049,9379
2021-08-26,4323151,9102
2021-08-27,4335207,12056
2021-08-28,4344493,9286
2021-08-29,4349781,5288
2021-08-30,4359048,9267
2021-08-31,4367131,8083
2021-09-01,4376043,8912
2021-09-02,4382716,6673
2021-09-03,4393618,10902
2021-09-04,4400682,7064
2021-09-05,4405129,4447
2021-09-06,4406543,1414
2021-09-07,4414999,8456
2021-09-08,4423015,8016
2021-09-09,4429507,6492
2021-09-10,4439784,10277
2021-09-11,4447053,7269
2021-09-12,4451360,4307
2021-09-13,4459877,8517
2021-09-14,4467262,7385
2021-09-15,4471538,4276
2021-09-16,4477370,5832
2021-09-17,4486624,9254
2021-09-18,4493312,6688
2021-09-19,4496983,3671
2021-09-20,4501279,4296
2021-09-21,4507899,6620
2021-09-22,4514849,6950
2021-09-23,4521696,6847
2021-09-24,4535217,13521
2021-09-25,4545657,10440
2021-09-26,4551594,5937
2021-09-27,4566070,14476
2021-09-28,4579880,13810
2021-09-29,4593791,13911
2021-09-30,4607750,13959
2021-10-01,4623262,15512
2021-10-02,4631648,8386
2021-10-03,4635916,4268
2021-10-04,4648567,12651
2021-10-05,4661108,12541
2021-10-06,4672088,10980
2021-10-07,4681251,9163
2021-10-08,4691910,10659
2021-10-09,4699507,7597
2021-10-10,4704459,4952
2021-10-11,4716090,11631
2021-10-12,4722190,6100
2021-10-13,4730962,8772
2021-10-14,4741669,10707
2021-10-15,4753512,11843
2021-10-16,4760149,6637
2021-10-17,4764547,4398
2021-10-18,4775123,10576
2021-10-19,4784917,9794
2021-10-20,4794682,9765
2021-10-21,4803758,9076
2021-10-22,4817280,13522
2021-10-23,4825694,8414
2021-10-24,4831160,5466
2021-10-25,4844799,13639
2021-10-26,4857626,12827
2021-10-27,4870438,12812
2021-10-28,4882492,12054
2021-10-29,4895963,13471
2021-10-30,4902732,6769
2021-10-31,4906314,3582
2021-11-01,4916958,10644
2021-11-02,4928069,11111
2021-11-03,4937202,9133
2021-11-04,4948127,10925
2021-11-05,4963045,14918
2021-11-06,4975175,12130
2021-11-07,4980976,5801
2021-11-08,4994458,13482
2021-11-09,5007488,13030
2021-11-10,5021477,13989
2021-11-11,5035904,14427
2021-11-12,5051061,15157
2021-11-13,5063108,12047
2021-11-14,5068859,5751
2021-11-15,5083057,14198
2021-11-16,5095980,12923
2021-11-17,5110406,14426
2021-11-18,5124973,14567
2021-11-19,5142309,17336
2021-11-20,5156409,14100
2021-11-21,5163410,7001
2021-11-22,5179527,16117
2021-11-23,5196260,16733
2021-11-24,5211280,15020
2021-11-25,5211386,106
2021-11-26,5223761,12375
2021-11-27,5232911,9150
2021-11-28,5239624,6713
2021-11-29,5255615,15991
2021-11-30,5271662,16047
2021-12-01,5290269,18607
2021-12-02,5307141,16872
2021-12-03,5326151,19010
2021-12-04,5341497,15346
2021-12-05,5348679,7182
2021-12-06,5365922,17243
2021-12-07,5383266,17344
2021-12-08,5400552,17286
2021-12-09,5419152,18600
2021-12-10,5437134,17982
2021-12-11,5449008,11874
2021-12-12,5455522,6514
2021-12-13,5470081,14559
2021-12-14,5481245,11164
2021-12-15,5495509,14264
2021-12-16,5509973,14464
2021-12-17,5525297,15324
2021-12-18,5528811,3514
