Category,value
tests,15248882
day,
pos,
est_pos,
total_pos,
APACHE,86912
COCHISE,185650
COCONINO,395108
GILA,105147
GRAHAM,34752
GREENLEE,3799
LA PAZ,29243
MARICOPA,9205502
MOHAVE,323496
NAVAJO,200026
PIMA,2418512
PINAL,984608
SANTA CRUZ,84414
YAVAPAI,327189
YUMA,333799
0_5,
Less than 20 years,2719740
20 - 44 years,6413906
45 - 54 years,1985764
55 - 64 years,1846722
65 years and older,2230750
Unknown,52000
positive,0.099379875849259
