date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,292,381,440,498,362,7
1/10/2021,441,549,650,747,834,11
1/11/2021,458,563,681,785,933,11
1/12/2021,478,586,710,833,1096,11
1/13/2021,496,617,749,882,1264,12
1/14/2021,530,647,797,950,1466,13
1/15/2021,555,691,834,1018,1700,14
1/16/2021,566,708,850,1058,1967,15
1/17/2021,567,711,850,1060,1992,15
1/18/2021,585,730,877,1095,2228,15
1/19/2021,603,747,908,1146,2412,16
1/2/2021,298,391,449,509,375,7
1/20/2021,637,775,932,1212,2688,16
1/21/2021,654,799,959,1253,2865,16
1/22/2021,682,822,987,1298,3108,16
1/23/2021,695,832,996,1316,3709,16
1/24/2021,695,838,1005,1322,4238,16
1/25/2021,701,845,1015,1341,4494,17
1/26/2021,716,852,1023,1367,4851,17
1/27/2021,740,871,1050,1418,5266,17
1/28/2021,758,895,1082,1466,5796,17
1/29/2021,773,904,1096,1495,6176,17
1/3/2021,300,392,458,516,382,7
1/30/2021,778,909,1108,1514,6479,17
1/31/2021,781,910,1115,1526,6954,17
1/4/2021,319,420,489,561,446,8
1/5/2021,334,443,512,588,491,8
1/6/2021,373,476,552,652,563,9
1/7/2021,399,505,597,686,679,11
1/8/2021,430,538,636,728,784,11
1/9/2021,436,547,645,741,802,11
10/1/2021,7421,5975,8308,16509,40996,2889
10/10/2021,7545,6037,8381,16602,41107,2929
10/11/2021,7557,6047,8391,16617,41123,2934
10/12/2021,7577,6058,8402,16627,41139,2939
10/13/2021,7588,6070,8413,16635,41162,2944
10/14/2021,7603,6073,8428,16646,41190,2952
10/15/2021,7636,6090,8443,16656,41212,2969
10/16/2021,7648,6100,8453,16660,41217,2977
10/17/2021,7657,6101,8456,16664,41221,2980
10/18/2021,7686,6110,8471,16678,41237,2982
10/19/2021,7701,6124,8477,16694,41262,2995
10/2/2021,7431,5987,8316,16518,41012,2890
10/20/2021,7710,6133,8486,16701,41281,2997
10/21/2021,7731,6140,8495,16712,41296,3001
10/22/2021,7751,6159,8520,16724,41342,3009
10/23/2021,7759,6164,8525,16732,41387,3013
10/24/2021,7762,6166,8525,16738,41399,3020
10/25/2021,7774,6172,8537,16761,41483,3020
10/26/2021,7790,6179,8543,16771,41541,3024
10/27/2021,7799,6185,8559,16792,41614,3030
10/28/2021,7813,6190,8568,16818,41685,3035
10/29/2021,7831,6197,8576,16848,41732,3043
10/3/2021,7436,5988,8316,16518,41014,2890
10/30/2021,7838,6200,8583,16859,41754,3047
10/31/2021,7842,6201,8589,16863,41764,3047
10/4/2021,7454,5992,8330,16532,41029,2894
10/5/2021,7472,6003,8337,16546,41050,2901
10/6/2021,7496,6013,8340,16565,41065,2903
10/7/2021,7517,6019,8351,16579,41080,2904
10/8/2021,7536,6030,8366,16595,41099,2924
10/9/2021,7544,6035,8374,16601,41105,2928
11/1/2021,7846,6204,8594,16882,41820,3055
11/10/2021,7951,6266,8671,17012,42250,3206
11/11/2021,7975,6280,8693,17033,42329,3228
11/12/2021,7998,6294,8715,17067,42366,3254
11/13/2021,8010,6300,8720,17081,42387,3269
11/14/2021,8017,6304,8724,17086,42410,3275
11/15/2021,8038,6308,8745,17105,42481,3287
11/16/2021,8062,6318,8763,17117,42530,3303
11/17/2021,8083,6333,8778,17146,42592,3317
11/18/2021,8114,6350,8791,17175,42654,3334
11/19/2021,8144,6372,8818,17207,42714,3381
11/2/2021,7855,6210,8605,16895,41866,3056
11/20/2021,8155,6376,8826,17224,42744,3416
11/21/2021,8167,6386,8833,17241,42771,3435
11/22/2021,8196,6397,8843,17269,42822,3445
11/23/2021,8218,6400,8866,17300,42863,3465
11/24/2021,8228,6409,8876,17318,42884,3479
11/25/2021,8228,6410,8876,17318,42884,3479
11/26/2021,8251,6417,8887,17339,42905,3496
11/27/2021,8256,6428,8898,17353,42927,3505
11/28/2021,8267,6434,8902,17367,42942,3513
11/29/2021,8295,6456,8914,17393,42992,3521
11/3/2021,7872,6215,8609,16907,41911,3059
11/30/2021,8320,6468,8925,17414,43043,3533
11/4/2021,7883,6226,8618,16922,41980,3067
11/5/2021,7898,6232,8629,16935,42039,3081
11/6/2021,7906,6241,8639,16949,42064,3146
11/7/2021,7910,6242,8642,16954,42074,3163
11/8/2021,7922,6256,8650,16966,42149,3173
11/9/2021,7942,6261,8662,16992,42202,3184
12/1/2020,,,,,1,
12/1/2021,8351,6484,8943,17439,43101,3546
12/10/2020,,,,,1,
12/10/2021,8483,6573,9058,17675,43574,3671
12/11/2020,,,,,1,
12/11/2021,8492,6586,9067,17693,43619,3678
12/12/2020,,,,1,1,
12/12/2021,8499,6590,9073,17695,43653,3694
12/13/2020,,,,1,1,
12/13/2021,8511,6597,9086,17713,43708,3698
12/14/2020,,,,1,1,
12/14/2021,8520,6602,9092,17722,43762,3703
12/15/2020,,,,1,1,
12/15/2021,8530,6604,9099,17745,43826,3710
12/16/2020,,,1,2,1,
12/16/2021,8543,6608,9108,17761,43877,3729
12/17/2020,,,1,2,1,
12/17/2021,8555,6616,9124,17785,43930,3750
12/18/2020,,1,1,3,1,
12/18/2021,8558,6617,9125,17790,43938,3755
12/19/2020,,1,1,3,1,
12/2/2020,,,,,1,
12/2/2021,8367,6498,8958,17470,43151,3559
12/20/2020,,1,1,3,1,
12/21/2020,1,1,5,7,4,
12/22/2020,5,12,24,25,13,
12/23/2020,32,53,78,79,47,
12/24/2020,64,88,107,101,63,
12/25/2020,64,88,107,101,63,
12/26/2020,92,129,140,144,81,1
12/27/2020,97,139,154,154,102,2
12/28/2020,142,195,213,219,144,3
12/29/2020,201,266,309,313,204,4
12/3/2020,,,,,1,
12/3/2021,8386,6510,8978,17505,43205,3580
12/30/2020,245,327,377,410,270,6
12/31/2020,289,378,430,486,322,6
12/4/2020,,,,,1,
12/4/2021,8398,6513,8986,17528,43226,3588
12/5/2020,,,,,1,
12/5/2021,8402,6518,8991,17536,43255,3596
12/6/2020,,,,,1,
12/6/2021,8413,6531,9003,17561,43337,3599
12/7/2020,,,,,1,
12/7/2021,8430,6539,9017,17584,43399,3603
12/8/2020,,,,,1,
12/8/2021,8443,6547,9030,17611,43453,3611
12/9/2020,,,,,1,
12/9/2021,8470,6558,9044,17643,43516,3634
2/1/2021,798,929,1134,1575,7368,18
2/10/2021,897,1031,1252,1804,10601,24
2/11/2021,900,1035,1264,1819,10827,25
2/12/2021,924,1064,1287,1862,11199,27
2/13/2021,925,1074,1292,1879,11424,27
2/14/2021,926,1075,1292,1886,11450,27
2/15/2021,936,1082,1307,1898,11587,28
2/16/2021,941,1087,1317,1917,11837,28
2/17/2021,954,1092,1323,1930,12101,28
2/18/2021,962,1105,1331,1942,12259,28
2/19/2021,965,1108,1333,1948,12344,28
2/2/2021,807,943,1153,1596,7776,18
2/20/2021,965,1108,1334,1953,12366,28
2/21/2021,965,1108,1334,1953,12389,28
2/22/2021,968,1109,1338,1961,12476,28
2/23/2021,970,1109,1339,1966,12552,28
2/24/2021,972,1114,1350,1987,12816,28
2/25/2021,977,1118,1362,2006,13138,28
2/26/2021,980,1124,1375,2024,13454,28
2/27/2021,988,1140,1384,2036,13669,28
2/28/2021,993,1143,1394,2047,13980,28
2/3/2021,839,964,1182,1650,8543,21
2/4/2021,851,978,1201,1684,8964,21
2/5/2021,865,990,1217,1706,9321,22
2/6/2021,870,992,1219,1710,9525,22
2/7/2021,870,1000,1222,1721,9632,22
2/8/2021,870,1003,1225,1736,9791,23
2/9/2021,880,1017,1239,1757,9926,23
3/1/2021,1002,1149,1407,2061,14391,29
3/10/2021,1149,1307,1629,2996,19674,33
3/11/2021,1161,1319,1643,3183,20535,33
3/12/2021,1185,1339,1664,3326,21287,34
3/13/2021,1194,1356,1683,3469,21637,35
3/14/2021,1198,1365,1690,3529,21908,35
3/15/2021,1212,1375,1701,3643,22325,36
3/16/2021,1223,1379,1715,3765,22915,36
3/17/2021,1244,1394,1757,3958,24115,36
3/18/2021,1264,1416,1791,4109,24858,36
