date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,279,299,351,930,6
1/10/2021,371,474,508,605,2237,31
1/11/2021,410,522,576,658,2478,34
1/12/2021,437,549,640,729,2728,35
1/13/2021,456,573,667,803,2925,36
1/14/2021,489,621,707,891,3148,44
1/15/2021,524,669,767,977,3416,45
1/16/2021,528,670,768,979,3424,45
1/17/2021,530,671,768,980,3426,45
1/18/2021,543,682,797,1007,3449,45
1/19/2021,574,709,840,1088,3605,46
1/2/2021,225,280,299,351,931,6
1/20/2021,602,753,901,1194,3766,52
1/21/2021,704,842,1017,1366,3980,67
1/22/2021,776,899,1071,1473,4110,80
1/23/2021,781,902,1074,1478,4235,114
1/24/2021,782,903,1074,1479,4247,116
1/25/2021,795,917,1101,1529,4364,117
1/26/2021,830,938,1132,1584,4506,119
1/27/2021,859,966,1174,1634,4678,132
1/28/2021,1011,1058,1289,1770,4899,182
1/29/2021,1094,1105,1365,1877,5141,238
1/3/2021,225,280,299,352,933,6
1/30/2021,1105,1125,1415,1906,5162,238
1/31/2021,1105,1126,1418,1907,5171,238
1/4/2021,241,300,319,384,1069,6
1/5/2021,283,335,359,421,1301,6
1/6/2021,294,359,380,452,1650,25
1/7/2021,333,428,469,551,2027,30
1/8/2021,370,473,507,600,2234,31
1/9/2021,371,474,507,605,2237,31
10/1/2021,5923,4514,5000,7220,14859,6385
10/10/2021,5964,4551,5026,7243,14896,6427
10/11/2021,5974,4558,5027,7251,14908,6440
10/12/2021,5983,4560,5030,7255,14913,6445
10/13/2021,5994,4562,5035,7259,14922,6458
10/14/2021,6007,4567,5039,7265,14932,6463
10/15/2021,6015,4575,5042,7272,14940,6473
10/16/2021,6019,4575,5043,7276,14942,6474
10/17/2021,6020,4575,5044,7276,14942,6474
10/18/2021,6030,4579,5045,7282,14952,6478
10/19/2021,6041,4585,5048,7292,14963,6486
10/2/2021,5925,4516,5002,7225,14867,6385
10/20/2021,6047,4587,5050,7299,14981,6497
10/21/2021,6053,4595,5053,7302,14994,6503
10/22/2021,6074,4605,5063,7307,15007,6513
10/23/2021,6076,4607,5064,7307,15012,6516
10/24/2021,6077,4608,5064,7309,15017,6518
10/25/2021,6086,4612,5069,7318,15036,6521
10/26/2021,6092,4619,5078,7322,15059,6528
10/27/2021,6104,4624,5084,7333,15075,6541
10/28/2021,6124,4641,5102,7354,15105,6547
10/29/2021,6139,4652,5110,7369,15124,6562
10/3/2021,5926,4516,5002,7225,14867,6385
10/30/2021,6144,4655,5112,7372,15128,6565
10/31/2021,6147,4655,5112,7372,15130,6565
10/4/2021,5933,4521,5004,7229,14873,6394
10/5/2021,5940,4525,5007,7233,14880,6402
10/6/2021,5946,4533,5013,7234,14887,6407
10/7/2021,5951,4537,5017,7238,14893,6416
10/8/2021,5958,4547,5025,7241,14896,6427
10/9/2021,5962,4549,5026,7243,14896,6427
11/1/2021,6155,4659,5119,7377,15139,6566
11/10/2021,6209,4695,5170,7433,15252,7503
11/11/2021,6216,4702,5172,7441,15261,7528
11/12/2021,6224,4706,5180,7446,15269,7674
11/13/2021,6229,4708,5181,7453,15274,7685
11/14/2021,6233,4709,5182,7457,15277,7690
11/15/2021,6252,4719,5191,7470,15295,7744
11/16/2021,6264,4722,5195,7476,15312,7779
11/17/2021,6284,4734,5211,7488,15319,7885
11/18/2021,6291,4736,5213,7491,15332,7905
11/19/2021,6306,4744,5227,7505,15342,7998
11/2/2021,6164,4665,5124,7384,15155,6569
11/20/2021,6317,4748,5231,7512,15350,8060
11/21/2021,6317,4748,5234,7514,15356,8062
11/22/2021,6327,4760,5247,7519,15366,8125
11/23/2021,6341,4765,5250,7525,15373,8149
11/24/2021,6348,4770,5255,7532,15379,8172
11/25/2021,6348,4770,5255,7532,15379,8172
11/26/2021,6355,4779,5261,7533,15385,8198
11/27/2021,6360,4779,5263,7536,15386,8208
11/28/2021,6365,4781,5263,7539,15389,8214
11/29/2021,6381,4790,5278,7549,15410,8245
11/3/2021,6169,4669,5132,7395,15171,6577
11/30/2021,6397,4807,5300,7558,15421,8287
11/4/2021,6177,4671,5137,7404,15187,6599
11/5/2021,6182,4673,5148,7409,15200,6659
11/6/2021,6186,4678,5157,7414,15220,6724
11/7/2021,6186,4683,5159,7415,15225,6737
11/8/2021,6194,4686,5165,7422,15236,6850
11/9/2021,6200,4691,5168,7428,15246,6945
12/1/2021,6401,4813,5304,7566,15429,8359
12/10/2020,1,,1,2,1,1
12/10/2021,6493,4857,5357,7632,15503,8567
12/11/2020,1,,1,2,1,1
12/11/2021,6499,4862,5359,7640,15508,8599
12/12/2020,1,,1,2,1,1
12/12/2021,6503,4862,5362,7640,15513,8608
12/13/2020,1,,1,2,1,1
12/13/2021,6523,4878,5372,7645,15526,8627
12/14/2020,1,,1,3,1,1
12/14/2021,6534,4888,5382,7658,15537,8686
12/15/2020,2,1,3,3,1,1
12/15/2021,6539,4890,5388,7663,15546,8714
12/16/2020,9,5,12,9,2,1
12/16/2021,6547,4893,5395,7671,15552,8724
12/17/2020,16,24,35,27,9,1
12/17/2021,6553,4898,5401,7677,15556,8737
12/18/2020,26,41,50,41,24,1
12/18/2021,6553,4901,5404,7680,15561,8744
12/19/2020,27,41,50,42,24,1
12/2/2020,,,,,,1
12/2/2021,6409,4819,5313,7576,15437,8377
12/20/2020,27,41,50,44,24,1
12/21/2020,28,41,50,46,28,2
12/22/2020,31,52,67,56,66,2
12/23/2020,61,82,92,88,115,2
12/24/2020,74,100,106,104,161,2
12/25/2020,76,101,107,104,161,2
12/26/2020,76,101,108,105,161,2
12/27/2020,77,101,108,105,161,2
12/28/2020,114,153,166,181,279,2
12/29/2020,135,198,222,243,469,3
12/3/2020,,,,,,1
12/3/2021,6425,4826,5317,7589,15447,8447
12/30/2020,176,239,265,296,660,4
12/31/2020,221,276,299,347,848,6
12/4/2020,,,,1,,1
12/4/2021,6442,4831,5326,7597,15471,8488
12/5/2020,,,,1,,1
12/5/2021,6445,4835,5329,7598,15473,8491
12/6/2020,,,1,1,,1
12/6/2021,6455,4840,5335,7606,15479,8503
12/7/2020,1,,1,1,,1
12/7/2021,6463,4843,5339,7611,15480,8516
12/8/2020,1,,1,1,,1
12/8/2021,6470,4848,5347,7619,15485,8531
12/9/2020,1,,1,1,,1
12/9/2021,6479,4852,5351,7625,15495,8549
2/1/2021,1133,1158,1457,1999,5439,251
2/10/2021,1370,1421,1874,2677,7162,447
2/11/2021,1492,1506,1950,2779,7425,486
2/12/2021,1556,1557,1997,2854,7678,501
2/13/2021,1764,1661,2090,2932,7786,533
2/14/2021,1767,1662,2092,2939,7816,535
2/15/2021,1774,1668,2098,2954,7906,536
2/16/2021,1802,1691,2130,2990,8191,558
2/17/2021,1852,1734,2180,3038,8433,641
2/18/2021,1889,1762,2215,3096,8639,660
2/19/2021,1939,1792,2250,3145,8723,675
2/2/2021,1151,1177,1487,2033,5682,258
2/20/2021,1973,1809,2264,3160,8744,695
2/21/2021,1978,1810,2266,3161,8756,698
2/22/2021,2033,1850,2306,3197,8813,709
2/23/2021,2104,1891,2339,3264,8941,743
