date,Pima_cume,Pima
2020-12-01,77,
2020-12-02,80,3
2020-12-03,88,8
2020-12-04,91,3
2020-12-05,92,1
2020-12-06,94,2
2020-12-07,97,3
2020-12-08,99,2
2020-12-09,108,9
2020-12-10,111,3
2020-12-11,120,9
2020-12-12,126,6
2020-12-13,129,3
2020-12-14,136,7
2020-12-15,163,27
2020-12-16,173,10
2020-12-17,1391,1218
2020-12-18,2764,1373
2020-12-19,3500,736
2020-12-20,3525,25
2020-12-21,5036,1511
2020-12-22,6603,1567
2020-12-23,8489,1886
2020-12-24,9547,1058
2020-12-25,9555,8
2020-12-26,10349,794
2020-12-27,10522,173
2020-12-28,12338,1816
2020-12-29,14269,1931
2020-12-30,16369,2100
2020-12-31,17949,1580
2021-01-01,18950,1001
2021-01-02,19610,660
2021-01-03,19986,376
2021-01-04,21807,1821
2021-01-05,23584,1777
2021-01-06,25719,2135
2021-01-07,27982,2263
2021-01-08,30626,2644
2021-01-09,32720,2094
2021-01-10,33178,458
2021-01-11,36023,2845
2021-01-12,38889,2866
2021-01-13,41503,2614
2021-01-14,44065,2562
2021-01-15,48293,4228
2021-01-16,49769,1476
2021-01-17,50328,559
2021-01-18,54327,3999
2021-01-19,58558,4231
2021-01-20,63569,5011
2021-01-21,69113,5544
2021-01-22,75804,6691
2021-01-23,79289,3485
2021-01-24,80398,1109
2021-01-25,87693,7295
2021-01-26,94515,6822
2021-01-27,101971,7456
2021-01-28,109017,7046
2021-01-29,116227,7210
2021-01-30,121252,5025
2021-01-31,122674,1422
2021-02-01,129694,7020
2021-02-02,136302,6608
2021-02-03,143473,7171
2021-02-04,150855,7382
2021-02-05,159704,8849
2021-02-06,164599,4895
2021-02-07,165903,1304
2021-02-08,173059,7156
2021-02-09,179533,6474
2021-02-10,187318,7785
2021-02-11,195357,8039
2021-02-12,204431,9074
2021-02-13,209694,5263
2021-02-14,210801,1107
2021-02-15,217094,6293
2021-02-16,224269,7175
2021-02-17,232007,7738
2021-02-18,239659,7652
2021-02-19,245616,5957
2021-02-20,249830,4214
2021-02-21,250749,919
2021-02-22,256135,5386
2021-02-23,262548,6413
2021-02-24,270928,8380
2021-02-25,281049,10121
2021-02-26,293185,12136
2021-02-27,301029,7844
2021-02-28,304886,3857
2021-03-01,315844,10958
2021-03-02,324763,8919
2021-03-03,335034,10271
2021-03-04,343718,8684
2021-03-05,353953,10235
2021-03-06,361061,7108
2021-03-07,365255,4194
2021-03-08,375683,10428
2021-03-09,385997,10314
2021-03-10,398336,12339
2021-03-11,410444,12108
2021-03-12,423271,12827
2021-03-13,431340,8069
2021-03-14,435262,3922
2021-03-15,444462,9200
2021-03-16,454304,9842
2021-03-17,465306,11002
2021-03-18,476230,10924
2021-03-19,487894,11664
2021-03-20,494673,6779
2021-03-21,500587,5914
2021-03-22,509527,8940
2021-03-23,519843,10316
2021-03-24,531934,12091
2021-03-25,545440,13506
2021-03-26,559696,14256
2021-03-27,568467,8771
2021-03-28,574355,5888
2021-03-29,585077,10722
2021-03-30,597248,12171
2021-03-31,611043,13795
2021-04-01,624425,13382
2021-04-02,637281,12856
2021-04-03,645900,8619
2021-04-04,650797,4897
2021-04-05,662869,12072
2021-04-06,674901,12032
2021-04-07,689412,14511
2021-04-08,703454,14042
2021-04-09,717944,14490
2021-04-10,726433,8489
2021-04-11,731152,4719
2021-04-12,741802,10650
2021-04-13,751527,9725
2021-04-14,762918,11391
2021-04-15,774705,11787
2021-04-16,786834,12129
2021-04-17,793274,6440
2021-04-18,797750,4476
2021-04-19,806669,8919
2021-04-20,815994,9325
2021-04-21,826571,10577
2021-04-22,837457,10886
2021-04-23,849056,11599
2021-04-24,856508,7452
2021-04-25,860424,3916
2021-04-26,870959,10535
2021-04-27,880665,9706
2021-04-28,890455,9790
2021-04-29,899698,9243
2021-04-30,908726,9028
2021-05-01,913164,4438
2021-05-02,916117,2953
2021-05-03,922920,6803
2021-05-04,929231,6311
2021-05-05,936402,7171
2021-05-06,942463,6061
2021-05-07,949216,6753
2021-05-08,952752,3536
2021-05-09,954470,1718
2021-05-10,958890,4420
2021-05-11,962669,3779
2021-05-12,967105,4436
2021-05-13,972865,5760
2021-05-14,979180,6315
2021-05-15,983950,4770
2021-05-16,986992,3042
2021-05-17,991980,4988
2021-05-18,995764,3784
2021-05-19,999981,4217
2021-05-20,1003877,3896
2021-05-21,1009164,5287
2021-05-22,1012863,3699
2021-05-23,1014479,1616
2021-05-24,1018188,3709
2021-05-25,1021486,3298
2021-05-26,1024617,3131
2021-05-27,1027480,2863
2021-05-28,1031236,3756
2021-05-29,1033012,1776
2021-05-30,1033936,924
2021-05-31,1034627,691
2021-06-01,1038005,3378
2021-06-02,1040712,2707
2021-06-03,1043874,3162
2021-06-04,1048068,4194
2021-06-05,1050745,2677
2021-06-06,1052451,1706
2021-06-07,1056195,3744
2021-06-08,1058953,2758
2021-06-09,1061804,2851
2021-06-10,1064448,2644
2021-06-11,1067826,3378
2021-06-12,1070005,2179
2021-06-13,1071139,1134
2021-06-14,1074243,3104
2021-06-15,1076312,2069
2021-06-16,1078555,2243
2021-06-17,1080542,1987
2021-06-18,1083310,2768
2021-06-19,1084882,1572
2021-06-20,1085645,763
2021-06-21,1087443,1798
2021-06-22,1089552,2109
2021-06-23,1091517,1965
2021-06-24,1093354,1837
2021-06-25,1095862,2508
2021-06-26,1097235,1373
2021-06-27,1097972,737
2021-06-28,1099659,1687
2021-06-29,1101255,1596
2021-06-30,1103038,1783
2021-07-01,1104695,1657
2021-07-02,1106492,1797
2021-07-03,1107521,1029
2021-07-04,1107743,222
2021-07-05,1108929,1186
2021-07-06,1110351,1422
2021-07-07,1111938,1587
2021-07-08,1113688,1750
2021-07-09,1115528,1840
2021-07-10,1116726,1198
2021-07-11,1117321,595
2021-07-12,1118859,1538
2021-07-13,1120243,1384
2021-07-14,1121686,1443
2021-07-15,1123087,1401
2021-07-16,1124983,1896
2021-07-17,1126179,1196
2021-07-18,1126815,636
2021-07-19,1128448,1633
2021-07-20,1130043,1595
2021-07-21,1131745,1702
2021-07-22,1133401,1656
2021-07-23,1135461,2060
2021-07-24,1136771,1310
2021-07-25,1137482,711
2021-07-26,1139346,1864
2021-07-27,1141366,2020
2021-07-28,1143576,2210
2021-07-29,1145526,1950
2021-07-30,1147965,2439
2021-07-31,1149548,1583
2021-08-01,1150597,1049
2021-08-02,1152714,2117
