date,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA
2020-09-07 00:00:00,7,0,,
2020-09-06 00:00:00,433,0.0277136258660508,143.0,0.0559440559440559
2020-09-05 00:00:00,1716,0.0390442890442891,322.0,0.1024844720496894
2020-09-04 00:00:00,4383,0.0321697467488022,619.0,0.1308562197092084
2020-09-03 00:00:00,4576,0.0332167832167832,583.0,0.1663807890222985
2020-09-02 00:00:00,4469,0.0398299395837995,595.0,0.1663865546218487
2020-09-01 00:00:00,6157,0.0329706025661848,785.0,0.1414012738853503
2020-08-31 00:00:00,6852,0.0430531231757151,802.0,0.1296758104738155
2020-08-30 00:00:00,1615,0.0408668730650155,238.0,0.0882352941176471
2020-08-29 00:00:00,1979,0.0545730166750884,342.0,0.0964912280701754
2020-08-28 00:00:00,3528,0.0450680272108844,940.0,0.1212765957446809
2020-08-27 00:00:00,3271,0.0580862121675329,700.0,0.1571428571428572
2020-08-26 00:00:00,3731,0.0541409809702493,739.0,0.1596752368064953
2020-08-25 00:00:00,3522,0.0479840999432141,860.0,0.1453488372093023
2020-08-24 00:00:00,4270,0.0494145199063232,912.0,0.1414473684210526
2020-08-23 00:00:00,2477,0.0427937020589423,274.0,0.0839416058394161
2020-08-22 00:00:00,2644,0.0639183055975794,370.0,0.1
2020-08-21 00:00:00,3575,0.0495104895104895,978.0,0.1676891615541922
2020-08-20 00:00:00,3560,0.0556179775280899,863.0,0.1541135573580533
2020-08-19 00:00:00,4030,0.0496277915632754,778.0,0.1516709511568124
2020-08-18 00:00:00,4950,0.044040404040404,1013.0,0.1332675222112537
2020-08-17 00:00:00,4752,0.053030303030303,1080.0,0.1527777777777778
2020-08-16 00:00:00,2385,0.0528301886792453,342.0,0.108187134502924
2020-08-15 00:00:00,3399,0.0747278611356281,390.0,0.1333333333333333
2020-08-14 00:00:00,4741,0.0558953807213668,1057.0,0.1456953642384106
2020-08-13 00:00:00,3975,0.0679245283018868,1045.0,0.1732057416267943
2020-08-12 00:00:00,5742,0.0480668756530826,1044.0,0.1446360153256705
2020-08-11 00:00:00,5417,0.0620269521875577,1197.0,0.1562238930659983
2020-08-10 00:00:00,5674,0.0590412407472682,1088.0,0.1332720588235294
2020-08-09 00:00:00,3328,0.0588942307692308,272.0,0.0772058823529412
2020-08-08 00:00:00,3777,0.0651310563939635,382.0,0.1204188481675393
2020-08-07 00:00:00,4567,0.0720385373330414,1212.0,0.1361386138613862
2020-08-06 00:00:00,4270,0.0887587822014052,987.0,0.1752786220871327
2020-08-05 00:00:00,4071,0.0935887988209285,958.0,0.2150313152400835
2020-08-04 00:00:00,4150,0.0910843373493976,1205.0,0.1609958506224067
2020-08-03 00:00:00,5192,0.0966872110939908,1262.0,0.1608557844690967
2020-08-02 00:00:00,2993,0.0912128299365185,281.0,0.1103202846975089
2020-08-01 00:00:00,4028,0.0861469712015889,369.0,0.1436314363143632
2020-07-31 00:00:00,5110,0.0859099804305284,1236.0,0.151294498381877
2020-07-30 00:00:00,4057,0.1099334483608578,1170.0,0.188034188034188
2020-07-29 00:00:00,4533,0.1087579969115376,1203.0,0.1587697423108895
2020-07-28 00:00:00,4686,0.117797695262484,1585.0,0.1463722397476341
2020-07-27 00:00:00,5897,0.123283025267085,1301.0,0.1421983089930823
2020-07-26 00:00:00,3327,0.1304478509167418,254.0,0.1102362204724409
2020-07-25 00:00:00,4233,0.1252067091897,352.0,0.1448863636363637
2020-07-24 00:00:00,6915,0.1172812725958062,1436.0,0.1775766016713092
2020-07-23 00:00:00,6291,0.1225560324272771,1246.0,0.1597110754414125
2020-07-22 00:00:00,7414,0.12840571891017,1146.0,0.150087260034904
2020-07-21 00:00:00,7663,0.126712775675323,1635.0,0.1296636085626911
2020-07-20 00:00:00,7562,0.1499603279555673,1566.0,0.1551724137931035
2020-07-19 00:00:00,4222,0.1319279962103269,271.0,0.1291512915129151
2020-07-18 00:00:00,7489,0.135932701295233,377.0,0.1087533156498674
2020-07-17 00:00:00,11069,0.1364170205077243,1704.0,0.1408450704225352
2020-07-16 00:00:00,9325,0.1589276139410188,1349.0,0.1430689399555226
2020-07-15 00:00:00,10997,0.1679548967900337,1399.0,0.1272337383845604
2020-07-14 00:00:00,10861,0.1797256237915478,1810.0,0.1232044198895028
2020-07-13 00:00:00,9744,0.1922208538587849,1739.0,0.1236342725704428
2020-07-12 00:00:00,4859,0.2101255402346162,313.0,0.1182108626198083
2020-07-11 00:00:00,7210,0.2022191400832178,483.0,0.1552795031055901
2020-07-10 00:00:00,11348,0.1952767007402186,1816.0,0.0936123348017621
2020-07-09 00:00:00,12658,0.1944224996049929,1726.0,0.0903823870220162
2020-07-08 00:00:00,11757,0.2179977885515012,1666.0,0.1038415366146459
2020-07-07 00:00:00,11417,0.2209862485766839,2087.0,0.0728318160038333
2020-07-06 00:00:00,11970,0.2177109440267335,1658.0,0.0880579010856454
2020-07-05 00:00:00,4621,0.2622808915819087,278.0,0.0719424460431655
2020-07-04 00:00:00,4765,0.2123819517313746,372.0,0.0860215053763441
2020-07-03 00:00:00,9789,0.2123812442537542,654.0,0.0565749235474006
2020-07-02 00:00:00,13112,0.2099603416717511,1905.0,0.0855643044619423
2020-07-01 00:00:00,12596,0.2295966973642426,2093.0,0.0774008600095557
2020-06-30 00:00:00,12928,0.2301206683168317,1959.0,0.0612557427258806
2020-06-29 00:00:00,12943,0.2355713513095882,2577.0,0.0857586340706248
2020-06-28 00:00:00,5460,0.260989010989011,345.0,0.0463768115942029
2020-06-27 00:00:00,8308,0.2432595089070775,602.0,0.0348837209302326
2020-06-26 00:00:00,12781,0.2140677568265394,2670.0,0.0670411985018727
2020-06-25 00:00:00,11786,0.2215340234176141,2613.0,0.0593187906620743
2020-06-24 00:00:00,11537,0.2211146745254399,2615.0,0.0565965583173996
2020-06-23 00:00:00,11222,0.2024594546426662,2470.0,0.0404858299595142
2020-06-22 00:00:00,10295,0.2169985429820301,1943.0,0.042717447246526
2020-06-21 00:00:00,4122,0.2607957302280447,457.0,0.0568927789934355
2020-06-20 00:00:00,6689,0.22380026909852,602.0,0.0282392026578073
2020-06-19 00:00:00,10664,0.1905476369092273,2337.0,0.0367993153615747
2020-06-18 00:00:00,9530,0.1920251836306401,2137.0,0.0360318203088442
2020-06-17 00:00:00,8423,0.2031342751988603,1804.0,0.0465631929046563
2020-06-16 00:00:00,8624,0.1912105751391466,2512.0,0.0370222929936306
2020-06-15 00:00:00,7894,0.1776032429693438,1785.0,0.0375350140056022
2020-06-14 00:00:00,3123,0.1946845981428114,432.0,0.025462962962963
2020-06-13 00:00:00,4077,0.1846946284032377,571.0,0.0262697022767075
2020-06-12 00:00:00,7815,0.1442098528470889,1989.0,0.0326797385620915
2020-06-11 00:00:00,6967,0.1557341753983063,2004.0,0.0374251497005988
2020-06-10 00:00:00,6584,0.1465674362089915,1746.0,0.0263459335624284
2020-06-09 00:00:00,6353,0.1353691169526208,2051.0,0.0419307654802535
2020-06-08 00:00:00,6341,0.1383062608421385,1989.0,0.0306686777275013
2020-06-07 00:00:00,2503,0.1610067918497803,379.0,0.0316622691292876
2020-06-06 00:00:00,3153,0.1395496352679988,570.0,0.0543859649122807
2020-06-05 00:00:00,5759,0.1073102969265498,2173.0,0.0349746893695352
2020-06-04 00:00:00,4726,0.1199746085484554,2167.0,0.0595293031841255
2020-06-03 00:00:00,4539,0.1372549019607843,1898.0,0.0342465753424658
2020-06-02 00:00:00,4700,0.1114893617021277,2477.0,0.0302785627775535
2020-06-01 00:00:00,4526,0.1069376933274415,2744.0,0.0309766763848397
2020-05-31 00:00:00,1612,0.1209677419354839,532.0,0.0093984962406015
2020-05-30 00:00:00,3596,0.0845383759733037,1243.0,0.0265486725663717
2020-05-29 00:00:00,4273,0.0854200795693892,2400.0,0.0333333333333333
2020-05-28 00:00:00,3631,0.0895070228587166,2112.0,0.0303030303030303
2020-05-27 00:00:00,2906,0.084308327598073,2349.0,0.0319284802043423
2020-05-26 00:00:00,3287,0.0803163979312443,2475.0,0.0226262626262626
2020-05-25 00:00:00,1270,0.0692913385826772,352.0,0.0170454545454545
2020-05-24 00:00:00,1385,0.0772563176895307,455.0,0.0153846153846154
2020-05-23 00:00:00,2788,0.0480631276901004,1718.0,0.0227008149010477
2020-05-22 00:00:00,3062,0.0473546701502286,2849.0,0.0242190242190242
2020-05-21 00:00:00,2905,0.0540447504302926,2687.0,0.0234462225530331
2020-05-20 00:00:00,2468,0.0567260940032415,2785.0,0.0258527827648115
2020-05-19 00:00:00,2871,0.0470219435736677,3101.0,0.0296678490809416
2020-05-18 00:00:00,3868,0.0597207859358842,3114.0,0.0295439948619139
2020-05-17 00:00:00,1704,0.0328638497652582,960.0,0.009375
2020-05-16 00:00:00,5370,0.0366852886405959,1405.0,0.0213523131672598
2020-05-15 00:00:00,3880,0.0569587628865979,3248.0,0.0280172413793103
2020-05-14 00:00:00,3253,0.0571779895481094,2747.0,0.0298507462686567
2020-05-13 00:00:00,3799,0.0376414846012109,2405.0,0.0328482328482329
2020-05-12 00:00:00,4248,0.0447269303201507,2543.0,0.0287062524577271
2020-05-11 00:00:00,3688,0.0558568329718004,2482.0,0.0334407735697019
2020-05-10 00:00:00,1094,0.0575868372943327,309.0,0.0226537216828479
2020-05-09 00:00:00,4650,0.0367741935483871,749.0,0.0200267022696929
2020-05-08 00:00:00,3900,0.0346153846153846,3242.0,0.0252930289944479
2020-05-07 00:00:00,3697,0.0494995942656208,2729.0,0.0311469402711616
2020-05-06 00:00:00,2624,0.0647865853658537,2646.0,0.0291005291005291
2020-05-05 00:00:00,2615,0.0615678776290631,2907.0,0.0254557963536292
2020-05-04 00:00:00,2665,0.0656660412757974,2861.0,0.0293603635092625
2020-05-03 00:00:00,663,0.0648567119155355,293.0,0.0614334470989761
2020-05-02 00:00:00,2501,0.0451819272291084,298.0,0.023489932885906
