Category,value
tests,8978311
APACHE,50430
COCHISE,102590
COCONINO,232801
GILA,59303
GRAHAM,20839
GREENLEE,2771
LA PAZ,16466
MARICOPA,5331749
MOHAVE,182215
NAVAJO,102830
PIMA,1541759
PINAL,546226
SANTA CRUZ,57381
YAVAPAI,188547
YUMA,236560
Unknown,17422
65 years and older,1381889
55 - 64 years,1144511
45 - 54 years,1214699
20 - 44 years,3886918
Less than 20 years,1332872
positive,0.104834974
