date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-02-14 00:00:00,15,1,0.0666666666666667,,,
2021-02-13 00:00:00,1703,154,0.0904286553141515,77.0,35.0,0.4545454545454546
2021-02-12 00:00:00,5605,448,0.07992863514719,526.0,245.0,0.4657794676806084
2021-02-11 00:00:00,8227,678,0.082411571654309,729.0,313.0,0.4293552812071331
2021-02-10 00:00:00,8253,797,0.0965709438991882,583.0,280.0,0.4802744425385936
2021-02-09 00:00:00,9091,827,0.0909690903090969,718.0,298.0,0.415041782729805
2021-02-08 00:00:00,11152,1004,0.0900286944045911,646.0,303.0,0.4690402476780186
2021-02-07 00:00:00,4774,549,0.114997905320486,130.0,63.0,0.4846153846153846
2021-02-06 00:00:00,6423,762,0.1186361513311537,310.0,122.0,0.3935483870967742
2021-02-05 00:00:00,9390,1004,0.1069222577209798,725.0,320.0,0.4413793103448276
2021-02-04 00:00:00,10129,1166,0.1151150162898608,793.0,337.0,0.424968474148802
2021-02-03 00:00:00,11498,1312,0.1141068011828144,866.0,370.0,0.4272517321016167
2021-02-02 00:00:00,11322,1472,0.130012365306483,840.0,347.0,0.4130952380952381
2021-02-01 00:00:00,11554,1584,0.1370953782239917,713.0,327.0,0.4586255259467042
2021-01-31 00:00:00,5924,918,0.1549628629304524,216.0,75.0,0.3472222222222222
2021-01-30 00:00:00,7640,1330,0.1740837696335079,305.0,111.0,0.3639344262295082
2021-01-29 00:00:00,11000,1619,0.1471818181818182,807.0,332.0,0.4114002478314746
2021-01-28 00:00:00,12056,1782,0.1478102189781022,744.0,268.0,0.3602150537634409
2021-01-27 00:00:00,12927,2000,0.1547149377272376,1012.0,389.0,0.3843873517786562
2021-01-26 00:00:00,13248,2256,0.1702898550724638,906.0,351.0,0.3874172185430464
2021-01-25 00:00:00,12904,2231,0.1728921264724117,757.0,319.0,0.4214002642007927
2021-01-24 00:00:00,7556,1548,0.2048703017469561,258.0,81.0,0.3139534883720931
2021-01-23 00:00:00,10166,2053,0.2019476686995869,340.0,106.0,0.311764705882353
2021-01-22 00:00:00,13592,2440,0.179517363154797,797.0,300.0,0.3764115432873275
2021-01-21 00:00:00,15311,2710,0.1769969303115407,949.0,365.0,0.3846153846153847
2021-01-20 00:00:00,14892,2681,0.1800295460650014,841.0,327.0,0.3888228299643282
2021-01-19 00:00:00,15973,3147,0.1970199712014024,1037.0,390.0,0.3760848601735776
2021-01-18 00:00:00,14297,2857,0.199832132615234,799.0,292.0,0.3654568210262829
2021-01-17 00:00:00,9335,1961,0.2100696304231387,207.0,68.0,0.3285024154589372
2021-01-16 00:00:00,10975,2050,0.1867881548974943,298.0,117.0,0.3926174496644295
2021-01-15 00:00:00,14486,2966,0.2047494132265636,878.0,292.0,0.3325740318906606
2021-01-14 00:00:00,16924,3198,0.1889624202316238,941.0,332.0,0.3528161530286929
2021-01-13 00:00:00,17499,3286,0.1877821589805132,789.0,270.0,0.3422053231939164
2021-01-12 00:00:00,18399,3557,0.1933257242241426,890.0,292.0,0.3280898876404495
2021-01-11 00:00:00,18778,3809,0.202843753328363,774.0,313.0,0.4043927648578811
2021-01-10 00:00:00,10788,2331,0.2160734149054505,204.0,61.0,0.2990196078431373
2021-01-09 00:00:00,14467,3172,0.2192576207921477,307.0,81.0,0.2638436482084691
2021-01-08 00:00:00,18308,3787,0.2068494647148788,787.0,263.0,0.3341804320203304
2021-01-07 00:00:00,20076,4234,0.2108985853755728,870.0,296.0,0.3402298850574713
