date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20846,22913,21075,18355,13068,179
1/10/2021,34381,35134,33246,30115,30334,407
1/11/2021,36295,36947,35209,31802,34212,463
1/12/2021,39072,39623,38010,34347,41872,559
1/13/2021,41816,42536,41135,37068,50733,641
1/14/2021,44549,45578,44377,40094,60210,704
1/15/2021,48007,48809,47767,43225,69508,806
1/16/2021,49782,50385,49447,44845,74918,848
1/17/2021,50879,51403,50521,45934,78415,878
1/18/2021,52528,52920,52272,47673,86447,914
1/19/2021,54566,54782,54320,49866,96588,1003
1/2/2021,22735,24623,22633,19776,14171,204
1/20/2021,56981,57278,57266,52850,108967,1117
1/21/2021,59670,60131,60644,56366,124824,1259
1/22/2021,64125,64272,65245,61250,140654,1403
1/23/2021,67388,67025,68323,64439,151251,1543
1/24/2021,68897,68412,69842,66129,158944,1594
1/25/2021,71254,70566,72433,69079,172653,1668
1/26/2021,74147,73077,75324,72311,190015,1770
1/27/2021,77236,75689,78249,75680,208994,1861
1/28/2021,80258,78256,81215,79304,230355,1991
1/29/2021,84080,81401,84564,83044,250405,2171
1/3/2021,23617,25373,23290,20322,14546,222
1/30/2021,86872,83528,86910,85505,261860,2336
1/31/2021,87778,84260,87775,86540,267896,2374
1/4/2021,25318,27033,24899,21825,16503,243
1/5/2021,27097,28689,26482,23401,18676,272
1/6/2021,29280,30620,28538,25452,21813,332
1/7/2021,31076,32267,30309,27246,25196,362
1/8/2021,32772,33851,31963,28914,27662,382
1/9/2021,33855,34692,32811,29709,29842,402
10/1/2021,815900,557875,575478,657660,1176359,369674
10/10/2021,825533,562972,579599,661046,1181410,374306
10/11/2021,826879,563733,580173,661556,1182231,374977
10/12/2021,827648,564100,580481,661800,1182661,375403
10/13/2021,828715,564673,580993,662222,1183338,375893
10/14/2021,830041,565325,581592,662724,1184102,376407
10/15/2021,831600,566091,582280,663253,1184739,376993
10/16/2021,832580,566521,582647,663563,1185025,378263
10/17/2021,833301,566818,582871,663725,1185194,378525
10/18/2021,834568,567533,583445,664231,1185939,379015
10/19/2021,835661,568155,583911,664713,1186602,379542
10/2/2021,816882,558366,575928,658014,1176759,370216
10/20/2021,836733,568720,584368,665157,1187247,380062
10/21/2021,837862,569334,584905,665610,1187879,380503
10/22/2021,839301,570173,585598,666237,1189187,381124
10/23/2021,840134,570640,586035,666639,1189981,381518
10/24/2021,840607,570923,586263,666895,1190492,381756
10/25/2021,841828,571607,586867,667518,1192140,382225
10/26/2021,843026,572309,587462,668116,1193729,382761
10/27/2021,844306,573046,588164,668818,1195327,383460
10/28/2021,845612,573759,588758,669510,1196869,383932
