date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11680,12988,12205,9802,5942,100
1/10/2021,19880,20005,19052,15955,11668,203
1/11/2021,21115,21114,20272,16931,13488,235
1/12/2021,23098,23084,22290,18612,18285,314
1/13/2021,25109,25203,24508,20283,23823,378
1/14/2021,27045,27326,26781,22191,29827,417
1/15/2021,29245,29332,28903,23970,34715,476
1/16/2021,30604,30527,30173,25147,37889,508
1/17/2021,31565,31424,31134,26113,41025,533
1/18/2021,32609,32356,32288,27229,46197,560
1/19/2021,33883,33571,33596,28525,52461,621
1/2/2021,13210,14359,13451,10887,6680,120
1/20/2021,35163,34843,35219,30059,59439,663
1/21/2021,36640,36333,37077,31927,67564,713
1/22/2021,39513,38969,40033,34940,75468,803
1/23/2021,42121,41030,42515,37415,80305,877
1/24/2021,43387,42209,43797,38828,85424,920
1/25/2021,44686,43361,45225,40416,92881,968
1/26/2021,46344,44811,46952,42303,103720,1025
1/27/2021,47824,46121,48457,43949,114085,1059
1/28/2021,49035,47201,49685,45372,124916,1090
1/29/2021,51071,48874,51394,47209,135588,1153
1/3/2021,13944,14943,13961,11324,6923,135
1/30/2021,52807,50275,52991,48779,140577,1211
1/31/2021,53424,50823,53631,49462,144228,1237
1/4/2021,14966,15880,14910,12115,7786,142
1/5/2021,15919,16718,15768,12923,8562,158
1/6/2021,17091,17673,16735,13848,9300,167
1/7/2021,18002,18481,17549,14631,10049,177
1/8/2021,18812,19155,18203,15201,10537,183
1/9/2021,19503,19700,18740,15657,11345,199
10/1/2021,491265,348584,361444,382106,615872,218073
10/10/2021,496742,351482,363786,383887,618262,220811
10/11/2021,497563,351911,364136,384179,618679,221208
10/12/2021,497929,352085,364306,384307,618859,221420
10/13/2021,498509,352391,364586,384523,619199,221694
10/14/2021,499223,352732,364910,384772,619549,221975
10/15/2021,500117,353175,365302,385050,619829,222314
10/16/2021,500728,353416,365523,385225,619973,222563
10/17/2021,501163,353597,365649,385316,620063,222720
10/18/2021,501889,353982,365983,385590,620433,223002
10/19/2021,502511,354344,366223,385814,620739,223292
10/2/2021,491920,348903,361724,382306,616071,218430
10/20/2021,503152,354692,366467,386041,621022,223629
10/21/2021,503776,355038,366748,386244,621303,223891
10/22/2021,504526,355476,367127,386555,621722,224250
10/23/2021,504973,355722,367376,386699,621919,224485
10/24/2021,505265,355888,367520,386829,622080,224621
10/25/2021,505963,356286,367839,387137,622559,224924
10/26/2021,506622,356644,368159,387384,623039,225197
10/27/2021,507307,357000,368527,387686,623530,225498
10/28/2021,507956,357359,368830,387959,623996,225761
10/29/2021,508605,357804,369217,388266,624362,226079
10/3/2021,492225,349046,361829,382398,616181,218581
10/30/2021,508965,358004,369383,388429,624505,226250
10/31/2021,509171,358117,369478,388506,624622,226322
10/4/2021,493041,349444,362167,382638,616621,218951
10/5/2021,493817,349876,362505,382880,617057,219316
10/6/2021,494587,350284,362837,383113,617393,219707
10/7/2021,495110,350608,363099,383337,617666,219990
10/8/2021,495801,350974,363383,383572,617925,220365
10/9/2021,496399,351298,363631,383764,618106,220663
11/1/2021,509809,358432,369774,388750,625000,226551
11/10/2021,515414,361394,372404,390791,627905,240612
11/11/2021,516074,361723,372702,391031,628296,243709
11/12/2021,516784,362129,373045,391289,628630,246212
11/13/2021,517237,362390,373245,391464,628800,250302
11/14/2021,517584,362566,373413,391593,628959,251160
11/15/2021,518320,362971,373747,391888,629385,253001
11/16/2021,519029,363339,374062,392171,629839,254638
11/17/2021,519678,363685,374357,392481,630375,256613
11/18/2021,520401,364036,374671,392818,630818,258630
11/19/2021,521203,364485,375048,393139,631186,260954
11/2/2021,510570,358802,370085,389004,625358,226820
11/20/2021,521699,364778,375316,393347,631377,264245
11/21/2021,522060,364954,375492,393511,631491,265032
11/22/2021,522750,365362,375823,393843,631852,266434
11/23/2021,523535,365738,376207,394250,632231,268096
11/24/2021,524195,366102,376523,394571,632531,269909
11/25/2021,524198,366104,376523,394572,632542,269918
11/26/2021,524740,366452,376814,394871,632762,270961
11/27/2021,524872,366534,376891,394948,632835,271284
11/3/2021,511165,359108,370368,389207,625672,227151
11/4/2021,511716,359396,370627,389421,626009,228091
11/5/2021,512553,359825,371019,389704,626348,229936
11/6/2021,513063,360116,371300,389887,626573,233020
11/7/2021,513410,360319,371457,390014,626734,233846
11/8/2021,514117,360730,371781,390295,627125,235758
11/9/2021,514808,361081,372100,390574,627561,237787
12/1/2020,38,31,33,19,22,2
12/10/2020,47,39,46,33,44,2
12/11/2020,49,41,47,36,44,2
12/12/2020,50,41,47,38,44,2
12/13/2020,50,42,49,39,45,2
12/14/2020,52,45,49,40,52,2
12/15/2020,58,51,58,50,55,2
12/16/2020,70,65,72,56,59,2
12/17/2020,291,411,386,292,187,4
12/18/2020,672,894,792,555,312,4
12/19/2020,1025,1359,1199,842,442,9
12/2/2020,39,32,34,24,29,2
12/20/2020,1220,1609,1447,1042,533,10
12/21/2020,1918,2446,2212,1600,815,13
12/22/2020,2856,3550,3201,2307,1131,17
12/23/2020,3903,4820,4369,3118,1496,23
12/24/2020,4274,5199,4725,3411,1639,23
12/25/2020,4274,5199,4726,3411,1643,23
12/26/2020,5386,6492,5847,4360,2068,32
12/27/2020,5891,7020,6378,4795,2281,38
12/28/2020,7019,8214,7512,5816,2897,48
12/29/2020,8768,9977,9200,7235,3949,71
12/3/2020,42,32,37,25,31,2
12/30/2020,10616,11943,11168,8888,4959,90
12/31/2020,11559,12873,12074,9657,5356,99
12/4/2020,42,33,37,26,33,2
12/5/2020,42,33,37,26,35,2
12/6/2020,42,33,37,26,35,2
12/7/2020,42,34,41,28,37,2
12/8/2020,44,35,42,29,38,2
12/9/2020,44,35,45,30,42,2
2/1/2021,54280,51599,54448,50477,152796,1274
2/10/2021,63156,59666,63158,60982,243814,1772
2/11/2021,64231,60586,64176,62409,254814,1828
2/12/2021,66028,62041,65715,64386,270032,1920
2/13/2021,67873,63620,67535,66421,280093,2017
2/14/2021,68519,64101,68123,67164,285260,2042
2/15/2021,69180,64724,68789,68062,294703,2087
2/16/2021,70303,65514,69692,69231,305076,2133
2/17/2021,71280,66415,70625,70412,316210,2204
2/18/2021,72126,67131,71406,71478,327155,2238
2/19/2021,73249,68033,72315,72671,336323,2312
2/2/2021,55241,52488,55308,51643,162834,1311
2/20/2021,74939,69431,73683,74258,344379,2411
2/21/2021,75547,69999,74273,74994,349469,2443
2/22/2021,76158,70554,74803,75663,355318,2489
2/23/2021,77278,71421,75818,76930,363547,2554
2/24/2021,78444,72460,76932,78366,373221,2634
2/25/2021,79547,73404,77930,79664,383125,2715
2/26/2021,81080,74695,79220,81403,392402,2803
2/27/2021,82335,75780,80296,82751,398876,2879
2/28/2021,82896,76214,80798,83730,402716,2919
2/3/2021,56061,53285,56142,52631,173269,1363
2/4/2021,57000,54137,57169,53800,184076,1411
2/5/2021,58241,55232,58299,55116,193060,1475
2/6/2021,59490,56292,59449,56341,203702,1553
2/7/2021,60016,56799,59955,56917,209377,1580
2/8/2021,60972,57711,60962,58198,220075,1654
2/9/2021,62052,58707,62027,59560,231971,1722
3/1/2021,83690,76930,81647,85087,408113,2990
3/10/2021,94060,85144,90605,141331,453791,3758
3/11/2021,96152,86843,92386,151299,460113,3895
3/12/2021,98489,88625,94340,160318,465602,4031
3/13/2021,100188,90047,95955,168519,469747,4124
3/14/2021,101444,91137,97117,174766,472303,4200
3/15/2021,102939,92444,98682,182751,476260,4299
3/16/2021,104970,94055,100546,190415,480316,4437
3/17/2021,107582,96383,103140,199204,485649,4622
3/18/2021,110278,98661,105732,207011,490592,4802
3/19/2021,113706,101225,108520,214107,495241,5080
3/2/2021,84518,77685,82461,87009,414170,3040
3/20/2021,116580,103656,111358,219470,499131,5295
3/21/2021,118817,105557,113511,223555,501464,5481
3/22/2021,122066,108411,116664,228058,504638,5796
3/23/2021,125937,111706,120167,233017,507723,6218
3/24/2021,132329,117040,125814,237623,510940,7483
3/25/2021,139509,122750,131921,241825,514134,8767
3/26/2021,145910,127879,137344,245638,516406,10042
3/27/2021,151906,132685,142372,248301,517876,11684
3/28/2021,157026,136530,146515,250028,518806,13159
3/29/2021,164665,142340,152965,251948,520062,14855
3/3/2021,85426,78409,83350,90059,419960,3118
3/30/2021,172334,148090,159303,254158,521412,16628
3/31/2021,180632,154296,166413,256930,523187,18725
3/4/2021,86523,79333,84316,97016,425846,3202
3/5/2021,88124,80425,85513,104966,430968,3342
3/6/2021,89214,81210,86346,111216,434787,3407
3/7/2021,90042,81885,87043,116464,437417,3464
3/8/2021,91146,82787,88018,124624,442610,3539
3/9/2021,92516,83873,89202,132299,447768,3621
4/1/2021,188867,160450,173930,259821,525274,20614
4/10/2021,239901,195381,213496,281975,540772,31797
4/11/2021,243090,197396,215743,283196,541574,32927
4/12/2021,247874,200544,219435,285583,543524,34025
4/13/2021,252174,203204,222436,287486,544968,35056
4/14/2021,256622,205826,225335,289248,546273,36103
4/15/2021,261849,209208,228666,291414,547884,37086
4/16/2021,266251,212112,231777,293368,549282,37990
4/17/2021,269596,214461,234524,294981,550383,39076
4/18/2021,271516,215642,235870,295737,550907,39735
4/19/2021,274912,217981,238345,297329,552268,40544
4/2/2021,195374,165281,179545,262356,526854,22197
4/20/2021,278122,220071,240773,298869,553567,41392
4/21/2021,282305,222812,243544,300690,555058,42377
4/22/2021,286221,225347,246157,302387,556412,43184
4/23/2021,290019,227997,248835,304076,557606,44108
4/24/2021,292398,229555,250452,305207,558399,44866
4/25/2021,293984,230552,251492,305794,558802,45545
4/26/2021,296736,232395,253454,307191,559880,46264
4/27/2021,299633,234236,255499,308603,561075,46942
4/28/2021,302522,235937,257451,310017,562417,47722
4/29/2021,305343,237615,259278,311430,563682,48357
4/3/2021,199905,168575,183465,264098,528005,23481
4/30/2021,308579,239490,261432,313057,565035,49135
4/4/2021,202077,169907,185017,264718,528382,24029
4/5/2021,207617,173501,189150,267149,530098,25192
4/6/2021,213780,177629,193971,270023,532321,26515
4/7/2021,220613,182550,199314,273259,534676,27717
4/8/2021,227296,187237,204460,276553,537221,28875
4/9/2021,234294,191705,209549,279742,539332,30358
5/1/2021,310631,240696,262771,314057,565677,49762
5/10/2021,327668,250489,272894,321908,572321,54001
5/11/2021,329631,251533,274012,322791,573042,54501
5/12/2021,331572,252658,275144,323604,573776,55224
5/13/2021,333613,253805,276332,324474,574454,59889
5/14/2021,336141,255308,277862,325560,575308,64353
5/15/2021,337892,256435,278997,326337,575756,69773
5/16/2021,339122,257130,279707,326823,576072,72818
5/17/2021,341254,258318,281046,327710,576867,75821
5/18/2021,343375,259570,282266,328620,577680,78160
5/19/2021,345637,260860,283622,329645,578434,81461
5/2/2021,312019,241559,263659,314657,566084,50216
5/20/2021,347621,262034,284781,330488,579147,84076
5/21/2021,349918,263383,286152,331430,579838,87965
5/22/2021,351704,264449,287292,332194,580270,91707
5/23/2021,352787,265088,287868,332586,580500,93203
5/24/2021,354519,266020,288803,333324,581103,95163
5/25/2021,356008,266920,289700,334020,581622,96751
5/26/2021,357775,267854,290624,334642,582130,98513
5/27/2021,359284,268759,291469,335288,582616,100300
5/28/2021,360936,269725,292442,336014,583160,102324
5/29/2021,362083,270397,293166,336517,583440,103764
5/3/2021,313911,242591,264822,315606,567012,50653
5/30/2021,362818,270841,293594,336815,583576,104488
5/31/2021,363128,271030,293771,336939,583657,104774
5/4/2021,316403,243999,266293,316778,568134,51190
5/5/2021,318769,245378,267663,317825,568978,51700
5/6/2021,321226,246747,269084,318934,569927,52269
5/7/2021,323494,248162,270480,320013,570862,52823
5/8/2021,325061,249058,271439,320753,571396,53306
5/9/2021,326030,249631,271995,321166,571659,53635
6/1/2021,364618,271924,294626,337501,584108,106363
6/10/2021,374863,277929,300389,341569,587176,117789
6/11/2021,376226,278904,301288,342147,587535,120039
6/12/2021,377150,279577,301928,342464,587690,121489
6/13/2021,377513,279812,302175,342627,587767,121770
6/14/2021,378500,280353,302690,342999,588013,122858
6/15/2021,379468,280952,303211,343350,588230,124014
6/16/2021,380551,281567,303771,343719,588481,125220
6/17/2021,381488,282174,304291,344102,588753,126248
6/18/2021,382801,282908,304976,344592,589073,127390
6/19/2021,383489,283386,305398,344882,589236,128112
6/2/2021,365901,272661,295398,337991,584530,107840
6/20/2021,383928,283627,305615,345052,589304,128455
6/21/2021,384855,284156,306157,345405,589551,129452
6/22/2021,385738,284636,306645,345715,589856,130391
6/23/2021,386627,285190,307117,346067,590152,131340
6/24/2021,387428,285692,307624,346434,590442,132276
6/25/2021,388537,286367,308269,346904,590773,133219
6/26/2021,389311,286812,308751,347202,590942,133825
6/27/2021,389804,287126,309042,347399,591013,134294
6/28/2021,390748,287670,309595,347762,591301,135316
6/29/2021,391625,288180,310084,348105,591550,136172
6/3/2021,367262,273445,296148,338519,584940,109331
6/30/2021,392489,288730,310556,348470,591850,137076
6/4/2021,368731,274390,297059,339163,585381,110946
6/5/2021,369857,275126,297727,339620,585647,112459
6/6/2021,370467,275434,298075,339831,585766,113118
6/7/2021,371618,276101,298672,340270,586124,114352
6/8/2021,372715,276647,299230,340713,586444,115482
6/9/2021,373725,277226,299724,341110,586798,116609
7/1/2021,393340,289233,311054,348810,592109,137868
7/10/2021,400606,293629,315395,351780,593933,145834
7/11/2021,401139,293939,315649,351938,594015,146403
7/12/2021,402047,294470,316139,352245,594232,147424
7/13/2021,402825,294900,316572,352510,594456,148421
7/14/2021,403630,295391,317063,352808,594662,149377
7/15/2021,404376,295868,317484,353080,594869,150301
7/16/2021,405537,296602,318167,353533,595164,151550
7/17/2021,406303,297111,318643,353834,595333,152326
7/18/2021,406872,297474,318959,354048,595421,152893
7/19/2021,407913,298179,319595,354500,595737,154232
7/2/2021,394413,289890,311654,349266,592408,138920
7/20/2021,408931,298788,320240,354893,596069,155415
