Category,value
tests,14561451
day,
pos,
est_pos,
total_pos,
APACHE,81392
COCHISE,171851
COCONINO,378749
GILA,100281
GRAHAM,33860
GREENLEE,3702
LA PAZ,27950
MARICOPA,8800162
MOHAVE,308391
NAVAJO,189619
PIMA,2312695
PINAL,936332
SANTA CRUZ,80401
YAVAPAI,310341
YUMA,319271
0_5,
Less than 20 years,2578399
20 - 44 years,6150461
45 - 54 years,1901900
55 - 64 years,1763086
65 years and older,2124511
Unknown,43094
positive,0.0984324982448521
