date,Pinal_cume,Pinal
1/1/2021,5,
1/10/2021,6,1
1/11/2021,11,5
1/12/2021,48,37
1/13/2021,81,33
1/14/2021,108,27
1/15/2021,119,11
1/16/2021,267,148
1/17/2021,515,248
1/18/2021,885,370
1/19/2021,955,70
1/2/2021,1268,313
1/20/2021,1344,76
1/21/2021,1784,440
1/22/2021,2415,631
1/23/2021,3269,854
1/24/2021,3811,542
1/25/2021,3875,64
1/26/2021,4391,516
1/27/2021,4558,167
1/28/2021,5138,580
1/29/2021,5764,626
1/3/2021,6535,771
1/30/2021,7277,742
1/31/2021,8147,870
1/4/2021,8467,320
1/5/2021,8548,81
1/6/2021,9144,596
1/7/2021,9989,845
1/8/2021,11158,1169
1/9/2021,12378,1220
10/1/2021,13476,1098
10/10/2021,14500,1024
10/11/2021,14706,206
10/12/2021,15359,653
10/13/2021,16479,1120
10/14/2021,18014,1535
10/15/2021,19620,1606
10/16/2021,21284,1664
10/17/2021,22672,1388
10/18/2021,23095,423
10/19/2021,24295,1200
10/2/2021,25651,1356
10/20/2021,27450,1799
10/21/2021,29331,1881
10/22/2021,31279,1948
10/23/2021,32658,1379
10/24/2021,33005,347
10/25/2021,34718,1713
10/26/2021,36749,2031
10/27/2021,38987,2238
10/28/2021,41284,2297
10/3/2021,44024,2740
10/4/2021,46172,2148
10/5/2021,46703,531
10/6/2021,48762,2059
10/7/2021,51204,2442
10/8/2021,54281,3077
10/9/2021,57476,3195
12/1/2020,61197,3721
12/16/2020,64739,3542
12/17/2020,65427,688
12/18/2020,66882,1455
12/19/2020,68977,2095
12/20/2020,71316,2339
12/21/2020,73783,2467
12/22/2020,75749,1966
12/23/2020,77529,1780
12/24/2020,78036,507
12/26/2020,79497,1461
12/27/2020,81455,1958
12/28/2020,84270,2815
12/29/2020,87988,3718
12/30/2020,91956,3968
12/31/2020,94312,2356
12/9/2020,95228,916
2/1/2021,98324,3096
2/10/2021,101809,3485
2/11/2021,106029,4220
2/12/2021,110224,4195
2/13/2021,113862,3638
2/14/2021,116966,3104
2/15/2021,118116,1150
2/16/2021,121224,3108
2/17/2021,124596,3372
2/18/2021,128226,3630
2/19/2021,133029,4803
2/2/2021,137333,4304
2/20/2021,140009,2676
2/21/2021,141236,1227
2/22/2021,144021,2785
2/23/2021,147493,3472
2/24/2021,151283,3790
2/25/2021,155271,3988
2/26/2021,158800,3529
2/27/2021,161247,2447
2/28/2021,162735,1488
2/3/2021,165537,2802
2/4/2021,168724,3187
2/5/2021,172789,4065
2/6/2021,176924,4135
2/7/2021,181439,4515
2/8/2021,183718,2279
2/9/2021,185631,1913
3/1/2021,189179,3548
3/10/2021,192984,3805
3/11/2021,197231,4247
3/12/2021,201706,4475
3/13/2021,204611,2905
3/14/2021,207041,2430
3/15/2021,207867,826
3/16/2021,210847,2980
3/17/2021,214436,3589
3/18/2021,218250,3814
3/19/2021,221886,3636
3/2/2021,225138,3252
3/20/2021,227433,2295
3/21/2021,228670,1237
3/22/2021,231634,2964
3/23/2021,234273,2639
3/24/2021,237245,2972
3/25/2021,240292,3047
3/26/2021,243744,3452
3/27/2021,245447,1703
3/28/2021,246747,1300
3/29/2021,249669,2922
3/3/2021,252981,3312
3/30/2021,256843,3862
3/31/2021,259763,2920
3/4/2021,262146,2383
3/5/2021,264245,2099
3/6/2021,265763,1518
3/7/2021,268198,2435
3/8/2021,270922,2724
3/9/2021,273401,2479
4/1/2021,275429,2028
4/10/2021,277586,2157
4/11/2021,278953,1367
