date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,111,95,56,63,50,1
1/10/2021,266,211,158,157,182,5
1/11/2021,283,231,184,174,198,5
1/12/2021,302,247,207,200,243,6
1/13/2021,311,256,213,209,411,6
1/14/2021,322,267,222,220,573,6
1/15/2021,338,281,232,229,739,7
1/16/2021,344,283,232,229,744,7
1/17/2021,345,284,232,231,748,7
1/18/2021,347,289,234,236,754,7
1/19/2021,352,298,236,241,797,7
1/2/2021,111,95,56,64,51,2
1/20/2021,372,313,257,261,1125,9
1/21/2021,388,334,275,278,1441,9
1/22/2021,419,365,313,305,1856,10
1/23/2021,425,370,314,307,1864,10
1/24/2021,425,372,314,309,1866,10
1/25/2021,441,382,331,327,1892,10
1/26/2021,465,399,348,349,2190,12
1/27/2021,485,419,363,373,2256,14
1/28/2021,509,445,404,448,2546,14
1/29/2021,564,509,496,522,2713,15
1/3/2021,113,97,56,65,52,2
1/30/2021,586,523,510,542,2723,15
1/31/2021,598,530,515,555,2732,15
1/4/2021,133,112,66,78,58,2
1/5/2021,160,122,84,90,68,2
1/6/2021,191,154,107,112,77,3
1/7/2021,215,173,124,127,162,4
1/8/2021,263,208,155,155,181,4
1/9/2021,266,209,157,156,182,4
10/1/2021,10205,6373,6412,6264,9592,6362
10/10/2021,10249,6398,6425,6281,9610,6430
10/11/2021,10252,6405,6431,6284,9614,6432
10/12/2021,10263,6406,6433,6285,9616,6466
10/13/2021,10268,6411,6437,6289,9617,6470
10/14/2021,10276,6420,6442,6294,9622,6481
10/15/2021,10295,6426,6449,6297,9625,6487
10/16/2021,10304,6427,6449,6297,9626,6494
10/17/2021,10309,6428,6449,6297,9626,6497
10/18/2021,10317,6434,6453,6300,9631,6501
10/19/2021,10338,6443,6460,6305,9636,6513
10/2/2021,10207,6374,6413,6266,9593,6364
10/20/2021,10342,6444,6463,6306,9637,6521
10/21/2021,10353,6446,6466,6308,9639,6526
10/22/2021,10362,6453,6470,6312,9643,6536
10/23/2021,10366,6458,6477,6315,9645,6544
10/24/2021,10367,6461,6479,6316,9646,6548
10/25/2021,10372,6465,6483,6316,9652,6551
10/26/2021,10381,6469,6487,6318,9657,6555
10/27/2021,10386,6472,6488,6319,9662,6559
10/28/2021,10390,6473,6493,6320,9663,6562
10/3/2021,10211,6374,6413,6266,9595,6364
10/4/2021,10215,6377,6418,6267,9597,6368
10/5/2021,10227,6381,6421,6270,9605,6389
10/6/2021,10231,6389,6422,6272,9608,6394
