date,Mohave_cume,Mohave
1/1/2021,1,
1/10/2021,2,1
1/11/2021,4,2
1/12/2021,6,2
1/13/2021,18,12
1/14/2021,79,61
1/15/2021,289,210
1/16/2021,422,133
1/17/2021,586,164
1/18/2021,647,61
1/19/2021,916,269
1/2/2021,1297,381
1/20/2021,1635,338
1/21/2021,1911,276
1/22/2021,1967,56
1/23/2021,2015,48
1/24/2021,2041,26
1/25/2021,2229,188
1/26/2021,2361,132
1/27/2021,2613,252
1/28/2021,2865,252
1/29/2021,3122,257
1/3/2021,3178,56
1/30/2021,3227,49
1/31/2021,3426,199
1/4/2021,3710,284
1/5/2021,4015,305
1/6/2021,4397,382
1/7/2021,4809,412
1/8/2021,5164,355
1/9/2021,5195,31
10/1/2021,5528,333
10/10/2021,5857,329
10/11/2021,6419,562
10/12/2021,6826,407
10/13/2021,7241,415
10/14/2021,8047,806
10/15/2021,8664,617
10/16/2021,9218,554
10/17/2021,9844,626
10/18/2021,10653,809
10/19/2021,11560,907
10/2/2021,12086,526
10/20/2021,12547,461
10/21/2021,13076,529
10/22/2021,13743,667
10/23/2021,14355,612
10/24/2021,15475,1120
10/25/2021,16183,708
10/26/2021,16845,662
10/27/2021,17185,340
10/28/2021,17370,185
10/3/2021,17767,397
10/4/2021,18210,443
10/5/2021,19170,960
10/6/2021,19808,638
10/7/2021,20712,904
10/8/2021,21211,499
10/9/2021,21320,109
12/1/2020,21860,540
12/12/2020,22427,567
12/16/2020,22963,536
12/18/2020,23343,380
12/21/2020,23759,416
12/22/2020,23917,158
12/23/2020,23978,61
12/24/2020,24285,307
12/26/2020,24524,239
12/27/2020,25269,745
12/28/2020,26290,1021
12/29/2020,27179,889
12/30/2020,28001,822
12/31/2020,28519,518
2/1/2021,29388,869
2/10/2021,30335,947
2/11/2021,32580,2245
2/12/2021,34074,1494
2/13/2021,35622,1548
2/14/2021,36445,823
2/15/2021,36872,427
2/16/2021,37668,796
2/17/2021,38628,960
2/18/2021,40552,1924
2/19/2021,42140,1588
2/2/2021,43547,1407
2/20/2021,44369,822
2/21/2021,44738,369
2/22/2021,45539,801
2/23/2021,46539,1000
2/24/2021,48255,1716
2/25/2021,49569,1314
2/26/2021,50753,1184
2/27/2021,51920,1167
2/28/2021,52464,544
2/3/2021,53722,1258
2/4/2021,54944,1222
2/5/2021,56471,1527
2/6/2021,57876,1405
2/7/2021,59410,1534
2/8/2021,60416,1006
2/9/2021,61222,806
3/1/2021,62755,1533
3/10/2021,64261,1506
3/11/2021,66497,2236
3/12/2021,68212,1715
3/13/2021,69721,1509
3/14/2021,70441,720
3/15/2021,70732,291
3/16/2021,71938,1206
3/17/2021,73297,1359
3/18/2021,74983,1686
3/19/2021,76470,1487
3/2/2021,78074,1604
3/20/2021,79044,970
3/21/2021,79478,434
3/22/2021,81465,1987
3/23/2021,82529,1064
3/24/2021,84255,1726
3/25/2021,85761,1506
3/26/2021,87014,1253
3/27/2021,87891,877
3/28/2021,88322,431
3/29/2021,89347,1025
3/3/2021,90513,1166
3/30/2021,91887,1374
3/31/2021,93155,1268
3/4/2021,94450,1295
3/5/2021,95232,782
3/6/2021,95559,327
3/7/2021,96752,1193
3/8/2021,98103,1351
3/9/2021,99350,1247
4/1/2021,100513,1163
4/10/2021,101726,1213
4/11/2021,102385,659
4/12/2021,102626,241
4/13/2021,103440,814
4/14/2021,104300,860
4/15/2021,105240,940
4/16/2021,106048,808
4/17/2021,106892,844
4/18/2021,107484,592
4/19/2021,107621,137
4/2/2021,108202,581
4/20/2021,108808,606
4/21/2021,109342,534
4/22/2021,110112,770
4/23/2021,110801,689
4/24/2021,111214,413
4/25/2021,111384,170
4/26/2021,112621,1237
4/27/2021,113217,596
4/28/2021,113878,661
4/29/2021,114565,687
4/3/2021,115240,675
4/30/2021,115606,366
4/4/2021,115734,128
4/5/2021,116179,445
4/6/2021,116629,450
4/7/2021,116999,370
4/8/2021,117393,394
4/9/2021,117913,520
5/1/2021,118047,134
5/10/2021,118118,71
5/11/2021,118193,75
5/12/2021,118643,450
5/13/2021,118998,355
5/14/2021,119340,342
5/15/2021,119748,408
5/16/2021,119955,207
5/17/2021,120030,75
5/18/2021,120440,410
