date,Navajo_cume,Navajo
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,6,1
1/15/2021,8,2
1/16/2021,32,24
1/17/2021,105,73
1/18/2021,172,67
1/19/2021,174,2
1/2/2021,176,2
1/20/2021,183,7
1/21/2021,260,77
1/22/2021,425,165
1/23/2021,532,107
1/24/2021,536,4
1/25/2021,537,1
1/26/2021,538,1
1/27/2021,880,342
1/28/2021,1256,376
1/29/2021,1624,368
1/3/2021,1970,346
1/30/2021,2063,93
1/31/2021,2065,2
1/4/2021,2069,4
1/5/2021,2317,248
1/6/2021,2734,417
1/7/2021,3216,482
1/8/2021,3914,698
1/9/2021,4303,389
10/1/2021,4314,11
10/10/2021,4316,2
10/11/2021,4716,400
10/12/2021,5162,446
10/13/2021,5490,328
10/14/2021,5910,420
10/15/2021,6376,466
10/16/2021,6393,17
10/17/2021,6402,9
10/18/2021,6581,179
10/19/2021,7034,453
10/2/2021,7555,521
10/20/2021,8240,685
10/21/2021,8695,455
10/22/2021,8926,231
10/23/2021,8948,22
10/24/2021,9524,576
10/25/2021,10080,556
10/26/2021,10822,742
10/27/2021,11907,1085
10/28/2021,12593,686
10/3/2021,12733,140
10/4/2021,12749,16
10/5/2021,13465,716
10/6/2021,14215,750
10/7/2021,15310,1095
10/8/2021,16214,904
10/9/2021,16887,673
12/10/2020,17605,718
12/14/2020,17620,15
12/15/2020,18372,752
12/16/2020,19244,872
12/17/2020,20089,845
12/18/2020,21140,1051
12/19/2020,22037,897
12/2/2020,22672,635
12/20/2020,22731,59
12/21/2020,22951,220
12/22/2020,23845,894
12/23/2020,24869,1024
12/24/2020,25672,803
12/25/2020,26216,544
12/26/2020,26349,133
12/27/2020,26389,40
12/28/2020,26801,412
12/29/2020,27452,651
12/30/2020,28061,609
12/31/2020,28998,937
12/4/2020,29774,776
12/6/2020,30192,418
12/7/2020,30226,34
2/1/2021,30883,657
2/10/2021,31484,601
2/11/2021,32280,796
2/12/2021,33018,738
2/13/2021,33508,490
2/14/2021,34190,682
2/15/2021,34231,41
2/16/2021,34693,462
2/17/2021,35233,540
2/18/2021,36249,1016
2/19/2021,37309,1060
2/2/2021,38028,719
2/20/2021,38640,612
2/21/2021,38710,70
2/22/2021,39307,597
2/23/2021,39914,607
2/24/2021,40673,759
2/25/2021,41621,948
2/26/2021,42124,503
2/27/2021,42275,151
2/28/2021,42338,63
2/3/2021,42808,470
2/4/2021,43544,736
2/5/2021,44334,790
2/6/2021,45195,861
2/7/2021,45784,589
2/8/2021,45939,155
2/9/2021,45999,60
3/1/2021,46470,471
3/10/2021,46901,431
3/11/2021,47705,804
3/12/2021,48168,463
3/13/2021,48555,387
3/14/2021,48754,199
3/15/2021,48789,35
3/16/2021,49141,352
3/17/2021,49579,438
3/18/2021,50004,425
3/19/2021,50691,687
3/2/2021,51080,389
3/20/2021,51273,193
3/21/2021,51344,71
3/22/2021,51885,541
3/23/2021,52263,378
3/24/2021,52738,475
3/25/2021,53266,528
3/26/2021,53645,379
3/27/2021,53738,93
3/28/2021,53789,51
3/29/2021,54189,400
3/3/2021,54506,317
3/30/2021,54863,357
3/31/2021,55209,346
3/4/2021,55510,301
3/5/2021,55659,149
3/6/2021,55692,33
3/7/2021,55954,262
3/8/2021,56242,288
3/9/2021,56550,308
4/1/2021,56919,369
4/10/2021,57150,231
4/11/2021,57228,78
4/12/2021,57245,17
4/13/2021,57414,169
4/14/2021,57679,265
4/15/2021,57865,186
4/16/2021,58193,328
4/17/2021,58353,160
4/18/2021,58411,58
4/19/2021,58428,17
4/2/2021,58613,185
4/20/2021,58796,183
4/21/2021,58992,196
4/22/2021,59324,332
4/23/2021,59796,472
4/24/2021,59865,69
4/25/2021,59915,50
4/26/2021,60224,309
4/27/2021,60554,330
4/28/2021,60963,409
4/29/2021,61313,350
4/3/2021,61575,262
4/30/2021,61856,281
4/4/2021,61905,49
4/5/2021,62122,217
4/6/2021,62389,267
4/7/2021,62597,208
4/8/2021,62817,220
4/9/2021,62962,145
5/1/2021,62996,34
5/10/2021,63018,22
5/11/2021,63049,31
5/12/2021,63268,219
5/13/2021,63404,136
