date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4350,4466,3723,3508,2271,26
1/10/2021,6637,6446,5598,5436,4815,61
1/11/2021,6951,6723,5869,5723,5201,71
1/12/2021,7282,6980,6136,5982,5722,80
1/13/2021,7497,7220,6379,6229,6173,89
1/14/2021,7801,7531,6697,6523,6601,94
1/15/2021,8427,8104,7276,7088,7913,102
1/16/2021,8667,8298,7461,7253,8189,105
1/17/2021,8750,8356,7507,7311,8323,108
1/18/2021,9096,8664,7826,7602,9894,114
1/19/2021,9467,8950,8152,7924,11571,124
1/2/2021,4523,4590,3824,3623,2388,27
1/20/2021,9962,9498,8662,8406,13712,136
1/21/2021,10365,9939,9156,8891,16822,145
1/22/2021,11064,10623,9909,9635,19878,158
1/23/2021,11342,10857,10103,9834,21679,163
1/24/2021,11485,10989,10213,9939,22002,166
1/25/2021,12208,11629,10957,10693,25260,181
1/26/2021,12920,12207,11617,11341,28299,190
1/27/2021,13647,12802,12283,12069,31477,198
1/28/2021,14488,13444,12957,12794,34814,211
1/29/2021,15409,14171,13689,13544,37905,232
1/3/2021,4610,4683,3894,3679,2438,29
1/30/2021,16063,14604,14042,13943,40633,238
1/31/2021,16231,14716,14158,14079,41383,243
1/4/2021,4952,4998,4157,3961,2693,38
1/5/2021,5289,5320,4424,4247,3008,41
1/6/2021,5708,5658,4846,4616,3342,48
1/7/2021,6011,5891,5058,4894,3754,53
1/8/2021,6286,6174,5345,5172,4012,56
1/9/2021,6539,6348,5512,5360,4742,61
10/1/2021,130265,83321,82702,99966,198959,58392
10/10/2021,131665,84053,83215,100412,199478,59102
10/11/2021,131859,84165,83288,100477,199556,59217
10/12/2021,131974,84217,83320,100496,199595,59272
10/13/2021,132114,84298,83376,100544,199655,59350
10/14/2021,132323,84399,83446,100604,199736,59441
10/15/2021,132554,84506,83556,100675,199802,59538
10/16/2021,132666,84563,83593,100714,199836,59577
10/17/2021,132747,84600,83619,100727,199851,59616
10/18/2021,132934,84705,83686,100792,199905,59682
10/19/2021,133062,84785,83758,100853,199979,59758
10/2/2021,130367,83378,82750,99998,198994,58463
10/20/2021,133212,84849,83828,100905,200036,59833
10/21/2021,133363,84928,83919,100963,200084,59909
10/22/2021,133552,85032,83994,101044,200217,59987
10/23/2021,133654,85077,84031,101087,200298,60043
10/24/2021,133707,85101,84049,101111,200348,60084
10/25/2021,133873,85176,84103,101173,200541,60143
10/26/2021,133995,85258,84159,101247,200710,60200
10/27/2021,134141,85343,84211,101308,200867,60258
10/28/2021,134224,85378,84237,101334,200914,60289
10/3/2021,130445,83414,82775,100012,199020,58502
10/4/2021,130666,83515,82856,100063,199104,58595
10/5/2021,130867,83608,82914,100132,199191,58674
10/6/2021,131083,83734,82986,100191,199259,58767
10/7/2021,131225,83828,83040,100256,199312,58851
10/8/2021,131486,83942,83131,100325,199384,58967
10/9/2021,131590,84005,83185,100380,199430,59058
12/1/2020,13,8,11,9,18,
12/10/2020,16,12,17,14,27,
12/11/2020,16,14,20,16,29,
12/12/2020,16,14,20,18,30,
12/13/2020,17,14,20,19,30,
12/14/2020,17,17,23,19,31,
12/15/2020,20,22,27,25,38,
12/16/2020,23,24,29,26,39,
12/17/2020,268,335,339,282,124,
12/18/2020,582,698,635,549,243,1
12/19/2020,788,904,778,655,306,1
12/2/2020,14,8,13,9,18,
12/20/2020,790,906,781,659,313,1
12/21/2020,1202,1282,1064,938,444,3
12/22/2020,1599,1670,1403,1224,578,5
12/23/2020,2101,2152,1791,1538,753,6
12/24/2020,2358,2434,1989,1754,843,8
12/25/2020,2359,2435,1989,1756,846,8
12/26/2020,2563,2641,2140,1908,919,9
12/27/2020,2610,2685,2170,1940,935,9
12/28/2020,3077,3130,2529,2271,1121,11
12/29/2020,3534,3591,2875,2662,1369,17
12/3/2020,14,9,14,11,20,
12/30/2020,3975,4054,3324,3090,1645,18
12/31/2020,4292,4412,3636,3405,1900,23
12/4/2020,14,10,15,11,20,
12/5/2020,15,10,15,11,20,
12/6/2020,15,10,15,12,21,
12/7/2020,15,10,15,13,22,
12/8/2020,15,10,15,14,22,
12/9/2020,16,12,17,14,26,
2/1/2021,16865,15265,14745,14718,43759,253
2/10/2021,21223,18384,18259,18943,69535,367
2/11/2021,21564,18641,18495,19263,73705,378
2/12/2021,21930,18933,18796,19686,77514,388
2/13/2021,22148,19080,18949,19895,80769,401
2/14/2021,22218,19111,19008,19945,81251,408
2/15/2021,22379,19221,19123,20089,83103,412
2/16/2021,22582,19349,19305,20317,85320,421
2/17/2021,22887,19563,19515,20587,87444,437
2/18/2021,23111,19722,19662,20789,89369,442
2/19/2021,23361,19866,19845,20983,90340,449
2/2/2021,17535,15834,15407,15387,46179,267
2/20/2021,23637,20057,20011,21159,91091,463
2/21/2021,23672,20088,20055,21200,91354,465
2/22/2021,23812,20156,20130,21314,92355,470
2/23/2021,23971,20254,20245,21470,93914,476
2/24/2021,24280,20443,20435,21728,95856,511
2/25/2021,24482,20608,20587,21999,98749,524
2/26/2021,24849,20865,20873,22519,102175,541
2/27/2021,25039,21024,21049,22770,104592,551
2/28/2021,25144,21108,21124,22904,106620,564
2/3/2021,18113,16326,15937,16008,49287,279
2/4/2021,18673,16752,16376,16596,52703,294
2/5/2021,19416,17299,17021,17437,56570,314
