date,Apache_cume,Apache
1/1/2021,2,
1/10/2021,3,1
1/11/2021,5,2
1/12/2021,6,1
1/13/2021,8,2
1/14/2021,9,1
1/15/2021,11,2
1/16/2021,12,1
1/17/2021,16,4
1/18/2021,45,29
1/19/2021,90,45
1/2/2021,111,21
1/20/2021,121,10
1/21/2021,128,7
1/22/2021,287,159
1/23/2021,296,9
1/24/2021,298,2
1/25/2021,300,2
1/26/2021,369,69
1/27/2021,699,330
1/28/2021,858,159
1/29/2021,934,76
1/30/2021,937,3
1/31/2021,942,5
1/4/2021,981,39
1/5/2021,1078,97
1/6/2021,1354,276
1/7/2021,1621,267
1/8/2021,1745,124
1/9/2021,1753,8
10/1/2021,1754,1
10/10/2021,1898,144
10/11/2021,2090,192
10/12/2021,2260,170
10/13/2021,2618,358
10/14/2021,2762,144
10/15/2021,2781,19
10/16/2021,2782,1
10/17/2021,2852,70
10/18/2021,3070,218
10/19/2021,3327,257
10/2/2021,3669,342
10/20/2021,4008,339
10/21/2021,4037,29
10/22/2021,4041,4
10/23/2021,4358,317
10/24/2021,4739,381
10/25/2021,5073,334
10/26/2021,5498,425
10/27/2021,5657,159
10/28/2021,5670,13
10/3/2021,5692,22
10/4/2021,5912,220
10/5/2021,6130,218
10/6/2021,6552,422
10/7/2021,7273,721
10/8/2021,7613,340
10/9/2021,7824,211
12/1/2020,7827,3
12/13/2020,8044,217
12/15/2020,8295,251
12/16/2020,8949,654
12/17/2020,9671,722
12/18/2020,9961,290
12/2/2020,10113,152
12/21/2020,10117,4
12/22/2020,10214,97
12/23/2020,10540,326
12/24/2020,10972,432
12/25/2020,11418,446
12/26/2020,11794,376
12/28/2020,11913,119
12/29/2020,11922,9
12/3/2020,12238,316
12/30/2020,12540,302
12/31/2020,12871,331
12/4/2020,13518,647
12/7/2020,13717,199
12/8/2020,13932,215
12/9/2020,13935,3
2/1/2021,14290,355
2/10/2021,14547,257
2/11/2021,15012,465
2/12/2021,15373,361
2/13/2021,15710,337
2/14/2021,15785,75
2/15/2021,15789,4
2/16/2021,16024,235
2/17/2021,16299,275
2/18/2021,16956,657
2/19/2021,17385,429
2/2/2021,17635,250
2/20/2021,17695,60
