date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,179,185,161,187,241,5
1/10/2021,274,304,301,313,518,8
1/11/2021,281,316,309,328,564,8
1/12/2021,290,323,323,357,629,11
1/13/2021,301,332,335,374,727,11
1/14/2021,317,364,362,422,849,12
1/15/2021,426,478,469,548,977,32
1/16/2021,429,478,470,548,1032,32
1/17/2021,430,478,470,548,1034,32
1/18/2021,443,482,484,561,1109,32
1/19/2021,451,495,492,581,1162,33
1/2/2021,180,185,161,188,242,5
1/20/2021,476,506,508,601,1242,33
1/21/2021,491,514,516,624,1374,34
1/22/2021,557,571,552,665,1438,40
1/23/2021,563,582,562,672,1646,40
1/24/2021,564,582,564,672,1646,40
1/25/2021,578,592,581,689,1691,41
1/26/2021,587,598,585,702,1761,41
1/27/2021,613,612,608,720,1870,43
1/28/2021,638,641,647,750,1953,43
1/29/2021,683,671,668,783,2174,52
1/3/2021,180,185,161,188,242,5
1/30/2021,718,697,689,790,2180,55
1/31/2021,718,697,689,791,2180,55
1/4/2021,199,218,196,208,276,6
1/5/2021,210,232,212,224,330,7
1/6/2021,228,257,228,246,366,8
1/7/2021,251,272,251,264,458,8
1/8/2021,274,304,301,313,517,8
1/9/2021,274,304,301,313,518,8
12/17/2020,24,18,9,19,9,1
12/18/2020,41,35,20,37,13,1
12/19/2020,41,35,20,37,13,1
12/20/2020,41,35,20,37,13,2
12/21/2020,56,45,29,46,17,2
12/22/2020,61,59,37,59,23,2
12/23/2020,92,90,73,82,33,2
12/24/2020,110,101,79,99,42,2
12/25/2020,110,101,79,99,42,2
12/26/2020,111,103,81,100,46,2
12/27/2020,112,103,82,100,46,2
12/28/2020,133,124,99,126,110,4
12/29/2020,154,150,122,141,178,4
12/30/2020,165,172,143,168,215,5
12/31/2020,179,183,161,187,239,5
2/1/2021,728,706,699,796,2228,56
2/10/2021,871,777,791,892,3007,73
2/11/2021,891,804,827,925,3076,75
2/12/2021,927,830,850,972,3146,81
2/13/2021,932,835,851,988,3288,81
2/14/2021,932,835,851,988,3288,81
2/15/2021,937,838,856,991,3320,81
2/16/2021,955,850,867,1009,3358,84
2/17/2021,968,861,877,1019,3403,86
2/18/2021,1006,902,920,1047,3441,96
2/19/2021,1041,927,942,1071,3467,99
2/2/2021,738,714,711,807,2291,57
2/20/2021,1050,932,949,1080,3481,116
2/21/2021,1050,932,949,1080,3481,116
2/22/2021,1064,938,959,1091,3503,119
2/23/2021,1082,952,972,1108,3542,121
2/24/2021,1105,966,989,1126,3575,125
2/25/2021,1130,987,1008,1150,3624,126
2/26/2021,1138,999,1020,1168,3658,126
2/27/2021,1144,1009,1022,1170,3660,127
2/28/2021,1144,1009,1023,1170,3668,127
2/3/2021,750,725,718,813,2424,58
2/4/2021,755,732,725,824,2518,59
2/5/2021,773,740,744,848,2593,60
2/6/2021,806,754,755,860,2784,63
2/7/2021,806,754,755,860,2784,63
2/8/2021,839,762,762,867,2842,71
2/9/2021,850,767,772,873,2915,72
3/1/2021,1165,1025,1040,1194,3693,134
3/10/2021,1322,1138,1159,1502,3893,149
3/11/2021,1342,1151,1177,1563,3922,149
3/12/2021,1409,1195,1216,1654,3955,155
3/13/2021,1415,1198,1222,1729,3969,157
3/14/2021,1416,1198,1222,1729,3971,157
3/15/2021,1428,1213,1243,1811,4031,160
3/16/2021,1434,1223,1254,1864,4058,160
3/17/2021,1456,1238,1280,1925,4101,163
3/18/2021,1478,1248,1305,1957,4135,166
3/19/2021,1507,1258,1326,1981,4154,175
3/2/2021,1193,1042,1061,1236,3716,137
3/20/2021,1510,1258,1326,1985,4160,175
3/21/2021,1511,1259,1327,1985,4161,175
3/22/2021,1541,1292,1358,1997,4173,176
3/23/2021,1581,1316,1389,2036,4188,183
3/24/2021,1625,1338,1419,2075,4215,193
3/25/2021,1661,1361,1453,2114,4234,194
3/26/2021,1701,1390,1486,2151,4256,199
3/27/2021,1735,1415,1500,2158,4267,212
3/28/2021,1735,1415,1500,2158,4268,212
3/29/2021,1751,1430,1530,2205,4284,219
3/3/2021,1231,1068,1078,1274,3773,141
3/30/2021,1773,1449,1551,2226,4301,222
3/31/2021,1806,1479,1622,2275,4320,224
3/4/2021,1259,1089,1100,1320,3799,144
3/5/2021,1264,1099,1111,1343,3810,145
3/6/2021,1271,1101,1116,1357,3816,146
3/7/2021,1272,1101,1116,1357,3817,147
3/8/2021,1282,1109,1129,1389,3843,147
3/9/2021,1301,1123,1145,1440,3866,148
4/1/2021,1851,1507,1656,2319,4330,229
4/10/2021,2078,1729,1830,2442,4413,275
4/11/2021,2078,1729,1830,2445,4414,275
4/12/2021,2085,1735,1840,2456,4426,276
4/13/2021,2099,1740,1845,2463,4441,276
4/14/2021,2113,1799,1877,2468,4451,279
4/15/2021,2126,1813,1886,2481,4462,281
4/16/2021,2151,1826,1902,2500,4479,286
4/17/2021,2151,1829,1904,2501,4480,287
4/18/2021,2151,1829,1904,2501,4480,287
4/19/2021,2165,1830,1909,2511,4484,289
4/2/2021,1866,1523,1672,2328,4337,239
4/20/2021,2195,1835,1921,2517,4496,294
4/21/2021,2243,1864,1933,2524,4504,295
4/22/2021,2266,1899,1958,2537,4515,297
4/23/2021,2289,1920,1966,2548,4527,302
4/24/2021,2299,1925,1970,2551,4532,305
4/25/2021,2299,1925,1970,2551,4532,305
4/26/2021,2302,1929,1980,2559,4546,305
4/27/2021,2312,1937,1989,2573,4554,306
4/28/2021,2337,1948,1994,2583,4567,309
4/29/2021,2360,1958,2006,2594,4582,313
4/3/2021,1867,1525,1674,2333,4338,239
4/30/2021,2367,1962,2008,2599,4587,315
4/4/2021,1873,1525,1675,2335,4338,239
4/5/2021,1886,1538,1684,2345,4346,241
4/6/2021,1928,1561,1711,2375,4360,248
4/7/2021,2006,1661,1746,2399,4381,255
4/8/2021,2047,1701,1810,2422,4400,267
4/9/2021,2064,1719,1822,2435,4405,272
5/1/2021,2371,1962,2010,2601,4587,316
5/10/2021,2417,2003,2043,2640,4615,342
5/11/2021,2420,2006,2046,2648,4619,343
5/12/2021,2433,2006,2058,2654,4624,345
5/13/2021,2452,2014,2067,2662,4633,349
5/14/2021,2469,2021,2070,2671,4636,376
5/15/2021,2472,2024,2073,2671,4638,380
5/16/2021,2475,2024,2073,2672,4638,382
5/17/2021,2480,2034,2083,2678,4645,387
5/18/2021,2483,2040,2085,2682,4646,398
5/19/2021,2495,2043,2097,2689,4650,402
5/2/2021,2372,1962,2011,2602,4587,316
5/20/2021,2500,2052,2104,2693,4656,408
5/21/2021,2508,2060,2108,2698,4662,423
5/22/2021,2514,2060,2110,2703,4663,442
5/23/2021,2515,2061,2110,2704,4664,442
5/24/2021,2524,2065,2116,2711,4664,453
5/25/2021,2529,2074,2121,2715,4670,464
5/26/2021,2541,2076,2125,2717,4671,468
5/27/2021,2558,2083,2132,2725,4674,475
5/28/2021,2567,2087,2137,2732,4674,485
5/29/2021,2570,2088,2138,2732,4674,485
5/3/2021,2375,1964,2016,2607,4591,317
5/30/2021,2570,2088,2138,2732,4674,485
5/31/2021,2572,2089,2138,2732,4674,488
5/4/2021,2386,1973,2024,2614,4600,318
5/5/2021,2394,1981,2030,2621,4606,324
5/6/2021,2403,1992,2033,2631,4610,336
5/7/2021,2407,1993,2037,2636,4612,340
5/8/2021,2412,2000,2040,2638,4612,341
5/9/2021,2412,2000,2041,2638,4612,341
6/1/2021,2581,2100,2142,2739,4678,498
6/10/2021,2638,2139,2179,2781,4714,552
6/11/2021,2642,2141,2180,2783,4714,557
6/12/2021,2643,2142,2181,2786,4715,559
6/13/2021,2644,2142,2181,2786,4715,559
6/14/2021,2653,2147,2188,2791,4717,573
6/15/2021,2657,2151,2193,2793,4719,587
6/16/2021,2662,2152,2196,2794,4720,591
6/17/2021,2667,2155,2197,2796,4722,606
6/18/2021,2684,2159,2202,2800,4727,612
6/19/2021,2687,2159,2203,2801,4729,617
6/2/2021,2586,2106,2146,2745,4684,502
6/20/2021,2687,2159,2204,2804,4729,618
6/21/2021,2690,2161,2208,2808,4734,625
6/22/2021,2693,2166,2209,2813,4735,632
6/23/2021,2695,2168,2210,2816,4737,638
6/24/2021,2700,2173,2212,2818,4737,642
6/25/2021,2706,2176,2215,2821,4742,657
6/26/2021,2708,2176,2219,2822,4743,658
6/27/2021,2708,2176,2219,2823,4743,658
6/28/2021,2714,2183,2223,2827,4744,667
6/29/2021,2726,2185,2225,2829,4745,675
6/3/2021,2595,2110,2148,2749,4689,504
6/30/2021,2737,2191,2231,2833,4746,691
6/4/2021,2608,2115,2156,2756,4691,512
6/5/2021,2610,2118,2157,2759,4693,514
6/6/2021,2614,2118,2157,2761,4693,514
6/7/2021,2617,2118,2159,2763,4696,526
6/8/2021,2620,2121,2169,2765,4699,539
6/9/2021,2625,2127,2172,2766,4703,542
7/1/2021,2743,2194,2234,2836,4747,701
