date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,345,313,269,278,200,3
1/10/2021,467,448,378,389,628,6
1/11/2021,479,462,400,405,826,6
1/12/2021,485,468,404,414,1040,6
1/13/2021,504,499,426,438,1350,6
1/14/2021,509,507,439,449,1598,6
1/15/2021,514,514,449,459,2024,6
1/16/2021,530,519,457,471,2380,6
1/17/2021,533,520,460,472,2393,6
1/18/2021,536,525,467,481,2570,6
1/19/2021,553,537,479,497,2774,6
1/2/2021,346,316,272,281,203,3
1/20/2021,562,552,494,520,3151,6
1/21/2021,568,566,508,540,3528,6
1/22/2021,581,574,516,548,3695,6
1/23/2021,607,611,551,582,4054,6
1/24/2021,617,615,558,602,4126,6
1/25/2021,639,634,594,646,4313,6
1/26/2021,661,677,643,704,4529,8
1/27/2021,690,714,685,751,4912,8
1/28/2021,740,753,741,826,5523,9
1/29/2021,782,796,810,897,5888,10
1/3/2021,358,330,283,296,227,3
1/30/2021,784,801,812,902,5906,10
1/31/2021,789,804,816,910,5933,10
1/4/2021,364,339,288,298,247,3
1/5/2021,383,367,301,313,256,3
1/6/2021,404,386,319,338,272,4
1/7/2021,412,392,330,346,302,4
1/8/2021,442,425,359,370,332,5
1/9/2021,460,446,378,387,625,6
12/1/2020,,,,,1,
12/10/2020,,,,,1,
12/11/2020,,,,,1,
12/12/2020,,,,,1,
12/13/2020,,,,,1,
12/14/2020,,,,,1,
12/15/2020,,,1,,1,
12/16/2020,,,2,,1,
12/17/2020,,,7,3,4,
12/18/2020,1,2,8,6,4,
12/19/2020,1,4,10,7,5,
12/2/2020,,,,,1,
12/20/2020,1,4,10,7,5,
12/21/2020,3,5,11,11,7,
12/22/2020,75,77,62,59,18,
12/23/2020,183,175,154,149,43,1
12/24/2020,214,203,179,164,53,1
12/25/2020,214,203,179,164,53,1
12/26/2020,216,208,181,175,54,1
12/27/2020,216,208,181,175,54,1
12/28/2020,233,223,199,195,65,1
12/29/2020,251,241,211,214,72,1
12/3/2020,,,,,1,
12/30/2020,296,278,245,247,127,1
12/31/2020,343,311,268,278,185,3
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,,,,,1,
12/7/2020,,,,,1,
12/8/2020,,,,,1,
12/9/2020,,,,,1,
2/1/2021,797,820,827,929,6089,10
2/10/2021,1059,1061,1071,1223,7998,20
2/11/2021,1176,1176,1204,1382,9027,24
2/12/2021,1246,1234,1269,1460,9700,30
2/13/2021,1270,1249,1293,1492,9883,31
2/14/2021,1270,1250,1293,1492,9895,31
2/15/2021,1273,1261,1307,1507,10048,31
2/16/2021,1280,1267,1316,1531,10278,33
2/17/2021,1286,1275,1330,1556,10452,33
2/18/2021,1291,1287,1347,1578,10642,33
2/19/2021,1295,1292,1359,1594,10824,34
2/2/2021,804,832,838,947,6229,11
2/20/2021,1300,1298,1368,1601,10836,34
2/21/2021,1301,1298,1371,1605,10842,34
2/22/2021,1303,1302,1377,1613,10877,34
2/23/2021,1305,1303,1377,1614,10922,34
2/24/2021,1337,1325,1405,1637,11153,35
2/25/2021,1377,1348,1456,1740,11892,37
2/26/2021,1413,1378,1495,1818,12345,40
2/27/2021,1473,1436,1553,1907,12656,42
2/28/2021,1475,1438,1555,1909,12685,42
2/3/2021,830,863,861,977,6496,12
2/4/2021,850,881,877,1004,6759,13
2/5/2021,885,921,935,1042,6947,14
2/6/2021,888,922,941,1055,7030,14
2/7/2021,889,925,942,1057,7047,14
2/8/2021,899,934,953,1071,7161,15
2/9/2021,935,970,995,1124,7460,16
3/1/2021,1477,1443,1560,1937,12915,45
3/10/2021,1733,1717,1905,3855,15566,62
3/11/2021,1784,1769,1972,4089,15853,66
3/12/2021,1822,1805,2000,4263,16029,70
3/13/2021,1846,1827,2024,4402,16177,71
3/14/2021,1848,1829,2025,4411,16193,71
3/15/2021,1910,1869,2065,4715,16414,73
3/16/2021,1973,1924,2150,4924,16602,81
3/17/2021,2016,1973,2213,5148,16834,93
3/18/2021,2155,2057,2381,5459,17205,106
3/19/2021,2229,2121,2502,5718,17441,117
3/2/2021,1485,1455,1575,1979,13153,45
3/20/2021,2288,2175,2713,6043,17674,121
3/21/2021,2293,2182,2727,6051,17680,121
3/22/2021,2321,2227,2830,6216,17809,124
3/23/2021,2358,2258,2902,6291,17880,134
3/24/2021,2432,2324,2999,6454,18015,160
3/25/2021,2758,2590,3272,6727,18256,212
3/26/2021,2950,2695,3422,6898,18414,245
3/27/2021,3087,2825,3565,6962,18456,258
3/28/2021,3093,2830,3567,6966,18462,262
3/29/2021,3154,2863,3618,7071,18527,273
3/3/2021,1520,1498,1624,2101,13657,49
3/30/2021,3257,2931,3670,7130,18580,305
3/31/2021,3401,3040,3863,7231,18689,333
3/4/2021,1577,1562,1697,2642,14243,51
3/5/2021,1612,1591,1730,2876,14600,55
3/6/2021,1624,1605,1762,3144,15049,55
3/7/2021,1626,1608,1769,3163,15069,56
3/8/2021,1637,1620,1779,3297,15223,56
3/9/2021,1690,1686,1868,3660,15400,60
4/1/2021,3600,3221,4025,7409,18855,363
4/10/2021,4999,4201,4895,8250,19672,656
4/11/2021,5024,4209,4902,8266,19682,666
4/12/2021,5129,4291,4969,8341,19768,687
4/13/2021,5191,4332,5014,8383,19830,705
4/14/2021,5291,4411,5061,8428,19876,715
4/15/2021,5452,4591,5194,8530,19963,728
4/16/2021,5553,4673,5270,8601,20031,742
4/17/2021,5595,4711,5296,8630,20057,751
4/18/2021,5603,4714,5300,8634,20059,757
4/19/2021,5671,4747,5355,8688,20096,769
4/2/2021,3792,3350,4163,7506,18970,394
4/20/2021,5719,4785,5389,8730,20151,776
4/21/2021,5832,4855,5439,8792,20201,797
4/22/2021,5940,4950,5510,8866,20251,821
4/23/2021,6039,5013,5580,8911,20280,839
4/24/2021,6082,5038,5603,8931,20301,861
4/25/2021,6087,5043,5608,8934,20305,865
4/26/2021,6130,5077,5650,8969,20346,883
4/27/2021,6165,5103,5680,9006,20373,898
4/28/2021,6242,5141,5748,9044,20419,911
4/29/2021,6341,5215,5815,9098,20490,929
4/3/2021,3904,3440,4229,7546,19013,416
4/30/2021,6408,5251,5850,9141,20541,942
4/4/2021,3913,3442,4234,7551,19016,425
4/5/2021,3974,3492,4289,7618,19082,440
4/6/2021,4144,3569,4361,7709,19189,481
4/7/2021,4421,3822,4542,7879,19334,528
4/8/2021,4659,3998,4690,8051,19506,574
4/9/2021,4859,4115,4823,8167,19606,627
5/1/2021,6432,5273,5861,9153,20556,956
5/10/2021,6723,5482,6064,9343,20738,1229
5/11/2021,6752,5495,6083,9352,20757,1263
5/12/2021,6782,5518,6104,9381,20787,1310
5/13/2021,6865,5560,6142,9409,20838,1401
5/14/2021,6905,5590,6164,9443,20864,1501
5/15/2021,6925,5597,6183,9455,20873,1638
5/16/2021,6940,5608,6190,9456,20875,1652
5/17/2021,6993,5644,6210,9479,20905,1731
5/18/2021,7060,5682,6234,9507,20933,1802
5/19/2021,7151,5740,6284,9557,20990,1913
5/2/2021,6436,5277,5863,9154,20562,961
5/20/2021,7220,5793,6322,9594,21030,2073
5/21/2021,7272,5836,6358,9625,21050,2173
5/22/2021,7343,5881,6403,9638,21060,2234
5/23/2021,7359,5887,6405,9640,21064,2242
5/24/2021,7405,5908,6428,9662,21079,2304
5/25/2021,7441,5933,6445,9678,21096,2359
5/26/2021,7476,5961,6464,9700,21121,2447
5/27/2021,7543,5992,6499,9726,21148,2544
5/28/2021,7621,6022,6539,9757,21163,2606
5/29/2021,7638,6029,6546,9762,21163,2617
5/3/2021,6457,5301,5883,9177,20583,967
5/30/2021,7646,6035,6548,9767,21167,2630
5/31/2021,7654,6039,6550,9768,21168,2646
5/4/2021,6495,5333,5909,9196,20602,974
5/5/2021,6540,5362,5941,9239,20632,1025
5/6/2021,6604,5417,5982,9285,20691,1095
5/7/2021,6662,5444,6024,9305,20719,1146
5/8/2021,6691,5458,6043,9320,20725,1190
5/9/2021,6698,5463,6049,9321,20729,1194
6/1/2021,7686,6068,6565,9789,21184,2681
6/10/2021,7969,6240,6697,9917,21302,3087
6/11/2021,7988,6252,6711,9927,21315,3135
6/12/2021,8003,6261,6715,9930,21321,3167
6/13/2021,8013,6263,6716,9933,21323,3168
6/14/2021,8033,6274,6730,9943,21324,3194
6/15/2021,8056,6288,6739,9950,21335,3235
6/16/2021,8086,6301,6749,9958,21345,3269
6/17/2021,8122,6325,6766,9979,21357,3312
6/18/2021,8172,6348,6788,9995,21376,3339
6/19/2021,8202,6377,6801,9998,21378,3363
6/2/2021,7742,6097,6591,9820,21204,2752
6/20/2021,8205,6378,6803,10000,21379,3363
6/21/2021,8228,6388,6809,10004,21389,3385
6/22/2021,8242,6399,6813,10015,21393,3405
6/23/2021,8274,6413,6825,10026,21406,3456
6/24/2021,8314,6428,6842,10042,21418,3491
6/25/2021,8360,6446,6863,10057,21422,3539
6/26/2021,8375,6451,6864,10059,21424,3561
6/27/2021,8386,6455,6868,10062,21426,3563
6/28/2021,8407,6462,6879,10068,21433,3600
6/29/2021,8428,6472,6883,10075,21445,3633
6/3/2021,7791,6131,6613,9855,21229,2834
6/30/2021,8826,6652,6914,10094,21454,3683
6/4/2021,7834,6153,6628,9868,21248,2900
6/5/2021,7851,6160,6636,9871,21251,2913
6/6/2021,7856,6164,6638,9872,21251,2918
6/7/2021,7889,6184,6651,9886,21260,2966
6/8/2021,7908,6198,6662,9898,21273,3004
6/9/2021,7933,6213,6675,9904,21282,3051
7/1/2021,9385,6809,6943,10106,21464,3738
7/10/2021,9581,6920,7025,10181,21530,3997
7/11/2021,9582,6922,7025,10182,21532,4005
7/12/2021,9596,6931,7032,10191,21543,4047
7/13/2021,9610,6938,7037,10201,21548,4068
7/14/2021,9907,7056,7078,10214,21555,4121
7/15/2021,10231,7215,7140,10236,21568,4175
7/16/2021,10259,7232,7147,10256,21582,4221
7/17/2021,10266,7233,7154,10263,21587,4236
7/18/2021,10268,7236,7159,10268,21588,4241
7/19/2021,10299,7240,7171,10278,21602,4267
7/2/2021,9423,6826,6955,10120,21477,3802
7/20/2021,10322,7248,7186,10286,21609,4302
7/21/2021,10345,7257,7190,10299,21625,4348
7/22/2021,10383,7276,7207,10320,21647,4376
7/23/2021,10425,7300,7221,10346,21662,4444
7/24/2021,10451,7308,7227,10355,21665,4474
7/25/2021,10461,7313,7230,10358,21667,4481
7/26/2021,10492,7324,7238,10372,21685,4527
7/27/2021,10522,7336,7249,10382,21708,4574
7/28/2021,10540,7345,7264,10400,21733,4614
7/29/2021,10572,7378,7284,10416,21752,4661
7/3/2021,9433,6833,6955,10125,21478,3812
7/30/2021,10620,7398,7301,10435,21768,4746
7/31/2021,11006,7586,7421,10490,21792,4834
7/4/2021,9436,6833,6955,10125,21480,3813
7/5/2021,9452,6839,6964,10132,21486,3826
7/6/2021,9478,6849,6972,10146,21489,3856
7/7/2021,9500,6864,6982,10155,21499,3894
7/8/2021,9539,6890,6996,10166,21516,3926
7/9/2021,9571,6913,7024,10177,21529,3980
8/1/2021,11016,7591,7426,10496,21798,4840
8/10/2021,11341,7798,7561,10647,21948,5188
8/11/2021,11369,7805,7572,10663,21958,5217
8/12/2021,11413,7827,7592,10666,21976,5252
8/13/2021,11467,7858,7623,10684,21993,5321
8/14/2021,11486,7872,7634,10692,22002,5363
8/15/2021,11493,7875,7635,10695,22004,5365
8/16/2021,11518,7895,7650,10711,22019,5392
8/17/2021,11546,7907,7659,10719,22032,5416
8/18/2021,11574,7920,7676,10731,22045,5446
8/19/2021,11612,7941,7688,10739,22059,5471
8/2/2021,11053,7615,7439,10508,21817,4881
8/20/2021,11653,7954,7697,10761,22078,5532
8/21/2021,11738,7990,7726,10769,22087,5584
8/22/2021,11746,7993,7730,10770,22090,5593
8/23/2021,11791,8019,7764,10786,22104,5618
8/24/2021,11815,8040,7772,10802,22114,5637
8/25/2021,11843,8046,7789,10810,22128,5656
8/26/2021,11871,8065,7810,10829,22136,5678
8/27/2021,11903,8083,7826,10840,22153,5721
8/28/2021,11917,8095,7828,10846,22155,5748
8/29/2021,11923,8100,7828,10849,22158,5751
8/3/2021,11080,7634,7454,10528,21831,4923
8/30/2021,11959,8110,7838,10863,22169,5761
8/31/2021,11971,8118,7849,10867,22176,5779
8/4/2021,11112,7655,7465,10543,21844,4971
8/5/2021,11171,7697,7490,10572,21869,5018
8/6/2021,11270,7734,7527,10603,21904,5104
8/7/2021,11290,7749,7538,10611,21908,5148
8/8/2021,11295,7754,7540,10613,21908,5155
8/9/2021,11320,7774,7553,10635,21936,5173
9/1/2021,11998,8126,7859,10875,22186,5803
9/2/2021,12016,8135,7863,10883,22195,5817
9/3/2021,12052,8149,7874,10893,22212,5848
9/4/2021,12055,8156,7877,10896,22215,5865
