date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,945,864,632,481,219,7
1/10/2021,1292,1201,922,709,494,12
1/11/2021,1353,1288,985,748,834,12
1/12/2021,1416,1355,1061,802,1155,14
1/13/2021,1503,1429,1136,864,1490,14
1/14/2021,1522,1446,1165,887,1578,14
1/15/2021,1551,1462,1185,914,1667,14
1/16/2021,1555,1464,1188,915,1672,14
1/17/2021,1557,1467,1189,916,1676,14
1/18/2021,1566,1473,1198,920,1693,14
1/19/2021,1609,1501,1227,950,1805,19
1/2/2021,947,865,632,483,220,7
1/20/2021,1624,1508,1235,960,1835,20
1/21/2021,1746,1700,1405,1058,2356,23
1/22/2021,1855,1794,1487,1139,3017,24
1/23/2021,1884,1834,1512,1170,3051,25
1/24/2021,1885,1836,1515,1173,3062,25
1/25/2021,1920,1908,1578,1222,3219,25
1/26/2021,2054,2049,1716,1358,3373,33
1/27/2021,2196,2202,1834,1454,3574,33
1/28/2021,2353,2354,2023,1673,4268,34
1/29/2021,2512,2485,2188,1815,5350,38
1/3/2021,949,865,632,483,220,7
1/30/2021,2552,2516,2226,1890,6208,38
1/31/2021,2553,2517,2226,1891,6224,38
1/4/2021,1004,920,673,515,257,8
1/5/2021,1091,1015,738,560,292,8
1/6/2021,1206,1130,832,624,362,12
1/7/2021,1252,1168,892,661,393,12
1/8/2021,1285,1197,918,702,484,12
1/9/2021,1287,1198,922,706,489,12
12/1/2020,1,1,1,,2,
12/10/2020,1,2,3,,3,
12/11/2020,1,2,3,,3,
12/12/2020,1,2,5,,3,
12/13/2020,1,2,5,,3,
12/14/2020,1,2,5,,3,
12/15/2020,1,2,5,,3,
12/16/2020,3,3,6,1,4,
12/17/2020,9,7,10,5,6,
12/18/2020,9,7,11,5,6,
12/19/2020,9,7,11,5,8,
12/2/2020,1,1,1,,2,
12/20/2020,9,9,11,6,8,
12/21/2020,75,45,49,23,23,
12/22/2020,255,243,170,136,54,1
12/23/2020,445,459,328,253,94,4
12/24/2020,508,513,384,293,101,4
12/25/2020,508,513,384,293,101,4
12/26/2020,532,548,400,311,107,4
12/27/2020,532,548,400,311,108,4
12/28/2020,675,661,476,361,134,6
12/29/2020,774,750,534,409,166,7
12/3/2020,1,1,2,,2,
12/30/2020,912,848,614,463,200,7
12/31/2020,944,863,628,477,208,7
12/4/2020,1,1,3,,2,
12/5/2020,1,1,3,,2,
12/6/2020,1,1,3,,2,
12/7/2020,1,1,3,,2,
12/8/2020,1,1,3,,3,
12/9/2020,1,1,3,,3,
2/1/2021,2592,2543,2246,1916,6828,42
2/10/2021,2932,2845,2623,2362,9927,57
2/11/2021,3062,2959,2754,2517,10939,68
2/12/2021,3121,3006,2812,2572,12024,69
2/13/2021,3148,3029,2829,2607,12671,71
2/14/2021,3153,3033,2829,2608,12677,71
2/15/2021,3159,3037,2833,2615,12715,71
2/16/2021,3184,3041,2842,2619,12760,73
2/17/2021,3223,3077,2894,2676,12813,74
2/18/2021,3253,3098,2910,2695,12941,74
2/19/2021,3324,3169,2995,2790,13088,76
2/2/2021,2625,2576,2280,1973,7520,46
2/20/2021,3363,3191,3018,2825,13138,81
2/21/2021,3364,3192,3021,2825,13148,81
2/22/2021,3367,3195,3022,2827,13157,81
2/23/2021,3409,3248,3058,2881,13335,85
2/24/2021,3430,3282,3081,2925,14335,88
2/25/2021,3503,3341,3146,3001,15329,90
2/26/2021,3563,3399,3189,3102,16331,92
2/27/2021,3592,3425,3205,3137,16695,95
2/28/2021,3612,3450,3242,3168,16813,95
2/3/2021,2749,2710,2449,2143,8215,49
2/4/2021,2798,2752,2506,2205,8536,52
2/5/2021,2835,2783,2537,2236,8667,54
2/6/2021,2846,2784,2539,2240,8690,55
2/7/2021,2847,2785,2540,2241,8708,55
2/8/2021,2868,2807,2559,2269,8811,55
2/9/2021,2889,2827,2593,2310,8852,55
3/1/2021,3635,3473,3257,3196,16965,96
3/10/2021,4613,4272,4252,5009,19965,126
3/11/2021,4832,4380,4373,5243,20281,137
3/12/2021,4885,4438,4492,5880,20614,141
3/13/2021,4960,4496,4539,6004,20764,143
3/14/2021,4972,4501,4549,6071,20829,143
3/15/2021,5094,4602,4679,6274,20934,149
3/16/2021,5337,4816,4925,6616,21106,161
3/17/2021,5918,5039,5131,6891,21661,172
