date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,112,94,53,59,47,1
1/10/2021,269,206,156,152,178,7
1/11/2021,286,226,182,170,193,7
1/12/2021,306,241,205,197,238,8
1/13/2021,315,250,211,206,406,8
1/14/2021,326,261,220,217,568,8
1/15/2021,342,275,231,226,733,9
1/16/2021,348,277,231,226,738,9
1/17/2021,349,278,231,227,742,9
1/18/2021,351,283,233,232,748,9
1/19/2021,356,292,235,237,791,9
1/2/2021,112,94,53,60,48,2
1/20/2021,376,307,256,257,1119,11
1/21/2021,392,328,274,274,1434,11
1/22/2021,422,360,311,301,1849,13
1/23/2021,428,365,312,303,1857,13
1/24/2021,428,367,312,305,1859,13
1/25/2021,444,377,330,323,1884,13
1/26/2021,468,394,347,345,2182,15
1/27/2021,488,414,362,370,2247,17
1/28/2021,512,440,404,448,2534,17
1/29/2021,568,503,496,524,2699,18
1/3/2021,114,96,53,61,49,2
1/30/2021,591,517,509,544,2709,18
1/31/2021,602,524,514,557,2718,19
1/4/2021,133,111,63,75,55,3
1/5/2021,160,121,81,87,65,3
1/6/2021,191,153,104,110,73,4
1/7/2021,215,172,121,123,158,5
1/8/2021,266,203,153,150,177,6
1/9/2021,269,204,155,151,178,6
12/17/2020,5,,1,2,,
12/18/2020,6,3,2,3,,
12/19/2020,6,6,2,3,1,
12/20/2020,6,6,2,3,1,
12/21/2020,7,7,2,3,2,
12/22/2020,23,14,8,12,11,
12/23/2020,31,23,10,16,14,
12/24/2020,42,27,14,20,16,
12/25/2020,42,27,14,20,16,
12/26/2020,46,29,14,20,16,
12/27/2020,46,29,14,20,16,
12/28/2020,58,41,24,24,21,
12/29/2020,79,62,34,32,22,
12/30/2020,97,79,42,48,33,1
12/31/2020,112,94,53,59,45,1
2/1/2021,619,536,537,577,2752,19
2/10/2021,891,845,996,1213,3687,28
2/11/2021,929,892,1095,1326,3826,28
2/12/2021,953,981,1232,1408,3933,28
2/13/2021,1013,1081,1371,1488,4022,34
2/14/2021,1083,1157,1477,1561,4116,41
2/15/2021,1100,1164,1487,1577,4156,41
2/16/2021,1111,1169,1495,1588,4185,43
2/17/2021,1116,1171,1498,1589,4201,43
2/18/2021,1119,1171,1498,1590,4215,43
2/19/2021,1121,1172,1498,1594,4221,43
2/2/2021,668,589,625,691,2970,19
2/20/2021,1124,1175,1500,1597,4232,43
2/21/2021,1124,1175,1501,1597,4238,43
2/22/2021,1128,1176,1505,1598,4255,43
2/23/2021,1139,1183,1513,1603,4279,45
2/24/2021,1156,1196,1523,1623,4377,47
2/25/2021,1164,1205,1550,1635,4449,48
2/26/2021,1186,1233,1567,1658,4578,50
2/27/2021,1192,1234,1573,1673,4614,51
2/28/2021,1194,1236,1574,1676,4650,51
2/3/2021,678,599,642,699,3008,21
2/4/2021,724,655,745,812,3155,23
2/5/2021,792,751,854,961,3293,24
2/6/2021,797,752,858,965,3300,24
2/7/2021,799,752,859,966,3305,24
2/8/2021,808,757,863,976,3333,26
2/9/2021,861,814,914,1085,3535,28
3/1/2021,1206,1249,1593,1693,4725,52
3/10/2021,1462,1467,1851,2109,6184,75
3/11/2021,1498,1487,1873,2175,6284,75
3/12/2021,1527,1508,1894,2222,6370,76
3/13/2021,1545,1521,1910,2253,6388,77
3/14/2021,1573,1572,1955,2352,6552,82
3/15/2021,1590,1582,1973,2393,6600,84
3/16/2021,1653,1640,2070,2674,6791,94
3/17/2021,1821,1740,2220,2815,6991,104
3/18/2021,1902,1860,2427,2948,7163,107
3/19/2021,2088,1989,2598,3134,7345,121
3/2/2021,1240,1282,1633,1740,4955,56
3/20/2021,2101,1995,2606,3159,7371,123
3/21/2021,2114,2003,2614,3185,7384,127
3/22/2021,2153,2028,2654,3246,7428,130
3/23/2021,2301,2126,2759,3419,7609,150
3/24/2021,2462,2204,2878,3612,7722,167
3/25/2021,2607,2326,2975,3788,7801,203
3/26/2021,2797,2437,3099,3911,7894,238
3/27/2021,2819,2449,3114,3944,7917,247
3/28/2021,2834,2453,3121,3956,7918,251
3/29/2021,2877,2481,3153,3992,7940,261
3/3/2021,1310,1352,1727,1835,5343,60
3/30/2021,3070,2591,3259,4084,8030,287
3/31/2021,3156,2632,3310,4124,8055,311
3/4/2021,1334,1375,1752,1891,5640,64
3/5/2021,1365,1403,1788,1935,5843,66
3/6/2021,1384,1413,1794,1957,5876,68
3/7/2021,1392,1416,1798,1968,5892,69
3/8/2021,1411,1431,1815,2012,5949,70
3/9/2021,1428,1443,1835,2056,6044,72
4/1/2021,3318,2722,3400,4223,8172,341
4/10/2021,4588,3424,4113,4941,8573,743
4/11/2021,4601,3431,4118,4944,8575,751
4/12/2021,4697,3485,4154,4978,8607,774
4/13/2021,4775,3545,4200,5012,8630,797
4/14/2021,4863,3615,4265,5050,8654,825
4/15/2021,4961,3667,4322,5088,8679,844
4/16/2021,5045,3724,4391,5124,8693,857
4/17/2021,5073,3735,4402,5133,8697,879
4/18/2021,5085,3739,4407,5137,8698,890
4/19/2021,5127,3766,4434,5158,8711,920
4/2/2021,3423,2782,3483,4301,8238,382
4/20/2021,5202,3803,4473,5180,8723,931
4/21/2021,5272,3854,4511,5207,8729,937
4/22/2021,5335,3907,4575,5239,8745,952
4/23/2021,5392,3941,4619,5275,8768,968
4/24/2021,5416,3957,4653,5292,8775,1243
4/25/2021,5422,3960,4658,5292,8775,1245
4/26/2021,5489,4003,4703,5313,8793,1488
4/27/2021,5569,4065,4753,5343,8811,1507
4/28/2021,5709,4199,4882,5395,8830,1541
4/29/2021,5789,4241,4922,5412,8850,1550
4/3/2021,3446,2795,3490,4312,8246,403
4/30/2021,5836,4279,4952,5437,8859,1559
4/4/2021,3456,2802,3498,4315,8247,413
4/5/2021,3583,2877,3569,4414,8308,468
4/6/2021,3793,2986,3680,4515,8364,518
4/7/2021,4012,3096,3811,4639,8415,578
4/8/2021,4241,3223,3902,4738,8464,643
4/9/2021,4430,3333,4014,4822,8510,700
5/1/2021,5857,4289,4964,5446,8862,1565
5/10/2021,6144,4472,5111,5536,8915,1632
5/11/2021,6162,4475,5121,5547,8922,1637
5/12/2021,6198,4498,5147,5555,8939,1820
5/13/2021,6285,4578,5204,5569,8951,1832
5/14/2021,6325,4613,5233,5583,8957,2301
5/15/2021,6338,4619,5235,5587,8959,2314
5/16/2021,6345,4621,5236,5594,8960,2323
5/17/2021,6391,4647,5264,5611,8971,2469
5/18/2021,6438,4688,5289,5630,8984,2653
5/19/2021,6476,4719,5310,5642,8993,2870
5/2/2021,5866,4294,4969,5449,8865,1567
5/20/2021,6527,4748,5330,5657,9012,2915
5/21/2021,6557,4770,5353,5667,9019,3120
5/22/2021,6574,4778,5367,5671,9022,3137
5/23/2021,6588,4785,5372,5675,9024,3138
5/24/2021,6621,4807,5395,5684,9030,3218
5/25/2021,6661,4824,5412,5690,9038,3266
5/26/2021,6692,4837,5423,5696,9040,3336
5/27/2021,6723,4860,5433,5698,9044,3400
5/28/2021,6734,4872,5440,5700,9045,3402
5/29/2021,6744,4876,5443,5701,9046,3412
5/3/2021,5908,4322,4987,5459,8872,1580
5/30/2021,6749,4877,5450,5704,9047,3413
5/31/2021,6758,4881,5452,5705,9047,3414
5/4/2021,5944,4351,5010,5464,8878,1594
5/5/2021,6002,4386,5035,5484,8889,1598
5/6/2021,6046,4409,5054,5502,8896,1607
5/7/2021,6108,4438,5086,5519,8907,1625
5/8/2021,6118,4448,5089,5523,8907,1628
5/9/2021,6123,4452,5095,5527,8907,1628
6/1/2021,6794,4897,5469,5713,9053,3423
6/10/2021,7047,5045,5564,5780,9092,3821
6/11/2021,7094,5058,5577,5785,9099,3882
6/12/2021,7100,5061,5578,5787,9104,3883
6/13/2021,7104,5063,5578,5787,9104,3886
6/14/2021,7118,5073,5582,5791,9107,3891
6/15/2021,7131,5084,5582,5796,9108,3900
6/16/2021,7146,5090,5587,5800,9111,3912
6/17/2021,7206,5126,5612,5814,9125,4035
