date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2021-03-25 00:00:00,164,16,0.0975609756097561,16.0,9.0,0.5625
2021-03-24 00:00:00,598,32,0.0535117056856187,33.0,12.0,0.3636363636363637
2021-03-23 00:00:00,659,27,0.0409711684370258,54.0,22.0,0.4074074074074074
2021-03-22 00:00:00,714,35,0.0490196078431373,55.0,19.0,0.3454545454545455
2021-03-21 00:00:00,355,17,0.047887323943662,3.0,1.0,0.3333333333333333
2021-03-20 00:00:00,397,29,0.0730478589420655,18.0,6.0,0.3333333333333333
2021-03-19 00:00:00,517,28,0.0541586073500967,77.0,28.0,0.3636363636363637
2021-03-18 00:00:00,509,34,0.0667976424361493,42.0,20.0,0.4761904761904762
2021-03-17 00:00:00,567,28,0.0493827160493827,56.0,27.0,0.4821428571428572
2021-03-16 00:00:00,557,39,0.0700179533213645,41.0,28.0,0.6829268292682928
2021-03-15 00:00:00,836,40,0.0478468899521531,40.0,21.0,0.525
2021-03-14 00:00:00,372,16,0.043010752688172,3.0,1.0,0.3333333333333333
2021-03-13 00:00:00,351,15,0.0427350427350427,22.0,6.0,0.2727272727272727
2021-03-12 00:00:00,644,27,0.0419254658385093,54.0,17.0,0.3148148148148149
2021-03-11 00:00:00,959,49,0.0510948905109489,49.0,23.0,0.4693877551020408
2021-03-10 00:00:00,1073,39,0.0363466915191053,37.0,15.0,0.4054054054054055
2021-03-09 00:00:00,1295,44,0.033976833976834,39.0,18.0,0.4615384615384616
2021-03-08 00:00:00,809,51,0.0630407911001236,30.0,12.0,0.4
2021-03-07 00:00:00,410,37,0.0902439024390244,6.0,4.0,0.6666666666666666
2021-03-06 00:00:00,512,39,0.076171875,15.0,4.0,0.2666666666666667
2021-03-05 00:00:00,670,25,0.0373134328358209,41.0,15.0,0.3658536585365854
2021-03-04 00:00:00,670,49,0.073134328358209,35.0,17.0,0.4857142857142858
2021-03-03 00:00:00,706,38,0.0538243626062323,46.0,25.0,0.5434782608695652
2021-03-02 00:00:00,794,45,0.0566750629722922,36.0,13.0,0.3611111111111111
2021-03-01 00:00:00,800,44,0.055,60.0,21.0,0.35
2021-02-28 00:00:00,465,56,0.1204301075268817,8.0,2.0,0.25
2021-02-27 00:00:00,499,39,0.0781563126252505,27.0,9.0,0.3333333333333333
2021-02-26 00:00:00,760,30,0.0394736842105263,55.0,25.0,0.4545454545454546
2021-02-25 00:00:00,786,55,0.0699745547073791,115.0,58.0,0.5043478260869566
2021-02-24 00:00:00,695,63,0.0906474820143885,55.0,31.0,0.5636363636363636
2021-02-23 00:00:00,811,51,0.06288532675709,49.0,28.0,0.5714285714285714
2021-02-22 00:00:00,978,97,0.0991820040899796,62.0,26.0,0.4193548387096775
2021-02-21 00:00:00,498,64,0.1285140562248996,18.0,6.0,0.3333333333333333
2021-02-20 00:00:00,472,54,0.114406779661017,19.0,7.0,0.368421052631579
2021-02-19 00:00:00,738,72,0.0975609756097561,56.0,28.0,0.5
2021-02-18 00:00:00,708,83,0.1172316384180791,57.0,20.0,0.3508771929824561
2021-02-17 00:00:00,894,102,0.1140939597315436,45.0,22.0,0.488888888888889
2021-02-16 00:00:00,807,106,0.1313506815365551,68.0,27.0,0.3970588235294118
2021-02-15 00:00:00,657,66,0.1004566210045662,29.0,11.0,0.3793103448275862
2021-02-14 00:00:00,346,32,0.092485549132948,10.0,0.0,0
2021-02-13 00:00:00,407,44,0.1081081081081081,12.0,6.0,0.5
2021-02-12 00:00:00,665,66,0.0992481203007519,47.0,31.0,0.6595744680851064
2021-02-11 00:00:00,757,94,0.1241743725231176,46.0,13.0,0.2826086956521739
2021-02-10 00:00:00,760,95,0.125,54.0,30.0,0.5555555555555556
2021-02-09 00:00:00,1537,98,0.0637605725439167,52.0,26.0,0.5
2021-02-08 00:00:00,861,101,0.1173054587688734,57.0,25.0,0.4385964912280702
2021-02-07 00:00:00,420,49,0.1166666666666667,2.0,1.0,0.5
2021-02-06 00:00:00,480,57,0.11875,31.0,14.0,0.4516129032258064
2021-02-05 00:00:00,839,92,0.1096543504171633,61.0,30.0,0.4918032786885246
2021-02-04 00:00:00,825,91,0.1103030303030303,77.0,37.0,0.4805194805194806
2021-02-03 00:00:00,2095,131,0.0625298329355609,72.0,25.0,0.3472222222222222
2021-02-02 00:00:00,922,139,0.1507592190889371,58.0,31.0,0.5344827586206896
2021-02-01 00:00:00,917,177,0.193020719738277,88.0,48.0,0.5454545454545454
2021-01-31 00:00:00,574,120,0.2090592334494774,6.0,4.0,0.6666666666666666
2021-01-30 00:00:00,621,104,0.1674718196457327,99.0,30.0,0.3030303030303031
2021-01-29 00:00:00,869,154,0.1772151898734177,57.0,26.0,0.456140350877193
2021-01-28 00:00:00,1436,209,0.1455431754874652,53.0,27.0,0.509433962264151
2021-01-27 00:00:00,1743,203,0.1164658634538153,57.0,24.0,0.4210526315789474
2021-01-26 00:00:00,1887,205,0.1086380498145204,57.0,35.0,0.6140350877192984
2021-01-25 00:00:00,1183,222,0.187658495350803,57.0,23.0,0.4035087719298246
2021-01-24 00:00:00,600,124,0.2066666666666667,43.0,18.0,0.4186046511627907
2021-01-23 00:00:00,919,184,0.2002176278563656,45.0,13.0,0.2888888888888889
2021-01-22 00:00:00,1477,280,0.1895734597156398,67.0,29.0,0.4328358208955224
2021-01-21 00:00:00,1705,312,0.1829912023460411,66.0,26.0,0.3939393939393939
2021-01-20 00:00:00,2443,506,0.2071223905034793,59.0,20.0,0.3389830508474576
2021-01-19 00:00:00,1807,367,0.2030990592141671,86.0,39.0,0.4534883720930232
2021-01-18 00:00:00,1449,317,0.2187715665976536,49.0,14.0,0.2857142857142857
2021-01-17 00:00:00,847,168,0.1983471074380165,16.0,3.0,0.1875
2021-01-16 00:00:00,1024,245,0.2392578125,14.0,5.0,0.3571428571428572
2021-01-15 00:00:00,1582,348,0.2199747155499368,71.0,22.0,0.3098591549295775
2021-01-14 00:00:00,1749,308,0.1761006289308176,65.0,19.0,0.2923076923076923
2021-01-13 00:00:00,1783,336,0.1884464385866517,47.0,16.0,0.3404255319148936
2021-01-12 00:00:00,1882,382,0.2029755579171095,79.0,26.0,0.3291139240506329
2021-01-11 00:00:00,2060,414,0.2009708737864078,58.0,28.0,0.4827586206896552
2021-01-10 00:00:00,979,217,0.2216547497446374,8.0,3.0,0.375
2021-01-09 00:00:00,1280,272,0.2125,19.0,8.0,0.4210526315789474
2021-01-08 00:00:00,2296,433,0.188588850174216,66.0,16.0,0.2424242424242425
2021-01-07 00:00:00,2477,493,0.1990310859911183,50.0,21.0,0.42
2021-01-06 00:00:00,1809,453,0.2504145936981758,70.0,23.0,0.3285714285714286
2021-01-05 00:00:00,1822,472,0.2590559824368826,70.0,28.0,0.4
2021-01-04 00:00:00,2127,559,0.2628114715561824,49.0,14.0,0.2857142857142857
2021-01-03 00:00:00,1046,308,0.2944550669216061,27.0,8.0,0.2962962962962963
2021-01-02 00:00:00,1306,363,0.277947932618683,18.0,7.0,0.3888888888888889
2021-01-01 00:00:00,1074,266,0.2476722532588455,9.0,1.0,0.1111111111111111
2020-12-31 00:00:00,1459,382,0.2618231665524332,43.0,12.0,0.2790697674418605
2020-12-30 00:00:00,1630,421,0.2582822085889571,61.0,9.0,0.1475409836065574
2020-12-29 00:00:00,1731,482,0.2784517619872906,103.0,24.0,0.2330097087378641
2020-12-28 00:00:00,1579,446,0.2824572514249525,67.0,17.0,0.2537313432835821
2020-12-27 00:00:00,972,260,0.2674897119341564,7.0,1.0,0.1428571428571429
2020-12-26 00:00:00,784,205,0.2614795918367347,23.0,6.0,0.2608695652173913
2020-12-25 00:00:00,210,61,0.2904761904761905,5.0,1.0,0.2
2020-12-24 00:00:00,875,170,0.1942857142857143,31.0,9.0,0.2903225806451613
2020-12-23 00:00:00,1465,317,0.216382252559727,55.0,11.0,0.2
2020-12-22 00:00:00,1491,345,0.2313883299798793,79.0,13.0,0.1645569620253165
2020-12-21 00:00:00,1552,339,0.2184278350515464,68.0,19.0,0.2794117647058824
2020-12-20 00:00:00,869,177,0.2036823935558113,11.0,2.0,0.1818181818181818
2020-12-19 00:00:00,1231,259,0.2103980503655565,14.0,3.0,0.2142857142857143
2020-12-18 00:00:00,1690,357,0.2112426035502959,49.0,14.0,0.2857142857142857
2020-12-17 00:00:00,1778,368,0.2069741282339708,68.0,20.0,0.2941176470588236
2020-12-16 00:00:00,1834,310,0.1690294438386041,104.0,16.0,0.1538461538461539
2020-12-15 00:00:00,1429,210,0.1469559132260322,38.0,12.0,0.3157894736842105
2020-12-14 00:00:00,1483,291,0.196223870532704,70.0,10.0,0.1428571428571429
2020-12-13 00:00:00,774,177,0.2286821705426357,13.0,4.0,0.3076923076923077
2020-12-12 00:00:00,671,168,0.2503725782414307,65.0,8.0,0.1230769230769231
2020-12-11 00:00:00,1381,257,0.1860970311368574,41.0,10.0,0.2439024390243903
2020-12-10 00:00:00,1226,272,0.2218597063621534,55.0,9.0,0.1636363636363636
2020-12-09 00:00:00,1487,347,0.2333557498318763,52.0,10.0,0.1923076923076923
2020-12-08 00:00:00,1583,323,0.2040429564118762,75.0,12.0,0.16
2020-12-07 00:00:00,1391,281,0.2020129403306973,45.0,5.0,0.1111111111111111
2020-12-06 00:00:00,427,104,0.2435597189695551,25.0,3.0,0.12
2020-12-05 00:00:00,887,160,0.1803833145434047,18.0,3.0,0.1666666666666667
2020-12-04 00:00:00,1388,243,0.1750720461095101,42.0,11.0,0.2619047619047619
2020-12-03 00:00:00,1620,318,0.1962962962962963,75.0,18.0,0.24
2020-12-02 00:00:00,1506,270,0.1792828685258964,76.0,13.0,0.1710526315789474
2020-12-01 00:00:00,1724,320,0.185614849187935,124.0,21.0,0.1693548387096774
2020-11-30 00:00:00,1355,246,0.181549815498155,110.0,8.0,0.0727272727272727
2020-11-29 00:00:00,718,147,0.2047353760445682,50.0,4.0,0.08
2020-11-28 00:00:00,786,147,0.1870229007633588,101.0,7.0,0.0693069306930693
2020-11-27 00:00:00,799,124,0.1551939924906133,72.0,8.0,0.1111111111111111
2020-11-26 00:00:00,355,65,0.1830985915492958,12.0,2.0,0.1666666666666667
2020-11-25 00:00:00,1209,202,0.1670802315963606,81.0,9.0,0.1111111111111111
2020-11-24 00:00:00,1393,192,0.1378320172290022,84.0,9.0,0.1071428571428571
2020-11-23 00:00:00,1364,225,0.1649560117302053,62.0,6.0,0.0967741935483871
2020-11-22 00:00:00,697,104,0.1492109038737446,35.0,6.0,0.1714285714285714
2020-11-21 00:00:00,888,112,0.1261261261261261,68.0,4.0,0.0588235294117647
2020-11-20 00:00:00,1223,155,0.1267375306623058,107.0,14.0,0.1308411214953271
2020-11-19 00:00:00,1331,187,0.1404958677685951,50.0,9.0,0.18
2020-11-18 00:00:00,1194,174,0.1457286432160804,82.0,14.0,0.1707317073170732
2020-11-17 00:00:00,1244,194,0.1559485530546624,100.0,11.0,0.11
2020-11-16 00:00:00,1076,153,0.1421933085501859,87.0,6.0,0.0689655172413793
2020-11-15 00:00:00,518,71,0.1370656370656371,66.0,2.0,0.0303030303030303
2020-11-14 00:00:00,722,108,0.149584487534626,107.0,7.0,0.0654205607476636
