date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-03-26 00:00:00,40979,3164115,18638.0,843694.0
2021-03-25 00:00:00,54826,3123136,19157.0,825056.0
2021-03-24 00:00:00,53595,3068310,16320.0,805899.0
2021-03-23 00:00:00,41614,3014715,11020.0,789579.0
2021-03-22 00:00:00,36868,2973101,11197.0,778559.0
2021-03-21 00:00:00,26882,2936233,15494.0,767362.0
2021-03-20 00:00:00,42847,2909351,16347.0,751868.0
2021-03-19 00:00:00,56609,2866504,17269.0,735521.0
2021-03-18 00:00:00,61332,2809895,16469.0,718252.0
2021-03-17 00:00:00,60781,2748563,16720.0,701783.0
2021-03-16 00:00:00,53318,2687782,14685.0,685063.0
2021-03-15 00:00:00,46196,2634464,13743.0,670378.0
2021-03-14 00:00:00,27262,2588268,16103.0,656635.0
2021-03-13 00:00:00,49844,2561006,17896.0,640532.0
2021-03-12 00:00:00,70625,2511162,16838.0,622636.0
2021-03-11 00:00:00,68771,2440537,17634.0,605798.0
2021-03-10 00:00:00,65660,2371766,16900.0,588164.0
2021-03-09 00:00:00,55870,2306106,16197.0,571264.0
2021-03-08 00:00:00,49743,2250236,16644.0,555067.0
2021-03-07 00:00:00,25654,2200493,16281.0,538423.0
2021-03-06 00:00:00,44141,2174839,16444.0,522142.0
2021-03-05 00:00:00,57536,2130698,16388.0,505698.0
2021-03-04 00:00:00,56996,2073162,15922.0,489310.0
2021-03-03 00:00:00,57807,2016166,15399.0,473388.0
2021-03-02 00:00:00,49002,1958359,14451.0,457989.0
2021-03-01 00:00:00,44773,1909357,12840.0,443538.0
2021-02-28 00:00:00,25433,1864584,15575.0,430698.0
2021-02-27 00:00:00,50802,1839151,15098.0,415123.0
2021-02-26 00:00:00,66169,1788349,13987.0,400025.0
2021-02-25 00:00:00,59775,1722180,13361.0,386038.0
2021-02-24 00:00:00,56202,1662405,13716.0,372677.0
2021-02-23 00:00:00,43768,1606203,12731.0,358961.0
2021-02-22 00:00:00,27582,1562435,11776.0,346230.0
2021-02-21 00:00:00,14765,1534853,10822.0,334454.0
2021-02-20 00:00:00,34735,1520088,11253.0,323632.0
2021-02-19 00:00:00,41861,1485353,10223.0,312379.0
2021-02-18 00:00:00,43890,1443492,9841.0,302156.0
2021-02-17 00:00:00,46392,1399602,10555.0,292315.0
2021-02-16 00:00:00,44075,1353210,11077.0,281760.0
2021-02-15 00:00:00,30977,1309135,11028.0,270683.0
2021-02-14 00:00:00,17232,1278158,10225.0,259655.0
2021-02-13 00:00:00,45455,1260926,10478.0,249430.0
2021-02-12 00:00:00,60638,1215471,11057.0,238952.0
2021-02-11 00:00:00,50497,1154833,10847.0,227895.0
2021-02-10 00:00:00,50012,1104336,11070.0,217048.0
2021-02-09 00:00:00,43691,1054324,11035.0,205978.0
2021-02-08 00:00:00,38299,1010633,13483.0,194943.0
2021-02-07 00:00:00,16217,972334,11442.0,181460.0
2021-02-06 00:00:00,37903,956117,10991.0,170018.0
2021-02-05 00:00:00,43453,918214,9140.0,159027.0
2021-02-04 00:00:00,45887,874761,9949.0,149887.0
2021-02-03 00:00:00,43267,828874,8975.0,139938.0
2021-02-02 00:00:00,38008,785607,8729.0,130963.0
2021-02-01 00:00:00,29249,747599,8253.0,122234.0
2021-01-31 00:00:00,11532,718350,4834.0,113981.0
2021-01-30 00:00:00,26141,706818,4759.0,109147.0
2021-01-29 00:00:00,39468,680677,4950.0,104388.0
2021-01-28 00:00:00,39216,641209,5409.0,99438.0
2021-01-27 00:00:00,39262,601993,5514.0,94029.0
2021-01-26 00:00:00,36412,562731,6135.0,88515.0
2021-01-25 00:00:00,28815,526319,5274.0,82380.0
